# Saved on 2025-07-24T11:33:24.183510
# Name: Evan
# Sample_ID: MTW_UnknownTest
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.3
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   SMU_Pair: [2, 1]
#   min_gtarget: 0.0009
#   max_gtarget: 0.0012
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 0.005555
#   ProgramTargetOffset: 0.005555
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.00025
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_900.00 uS,Conductance_Target_975.00 uS,Conductance_Target_1050.00 uS,Conductance_Target_1125.00 uS,Conductance_Target_1200.00 uS
6.1961440000e+00,-1.4661279124e-06,-1.4891767819e-06,-1.3836207700e-05,-1.3602920035e-05,-1.3983353711e-05
6.1971440000e+00,-1.4828324879e-06,-1.5163391254e-06,-1.4054950270e-05,-1.3824062535e-05,-1.3958782574e-05
6.1981440000e+00,-1.5320118507e-06,-1.5220142302e-06,-1.4380874518e-05,-1.3748370975e-05,-1.3860637864e-05
6.1991440000e+00,-1.4747729438e-06,-1.5232134842e-06,-1.4112706594e-05,-1.3926867268e-05,-1.3982788687e-05
6.2001440000e+00,-1.4877545595e-06,-1.5334899217e-06,-1.3885068029e-05,-1.3562814729e-05,-1.3890152104e-05
6.2011440000e+00,-1.5091441696e-06,-1.5279263721e-06,-1.3921925301e-05,-1.3346331116e-05,-1.4227091469e-05
6.2021440000e+00,-1.4732530929e-06,-1.5165483092e-06,-1.3992956838e-05,-1.3700781665e-05,-1.3658841453e-05
6.2031440000e+00,-1.4860953002e-06,-1.5167992728e-06,-1.3797655356e-05,-1.3665478491e-05,-1.3833524690e-05
6.2041440000e+00,-1.5046683188e-06,-1.5214564542e-06,-1.3922772268e-05,-1.3937741414e-05,-1.4032638092e-05
6.2051440000e+00,-1.5045289103e-06,-1.4717332419e-06,-1.3782687347e-05,-1.3911899259e-05,-1.4200543319e-05
6.2061440000e+00,-1.5157534961e-06,-1.5132854969e-06,-1.4196306211e-05,-1.3797514384e-05,-1.3781839243e-05
6.2071440000e+00,-1.5022003197e-06,-1.5216099314e-06,-1.3977422668e-05,-1.4047607237e-05,-1.4124992731e-05
6.2081440000e+00,-1.5412148002e-06,-1.5295577782e-06,-1.4109600670e-05,-1.3711090787e-05,-1.3854423742e-05
6.2091440000e+00,-1.5253468177e-06,-1.5101760198e-06,-1.3902861156e-05,-1.3955251461e-05,-1.3851458789e-05
6.2101440000e+00,-1.4686237648e-06,-1.5020189892e-06,-1.4042664134e-05,-1.3756138060e-05,-1.3748089032e-05
6.2111440000e+00,-1.5071921666e-06,-1.4937782566e-06,-1.3913734165e-05,-1.3848775779e-05,-1.3560696743e-05
6.2121440000e+00,-1.5126720143e-06,-1.5588395286e-06,-1.4071189298e-05,-1.3928703311e-05,-1.3755291093e-05
6.2131440000e+00,-1.5177334944e-06,-1.5373662166e-06,-1.3871793954e-05,-1.4039416101e-05,-1.3933081391e-05
6.2141440000e+00,-1.4821353034e-06,-1.5193509739e-06,-1.4217912394e-05,-1.4223419385e-05,-1.4106493609e-05
6.2151440000e+00,-1.5293765898e-06,-1.4883541155e-06,-1.3977563640e-05,-1.3903426179e-05,-1.3558577621e-05
6.2161440000e+00,-1.5281634091e-06,-1.5143312737e-06,-1.3880973029e-05,-1.3588374941e-05,-1.3719986782e-05
6.2171440000e+00,-1.4738945708e-06,-1.5165343825e-06,-1.3921925301e-05,-1.3717727825e-05,-1.3882950043e-05
6.2181440000e+00,-1.5091860917e-06,-1.5396530273e-06,-1.3479639165e-05,-1.4146174863e-05,-1.3883937982e-05
6.2191440000e+00,-1.4875175225e-06,-1.5035666934e-06,-1.3424140661e-05,-1.3824910639e-05,-1.3706147683e-05
6.2201440000e+00,-1.5058535041e-06,-1.5002062526e-06,-1.3671550505e-05,-1.3665478491e-05,-1.3974598687e-05
6.2211440000e+00,-1.5223349692e-06,-1.4951586991e-06,-1.3718433820e-05,-1.3939577457e-05,-1.3655593420e-05
6.2221440000e+00,-1.4693767980e-06,-1.5202016357e-06,-1.3570863757e-05,-1.4080792425e-05,-1.4009901861e-05
6.2231440000e+00,-1.4821074501e-06,-1.5388721408e-06,-1.3705300717e-05,-1.3802174408e-05,-1.3657570435e-05
6.2241440000e+00,-1.5217493399e-06,-1.4881729271e-06,-1.3908933170e-05,-1.3992108734e-05,-1.3527228475e-05
6.2251440000e+00,-1.4870852283e-06,-1.5256117081e-06,-1.3915570207e-05,-1.4087994487e-05,-1.3346896139e-05
6.2261440000e+00,-1.4978915885e-06,-1.5230600070e-06,-1.3539655583e-05,-1.4247002582e-05,-1.3484016108e-05
6.2271440000e+00,-1.5024373567e-06,-1.5151678667e-06,-1.3786782347e-05,-1.3898060160e-05,-1.3452101939e-05
6.2281440000e+00,-1.5007640286e-06,-1.5131182352e-06,-1.3706571735e-05,-1.3721399910e-05,-1.3725917825e-05
6.2291440000e+00,-1.5179705315e-06,-1.5124349773e-06,-1.3732272919e-05,-1.4000158899e-05,-1.3835501704e-05
6.2301440000e+00,-1.5228229699e-06,-1.5393462149e-06,-1.3677198467e-05,-1.4030377997e-05,-1.3916982198e-05
6.2311440000e+00,-1.5121699448e-06,-1.5334201464e-06,-1.3822791516e-05,-1.3661382354e-05,-1.3631586171e-05
6.2321440000e+00,-1.4926348513e-06,-1.5314122948e-06,-1.3612099110e-05,-1.4080651454e-05,-1.3622831148e-05
6.2331440000e+00,-1.5053794300e-06,-1.5523558261e-06,-1.3427106751e-05,-1.4090112472e-05,-1.3931810372e-05
6.2341440000e+00,-1.5238687467e-06,-1.5325835534e-06,-1.3614076124e-05,-1.3966972574e-05,-1.3769554243e-05
6.2351440000e+00,-1.5037898038e-06,-1.5204525994e-06,-1.3695415646e-05,-1.3851458789e-05,-1.3876594949e-05
6.2361440000e+00,-1.5256536301e-06,-1.4824419736e-06,-1.3793419384e-05,-1.3703888726e-05,-1.3844115756e-05
6.2371440000e+00,-1.5119609031e-06,-1.5459696101e-06,-1.3676775552e-05,-1.4009478946e-05,-1.3707983726e-05
6.2381440000e+00,-1.5296971867e-06,-1.4807687876e-06,-1.3761504079e-05,-1.3739899032e-05,-1.4078250388e-05
6.2391440000e+00,-1.5338663673e-06,-1.5321234059e-06,-1.3476673075e-05,-1.3897777080e-05,-1.4084746454e-05
6.2401440000e+00,-1.5178311230e-06,-1.5341034043e-06,-1.3546857645e-05,-1.3853576775e-05,-1.3826604572e-05
6.2411440000e+00,-1.5404478404e-06,-1.5442405754e-06,-1.3785793271e-05,-1.4056786313e-05,-1.3701064745e-05
6.2421440000e+00,-1.5392487285e-06,-1.5384817686e-06,-1.3827451539e-05,-1.4149563867e-05,-1.3952851532e-05
6.2431440000e+00,-1.5553118260e-06,-1.5406011755e-06,-1.3759104149e-05,-1.3991826791e-05,-1.4196024267e-05
6.2441440000e+00,-1.4798763459e-06,-1.5272989629e-06,-1.3949179447e-05,-1.3582725842e-05,-1.4071895293e-05
6.2451440000e+00,-1.5091721650e-06,-1.5202155623e-06,-1.3956381508e-05,-1.3604897049e-05,-1.3982506744e-05
6.2461440000e+00,-1.5077358739e-06,-1.5360416228e-06,-1.3901166085e-05,-1.3613228020e-05,-1.4107058632e-05
6.2471440000e+00,-1.4988259522e-06,-1.5419259114e-06,-1.3787488342e-05,-1.4368730490e-05,-1.3661665434e-05
6.2481440000e+00,-1.4810895266e-06,-1.5001644726e-06,-1.3537960513e-05,-1.4048736148e-05,-1.3833806634e-05
6.2491440000e+00,-1.4603691056e-06,-1.5028834355e-06,-1.3480062080e-05,-1.3907662151e-05,-1.3757833131e-05
6.2501440000e+00,-1.4609129551e-06,-1.5265459297e-06,-1.3465941038e-05,-1.4151964933e-05,-1.4101268562e-05
6.2511440000e+00,-1.4520726666e-06,-1.5343823634e-06,-1.3873346916e-05,-1.3764894220e-05,-1.3801892464e-05
6.2521440000e+00,-1.5144567556e-06,-1.5364878436e-06,-1.3386860473e-05,-1.3638365317e-05,-1.4228786540e-05
6.2531440000e+00,-1.4953398875e-06,-1.5333922931e-06,-1.3656158444e-05,-1.3749078107e-05,-1.4277787841e-05
6.2541440000e+00,-1.5236595630e-06,-1.5505430895e-06,-1.3724364862e-05,-1.3676069557e-05,-1.3976010678e-05
6.2551440000e+00,-1.4996903985e-06,-1.5130484599e-06,-1.4084605482e-05,-1.4062010223e-05,-1.3925314306e-05
6.2561440000e+00,-1.4661976877e-06,-1.5223349692e-06,-1.3609979987e-05,-1.4206474361e-05,-1.4083899487e-05
6.2571440000e+00,-1.5345635518e-06,-1.5410473964e-06,-1.3736508890e-05,-1.3935481320e-05,-1.3712502778e-05
6.2581440000e+00,-1.5221118588e-06,-1.5230321537e-06,-1.3708689721e-05,-1.3874335991e-05,-1.3570016790e-05
6.2591440000e+00,-1.4618750299e-06,-1.5109986862e-06,-1.3540502550e-05,-1.3515366390e-05,-1.3603907973e-05
6.2601440000e+00,-1.4559908834e-06,-1.5496227945e-06,-1.3636952190e-05,-1.4018092998e-05,-1.4261265733e-05
6.2611440000e+00,-1.4871967835e-06,-1.5069271342e-06,-1.3629609157e-05,-1.3991826791e-05,-1.3965560584e-05
6.2621440000e+00,-1.4793465652e-06,-1.5380634011e-06,-1.3470742033e-05,-1.4079097355e-05,-1.3885068029e-05
6.2631440000e+00,-1.5176777879e-06,-1.5053794300e-06,-1.3708830693e-05,-1.4389630678e-05,-1.3827734620e-05
6.2641440000e+00,-1.4979613638e-06,-1.5234225259e-06,-1.3715891782e-05,-1.4172724150e-05,-1.3739756923e-05
6.2651440000e+00,-1.5235620765e-06,-1.4980450658e-06,-1.3425553789e-05,-1.4433124988e-05,-1.4207180357e-05
6.2661440000e+00,-1.5191697855e-06,-1.4953259608e-06,-1.3475826108e-05,-1.4091665435e-05,-1.3718574792e-05
6.2671440000e+00,-1.4544710325e-06,-1.4857327812e-06,-1.3633140270e-05,-1.3963583569e-05,-1.4143209910e-05
6.2681440000e+00,-1.4796393089e-06,-1.5279124455e-06,-1.3835924619e-05,-1.3708689721e-05,-1.3749784102e-05
6.2691440000e+00,-1.4949634419e-06,-1.5247611884e-06,-1.3825898577e-05,-1.4047183186e-05,-1.3716880858e-05
6.2701440000e+00,-1.5158930466e-06,-1.5137456444e-06,-1.3388554407e-05,-1.4044359204e-05,-1.4037722167e-05
6.2711440000e+00,-1.5045428370e-06,-1.4839758933e-06,-1.3693862684e-05,-1.4343735302e-05,-1.3956381508e-05
6.2721440000e+00,-1.4976127716e-06,-1.5696458888e-06,-1.3849481775e-05,-1.4012443899e-05,-1.3863602817e-05
6.2731440000e+00,-1.5008895105e-06,-1.5724626223e-06,-1.3285043678e-05,-1.3861767911e-05,-1.3815025568e-05
6.2741440000e+00,-1.4842547102e-06,-1.5750700300e-06,-1.3703464674e-05,-1.4196024267e-05,-1.3764187088e-05
6.2751440000e+00,-1.5127416475e-06,-1.5676101839e-06,-1.3921642221e-05,-1.4333426179e-05,-1.3767012206e-05
6.2761440000e+00,-1.5188351199e-06,-1.5588953772e-06,-1.4045065200e-05,-1.4001429918e-05,-1.3898625184e-05
6.2771440000e+00,-1.5422186550e-06,-1.5111382368e-06,-1.3587244894e-05,-1.4416460772e-05,-1.4187692159e-05
6.2781440000e+00,-1.4867087827e-06,-1.5749166948e-06,-1.3663924392e-05,-1.3987872762e-05,-1.3878290019e-05
6.2791440000e+00,-1.4789701197e-06,-1.5047938007e-06,-1.3836772723e-05,-1.4098303609e-05,-1.3872358977e-05
6.2801440000e+00,-1.5032181011e-06,-1.5564413047e-06,-1.3876735920e-05,-1.4276234879e-05,-1.3515931414e-05
6.2811440000e+00,-1.5062160230e-06,-1.5198111214e-06,-1.3552788687e-05,-1.4071895293e-05,-1.3729165858e-05
6.2821440000e+00,-1.4798624193e-06,-1.5334342152e-06,-1.3885209000e-05,-1.4365906509e-05,-1.3955816485e-05
6.2831440000e+00,-1.5115146823e-06,-1.5286374833e-06,-1.4068930341e-05,-1.4201672229e-05,-1.4314645114e-05
6.2841440000e+00,-1.5196438596e-06,-1.5112078700e-06,-1.3583149894e-05,-1.4262536752e-05,-1.3566485677e-05
6.2851440000e+00,-1.5083634253e-06,-1.5526764230e-06,-1.3968526673e-05,-1.4667824644e-05,-1.3687225646e-05
6.2861440000e+00,-1.4918539648e-06,-1.5498737582e-06,-1.3912464283e-05,-1.4039275129e-05,-1.3859790897e-05
6.2871440000e+00,-1.5072339465e-06,-1.5509195350e-06,-1.3940565395e-05,-1.4048878256e-05,-1.3610404039e-05
6.2881440000e+00,-1.5068155790e-06,-1.4730719045e-06,-1.3398722558e-05,-1.4339075278e-05,-1.3886620991e-05
6.2891440000e+00,-1.4825535288e-06,-1.5538617504e-06,-1.3841997770e-05,-1.3782969290e-05,-1.3934775325e-05
6.2901440000e+00,-1.4835714524e-06,-1.5468479830e-06,-1.4159307966e-05,-1.4206474361e-05,-1.3933646414e-05
6.2911440000e+00,-1.4903062606e-06,-1.5448262047e-06,-1.3620430082e-05,-1.3891846038e-05,-1.3794972347e-05
6.2921440000e+00,-1.5052678748e-06,-1.5093812067e-06,-1.3849763718e-05,-1.4080368373e-05,-1.3856542864e-05
6.2931440000e+00,-1.5297112554e-06,-1.5015588417e-06,-1.3841855662e-05,-1.4173006093e-05,-1.3253129509e-05
6.2941440000e+00,-1.5056164671e-06,-1.5096182437e-06,-1.3983636791e-05,-1.3864732864e-05,-1.3377257346e-05
6.2951440000e+00,-1.5154328992e-06,-1.5240081552e-06,-1.3847363789e-05,-1.3865015944e-05,-1.3638647260e-05
6.2961440000e+00,-1.4841570817e-06,-1.5337130321e-06,-1.3708689721e-05,-1.4014703993e-05,-1.3739193037e-05
6.2971440000e+00,-1.4773804935e-06,-1.5204106774e-06,-1.3848634808e-05,-1.4346136368e-05,-1.3490088122e-05
6.2981440000e+00,-1.4894835942e-06,-1.5221955607e-06,-1.3783110262e-05,-1.4121038703e-05,-1.3803163483e-05
6.2991440000e+00,-1.4795557490e-06,-1.5148472698e-06,-1.3581878875e-05,-1.4129793726e-05,-1.3865862911e-05
6.3001440000e+00,-1.4878661148e-06,-1.4984632912e-06,-1.3996910866e-05,-1.3849905827e-05,-1.3745830074e-05
6.3011440000e+00,-1.4591560671e-06,-1.5232552641e-06,-1.3977563640e-05,-1.3740321947e-05,-1.3936329424e-05
6.3021440000e+00,-1.4922723324e-06,-1.5645844087e-06,-1.3836489643e-05,-1.3816013507e-05,-1.4014703993e-05
6.3031440000e+00,-1.5321373326e-06,-1.5277311149e-06,-1.4109882613e-05,-1.4146174863e-05,-1.3892270090e-05
6.3041440000e+00,-1.5060068392e-06,-1.5414657639e-06,-1.3831123624e-05,-1.4175548131e-05,-1.3820956610e-05
6.3051440000e+00,-1.5419259114e-06,-1.4994115816e-06,-1.3381494455e-05,-1.4073449393e-05,-1.3955816485e-05
6.3061440000e+00,-1.4786633074e-06,-1.5232970441e-06,-1.3366384337e-05,-1.3892976085e-05,-1.3834795709e-05
6.3071440000e+00,-1.5313007395e-06,-1.5220979321e-06,-1.3799491398e-05,-1.4001852833e-05,-1.3580466884e-05
6.3081440000e+00,-1.5084889071e-06,-1.5411868048e-06,-1.3871087958e-05,-1.4417308876e-05,-1.3624384110e-05
6.3091440000e+00,-1.5409358411e-06,-1.5344519966e-06,-1.3662089486e-05,-1.4146598915e-05,-1.3299447801e-05
6.3101440000e+00,-1.5080705396e-06,-1.5379937679e-06,-1.3869110944e-05,-1.4185292230e-05,-1.3547421531e-05
6.3111440000e+00,-1.5075127635e-06,-1.5510032370e-06,-1.3873205944e-05,-1.4303770968e-05,-1.3979258711e-05
6.3121440000e+00,-1.4716356134e-06,-1.5149169030e-06,-1.3756562112e-05,-1.4011596932e-05,-1.3396180520e-05
6.3131440000e+00,-1.5107059426e-06,-1.5461647251e-06,-1.4038145082e-05,-1.4813982716e-05,-1.3862049855e-05
6.3141440000e+00,-1.5183749724e-06,-1.5087120175e-06,-1.3774072158e-05,-1.4114683609e-05,-1.3423152723e-05
6.3151440000e+00,-1.5207453430e-06,-1.5014333599e-06,-1.4005100866e-05,-1.4284283907e-05,-1.3705865740e-05
6.3161440000e+00,-1.4946009230e-06,-1.5024093614e-06,-1.3839313624e-05,-1.3898342104e-05,-1.3649238326e-05
6.3171440000e+00,-1.4734762033e-06,-1.5084330585e-06,-1.3662653373e-05,-1.4063564322e-05,-1.3882385019e-05
6.3181440000e+00,-1.4791930880e-06,-1.5117238661e-06,-1.3925738358e-05,-1.4020351955e-05,-1.3644296359e-05
6.3191440000e+00,-1.5095346839e-06,-1.4978637353e-06,-1.4142503915e-05,-1.4038710106e-05,-1.4135442825e-05
6.3201440000e+00,-1.5326254754e-06,-1.4898880352e-06,-1.3936188452e-05,-1.3883372958e-05,-1.3714620763e-05
6.3211440000e+00,-1.5192533454e-06,-1.5057698022e-06,-1.3968526673e-05,-1.4387794636e-05,-1.3712643749e-05
6.3221440000e+00,-1.4498974110e-06,-1.5050586910e-06,-1.3829146610e-05,-1.4006512856e-05,-1.3829711634e-05
6.3231440000e+00,-1.4779661228e-06,-1.5073594284e-06,-1.3772237253e-05,-1.4120050764e-05,-1.4325518123e-05
6.3241440000e+00,-1.4884099642e-06,-1.5088096461e-06,-1.3656440387e-05,-1.4023883068e-05,-1.3762069102e-05
6.3251440000e+00,-1.5098554229e-06,-1.5168829748e-06,-1.4151399910e-05,-1.3902014189e-05,-1.3808811445e-05
6.3261440000e+00,-1.4768366441e-06,-1.5415773191e-06,-1.3663924392e-05,-1.4148716900e-05,-1.3575664752e-05
6.3271440000e+00,-1.5144706822e-06,-1.5455094626e-06,-1.3805563412e-05,-1.4173994032e-05,-1.3778168295e-05
6.3281440000e+00,-1.4504273338e-06,-1.5379518459e-06,-1.4016538898e-05,-1.4043370129e-05,-1.4035886124e-05
6.3291440000e+00,-1.4787609359e-06,-1.5157395694e-06,-1.3890858099e-05,-1.4349101320e-05,-1.4170888107e-05
6.3301440000e+00,-1.4579428864e-06,-1.5374081386e-06,-1.4120897731e-05,-1.4498083374e-05,-1.3534853451e-05
6.3311440000e+00,-1.4913798907e-06,-1.5190443037e-06,-1.3875747982e-05,-1.4086017472e-05,-1.3911051155e-05
6.3321440000e+00,-1.4681636173e-06,-1.5439198364e-06,-1.4003829847e-05,-1.4066388303e-05,-1.3786499267e-05
6.3331440000e+00,-1.4837806361e-06,-1.4555585892e-06,-1.4001852833e-05,-1.4153800976e-05,-1.4070625411e-05
6.3341440000e+00,-1.4965669948e-06,-1.4791234548e-06,-1.3922772268e-05,-1.4153235952e-05,-1.3964148593e-05
6.3351440000e+00,-1.5030229861e-06,-1.5192115654e-06,-1.3708972801e-05,-1.4348819377e-05,-1.4085170505e-05
6.3361440000e+00,-1.5197832681e-06,-1.5073176485e-06,-1.3253411453e-05,-1.3903991203e-05,-1.4216076352e-05
6.3371440000e+00,-1.5033855050e-06,-1.5296554068e-06,-1.3826887653e-05,-1.4468428162e-05,-1.3665478491e-05
6.3381440000e+00,-1.4926348513e-06,-1.4961207739e-06,-1.3696545693e-05,-1.4425216932e-05,-1.4209157371e-05
6.3391440000e+00,-1.4949773686e-06,-1.5147914212e-06,-1.3847645732e-05,-1.3900743170e-05,-1.3965278640e-05
6.3401440000e+00,-1.4943499593e-06,-1.4911567803e-06,-1.3926303382e-05,-1.3800197394e-05,-1.4084605482e-05
6.3411440000e+00,-1.4789003444e-06,-1.5032041745e-06,-1.4030520106e-05,-1.4271997770e-05,-1.3677198467e-05
6.3421440000e+00,-1.4984632912e-06,-1.5045289103e-06,-1.4098726524e-05,-1.4056927284e-05,-1.3700640693e-05
6.3431440000e+00,-1.5168551215e-06,-1.4772130896e-06,-1.4189952253e-05,-1.4460238162e-05,-1.4008489870e-05
6.3441440000e+00,-1.4753028665e-06,-1.5049192825e-06,-1.3510000372e-05,-1.4483821360e-05,-1.3515648334e-05
6.3451440000e+00,-1.4637156198e-06,-1.4694046513e-06,-1.3726623820e-05,-1.3869392887e-05,-1.3985895748e-05
6.3461440000e+00,-1.4885493727e-06,-1.5021583977e-06,-1.3850611822e-05,-1.4049725223e-05,-1.4056362261e-05
6.3471440000e+00,-1.5032460965e-06,-1.4783564950e-06,-1.4019504988e-05,-1.4272421822e-05,-1.3756844055e-05
6.3481440000e+00,-1.5145265309e-06,-1.4956745531e-06,-1.3830699572e-05,-1.4455437167e-05,-1.3619301171e-05
6.3491440000e+00,-1.5023954347e-06,-1.4558932548e-06,-1.3780568224e-05,-1.4200966234e-05,-1.3594871007e-05
6.3501440000e+00,-1.5206896364e-06,-1.5484933158e-06,-1.3663077425e-05,-1.4202943248e-05,-1.4152246877e-05
6.3511440000e+00,-1.5288048871e-06,-1.5080426863e-06,-1.4081357449e-05,-1.4313092151e-05,-1.3391379525e-05
6.3521440000e+00,-1.4801273096e-06,-1.5043336532e-06,-1.3827593648e-05,-1.4329331179e-05,-1.4249968672e-05
6.3531440000e+00,-1.4802947135e-06,-1.5320118507e-06,-1.3404088577e-05,-1.4376073523e-05,-1.3629750129e-05
6.3541440000e+00,-1.5141918652e-06,-1.5278845922e-06,-1.3919242292e-05,-1.4059610294e-05,-1.3769554243e-05
6.3551440000e+00,-1.5246914131e-06,-1.5114031271e-06,-1.4216076352e-05,-1.4105363562e-05,-1.3750490098e-05
6.3561440000e+00,-1.5244962981e-06,-1.5458580549e-06,-1.4030802049e-05,-1.4021200059e-05,-1.3695415646e-05
6.3571440000e+00,-1.5047798740e-06,-1.5405872489e-06,-1.4174842136e-05,-1.3947343405e-05,-1.3785652300e-05
6.3581440000e+00,-1.5097995743e-06,-1.5795738761e-06,-1.3582443898e-05,-1.4068365317e-05,-1.3551940583e-05
6.3591440000e+00,-1.5210382287e-06,-1.5450213198e-06,-1.3709254745e-05,-1.4357715372e-05,-1.3817990521e-05
6.3601440000e+00,-1.4739363507e-06,-1.5148890498e-06,-1.3958923546e-05,-1.4357433429e-05,-1.3262590528e-05
6.3611440000e+00,-1.4959115902e-06,-1.5277171883e-06,-1.3616618162e-05,-1.3830699572e-05,-1.3535418475e-05
6.3621440000e+00,-1.4801970849e-06,-1.5230739336e-06,-1.3757833131e-05,-1.3819120568e-05,-1.3396745544e-05
6.3631440000e+00,-1.4947403315e-06,-1.4662255410e-06,-1.4041817167e-05,-1.4022753021e-05,-1.3575806861e-05
6.3641440000e+00,-1.4749124944e-06,-1.5380494744e-06,-1.3679458561e-05,-1.3808811445e-05,-1.3661382354e-05
6.3651440000e+00,-1.4942801840e-06,-1.5347170290e-06,-1.3581737903e-05,-1.4060316289e-05,-1.3629750129e-05
6.3661440000e+00,-1.4911289270e-06,-1.5094927619e-06,-1.3612240082e-05,-1.3836348671e-05,-1.3597976931e-05
6.3671440000e+00,-1.4293165407e-06,-1.5482005722e-06,-1.3640765246e-05,-1.3725494910e-05,-1.3225874227e-05
6.3681440000e+00,-1.4888561850e-06,-1.5137038645e-06,-1.3832818695e-05,-1.3885774024e-05,-1.3953839471e-05
6.3691440000e+00,-1.5050029845e-06,-1.5619490057e-06,-1.3896789142e-05,-1.4265784785e-05,-1.3443628859e-05
6.3701440000e+00,-1.5022838795e-06,-1.5452863522e-06,-1.3595717974e-05,-1.3789606328e-05,-1.3348450238e-05
6.3711440000e+00,-1.4987979569e-06,-1.5149586829e-06,-1.3665901406e-05,-1.3799915450e-05,-1.3591198922e-05
6.3721440000e+00,-1.4939735138e-06,-1.4854259689e-06,-1.3763905145e-05,-1.3824627558e-05,-1.4049725223e-05
6.3731440000e+00,-1.4986585484e-06,-1.5389558428e-06,-1.3657146383e-05,-1.3558860701e-05,-1.3805140497e-05
6.3741440000e+00,-1.4614288091e-06,-1.5435851708e-06,-1.3750631069e-05,-1.3693156689e-05,-1.3802598460e-05
6.3751440000e+00,-1.5074292037e-06,-1.5040548362e-06,-1.3771672229e-05,-1.3716174863e-05,-1.4044641148e-05
6.3761440000e+00,-1.5055746871e-06,-1.5058813574e-06,-1.3899613123e-05,-1.4233587535e-05,-1.3579618781e-05
6.3771440000e+00,-1.5256395614e-06,-1.5192674141e-06,-1.3831970591e-05,-1.3963018546e-05,-1.3523415419e-05
6.3781440000e+00,-1.4958976635e-06,-1.4846730778e-06,-1.3872924001e-05,-1.3677905599e-05,-1.3555612668e-05
6.3791440000e+00,-1.5073037218e-06,-1.5439198364e-06,-1.4204214267e-05,-1.3923902316e-05,-1.3838043742e-05
6.3801440000e+00,-1.4762370881e-06,-1.5199785253e-06,-1.3885209000e-05,-1.3935340348e-05,-1.3469330042e-05
6.3811440000e+00,-1.4371947543e-06,-1.5473918324e-06,-1.3696686665e-05,-1.3714903844e-05,-1.3311733937e-05
6.3821440000e+00,-1.4736993137e-06,-1.5087259442e-06,-1.3530899423e-05,-1.3688354557e-05,-1.3463964024e-05
6.3831440000e+00,-1.4468577092e-06,-1.4966785500e-06,-1.3452383882e-05,-1.3866285826e-05,-1.3545162574e-05
6.3841440000e+00,-1.4488098543e-06,-1.5304084400e-06,-1.3705583797e-05,-1.4248979596e-05,-1.3926867268e-05
6.3851440000e+00,-1.4832367867e-06,-1.5222373406e-06,-1.3764046116e-05,-1.4024165012e-05,-1.3772519196e-05
6.3861440000e+00,-1.5426927291e-06,-1.4942384041e-06,-1.3364548295e-05,-1.3933646414e-05,-1.3691037566e-05
