# Saved on 2025-07-09T15:17:04.282359
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00075
#   max_gtarget: 0.0004
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
1.7481440000e+00,7.5447453128e-04,7.1051341365e-04,6.5453677962e-04,6.1395854573e-04,5.1426406571e-04,5.0100450608e-04,4.3857537094e-04
1.7491440000e+00,7.5545271102e-04,7.1043919888e-04,6.5424515924e-04,6.1382030253e-04,5.1363404054e-04,5.0170550821e-04,4.4104421249e-04
1.7501440000e+00,7.5547388406e-04,7.1066278906e-04,6.5384876507e-04,6.1378515966e-04,5.1361304941e-04,5.0125039706e-04,4.3978539907e-04
1.7511440000e+00,7.5489850133e-04,7.1056863817e-04,6.5231783083e-04,6.1491264205e-04,5.1380269724e-04,5.0090573495e-04,4.3813091906e-04
1.7521440000e+00,7.5565127190e-04,7.1065551310e-04,6.5289445047e-04,6.0214235418e-04,5.1274579164e-04,5.0096608902e-04,4.3830077630e-04
1.7531440000e+00,7.5449584983e-04,7.1049755206e-04,6.5484775405e-04,6.0699407186e-04,5.1284696383e-04,5.0259492127e-04,4.3937259761e-04
1.7541440000e+00,7.5544514402e-04,7.1054841101e-04,6.5470921982e-04,6.0729391407e-04,5.1128343330e-04,5.0227121392e-04,4.3861589802e-04
1.7551440000e+00,7.5458148785e-04,7.1080285124e-04,6.5250671469e-04,6.1757207732e-04,5.1378108765e-04,5.0208655011e-04,4.3805397581e-04
1.7561440000e+00,7.5082993135e-04,7.0889000199e-04,6.5442931373e-04,6.1474842369e-04,5.1229977544e-04,5.0099501095e-04,4.3911590183e-04
1.7571440000e+00,7.5079347880e-04,7.0883965236e-04,6.5433116106e-04,6.1455553805e-04,5.1364033425e-04,5.0177455705e-04,4.4206055463e-04
1.7581440000e+00,7.5046540587e-04,7.0911948569e-04,6.5371103119e-04,6.1420447310e-04,5.1289618568e-04,5.0192054914e-04,4.4106243877e-04
1.7591440000e+00,7.5516625657e-04,7.0902329753e-04,6.5472064307e-04,6.1454185925e-04,5.1369901485e-04,5.0126651331e-04,4.3737218220e-04
1.7601440000e+00,7.5157338870e-04,7.0854897785e-04,6.5415733843e-04,6.1481252487e-04,5.1399285439e-04,4.9588146794e-04,4.3512667617e-04
1.7611440000e+00,7.5132869824e-04,7.0895956014e-04,6.5384381742e-04,6.1780730903e-04,5.1470022299e-04,4.9556045269e-04,4.3763368012e-04
1.7621440000e+00,7.5532254414e-04,7.0867688919e-04,6.5373904363e-04,6.1469545471e-04,5.1370345318e-04,4.9553447752e-04,4.3760177505e-04
1.7631440000e+00,7.5553711213e-04,7.0927533670e-04,6.5417683800e-04,6.1487291532e-04,5.1411789173e-04,4.9510428653e-04,4.3761898269e-04
1.7641440000e+00,7.5943731645e-04,7.1184636909e-04,6.5429790993e-04,6.1492239183e-04,5.1325903769e-04,4.9552145356e-04,4.3595569878e-04
1.7651440000e+00,7.5853793533e-04,7.0869871706e-04,6.5395404818e-04,6.1451173679e-04,5.1442901167e-04,4.9616181059e-04,4.3777381507e-04
1.7661440000e+00,7.5860596553e-04,7.0861606218e-04,6.5348460339e-04,6.1482052843e-04,5.1328894187e-04,4.9492711696e-04,4.3532294512e-04
1.7671440000e+00,7.5893702160e-04,7.0884067100e-04,6.5400206950e-04,6.1531354731e-04,5.1213155530e-04,4.9534533900e-04,4.3503932829e-04
1.7681440000e+00,7.5818919868e-04,7.0867950853e-04,6.5248765168e-04,6.1498518335e-04,5.1249346143e-04,4.9567446695e-04,4.3558364268e-04
1.7691440000e+00,7.5903044490e-04,7.0878704719e-04,6.5373889811e-04,6.1439001001e-04,5.1219431043e-04,4.8622427130e-04,4.3796400860e-04
1.7701440000e+00,7.5959447713e-04,7.0889545896e-04,6.5425418143e-04,6.1544968048e-04,5.1247789088e-04,4.9585163651e-04,4.3852665840e-04
1.7711440000e+00,7.5567513704e-04,7.0895643148e-04,6.5391061071e-04,6.1490514781e-04,5.1238628657e-04,4.9512542319e-04,4.4035237806e-04
1.7721440000e+00,7.5565723819e-04,7.0868925832e-04,6.5437292506e-04,6.1390397605e-04,5.1359747886e-04,4.9637645134e-04,4.3837928388e-04
1.7731440000e+00,7.5466792623e-04,7.0899477578e-04,6.5449828980e-04,6.1361337430e-04,5.1405924751e-04,4.9582198699e-04,4.3827010813e-04
1.7741440000e+00,7.5588155596e-04,7.0904767199e-04,6.5376894781e-04,6.0314807342e-04,5.1363091188e-04,4.9512902478e-04,4.3975629524e-04
1.7751440000e+00,7.5562238635e-04,7.0409943874e-04,6.5353233367e-04,6.0293499700e-04,5.1372888265e-04,4.9498077715e-04,4.3838932470e-04
1.7761440000e+00,7.5570605986e-04,7.0890411735e-04,6.5297870606e-04,6.0322858189e-04,5.1305294619e-04,4.9586018577e-04,4.4168842578e-04
1.7771440000e+00,7.5519819802e-04,7.0905975008e-04,6.5302308940e-04,6.1057755374e-04,5.1310933486e-04,4.9511909310e-04,4.4205393351e-04
1.7781440000e+00,7.5530399045e-04,7.0688307460e-04,6.5249936597e-04,6.0834052420e-04,5.1313152653e-04,5.0283539167e-04,4.3799362174e-04
1.7791440000e+00,7.5891824963e-04,7.0722715463e-04,6.5334970714e-04,6.1360959080e-04,5.1255625294e-04,5.0199279940e-04,4.3508203817e-04
1.7801440000e+00,7.5956297223e-04,7.0728245191e-04,6.5435451688e-04,6.1339378590e-04,5.1327388064e-04,4.9457677960e-04,4.3793505029e-04
1.7811440000e+00,7.5908857980e-04,7.1193040640e-04,6.5419211751e-04,6.1390230258e-04,5.1220678870e-04,5.0173886848e-04,4.3944000936e-04
1.7821440000e+00,7.5632786320e-04,7.0340895036e-04,6.5484469815e-04,6.1389371695e-04,5.1298826293e-04,5.0126040151e-04,4.4281270675e-04
1.7831440000e+00,7.5924959674e-04,7.0322050306e-04,6.5391795943e-04,6.1369901232e-04,5.0677983381e-04,5.0123388064e-04,4.4256583351e-04
1.7841440000e+00,7.5925207057e-04,7.1281210694e-04,6.5429703682e-04,6.1345104768e-04,5.0692153309e-04,5.0111142627e-04,4.3985532102e-04
1.7851440000e+00,7.5892821769e-04,7.0681904617e-04,6.5437328885e-04,6.1340608227e-04,5.0541581004e-04,5.0175480283e-04,4.3955940782e-04
1.7861440000e+00,7.5925512647e-04,7.2618357081e-04,6.5351647208e-04,6.0316197050e-04,5.0442711654e-04,5.0153306802e-04,4.3825137254e-04
1.7871440000e+00,7.5969524914e-04,7.0786656579e-04,6.5425199864e-04,6.1350627220e-04,5.0471840950e-04,5.0252248911e-04,4.3894200644e-04
1.7881440000e+00,7.6232274296e-04,7.0380869147e-04,6.5390653617e-04,6.1357495724e-04,5.0906579418e-04,5.0194186770e-04,4.3860727601e-04
1.7891440000e+00,7.6279808127e-04,7.0343870902e-04,6.5412321419e-04,6.1362479755e-04,5.1065206208e-04,5.0188766181e-04,4.3814765377e-04
1.7901440000e+00,7.6250355050e-04,7.1217058576e-04,6.5215514041e-04,6.1386446760e-04,5.1111492212e-04,5.0171540352e-04,4.3869964429e-04
1.7911440000e+00,7.6293195889e-04,7.0353016781e-04,6.5374195401e-04,6.1404316511e-04,5.1178445574e-04,5.0101192755e-04,4.3833581003e-04
1.7921440000e+00,7.6280237408e-04,7.0350586611e-04,6.5380889282e-04,6.1408871261e-04,5.1148370403e-04,5.0233466027e-04,4.4037922635e-04
1.7931440000e+00,7.6316857303e-04,7.0359812526e-04,6.5459535108e-04,6.0840662627e-04,5.1114431699e-04,5.0150611060e-04,4.4002532377e-04
1.7941440000e+00,7.6302872912e-04,7.0327041612e-04,6.5187305154e-04,6.1799262767e-04,5.1171296946e-04,5.0147689763e-04,4.3832747906e-04
1.7951440000e+00,7.6248550613e-04,7.1175199992e-04,6.5387517679e-04,6.1492864916e-04,5.1076600357e-04,5.0168353482e-04,4.3834341341e-04
1.7961440000e+00,7.6243341027e-04,7.1284062869e-04,6.5376683779e-04,6.1394319346e-04,5.1153125241e-04,5.0206585001e-04,4.3834323151e-04
1.7971440000e+00,7.6280943176e-04,7.0337548095e-04,6.5434804128e-04,6.1415186792e-04,5.1142094890e-04,4.9715479690e-04,4.4098127546e-04
1.7981440000e+00,7.5810647104e-04,7.0362992119e-04,6.5415573772e-04,6.1399980041e-04,5.1150378567e-04,5.0133432524e-04,4.3694122724e-04
1.7991440000e+00,7.5394695159e-04,7.0346519351e-04,6.5458531026e-04,6.1502592871e-04,5.1195958804e-04,5.0181355618e-04,4.3509888201e-04
1.8001440000e+00,7.5431642472e-04,7.0663380029e-04,6.5429223469e-04,6.0338046751e-04,5.1222188631e-04,5.0165148423e-04,4.3479751184e-04
1.8011440000e+00,7.5432006270e-04,7.0309710281e-04,6.5245221776e-04,6.0325008235e-04,5.1243572671e-04,5.0172813644e-04,4.3505631766e-04
1.8021440000e+00,7.5497293437e-04,7.0352500188e-04,6.5427833761e-04,6.1413265939e-04,5.1133520174e-04,5.0203911087e-04,4.3736465159e-04
1.8031440000e+00,7.5518124504e-04,7.0322370448e-04,6.5294887463e-04,6.0672133259e-04,5.1156854170e-04,5.0223748985e-04,4.3747091695e-04
1.8041440000e+00,7.5446638220e-04,7.0333953772e-04,6.5353422542e-04,6.1690290750e-04,5.1217128203e-04,5.0164311688e-04,4.4022017391e-04
1.8051440000e+00,7.5433548773e-04,7.0324131229e-04,6.5472100687e-04,6.1683007516e-04,5.1158662245e-04,4.9157450121e-04,4.4055017497e-04
1.8061440000e+00,7.5440162618e-04,7.0681802754e-04,6.5434898715e-04,6.1389982875e-04,5.1164563047e-04,5.0161208492e-04,4.3727497541e-04
1.8071440000e+00,7.5422489317e-04,7.0901049185e-04,6.5200591052e-04,6.0230438976e-04,5.1200546295e-04,5.0131642638e-04,4.3616426410e-04
1.8081440000e+00,7.5416726759e-04,7.0885558671e-04,6.5422791522e-04,6.0238620790e-04,5.1257011364e-04,4.9113714340e-04,4.3535375880e-04
1.8091440000e+00,7.5456031482e-04,7.0698864874e-04,6.5445652581e-04,6.0271402617e-04,5.1260587497e-04,5.0129565352e-04,4.3517538870e-04
1.8101440000e+00,7.5386618846e-04,7.0902395237e-04,6.5436324803e-04,6.0248006776e-04,5.1282731874e-04,4.9170899729e-04,4.3468291551e-04
1.8111440000e+00,7.5454423495e-04,7.0914466050e-04,6.5210173489e-04,6.0275062424e-04,5.0680977438e-04,5.0135116908e-04,4.3828931666e-04
1.8121440000e+00,7.5454328908e-04,7.0913796662e-04,6.5371103119e-04,6.0241884057e-04,5.1307117246e-04,5.0221373385e-04,4.3815663958e-04
1.8131440000e+00,7.5500676758e-04,7.1721166023e-04,6.5019848989e-04,6.0333331930e-04,5.1181759773e-04,4.9241589295e-04,4.3841737352e-04
1.8141440000e+00,7.5384705269e-04,7.1683614806e-04,6.5436484874e-04,6.0237187427e-04,5.1251863624e-04,4.9636852054e-04,4.3895539420e-04
1.8151440000e+00,7.5356168963e-04,7.2002811066e-04,6.5282147261e-04,6.0238096921e-04,5.1162969612e-04,5.0339749578e-04,4.4398439059e-04
1.8161440000e+00,7.5477677456e-04,7.1617898357e-04,6.5269618062e-04,6.0255799326e-04,5.1261922636e-04,5.0328606449e-04,4.4722863095e-04
1.8171440000e+00,7.5455602200e-04,7.1663504059e-04,6.5441941842e-04,6.0563568695e-04,5.1399256336e-04,5.0269140047e-04,4.4316966523e-04
1.8181440000e+00,7.5386102253e-04,7.1187445428e-04,6.5213789640e-04,6.0562142608e-04,5.1391998568e-04,5.0230279157e-04,4.4082473323e-04
1.8191440000e+00,7.5393560110e-04,7.1172864409e-04,6.5304222517e-04,6.0524020228e-04,5.1410090236e-04,4.9118189054e-04,4.4185588195e-04
1.8201440000e+00,7.5418123743e-04,7.2006623668e-04,6.5202933911e-04,6.0531165218e-04,5.1416373026e-04,5.0116421335e-04,4.3806816393e-04
1.8211440000e+00,7.5477109931e-04,7.0999070886e-04,6.5655702201e-04,6.0215523263e-04,5.1327824622e-04,5.0079746870e-04,4.4072297896e-04
1.8221440000e+00,7.5493982877e-04,7.1680398833e-04,6.5371939854e-04,6.0238849983e-04,5.1417031500e-04,5.0152699259e-04,4.3995038141e-04
1.8231440000e+00,7.5437128544e-04,7.1712012868e-04,6.5480715421e-04,6.0234789999e-04,5.1375405747e-04,5.0110735174e-04,4.3992255087e-04
1.8241440000e+00,7.5413598097e-04,7.1715658123e-04,6.5413987613e-04,6.0549620684e-04,5.1512637583e-04,5.0149217714e-04,4.4028995035e-04
1.8251440000e+00,7.5423136877e-04,7.1686205047e-04,6.5209736931e-04,6.0514896177e-04,5.1414419431e-04,5.0120226661e-04,4.4046493713e-04
1.8261440000e+00,7.5411880971e-04,7.1711394412e-04,6.5402746259e-04,6.0248807131e-04,5.1433416957e-04,5.0310383813e-04,4.3794487283e-04
1.8271440000e+00,7.5492331234e-04,7.1711496275e-04,6.5396976424e-04,6.0212463723e-04,5.1467635785e-04,5.0178961828e-04,4.3807409384e-04
1.8281440000e+00,7.5466799899e-04,7.1678812674e-04,6.5420768806e-04,6.0254307755e-04,5.1370432629e-04,5.0110662414e-04,4.4051517762e-04
1.8291440000e+00,7.5474214100e-04,7.1709655458e-04,6.5473483119e-04,6.0285103245e-04,5.1438983064e-04,5.0215159717e-04,4.3622781959e-04
1.8301440000e+00,7.5398966146e-04,7.1701208071e-04,6.5215230279e-04,6.0250553361e-04,5.1347720728e-04,5.0160513638e-04,4.4006344979e-04
1.8311440000e+00,7.5482028478e-04,7.1687194577e-04,6.5433734562e-04,6.0264868807e-04,5.1407332649e-04,4.9110698455e-04,4.4026732212e-04
1.8321440000e+00,7.5491268944e-04,7.1672344347e-04,6.5177315264e-04,6.0252386902e-04,5.1278810133e-04,4.9693298934e-04,4.4248019549e-04
1.8331440000e+00,7.5461313827e-04,7.1694696089e-04,6.5429114329e-04,6.0229755036e-04,5.1227667427e-04,5.0191749324e-04,4.4185955630e-04
1.8341440000e+00,7.5446827395e-04,7.1684269642e-04,6.5369051299e-04,6.0564470914e-04,5.1290920965e-04,5.0122744142e-04,4.3773521611e-04
1.8351440000e+00,7.5434822065e-04,7.1681606642e-04,6.5414380515e-04,6.0325997765e-04,5.1242521295e-04,5.0187583838e-04,4.3720952817e-04
1.8361440000e+00,7.5399781053e-04,7.1684306022e-04,6.5415137215e-04,6.0386817495e-04,5.1399634685e-04,5.0113743782e-04,4.3478587031e-04
1.8371440000e+00,7.5392919825e-04,7.1689530159e-04,6.5228770836e-04,6.0320744524e-04,5.1321629144e-04,5.0156715588e-04,4.3718129746e-04
1.8381440000e+00,7.5797688623e-04,7.1707618190e-04,6.5422151238e-04,6.0408812715e-04,5.1347637054e-04,5.0084163377e-04,4.3724419811e-04
1.8391440000e+00,7.5868985732e-04,7.1681177360e-04,6.5136715421e-04,6.0134832893e-04,5.1343558880e-04,5.0131922762e-04,4.3510142859e-04
1.8401440000e+00,7.5853327871e-04,7.1682021371e-04,6.5445936343e-04,6.0249774833e-04,5.1293780416e-04,5.0210048357e-04,4.3371710490e-04
1.8411440000e+00,7.5858217315e-04,7.1730260970e-04,6.5341671871e-04,6.0546193708e-04,5.1275645092e-04,5.0220154662e-04,4.3509899115e-04
1.8421440000e+00,7.5845819083e-04,7.1711438068e-04,6.5392974648e-04,6.0251382820e-04,5.1419410738e-04,5.0098511565e-04,4.3534244469e-04
1.8431440000e+00,7.5905925769e-04,7.1707618190e-04,6.5233274654e-04,6.0230719100e-04,5.1470695325e-04,5.0084516261e-04,4.3529893446e-04
1.8441440000e+00,7.5885123806e-04,7.2032205935e-04,6.5417771111e-04,6.0325390223e-04,5.1438222727e-04,4.9140682677e-04,4.3588865083e-04
1.8451440000e+00,7.6307660493e-04,7.1703580033e-04,6.5430875111e-04,6.0155085521e-04,5.1421786338e-04,5.0119910156e-04,4.3522268243e-04
1.8461440000e+00,7.6319265645e-04,7.1689508331e-04,6.5468557295e-04,6.0267539084e-04,5.1429524319e-04,5.0236587413e-04,4.3488998926e-04
1.8471440000e+00,7.6305703260e-04,7.1671383921e-04,6.5241350967e-04,6.0233429394e-04,5.1472066843e-04,5.0111375458e-04,4.3504474888e-04
1.8481440000e+00,7.6285621617e-04,7.1676266089e-04,6.5201289544e-04,6.0163514718e-04,5.1474773500e-04,5.0197715609e-04,4.3800606363e-04
1.8491440000e+00,7.6255164458e-04,7.1672075137e-04,6.5431850089e-04,6.0263981140e-04,5.1295490266e-04,4.9945698265e-04,4.4253465603e-04
1.8501440000e+00,7.6357457147e-04,7.1970855060e-04,6.5231797635e-04,6.0240123275e-04,5.1320086641e-04,5.0273774832e-04,4.4117430662e-04
1.8511440000e+00,7.6358817751e-04,7.1705944720e-04,6.5416723373e-04,6.0553844378e-04,5.1254624850e-04,5.0247810577e-04,4.4166845328e-04
1.8521440000e+00,7.6311247540e-04,7.1686365118e-04,6.5332547820e-04,6.0575464886e-04,5.1389655709e-04,4.9604423111e-04,4.4809465180e-04
1.8531440000e+00,7.6352189353e-04,7.1660557296e-04,6.5386971983e-04,6.0549147747e-04,5.1406397688e-04,5.0201280828e-04,4.4527110731e-04
1.8541440000e+00,7.6376309153e-04,7.1649374149e-04,6.5430518589e-04,6.0536542151e-04,5.1330924180e-04,5.0189959438e-04,4.4578515372e-04
1.8551440000e+00,7.6380551036e-04,7.1672940976e-04,6.5397216531e-04,6.0254209529e-04,5.1379221986e-04,5.0108792493e-04,4.4632615754e-04
1.8561440000e+00,7.6339980296e-04,7.1707625466e-04,6.5234213253e-04,6.0268066591e-04,5.1297094615e-04,5.0146045396e-04,4.4687069021e-04
1.8571440000e+00,7.6345204434e-04,7.1669390309e-04,6.5187123255e-04,6.0251455579e-04,5.1509654440e-04,5.0209233450e-04,4.4626831368e-04
1.8581440000e+00,7.5944612036e-04,7.1669252065e-04,6.5244079451e-04,6.0356360336e-04,5.1295737649e-04,5.0102669775e-04,4.4600019464e-04
1.8591440000e+00,7.5953568739e-04,7.1670016041e-04,6.5419306338e-04,6.0319616750e-04,5.1336264733e-04,5.0191738410e-04,4.4350297685e-04
1.8601440000e+00,7.6018724940e-04,7.1699396358e-04,6.5188236476e-04,6.0347938415e-04,5.1320657803e-04,5.0230693887e-04,4.4375748985e-04
1.8611440000e+00,7.5940653915e-04,7.1986607509e-04,6.5375956183e-04,6.0302965721e-04,5.1355444157e-04,5.0230333727e-04,4.4555588829e-04
1.8621440000e+00,7.6033305959e-04,7.1658330853e-04,6.5408210503e-04,6.0317986936e-04,5.1294107834e-04,5.0111648306e-04,4.3958392780e-04
1.8631440000e+00,7.5485710113e-04,7.1673493949e-04,6.5197978984e-04,6.0341128119e-04,5.1346352848e-04,5.0056562031e-04,4.3905547500e-04
1.8641440000e+00,7.4800176662e-04,7.1673661296e-04,6.5420594183e-04,6.0395064793e-04,5.1415983762e-04,5.0107668358e-04,4.4184009312e-04
1.8651440000e+00,7.5107956945e-04,7.1130059951e-04,6.5379572334e-04,6.0367387050e-04,5.1293412980e-04,5.0195503718e-04,4.4146643631e-04
1.8661440000e+00,7.5212556112e-04,7.3367220466e-04,6.5452899435e-04,6.0354082962e-04,5.1318136684e-04,5.0142847613e-04,4.3790525524e-04
1.8671440000e+00,7.4852359830e-04,7.1606991696e-04,6.5396961872e-04,6.0668477090e-04,5.1375747717e-04,5.0156937505e-04,4.3831441872e-04
1.8681440000e+00,7.4794050306e-04,7.1432943514e-04,6.5437008743e-04,6.0347039835e-04,5.1496888773e-04,5.0175665820e-04,4.3837309931e-04
1.8691440000e+00,7.5209689385e-04,7.2049886512e-04,6.5189422457e-04,6.0344773374e-04,5.1350940339e-04,5.0165770517e-04,4.3775562517e-04
1.8701440000e+00,7.5162148278e-04,7.1752147051e-04,6.5185202402e-04,6.0236019635e-04,5.1301132771e-04,5.0173515774e-04,4.3795185775e-04
1.8711440000e+00,7.5607036706e-04,7.1804286563e-04,6.5426735091e-04,5.9851132391e-04,5.1260984037e-04,5.0099566579e-04,4.3805874157e-04
1.8721440000e+00,7.5547446613e-04,7.1127215051e-04,6.5460379119e-04,6.0174694227e-04,5.1356106269e-04,5.0179278333e-04,4.3778683903e-04
1.8731440000e+00,7.5540861872e-04,7.1107046097e-04,6.5210260800e-04,6.0133530496e-04,5.1547925978e-04,5.0102171372e-04,4.3838525016e-04
1.8741440000e+00,7.5573749200e-04,7.1638154623e-04,6.5411491960e-04,5.9846170188e-04,5.1555896789e-04,5.0264214224e-04,4.3778265535e-04
1.8751440000e+00,7.5613606896e-04,7.3249335401e-04,6.5238462412e-04,5.9836638684e-04,5.1567105402e-04,5.0332626415e-04,4.3505584472e-04
1.8761440000e+00,7.5511714385e-04,7.1609574661e-04,6.5197724325e-04,5.9848625824e-04,5.1512310165e-04,5.0232712965e-04,4.3707150326e-04
1.8771440000e+00,7.5241820014e-04,7.3262912338e-04,6.5418425947e-04,5.9885158407e-04,5.1625866035e-04,5.0235135859e-04,4.3691779865e-04
1.8781440000e+00,7.5142503192e-04,7.1142472734e-04,6.5262873250e-04,5.9859521571e-04,5.1625229389e-04,5.0297127018e-04,4.3509346142e-04
1.8791440000e+00,7.5135452789e-04,7.1693335485e-04,6.5403852204e-04,5.9986687120e-04,5.1406819694e-04,5.0248294428e-04,4.3488111260e-04
1.8801440000e+00,7.5176307291e-04,7.1685222792e-04,6.5423977503e-04,5.9857185988e-04,5.1417071518e-04,5.0303271564e-04,4.3530333642e-04
1.8811440000e+00,7.5094852946e-04,7.1685339208e-04,6.5433516284e-04,5.9839683672e-04,5.1396575145e-04,5.0143149565e-04,4.3467309297e-04
1.8821440000e+00,7.5207855843e-04,7.1672249760e-04,6.5346204792e-04,5.9851532569e-04,5.1409733715e-04,5.0190647016e-04,4.3507046939e-04
1.8831440000e+00,7.5135722000e-04,7.1684298746e-04,6.5400708991e-04,5.9880436311e-04,5.1723603974e-04,5.0106336857e-04,4.3800289859e-04
1.8841440000e+00,7.4775693065e-04,7.1697497333e-04,6.5207481384e-04,5.9865917137e-04,5.1452603657e-04,5.0125425332e-04,4.3856965931e-04
1.8851440000e+00,7.4856819992e-04,7.1537251642e-04,6.5392247052e-04,5.9851248807e-04,5.1410890592e-04,5.0180558901e-04,4.3780499254e-04
1.8861440000e+00,7.4765775935e-04,7.1678296081e-04,6.5303123847e-04,5.9860863985e-04,5.1319573686e-04,5.0318951253e-04,4.4012500439e-04
1.8871440000e+00,7.5207441114e-04,7.1673508501e-04,6.5028172685e-04,6.0109796323e-04,5.1331255236e-04,5.0369613746e-04,4.4027430704e-04
1.8881440000e+00,7.5142197602e-04,7.1680944529e-04,6.5214655478e-04,6.0148478951e-04,5.1336901379e-04,5.0328832003e-04,4.3930031097e-04
1.8891440000e+00,7.5124429713e-04,7.1977330663e-04,6.5212931077e-04,6.0126418248e-04,5.1313309086e-04,5.0238773838e-04,4.3984768126e-04
1.8901440000e+00,7.5556818047e-04,7.2420865763e-04,6.5438740421e-04,6.0208305513e-04,5.1232851547e-04,5.0351096434e-04,4.3705767894e-04
1.8911440000e+00,7.5507072324e-04,7.1325754107e-04,6.5380438173e-04,5.9912021243e-04,5.0772483519e-04,5.0096059567e-04,4.3902058678e-04
1.8921440000e+00,7.5521893450e-04,7.1462964115e-04,6.5237603849e-04,5.9942467487e-04,5.0633934734e-04,5.0191410992e-04,4.3404768803e-04
1.8931440000e+00,7.5584684964e-04,7.1119095082e-04,6.5426946094e-04,5.9852431150e-04,5.0670216297e-04,5.0111390010e-04,4.3639727664e-04
1.8941440000e+00,7.5936855865e-04,7.1130416472e-04,6.5216110670e-04,5.9851794504e-04,5.0633392675e-04,5.0144502893e-04,4.3753036152e-04
1.8951440000e+00,7.5916032074e-04,7.1418187872e-04,6.5434825956e-04,6.0159349232e-04,5.0627975725e-04,5.0189053582e-04,4.4117103243e-04
1.8961440000e+00,7.5990341429e-04,7.1719339758e-04,6.5357853600e-04,6.0163649323e-04,5.0660612033e-04,5.0186132285e-04,4.4151562179e-04
1.8971440000e+00,7.6007032476e-04,7.1719179687e-04,6.5454536525e-04,6.0199741711e-04,5.0614948123e-04,5.0106809795e-04,4.3849679059e-04
1.8981440000e+00,7.5921205280e-04,7.1683265560e-04,6.5373656980e-04,5.9864290961e-04,5.0580616517e-04,5.0110826123e-04,4.3915497372e-04
1.8991440000e+00,7.5981362897e-04,7.1680107794e-04,6.5388871008e-04,5.9844503994e-04,5.0588554586e-04,5.0096008636e-04,4.4167340093e-04
1.9001440000e+00,7.5986026786e-04,7.1671413025e-04,6.5451720729e-04,5.9829180827e-04,5.0556514907e-04,5.0067668781e-04,4.4112392061e-04
1.9011440000e+00,7.5964358984e-04,7.1690759796e-04,6.5146792622e-04,5.9844423959e-04,5.0620739785e-04,5.0117851060e-04,4.4073829486e-04
1.9021440000e+00,7.5927753642e-04,7.1686590672e-04,6.5413507400e-04,5.9847887314e-04,5.0555372582e-04,5.0088379794e-04,4.3839245336e-04
