# Saved on 2025-07-21T15:06:01.945702
# Name: Shreenidhi
# Sample_ID: Batch6_Sample9_F4_TPTE35
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0012
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS
1.5771440000e+00,7.9995217675e-04,9.0688961791e-04,9.8990050901e-04,1.0924508388e-03,1.1972268112e-03
1.5781440000e+00,8.0032026744e-04,9.0874877060e-04,9.9073193269e-04,1.0905112140e-03,1.1977886606e-03
1.5791440000e+00,7.9939862189e-04,9.0888941486e-04,9.9071847217e-04,1.0946592374e-03,1.1974865629e-03
1.5801440000e+00,8.0044985225e-04,9.0918169008e-04,9.9142722320e-04,1.0916536849e-03,1.1978966359e-03
1.5811440000e+00,8.0044505012e-04,9.0984038252e-04,9.9114811746e-04,1.0941627261e-03,1.1966943566e-03
1.5821440000e+00,7.9964418546e-04,9.0897214250e-04,9.9104814581e-04,1.0943435336e-03,1.1973708752e-03
1.5831440000e+00,8.0020268797e-04,9.1062414867e-04,9.9049946584e-04,1.0947733244e-03,1.1976547830e-03
1.5841440000e+00,8.0094476289e-04,9.0973546321e-04,9.9012497230e-04,1.0938966443e-03,1.1972466746e-03
1.5851440000e+00,7.9906036262e-04,9.1008369054e-04,9.9049386336e-04,1.0906040552e-03,1.1974137306e-03
1.5861440000e+00,8.0064208305e-04,9.0893860033e-04,9.9017386674e-04,1.0934654711e-03,1.1977394752e-03
1.5871440000e+00,7.9915764218e-04,9.0896748588e-04,9.9019962363e-04,1.0949210991e-03,1.1975954112e-03
1.5881440000e+00,8.0052712292e-04,9.0963141702e-04,9.9057448097e-04,1.0953941819e-03,1.1968390027e-03
1.5891440000e+00,8.0028898083e-04,9.0960187663e-04,9.9015145679e-04,1.0929514974e-03,1.1979086412e-03
1.5901440000e+00,7.9884019215e-04,9.0884139354e-04,9.8948439700e-04,1.0912954895e-03,1.1993026419e-03
1.5911440000e+00,8.0063931819e-04,9.0978574008e-04,9.9037468317e-04,1.0971804295e-03,1.1995606474e-03
1.5921440000e+00,7.9936668044e-04,9.0908884886e-04,9.9027914985e-04,1.0919462511e-03,1.1988812912e-03
1.5931440000e+00,7.9901685240e-04,9.0967871074e-04,9.9048811535e-04,1.0915521852e-03,1.1977722897e-03
1.5941440000e+00,8.0068071838e-04,9.1022746346e-04,9.9005592347e-04,1.0941015353e-03,1.1978694238e-03
1.5951440000e+00,7.9964665929e-04,9.1000474640e-04,9.9022705399e-04,1.0941994697e-03,1.1976417591e-03
1.5961440000e+00,7.9970537627e-04,9.0975379862e-04,9.8954827990e-04,1.0908165132e-03,1.1982073920e-03
1.5971440000e+00,7.9999743321e-04,9.1032467026e-04,9.9041120848e-04,1.0913856386e-03,1.1977078248e-03
1.5981440000e+00,8.0026322394e-04,9.1069094196e-04,9.8934324342e-04,1.0908790136e-03,1.1972941866e-03
1.5991440000e+00,8.0085177615e-04,9.0931280283e-04,9.8904856713e-04,1.0942739755e-03,1.1968174658e-03
1.6001440000e+00,8.0040401372e-04,9.0934263426e-04,9.8994700238e-04,1.0906888201e-03,1.1975001689e-03
1.6011440000e+00,8.0141166109e-04,9.0952773462e-04,9.8896496638e-04,1.0902349459e-03,1.1973977962e-03
1.6021440000e+00,7.9954530520e-04,9.1037312814e-04,9.9004362710e-04,1.0904682131e-03,1.1984012235e-03
1.6031440000e+00,7.9931407527e-04,9.0963170805e-04,9.9030730780e-04,1.0938124615e-03,1.1986803293e-03
1.6041440000e+00,7.9974422988e-04,9.1002890258e-04,9.8968383099e-04,1.0937431944e-03,1.1985402671e-03
1.6051440000e+00,7.9995006672e-04,9.1133231763e-04,9.9004035292e-04,1.0910317360e-03,1.1972239736e-03
1.6061440000e+00,8.0040190369e-04,9.1070818598e-04,9.9026612588e-04,1.0901800124e-03,1.1991910287e-03
1.6071440000e+00,7.9875615484e-04,9.1010384494e-04,9.9001415947e-04,1.0937654588e-03,1.1974442896e-03
1.6081440000e+00,8.0066871305e-04,9.0981011454e-04,9.9122415122e-04,1.0939045023e-03,1.1978568364e-03
1.6091440000e+00,7.9975179688e-04,9.1001020337e-04,9.9067859992e-04,1.0956463666e-03,1.1984388402e-03
1.6101440000e+00,8.0136705947e-04,9.1004520073e-04,9.8991571576e-04,1.0930198187e-03,1.1989193445e-03
1.6111440000e+00,8.0120160419e-04,9.0965630079e-04,9.9069118733e-04,1.0949235002e-03,1.1978296970e-03
1.6121440000e+00,8.0072291894e-04,9.0991881734e-04,9.9052747828e-04,1.0953538003e-03,1.1973399523e-03
1.6131440000e+00,8.0029873061e-04,9.0883120720e-04,9.8984797660e-04,1.0928073607e-03,1.1965551676e-03
1.6141440000e+00,8.0064797658e-04,9.0887057013e-04,9.9042328657e-04,1.0955065954e-03,1.1967947648e-03
1.6151440000e+00,7.9994009866e-04,9.0949688456e-04,9.9001459603e-04,1.0927435505e-03,1.1957297102e-03
1.6161440000e+00,7.9926161561e-04,9.0901194199e-04,9.8990429251e-04,1.0960752115e-03,1.1964276928e-03
1.6171440000e+00,7.9900295532e-04,9.0961853857e-04,9.9015225715e-04,1.0951970035e-03,1.1959452240e-03
1.6181440000e+00,8.0085403170e-04,9.0934001491e-04,9.8940792668e-04,1.0924414528e-03,1.1970561900e-03
1.6191440000e+00,7.9925506725e-04,9.0897454356e-04,9.9020959169e-04,1.0962522356e-03,1.1973817891e-03
1.6201440000e+00,8.0019097368e-04,9.0855282906e-04,9.8948301456e-04,1.0931745783e-03,1.1972524226e-03
1.6211440000e+00,8.0000907474e-04,9.0904541139e-04,9.8928358057e-04,1.0928905976e-03,1.1976469250e-03
1.6221440000e+00,7.9944991739e-04,9.0842186182e-04,9.8957083537e-04,1.0931342695e-03,1.1975511006e-03
1.6231440000e+00,8.0013320257e-04,9.0947782155e-04,9.9029653938e-04,1.0946471593e-03,1.1988063488e-03
1.6241440000e+00,8.0004989286e-04,9.0955392807e-04,9.8898570286e-04,1.0950573778e-03,1.1986255413e-03
1.6251440000e+00,7.9800098320e-04,9.0911766165e-04,9.9022312497e-04,1.0953575838e-03,1.1978593830e-03
1.6261440000e+00,7.9831617768e-04,9.0768116934e-04,9.8997370515e-04,1.0907842807e-03,1.1979061674e-03
1.6271440000e+00,7.9976663983e-04,9.0906047262e-04,9.8982738564e-04,1.0912556900e-03,1.1984462617e-03
1.6281440000e+00,7.9844321590e-04,9.0901841759e-04,9.8941702163e-04,1.0916626343e-03,1.1985479796e-03
1.6291440000e+00,7.9880643170e-04,9.0861845820e-04,9.8950877145e-04,1.0945004033e-03,1.1995526438e-03
1.6301440000e+00,7.9996469140e-04,9.0890069259e-04,9.8967502709e-04,1.0909914272e-03,1.1984888988e-03
1.6311440000e+00,7.9889468907e-04,9.0911802545e-04,9.8980846815e-04,1.0955212929e-03,1.1988752522e-03
1.6321440000e+00,7.9874749645e-04,9.0900604846e-04,9.8987271485e-04,1.0918584303e-03,1.1989875929e-03
1.6331440000e+00,7.9890713096e-04,9.0872112196e-04,9.9022639915e-04,1.0949870193e-03,1.1983364675e-03
1.6341440000e+00,7.9943238234e-04,9.0930087026e-04,9.9044271337e-04,1.0948139243e-03,1.1983105651e-03
1.6351440000e+00,7.9923127487e-04,9.0803230705e-04,9.8972166597e-04,1.0945791291e-03,1.1988626648e-03
1.6361440000e+00,7.9880657722e-04,9.0932349849e-04,9.9018703622e-04,1.0950105934e-03,1.1984387675e-03
1.6371440000e+00,8.0040503235e-04,9.1016649094e-04,9.8955511930e-04,1.0955987818e-03,1.1979582632e-03
1.6381440000e+00,7.9945042671e-04,9.0845038358e-04,9.8985205113e-04,1.0918994667e-03,1.1981019634e-03
1.6391440000e+00,8.0043973867e-04,9.0939356596e-04,9.8926371720e-04,1.0970312724e-03,1.1982541764e-03
1.6401440000e+00,8.0075900769e-04,9.0813555289e-04,9.8916105344e-04,1.0958642815e-03,1.1984472803e-03
1.6411440000e+00,7.9992794781e-04,9.0944857220e-04,9.8882424936e-04,1.0949663556e-03,1.1972772336e-03
1.6421440000e+00,8.0025434727e-04,9.0958783403e-04,9.8925891507e-04,1.0925788229e-03,1.1970673950e-03
1.6431440000e+00,7.9957557318e-04,9.0864770755e-04,9.8996628367e-04,1.0953917808e-03,1.1981484568e-03
1.6441440000e+00,7.9862009443e-04,9.0853463917e-04,9.9049764685e-04,1.0921077046e-03,1.1985404126e-03
1.6451440000e+00,8.0012265244e-04,9.0935231128e-04,9.9081284134e-04,1.0950316937e-03,1.1998794798e-03
1.6461440000e+00,7.9841607658e-04,9.0964458650e-04,9.9054705061e-04,1.0920554632e-03,1.1984499724e-03
1.6471440000e+00,8.0091842392e-04,9.0911060397e-04,9.9012482679e-04,1.0932725127e-03,1.1976516544e-03
1.6481440000e+00,7.9912591900e-04,9.0921850642e-04,9.9031654827e-04,1.0942992958e-03,1.1978830298e-03
1.6491440000e+00,7.9883568105e-04,9.0944879048e-04,9.9030519777e-04,1.0968839342e-03,1.1996272951e-03
1.6501440000e+00,7.9960846051e-04,9.0872330475e-04,9.9044416856e-04,1.0960211512e-03,1.1979512055e-03
1.6511440000e+00,7.9974000982e-04,9.0834248113e-04,9.8954464193e-04,1.0954454046e-03,1.1976466340e-03
1.6521440000e+00,8.0023135524e-04,9.0927402198e-04,9.8992655694e-04,1.0952162847e-03,1.1976881069e-03
1.6531440000e+00,7.9958263086e-04,9.1040703410e-04,9.8886739579e-04,1.0961167573e-03,1.1981451826e-03
1.6541440000e+00,8.0010351667e-04,9.1027439339e-04,9.8950804386e-04,1.0961847147e-03,1.1977719987e-03
1.6551440000e+00,7.9928075138e-04,9.1052519565e-04,9.9014629086e-04,1.0912545986e-03,1.1983096192e-03
1.6561440000e+00,8.0142031948e-04,9.1027650342e-04,9.8984448414e-04,1.0961694352e-03,1.1992467626e-03
1.6571440000e+00,7.9994249973e-04,9.1031433840e-04,9.8902797617e-04,1.0911251593e-03,1.1987032485e-03
1.6581440000e+00,7.9987854406e-04,9.0997520601e-04,9.8902055470e-04,1.0958522762e-03,1.1986833852e-03
1.6591440000e+00,7.9945966718e-04,9.1049485491e-04,9.8980570328e-04,1.0952751472e-03,1.1983500735e-03
1.6601440000e+00,8.0007761426e-04,9.0968300356e-04,9.8948847153e-04,1.0954112076e-03,1.1975356028e-03
1.6611440000e+00,7.9971207015e-04,9.1008987511e-04,9.8969576356e-04,1.0956206097e-03,1.1985950550e-03
1.6621440000e+00,7.9968674982e-04,9.0972258477e-04,9.9003897049e-04,1.0928583652e-03,1.1983391596e-03
1.6631440000e+00,8.0054145656e-04,9.0988804004e-04,9.9044373201e-04,1.0934657621e-03,1.1987658945e-03
1.6641440000e+00,7.9910299974e-04,9.1024863650e-04,9.9061879155e-04,1.0925909010e-03,1.1985243327e-03
1.6651440000e+00,7.9884099250e-04,9.1095964308e-04,9.8949632957e-04,1.0913271399e-03,1.1985661695e-03
1.6661440000e+00,7.9890647612e-04,9.1116904514e-04,9.8981967312e-04,1.0941724031e-03,1.1976275709e-03
1.6671440000e+00,8.0049539974e-04,9.1077527031e-04,9.8978816823e-04,1.0924594972e-03,1.1985281890e-03
1.6681440000e+00,7.9845340224e-04,9.0998830274e-04,9.9023040093e-04,1.0922259389e-03,1.1980882118e-03
1.6691440000e+00,7.9910154454e-04,9.1015914222e-04,9.8964010249e-04,1.0926154209e-03,1.1981559510e-03
1.6701440000e+00,7.9861871200e-04,9.0991874458e-04,9.9029020930e-04,1.0925250535e-03,1.1983011791e-03
1.6711440000e+00,7.9954268585e-04,9.0929810540e-04,9.8861026345e-04,1.0948705312e-03,1.1990458006e-03
1.6721440000e+00,7.9986413766e-04,9.0858753538e-04,9.8953605630e-04,1.0925788229e-03,1.1996430840e-03
1.6731440000e+00,8.0011530372e-04,9.1034540674e-04,9.8988311947e-04,1.0930299322e-03,1.1989211634e-03
1.6741440000e+00,7.9889330664e-04,9.1008114396e-04,9.9047494587e-04,1.0959550127e-03,1.1986774916e-03
1.6751440000e+00,7.9998790170e-04,9.0957546490e-04,9.8998985777e-04,1.0924784146e-03,1.1992343207e-03
1.6761440000e+00,8.0099089246e-04,9.1028676252e-04,9.8964352219e-04,1.0958484927e-03,1.1997534602e-03
1.6771440000e+00,7.9887344327e-04,9.0882029326e-04,9.8994234577e-04,1.0958956409e-03,1.1993530643e-03
1.6781440000e+00,8.0039964814e-04,9.1149559012e-04,9.9008073448e-04,1.0958089842e-03,1.2000859715e-03
1.6791440000e+00,7.9925732280e-04,9.1041576525e-04,9.8965414509e-04,1.0943106463e-03,1.1980524869e-03
1.6801440000e+00,7.9941761214e-04,9.0885907412e-04,9.9049582786e-04,1.0913000733e-03,1.1983136937e-03
1.6811440000e+00,8.0068501120e-04,9.0915069450e-04,9.9069315183e-04,1.0951178410e-03,1.1980027921e-03
1.6821440000e+00,8.0104007793e-04,9.0979679953e-04,9.9093151221e-04,1.0907644173e-03,1.1984783487e-03
1.6831440000e+00,7.9990357335e-04,9.0907815320e-04,9.9025157397e-04,1.0939178173e-03,1.1982922297e-03
1.6841440000e+00,8.0294244981e-04,9.1111709480e-04,9.9076816696e-04,1.0917772306e-03,1.1996259127e-03
1.6851440000e+00,8.0017307482e-04,9.1078371042e-04,9.9004442745e-04,1.0914153245e-03,1.1981480202e-03
1.6861440000e+00,8.0162128143e-04,9.0935347544e-04,9.8898854048e-04,1.0935409227e-03,1.1982875003e-03
1.6871440000e+00,8.0132005678e-04,9.1054309451e-04,9.8993172287e-04,1.0958447092e-03,1.1974220251e-03
1.6881440000e+00,8.0004574556e-04,9.1003166744e-04,9.9036667962e-04,1.0924496019e-03,1.1977865506e-03
1.6891440000e+00,8.0098921899e-04,9.0911016741e-04,9.8968659586e-04,1.0969996220e-03,1.1989626364e-03
1.6901440000e+00,8.0084799265e-04,9.0861685749e-04,9.8896147392e-04,1.0977831698e-03,1.1998478294e-03
1.6911440000e+00,8.0099198385e-04,9.0945453849e-04,9.8988042737e-04,1.0957245104e-03,1.1997757247e-03
1.6921440000e+00,7.9981240560e-04,9.0917659691e-04,9.9018194305e-04,1.0920000204e-03,1.2005752797e-03
1.6931440000e+00,8.0051468103e-04,9.0971057944e-04,9.9079450592e-04,1.0934436432e-03,1.1986838217e-03
1.6941440000e+00,8.0021862232e-04,9.1021407570e-04,9.8956748843e-04,1.0913499136e-03,1.1989287304e-03
1.6951440000e+00,7.9907469626e-04,9.0889472631e-04,9.8931930552e-04,1.0943804955e-03,1.1994993110e-03
1.6961440000e+00,7.9986457422e-04,9.0989953605e-04,9.8919896118e-04,1.0920660134e-03,1.2000894640e-03
1.6971440000e+00,8.0022568000e-04,9.1034620709e-04,9.9064258393e-04,1.0954672325e-03,1.1984387675e-03
1.6981440000e+00,8.0001002061e-04,9.0887631814e-04,9.8942771729e-04,1.0962208762e-03,1.1985751189e-03
1.6991440000e+00,8.0024241470e-04,9.0821493359e-04,9.9007316749e-04,1.0959985957e-03,1.1986909522e-03
1.7001440000e+00,8.0083213106e-04,9.0991088655e-04,9.8969234386e-04,1.0919385386e-03,1.1982685828e-03
1.7011440000e+00,8.0098245235e-04,9.0839450422e-04,9.8955664726e-04,1.0952927551e-03,1.1986136815e-03
1.7021440000e+00,8.0013611296e-04,9.0949492005e-04,9.8954296845e-04,1.0928747361e-03,1.1984910816e-03
1.7031440000e+00,8.0160716607e-04,9.0891051514e-04,9.8924661870e-04,1.0979614308e-03,1.1981439457e-03
1.7041440000e+00,8.0031320977e-04,9.0994159109e-04,9.8947821243e-04,1.0935052705e-03,1.1984898447e-03
1.7051440000e+00,8.0119360064e-04,9.1087546025e-04,9.8921525932e-04,1.0938334890e-03,1.1998254922e-03
1.7061440000e+00,8.0097845057e-04,9.1081419669e-04,9.8954922578e-04,1.0934539750e-03,1.2001512368e-03
1.7071440000e+00,8.0066209193e-04,9.0900379291e-04,9.8987540696e-04,1.0965572437e-03,1.1987763719e-03
1.7081440000e+00,8.0117315520e-04,9.1056826932e-04,9.8998971225e-04,1.0952027515e-03,1.1980271665e-03
1.7091440000e+00,8.0070662079e-04,9.1033354693e-04,9.8997159512e-04,1.0931870202e-03,1.1993168300e-03
1.7101440000e+00,8.0026642536e-04,9.0920308139e-04,9.8998258181e-04,1.0911107529e-03,1.1988258484e-03
1.7111440000e+00,8.0140140199e-04,9.0832982096e-04,9.8878597782e-04,1.0919306078e-03,1.1983293371e-03
1.7121440000e+00,7.9996600107e-04,9.1017667728e-04,9.8918091680e-04,1.0953798483e-03,1.1981821444e-03
1.7131440000e+00,7.9944773461e-04,9.0934816399e-04,9.8933276604e-04,1.0922698857e-03,1.1987672769e-03
1.7141440000e+00,7.9882214777e-04,9.1057750979e-04,9.8992873973e-04,1.0961251974e-03,1.1994256056e-03
1.7151440000e+00,7.9959434515e-04,9.0840185294e-04,9.9070799479e-04,1.0960592044e-03,1.1977921531e-03
1.7161440000e+00,7.9928300693e-04,9.0945104603e-04,9.8982964118e-04,1.0964921239e-03,1.1988204642e-03
1.7171440000e+00,7.9883961007e-04,9.1141766461e-04,9.8994154541e-04,1.0952798766e-03,1.1977820395e-03
1.7181440000e+00,7.9945319158e-04,9.1005938884e-04,9.8933654954e-04,1.0944456153e-03,1.1992196232e-03
1.7191440000e+00,7.9931080109e-04,9.1082816652e-04,9.8864496977e-04,1.0952477896e-03,1.1985912715e-03
1.7201440000e+00,7.9985969933e-04,9.0962814284e-04,9.8883792816e-04,1.0971106531e-03,1.1981810530e-03
1.7211440000e+00,8.0091384007e-04,9.0949019068e-04,9.9006239907e-04,1.0915390158e-03,1.1991501378e-03
1.7221440000e+00,7.9980258306e-04,9.0904795798e-04,9.8966564110e-04,1.0959430074e-03,1.1987088510e-03
1.7231440000e+00,8.0009063822e-04,9.1051610070e-04,9.9108961876e-04,1.0946391558e-03,1.1987308972e-03
1.7241440000e+00,8.0034536950e-04,9.0963651019e-04,9.9005017546e-04,1.0924480739e-03,1.1982252909e-03
1.7251440000e+00,8.0050129327e-04,9.0974754130e-04,9.8927361250e-04,1.0933331214e-03,1.1986609752e-03
1.7261440000e+00,8.0006800999e-04,9.0928719146e-04,9.9043252703e-04,1.0956846381e-03,1.1983267177e-03
1.7271440000e+00,7.9918798292e-04,9.0884990641e-04,9.9002805655e-04,1.0915841267e-03,1.1989322229e-03
1.7281440000e+00,8.0003825133e-04,9.0986104624e-04,9.8971198895e-04,1.0928970005e-03,1.1995612294e-03
1.7291440000e+00,7.9998309957e-04,9.0992281912e-04,9.8945682112e-04,1.0957928316e-03,1.1989588529e-03
1.7301440000e+00,7.9926940089e-04,9.1050831543e-04,9.9051598227e-04,1.0960105283e-03,1.1984760931e-03
1.7311440000e+00,8.0007026554e-04,9.0980232926e-04,9.9060824141e-04,1.0954405298e-03,1.1995268869e-03
1.7321440000e+00,7.9908299085e-04,9.1021349363e-04,9.8945180071e-04,1.0954809841e-03,1.1986791651e-03
1.7331440000e+00,8.0021025497e-04,9.0988651209e-04,9.8920543678e-04,1.0963921522e-03,1.1983950390e-03
1.7341440000e+00,8.0019031884e-04,9.1117479315e-04,9.8940909083e-04,1.0937576008e-03,1.1990203348e-03
1.7351440000e+00,8.0031211837e-04,9.1143796453e-04,9.8963355413e-04,1.0944550013e-03,1.1990837811e-03
1.7361440000e+00,8.0103927758e-04,9.1002708359e-04,9.8994125437e-04,1.0939249478e-03,1.1980420095e-03
1.7371440000e+00,8.0092329881e-04,9.0997586085e-04,9.8955286376e-04,1.0952400771e-03,1.1984163575e-03
1.7381440000e+00,8.0084559158e-04,9.0954432380e-04,9.8918950243e-04,1.0952836601e-03,1.1977708346e-03
1.7391440000e+00,8.0137193436e-04,9.0849003755e-04,9.9027158285e-04,1.0955082689e-03,1.1977845861e-03
1.7401440000e+00,7.9968143837e-04,9.0890622232e-04,9.8930904642e-04,1.0937179468e-03,1.1980414274e-03
1.7411440000e+00,7.9955614638e-04,9.0898429335e-04,9.8901793535e-04,1.0934871534e-03,1.1972938955e-03
1.7421440000e+00,8.0023273767e-04,9.0859095508e-04,9.8888165667e-04,1.0967443086e-03,1.1976806854e-03
1.7431440000e+00,8.0161946244e-04,9.0969631856e-04,9.8947712104e-04,1.0908131662e-03,1.1983738659e-03
1.7441440000e+00,7.9951532825e-04,9.0806148364e-04,9.8990814877e-04,1.0913521692e-03,1.1982121214e-03
1.7451440000e+00,8.0126934336e-04,9.0900393843e-04,9.8991964478e-04,1.0921373905e-03,1.1991784413e-03
1.7461440000e+00,7.9959550931e-04,9.0867426479e-04,9.9092561868e-04,1.0927313269e-03,1.1975102097e-03
1.7471440000e+00,8.0084573710e-04,9.0791130788e-04,9.8974291177e-04,1.0938963533e-03,1.1967805767e-03
1.7481440000e+00,7.9920449934e-04,9.0798777819e-04,9.8983357020e-04,1.0971417942e-03,1.1978975817e-03
1.7491440000e+00,8.0047888332e-04,9.0777022706e-04,9.8961005278e-04,1.0965226102e-03,1.1973028450e-03
1.7501440000e+00,8.0127254478e-04,9.0786379587e-04,9.8939308373e-04,1.0986517009e-03,1.1968214676e-03
1.7511440000e+00,8.0093705037e-04,9.0736852144e-04,9.8966840596e-04,1.0955189646e-03,1.1971341883e-03
1.7521440000e+00,7.9999721493e-04,9.0785382781e-04,9.8966367659e-04,1.0963567183e-03,1.1967266619e-03
1.7531440000e+00,7.9939818534e-04,9.0893932793e-04,9.8898191936e-04,1.0957958148e-03,1.1988234473e-03
1.7541440000e+00,7.9995486885e-04,9.1019872343e-04,9.9002500065e-04,1.0967825801e-03,1.1969039770e-03
1.7551440000e+00,8.0190642620e-04,9.0765424829e-04,9.9067256087e-04,1.0969039431e-03,1.1980433919e-03
1.7561440000e+00,8.0072495621e-04,9.0787143563e-04,9.8900418379e-04,1.0935054888e-03,1.1982325668e-03
1.7571440000e+00,8.0077290477e-04,9.0899811767e-04,9.8917662399e-04,1.0946473049e-03,1.1982219439e-03
1.7581440000e+00,8.0082914792e-04,9.0941815870e-04,9.8947290098e-04,1.0921782814e-03,1.1990287749e-03
1.7591440000e+00,8.0173500464e-04,9.0823232313e-04,9.8994401924e-04,1.0921019566e-03,1.1995533714e-03
1.7601440000e+00,8.0161989899e-04,9.0924659162e-04,9.8938078736e-04,1.0919648776e-03,1.1986070604e-03
1.7611440000e+00,8.0048783275e-04,9.0981993708e-04,9.8930904642e-04,1.0918285989e-03,1.1980877753e-03
1.7621440000e+00,8.0066623923e-04,9.1068359325e-04,9.9082746601e-04,1.0924699018e-03,1.1978921248e-03
1.7631440000e+00,8.0098514445e-04,9.0949411970e-04,9.9050703284e-04,1.0920323984e-03,1.1982394790e-03
1.7641440000e+00,8.0149744463e-04,9.0871042630e-04,9.9087366834e-04,1.0918275075e-03,1.1981889111e-03
1.7651440000e+00,7.9967605416e-04,9.0894878667e-04,9.9049400887e-04,1.0929842392e-03,1.1984141020e-03
1.7661440000e+00,8.0016885477e-04,9.0833433205e-04,9.9091521406e-04,1.0948404088e-03,1.1974926019e-03
1.7671440000e+00,8.0062236520e-04,9.0962828835e-04,9.9013617728e-04,1.0960516374e-03,1.1979619012e-03
1.7681440000e+00,8.0139136116e-04,9.0890382126e-04,9.8966673249e-04,1.0950159049e-03,1.1974959489e-03
1.7691440000e+00,8.0054480350e-04,9.0929184807e-04,9.9036922620e-04,1.0915405437e-03,1.1979529518e-03
1.7701440000e+00,8.0140722275e-04,9.0956855274e-04,9.9077158666e-04,1.0954283061e-03,1.1979435658e-03
1.7711440000e+00,8.0127094407e-04,9.1066307505e-04,9.9096134363e-04,1.0958025086e-03,1.1980609997e-03
1.7721440000e+00,8.0121135397e-04,9.0968685981e-04,9.9064702226e-04,1.0957429913e-03,1.1983580771e-03
1.7731440000e+00,8.0003148469e-04,9.1012676421e-04,9.9184202554e-04,1.0932749865e-03,1.1990166968e-03
1.7741440000e+00,8.0162506492e-04,9.0963905677e-04,9.9001852504e-04,1.0960581130e-03,1.2002968288e-03
1.7751440000e+00,8.0047539086e-04,9.0889443527e-04,9.9086668342e-04,1.0947138071e-03,1.1983796139e-03
1.7761440000e+00,8.0101861386e-04,9.1002861154e-04,9.9059325294e-04,1.0959603242e-03,1.1984365119e-03
1.7771440000e+00,8.0251578765e-04,9.0957255452e-04,9.9132346804e-04,1.0975469195e-03,1.1987958715e-03
1.7781440000e+00,8.0143050582e-04,9.0993606136e-04,9.9094984762e-04,1.0968372953e-03,1.1990227358e-03
1.7791440000e+00,8.0150210124e-04,9.0948757133e-04,9.9072116427e-04,1.0909434059e-03,1.1991573410e-03
1.7801440000e+00,8.0139943748e-04,9.0927111160e-04,9.9115401099e-04,1.0914805898e-03,1.1988937331e-03
1.7811440000e+00,8.0185433035e-04,9.1023619461e-04,9.9003424111e-04,1.0911325808e-03,1.1996761896e-03
1.7821440000e+00,8.0194593465e-04,9.0975292551e-04,9.9099182989e-04,1.0941171058e-03,1.1994389206e-03
1.7831440000e+00,8.0114950833e-04,9.0916350018e-04,9.8959921161e-04,1.0934408056e-03,1.1995011300e-03
