# Saved on 2025-07-21T13:33:50.072277
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.001
#   max_gtarget: 0.0012
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS
1.5491440000e+00,9.9321929156e-04,1.1036635260e-03,1.1985551100e-03
1.5501440000e+00,9.9325508927e-04,1.1026419088e-03,1.1969012121e-03
1.5511440000e+00,9.9257420516e-04,1.1014817574e-03,1.1979581177e-03
1.5521440000e+00,9.9302415038e-04,1.1031842587e-03,1.1972968059e-03
1.5531440000e+00,9.9298871646e-04,1.1009282753e-03,1.1978499970e-03
1.5541440000e+00,9.9301061709e-04,1.1011414608e-03,1.1975277448e-03
1.5551440000e+00,9.9342178146e-04,1.1025494314e-03,1.1956800154e-03
1.5561440000e+00,9.9366974609e-04,1.1047582666e-03,1.1972269567e-03
1.5571440000e+00,9.9321368907e-04,1.1032712791e-03,1.1938314128e-03
1.5581440000e+00,9.9334909464e-04,1.1040238314e-03,1.1973002984e-03
1.5591440000e+00,9.9301701994e-04,1.1030797032e-03,1.1965283920e-03
1.5601440000e+00,9.9382188637e-04,1.1022968101e-03,1.1971477943e-03
1.5611440000e+00,9.9323551694e-04,1.1045300926e-03,1.1977317627e-03
1.5621440000e+00,9.9263175798e-04,1.1026840366e-03,1.1973651272e-03
1.5631440000e+00,9.9379074527e-04,1.1055648793e-03,1.1977785471e-03
1.5641440000e+00,9.9402997876e-04,1.1054391507e-03,1.1959064432e-03
1.5651440000e+00,9.9359851447e-04,1.1054612696e-03,1.1968880426e-03
1.5661440000e+00,9.9323813629e-04,1.1039880337e-03,1.1975823872e-03
1.5671440000e+00,9.9365046481e-04,1.1045549036e-03,1.1971868662e-03
1.5681440000e+00,9.9301716546e-04,1.1043748236e-03,1.1967580940e-03
1.5691440000e+00,9.9347751529e-04,1.1039707897e-03,1.1968745821e-03
1.5701440000e+00,9.9322656752e-04,1.1046339932e-03,1.1985535821e-03
1.5711440000e+00,9.9321070593e-04,1.1042079859e-03,1.1983093282e-03
1.5721440000e+00,9.9352568213e-04,1.1017437646e-03,1.1988104234e-03
1.5731440000e+00,9.9300021247e-04,1.1027358414e-03,1.1977380927e-03
1.5741440000e+00,9.9355776911e-04,1.1040989193e-03,1.1978152907e-03
1.5751440000e+00,9.9347991636e-04,1.1055084906e-03,1.1994704255e-03
1.5761440000e+00,9.9358461739e-04,1.1036415526e-03,1.1981331772e-03
1.5771440000e+00,9.9384444184e-04,1.1025283311e-03,1.2004038581e-03
1.5781440000e+00,9.9388562376e-04,1.1033919873e-03,1.1988043843e-03
1.5791440000e+00,9.9338620203e-04,1.1058106611e-03,1.1982331489e-03
1.5801440000e+00,9.9344288174e-04,1.1020276725e-03,1.2002981384e-03
1.5811440000e+00,9.9275530374e-04,1.1026007269e-03,1.1980863928e-03
1.5821440000e+00,9.9378179584e-04,1.1027057189e-03,1.1978964903e-03
1.5831440000e+00,9.9370154203e-04,1.1038216326e-03,1.1997381807e-03
1.5841440000e+00,9.9383323686e-04,1.1045266001e-03,1.1987857579e-03
1.5851440000e+00,9.9340162706e-04,1.1045368592e-03,1.1954524234e-03
1.5861440000e+00,9.9400291219e-04,1.1032950715e-03,1.1999324488e-03
1.5871440000e+00,9.9336757557e-04,1.1050520698e-03,1.1994352826e-03
1.5881440000e+00,9.9364202470e-04,1.1037148943e-03,1.1998971604e-03
1.5891440000e+00,9.9386372312e-04,1.0978753562e-03,1.1996436660e-03
1.5901440000e+00,9.9370576208e-04,1.1037626973e-03,1.1990139319e-03
1.5911440000e+00,9.9337739812e-04,1.1048865417e-03,1.1962540157e-03
1.5921440000e+00,9.9380464235e-04,1.1056543735e-03,1.1979908595e-03
1.5931440000e+00,9.9398850580e-04,1.1050670582e-03,1.1972319771e-03
1.5941440000e+00,9.9347234936e-04,1.1063467537e-03,1.1962144345e-03
1.5951440000e+00,9.9458891782e-04,1.1049651948e-03,1.1979992996e-03
1.5961440000e+00,9.9374890851e-04,1.1027680739e-03,1.1960396660e-03
1.5971440000e+00,9.9406133813e-04,1.1048799206e-03,1.1952641944e-03
1.5981440000e+00,9.9363249319e-04,1.1042032565e-03,1.1948007887e-03
1.5991440000e+00,9.9304379546e-04,1.1050210014e-03,1.1968811305e-03
1.6001440000e+00,9.9380005850e-04,1.1045845895e-03,1.1941633420e-03
1.6011440000e+00,9.9373464764e-04,1.1037000513e-03,1.1980012641e-03
1.6021440000e+00,9.9301476439e-04,1.1054664355e-03,1.1955043738e-03
1.6031440000e+00,9.9312026578e-04,1.1057501979e-03,1.1958861433e-03
1.6041440000e+00,9.9320779555e-04,1.1040945537e-03,1.1957133393e-03
1.6051440000e+00,9.9311939266e-04,1.1027159780e-03,1.1970660125e-03
1.6061440000e+00,9.9290642538e-04,1.1034335330e-03,1.1956883827e-03
1.6071440000e+00,9.9252509244e-04,1.1018411169e-03,1.1977032409e-03
1.6081440000e+00,9.9332501122e-04,1.1030978931e-03,1.1955349328e-03
1.6091440000e+00,9.9308170320e-04,1.1028377776e-03,1.1944327707e-03
1.6101440000e+00,9.9352429970e-04,1.1038324010e-03,1.1926036677e-03
1.6111440000e+00,9.9344120827e-04,1.1020057718e-03,1.1935385555e-03
1.6121440000e+00,9.9326403870e-04,1.1037936201e-03,1.1954042566e-03
1.6131440000e+00,9.9278193375e-04,1.1027818982e-03,1.1970773630e-03
1.6141440000e+00,9.9295080872e-04,1.1030523456e-03,1.1989155610e-03
1.6151440000e+00,9.9363591289e-04,1.1040340905e-03,1.1983985314e-03
1.6161440000e+00,9.9329336081e-04,1.1045372230e-03,1.1962459394e-03
1.6171440000e+00,9.9358054285e-04,1.1012838513e-03,1.1961816199e-03
1.6181440000e+00,9.9328004580e-04,1.1030453607e-03,1.1985360470e-03
1.6191440000e+00,9.9366065115e-04,1.1009073205e-03,1.1995500972e-03
1.6201440000e+00,9.9295990367e-04,1.1022445688e-03,1.1973774963e-03
1.6211440000e+00,9.9355704151e-04,1.1015125347e-03,1.1970675405e-03
1.6221440000e+00,9.9298471469e-04,1.1028724111e-03,1.1972548236e-03
1.6231440000e+00,9.9318553112e-04,1.1015657947e-03,1.1975942471e-03
1.6241440000e+00,9.9198543467e-04,1.0995313642e-03,1.2002448784e-03
1.6251440000e+00,9.9326447526e-04,1.1014907068e-03,1.1988057668e-03
1.6261440000e+00,9.9361081084e-04,1.0983007815e-03,1.1976568931e-03
1.6271440000e+00,9.9345255876e-04,1.1011331662e-03,1.1963860743e-03
1.6281440000e+00,9.9285680335e-04,1.1013928452e-03,1.1983518925e-03
1.6291440000e+00,9.9337528809e-04,1.1039115634e-03,1.1951140914e-03
1.6301440000e+00,9.9268931081e-04,1.1050160538e-03,1.1987837934e-03
1.6311440000e+00,9.9325370684e-04,1.1010385060e-03,1.1977856775e-03
1.6321440000e+00,9.9368422525e-04,1.1032551265e-03,1.1959995754e-03
1.6331440000e+00,9.9290387880e-04,1.1059330427e-03,1.1967107275e-03
1.6341440000e+00,9.9306409538e-04,1.1049537716e-03,1.1967903993e-03
1.6351440000e+00,9.9263656011e-04,1.1066176376e-03,1.1969283514e-03
1.6361440000e+00,9.9287251942e-04,1.1054700735e-03,1.1973745131e-03
1.6371440000e+00,9.9279743154e-04,1.1068944877e-03,1.1966146849e-03
1.6381440000e+00,9.9341756140e-04,1.1074522627e-03,1.1963352881e-03
1.6391440000e+00,9.9268385384e-04,1.1059679673e-03,1.1985639139e-03
1.6401440000e+00,9.9248391052e-04,1.1054916831e-03,1.1979095143e-03
1.6411440000e+00,9.9232354842e-04,1.1065405852e-03,1.1970855121e-03
1.6421440000e+00,9.9303186289e-04,1.1054305651e-03,1.1967534374e-03
1.6431440000e+00,9.9270080682e-04,1.1053997878e-03,1.1967899627e-03
1.6441440000e+00,9.9258628325e-04,1.1053198250e-03,1.1976955284e-03
1.6451440000e+00,9.9337165011e-04,1.1053634080e-03,1.1971159984e-03
1.6461440000e+00,9.9294826214e-04,1.1055939103e-03,1.1950664339e-03
1.6471440000e+00,9.9286553450e-04,1.1051443289e-03,1.1960732081e-03
1.6481440000e+00,9.9268763734e-04,1.1055127834e-03,1.1939109390e-03
1.6491440000e+00,9.9295109976e-04,1.1058330711e-03,1.1966031889e-03
1.6501440000e+00,9.9219578260e-04,1.1047345470e-03,1.1999405979e-03
1.6511440000e+00,9.9273231172e-04,1.1055821233e-03,1.2003815937e-03
1.6521440000e+00,9.9270400824e-04,1.1067179003e-03,1.2010130013e-03
1.6531440000e+00,9.9210112239e-04,1.1069168977e-03,1.2017520203e-03
1.6541440000e+00,9.9200020486e-04,1.1060353427e-03,1.1971002095e-03
1.6551440000e+00,9.9194257928e-04,1.1041668040e-03,1.2004692690e-03
1.6561440000e+00,9.9232995126e-04,1.1039824312e-03,1.1999592243e-03
1.6571440000e+00,9.9217875686e-04,1.1064881983e-03,1.1981755961e-03
1.6581440000e+00,9.9273245723e-04,1.1051792535e-03,1.1994505621e-03
1.6591440000e+00,9.9225529993e-04,1.1033198098e-03,1.2009088096e-03
1.6601440000e+00,9.9272925581e-04,1.1029904272e-03,1.1997660476e-03
1.6611440000e+00,9.9241653515e-04,1.1078732496e-03,1.1996548710e-03
1.6621440000e+00,9.9300850707e-04,1.1045947758e-03,1.2005381723e-03
1.6631440000e+00,9.9308017525e-04,1.1028625886e-03,1.1992562941e-03
1.6641440000e+00,9.9299279100e-04,1.1060700490e-03,1.2007747864e-03
1.6651440000e+00,9.9305048934e-04,1.1058434757e-03,1.2009819329e-03
1.6661440000e+00,9.9317010609e-04,1.1035563512e-03,1.1999086564e-03
1.6671440000e+00,9.9271048384e-04,1.1057826487e-03,1.1987445760e-03
1.6681440000e+00,9.9311560916e-04,1.1012791219e-03,1.1988417828e-03
1.6691440000e+00,9.9294687971e-04,1.1027299479e-03,1.1989550694e-03
1.6701440000e+00,9.9295095424e-04,1.1044928397e-03,1.1987321341e-03
1.6711440000e+00,9.9205593870e-04,1.1046948202e-03,1.1965538579e-03
1.6721440000e+00,9.9235476227e-04,1.1056858784e-03,1.1992894724e-03
1.6731440000e+00,9.9243196019e-04,1.1060182442e-03,1.1990033818e-03
1.6741440000e+00,9.9271914223e-04,1.1077498493e-03,1.1991781503e-03
1.6751440000e+00,9.9261284049e-04,1.1075556540e-03,1.1988926417e-03
1.6761440000e+00,9.9251708889e-04,1.1081818957e-03,1.1994357192e-03
1.6771440000e+00,9.9239383417e-04,1.1069833999e-03,1.1992415966e-03
1.6781440000e+00,9.9280361610e-04,1.1071720655e-03,1.1964546866e-03
1.6791440000e+00,9.9222423160e-04,1.1043980339e-03,1.1986200843e-03
1.6801440000e+00,9.9308002973e-04,1.1024382547e-03,1.2018917914e-03
1.6811440000e+00,9.9276898254e-04,1.1049911700e-03,1.1989453924e-03
1.6821440000e+00,9.9246499303e-04,1.1031247413e-03,1.1987386824e-03
1.6831440000e+00,9.9262746517e-04,1.1041381367e-03,1.1982116121e-03
1.6841440000e+00,9.9251708889e-04,1.1034251656e-03,1.2001951836e-03
1.6851440000e+00,9.9281678558e-04,1.1017586075e-03,1.1983559671e-03
1.6861440000e+00,9.9172313639e-04,1.1032782641e-03,1.1963489669e-03
1.6871440000e+00,9.9279925053e-04,1.1015733617e-03,1.1985588935e-03
1.6881440000e+00,9.9313510873e-04,1.1050562898e-03,1.1979908595e-03
1.6891440000e+00,9.9309436337e-04,1.1055583309e-03,1.1957266543e-03
1.6901440000e+00,9.9285432952e-04,1.1049892055e-03,1.1978901603e-03
1.6911440000e+00,9.9263554148e-04,1.1048320448e-03,1.2003223674e-03
1.6921440000e+00,9.9317934655e-04,1.1041281687e-03,1.1957994866e-03
1.6931440000e+00,9.9279393908e-04,1.1039809760e-03,1.1983317381e-03
1.6941440000e+00,9.9249969935e-04,1.1050670582e-03,1.1990630446e-03
1.6951440000e+00,9.9223827419e-04,1.1050114699e-03,1.1985761375e-03
1.6961440000e+00,9.9279546703e-04,1.1045530846e-03,1.2001671712e-03
1.6971440000e+00,9.9336197309e-04,1.1015922792e-03,1.2009050261e-03
1.6981440000e+00,9.9248180049e-04,1.1032858311e-03,1.2003490701e-03
1.6991440000e+00,9.9314180261e-04,1.1039602396e-03,1.2001579307e-03
1.7001440000e+00,9.9336422863e-04,1.1019239901e-03,1.1998147966e-03
1.7011440000e+00,9.9293734820e-04,1.1057749361e-03,1.2013006926e-03
1.7021440000e+00,9.9282151496e-04,1.1050399917e-03,1.1999584967e-03
1.7031440000e+00,9.9164164567e-04,1.1040730169e-03,1.1975487723e-03
1.7041440000e+00,9.9240533018e-04,1.1030874884e-03,1.1980282579e-03
1.7051440000e+00,9.9216740637e-04,1.1024322157e-03,1.1991352949e-03
1.7061440000e+00,9.9150121969e-04,1.1036173237e-03,1.1982502474e-03
1.7071440000e+00,9.9251723441e-04,1.1037915101e-03,1.1984845332e-03
1.7081440000e+00,9.9235403468e-04,1.1041557445e-03,1.1960042320e-03
1.7091440000e+00,9.9233067886e-04,1.1010233720e-03,1.1980883573e-03
1.7101440000e+00,9.9227356259e-04,1.1037251534e-03,1.1986182653e-03
1.7111440000e+00,9.9220182165e-04,1.1038073717e-03,1.1986140453e-03
1.7121440000e+00,9.9247816252e-04,1.1031610484e-03,1.1998394621e-03
1.7131440000e+00,9.9322358437e-04,1.1025330605e-03,1.2016629626e-03
1.7141440000e+00,9.9247619801e-04,1.1030912719e-03,1.1972495849e-03
1.7151440000e+00,9.9341697933e-04,1.1039536912e-03,1.1993008229e-03
1.7161440000e+00,9.9304110336e-04,1.1055260984e-03,1.1998179252e-03
1.7171440000e+00,9.9302989838e-04,1.1045991414e-03,1.2001040159e-03
1.7181440000e+00,9.9276912806e-04,1.1030208407e-03,1.1975869711e-03
1.7191440000e+00,9.9270335340e-04,1.1034258932e-03,1.1978771363e-03
1.7201440000e+00,9.9243305158e-04,1.1052993796e-03,1.1991554493e-03
1.7211440000e+00,9.9253134977e-04,1.1062257545e-03,1.1987086327e-03
1.7221440000e+00,9.9249366031e-04,1.1067027663e-03,1.1985290621e-03
1.7231440000e+00,9.9324643088e-04,1.1060095130e-03,1.1985037418e-03
1.7241440000e+00,9.9207645690e-04,1.1071271001e-03,1.2008468184e-03
1.7251440000e+00,9.9279619462e-04,1.1056334915e-03,1.1994745000e-03
1.7261440000e+00,9.9280849099e-04,1.1061666737e-03,1.2015212269e-03
1.7271440000e+00,9.9291872175e-04,1.1067454761e-03,1.2046973279e-03
1.7281440000e+00,9.9294054962e-04,1.1067279411e-03,1.2029739446e-03
1.7291440000e+00,9.9291690276e-04,1.1060076940e-03,1.2006820907e-03
1.7301440000e+00,9.9359538581e-04,1.1046940926e-03,1.2005737517e-03
1.7311440000e+00,9.9254437373e-04,1.1065380386e-03,1.2021073780e-03
1.7321440000e+00,9.9296281405e-04,1.1062830163e-03,1.2013471860e-03
1.7331440000e+00,9.9344571936e-04,1.1059222743e-03,1.2028889614e-03
1.7341440000e+00,9.9291384686e-04,1.1045776046e-03,1.2023733143e-03
1.7351440000e+00,9.9266479083e-04,1.1061377882e-03,1.2020065333e-03
1.7361440000e+00,9.9301352748e-04,1.1061439727e-03,1.2034278188e-03
1.7371440000e+00,9.9257726106e-04,1.1047938460e-03,1.2028267520e-03
1.7381440000e+00,9.9300385045e-04,1.1056164658e-03,1.2029148638e-03
1.7391440000e+00,9.9262266303e-04,1.1044835992e-03,1.1996195826e-03
1.7401440000e+00,9.9309683719e-04,1.1068405729e-03,1.2012697698e-03
1.7411440000e+00,9.9293218227e-04,1.1061819532e-03,1.2018349662e-03
1.7421440000e+00,9.9299795693e-04,1.1062480189e-03,1.2012690422e-03
1.7431440000e+00,9.9296063127e-04,1.1034357885e-03,1.1996708781e-03
1.7441440000e+00,9.9302378658e-04,1.1058182281e-03,1.2000870629e-03
1.7451440000e+00,9.9258038972e-04,1.1025736603e-03,1.2017985136e-03
1.7461440000e+00,9.9326956843e-04,1.1014213669e-03,1.2009234342e-03
1.7471440000e+00,9.9292570667e-04,1.1024871492e-03,1.2011418585e-03
1.7481440000e+00,9.9296594271e-04,1.1000505037e-03,1.1997407273e-03
1.7491440000e+00,9.9279088317e-04,1.1028575682e-03,1.2039608555e-03
1.7501440000e+00,9.9309632787e-04,1.1019052181e-03,1.2040933507e-03
1.7511440000e+00,9.9337819847e-04,1.1054219067e-03,1.2017612607e-03
1.7521440000e+00,9.9256270914e-04,1.1057255324e-03,1.2020338181e-03
1.7531440000e+00,9.9303681054e-04,1.1042526603e-03,1.2031282677e-03
1.7541440000e+00,9.9290315120e-04,1.1046198779e-03,1.2027592311e-03
1.7551440000e+00,9.9274089735e-04,1.1025742424e-03,1.2028717174e-03
1.7561440000e+00,9.9292148661e-04,1.1042055121e-03,1.2012151274e-03
1.7571440000e+00,9.9223361758e-04,1.1040728714e-03,1.2033752864e-03
1.7581440000e+00,9.9252712971e-04,1.1047007138e-03,1.2023778982e-03
1.7591440000e+00,9.9246411992e-04,1.1060614634e-03,1.2004273594e-03
1.7601440000e+00,9.9302458693e-04,1.1035733041e-03,1.2032777158e-03
1.7611440000e+00,9.9325581687e-04,1.1043794075e-03,1.2028065976e-03
1.7621440000e+00,9.9315439002e-04,1.1044889106e-03,1.2007018813e-03
1.7631440000e+00,9.9222059362e-04,1.1064709543e-03,1.2021451403e-03
1.7641440000e+00,9.9314100225e-04,1.1061018449e-03,1.2025766046e-03
1.7651440000e+00,9.9328171927e-04,1.1055419600e-03,1.2014379172e-03
1.7661440000e+00,9.9222525023e-04,1.1052056652e-03,1.2025113392e-03
1.7671440000e+00,9.9286720797e-04,1.1055328650e-03,1.2000891729e-03
1.7681440000e+00,9.9302458693e-04,1.1043043924e-03,1.2023863383e-03
1.7691440000e+00,9.9301621958e-04,1.1057115626e-03,1.2012528168e-03
1.7701440000e+00,9.9311240774e-04,1.1046488362e-03,1.2031141523e-03
1.7711440000e+00,9.9319629953e-04,1.1022092804e-03,1.1990506027e-03
1.7721440000e+00,9.9336968560e-04,1.1061471741e-03,1.2026288459e-03
1.7731440000e+00,9.9286538898e-04,1.1059777171e-03,1.2018278358e-03
1.7741440000e+00,9.9221986602e-04,1.1008661386e-03,1.2018416601e-03
1.7751440000e+00,9.9290751677e-04,1.1038682715e-03,1.1984915182e-03
1.7761440000e+00,9.9312557722e-04,1.1065239232e-03,1.2024669559e-03
1.7771440000e+00,9.9302247691e-04,1.1056449875e-03,1.2026602053e-03
1.7781440000e+00,9.9369935924e-04,1.1034381896e-03,1.2018607231e-03
1.7791440000e+00,9.9314602267e-04,1.1064897262e-03,1.2013096421e-03
1.7801440000e+00,9.9269062048e-04,1.1060897668e-03,1.1996815010e-03
1.7811440000e+00,9.9322780443e-04,1.1055962386e-03,1.2026620971e-03
1.7821440000e+00,9.9308592326e-04,1.1052859190e-03,1.2003202573e-03
1.7831440000e+00,9.9293582025e-04,1.1027333676e-03,1.2034614338e-03
1.7841440000e+00,9.9258722912e-04,1.1051566980e-03,1.2041528680e-03
1.7851440000e+00,9.9226359453e-04,1.1037828517e-03,1.2011648505e-03
1.7861440000e+00,9.9233904621e-04,1.1040586105e-03,1.2005059398e-03
1.7871440000e+00,9.9230885098e-04,1.1030623136e-03,1.1985187302e-03
1.7881440000e+00,9.9292825325e-04,1.1031993927e-03,1.2016965775e-03
1.7891440000e+00,9.9234006484e-04,1.1039880337e-03,1.1997867841e-03
1.7901440000e+00,9.9304364994e-04,1.1046695727e-03,1.1993015505e-03
1.7911440000e+00,9.9338336440e-04,1.1050754256e-03,1.2000468996e-03
1.7921440000e+00,9.9305150798e-04,1.1051730689e-03,1.1999177514e-03
1.7931440000e+00,9.9342389149e-04,1.1050538888e-03,1.2000327115e-03
1.7941440000e+00,9.9362609035e-04,1.1033927876e-03,1.2001756841e-03
1.7951440000e+00,9.9290038634e-04,1.1020617967e-03,1.2019436690e-03
1.7961440000e+00,9.9303484603e-04,1.1042126425e-03,1.1996708781e-03
1.7971440000e+00,9.9374192359e-04,1.1036268552e-03,1.1995799287e-03
1.7981440000e+00,9.9330216472e-04,1.1010583694e-03,1.1991857173e-03
1.7991440000e+00,9.9286342447e-04,1.1021794489e-03,1.1993946828e-03
1.8001440000e+00,9.9301505543e-04,1.1038997764e-03,1.1988708866e-03
1.8011440000e+00,9.9227552710e-04,1.1030494352e-03,1.1988166079e-03
1.8021440000e+00,9.9176366348e-04,1.1033492774e-03,1.1995141540e-03
1.8031440000e+00,9.9262055301e-04,1.1034922500e-03,1.1987209291e-03
1.8041440000e+00,9.9294687971e-04,1.1046144209e-03,1.1996033572e-03
1.8051440000e+00,9.9315177067e-04,1.1037196964e-03,1.1970920605e-03
1.8061440000e+00,9.9279561255e-04,1.1037525837e-03,1.1989256745e-03
1.8071440000e+00,9.9287724879e-04,1.1025922868e-03,1.2027330376e-03
1.8081440000e+00,9.9331533420e-04,1.1045897554e-03,1.1974127847e-03
1.8091440000e+00,9.9278739071e-04,1.1051310139e-03,1.1982664728e-03
1.8101440000e+00,9.9263961602e-04,1.1051380716e-03,1.1980117415e-03
1.8111440000e+00,9.9238335679e-04,1.1033901683e-03,1.1952051136e-03
1.8121440000e+00,9.9270895589e-04,1.1052931950e-03,1.1975219968e-03
1.8131440000e+00,9.9195705843e-04,1.1046665168e-03,1.1986826576e-03
1.8141440000e+00,9.9249147752e-04,1.1048428132e-03,1.2011195940e-03
1.8151440000e+00,9.9250137282e-04,1.1053531489e-03,1.1994680972e-03
1.8161440000e+00,9.9334894912e-04,1.1050501053e-03,1.1997886031e-03
1.8171440000e+00,9.9230630440e-04,1.1054046627e-03,1.1977106624e-03
1.8181440000e+00,9.9256540125e-04,1.1055297364e-03,1.1991547944e-03
1.8191440000e+00,9.9282769952e-04,1.1052071932e-03,1.2019976566e-03
1.8201440000e+00,9.9252858490e-04,1.1054197967e-03,1.2004341988e-03
1.8211440000e+00,9.9259705166e-04,1.1052633636e-03,1.1993815133e-03
1.8221440000e+00,9.9262615549e-04,1.1055613868e-03,1.1986171739e-03
1.8231440000e+00,9.9246695754e-04,1.1049895693e-03,1.1999442359e-03
1.8241440000e+00,9.9213910289e-04,1.1049656314e-03,1.1995382374e-03
1.8251440000e+00,9.9233766377e-04,1.1038101366e-03,1.2001831055e-03
1.8261440000e+00,9.9236473034e-04,1.1052164336e-03,1.2012549269e-03
1.8271440000e+00,9.9205579318e-04,1.1046393774e-03,1.1992441432e-03
1.8281440000e+00,9.9233293440e-04,1.1058172822e-03,1.1999835988e-03
1.8291440000e+00,9.9197088275e-04,1.1056315270e-03,1.2022429291e-03
1.8301440000e+00,9.9142751424e-04,1.1031926988e-03,1.1991448264e-03
1.8311440000e+00,9.9306154880e-04,1.1036563956e-03,1.2008207705e-03
1.8321440000e+00,9.9303273601e-04,1.1042677943e-03,1.1989969789e-03
1.8331440000e+00,9.9291843071e-04,1.1024990090e-03,1.2005151802e-03
1.8341440000e+00,9.9249380582e-04,1.1002794781e-03,1.1991841893e-03
1.8351440000e+00,9.9313198007e-04,1.1028539302e-03,1.2008539488e-03
1.8361440000e+00,9.9362565379e-04,1.1022746912e-03,1.1970014748e-03
1.8371440000e+00,9.9329139630e-04,1.1031877511e-03,1.1983689910e-03
1.8381440000e+00,9.9305034382e-04,1.1013265612e-03,1.1984331650e-03
1.8391440000e+00,9.9293494713e-04,1.1008816364e-03,1.1983334116e-03
1.8401440000e+00,9.9161938124e-04,1.1053094931e-03,1.1990027269e-03
1.8411440000e+00,9.9178309029e-04,1.1055577488e-03,1.1980220734e-03
1.8421440000e+00,9.9208140455e-04,1.1030193127e-03,1.1993900262e-03
1.8431440000e+00,9.9268414488e-04,1.1051067850e-03,1.2015557149e-03
1.8441440000e+00,9.9243625300e-04,1.1032897601e-03,1.2016946130e-03
1.8451440000e+00,9.9316130218e-04,1.1035073840e-03,1.2012777006e-03
1.8461440000e+00,9.9244985904e-04,1.1025952699e-03,1.2030548532e-03
1.8471440000e+00,9.9276701803e-04,1.1006067507e-03,1.2016364053e-03
1.8481440000e+00,9.9231721833e-04,1.1043565610e-03,1.1995146633e-03
1.8491440000e+00,9.9263052107e-04,1.1032066686e-03,1.1986119353e-03
1.8501440000e+00,9.9240925920e-04,1.1031710892e-03,1.2024428725e-03
1.8511440000e+00,9.9316363048e-04,1.1031643953e-03,1.2025858450e-03
1.8521440000e+00,9.9268356280e-04,1.1013809126e-03,1.2004909513e-03
1.8531440000e+00,9.9248180049e-04,1.1015374912e-03,1.2009955390e-03
1.8541440000e+00,9.9331336969e-04,1.1019363592e-03,1.2030592188e-03
1.8551440000e+00,9.9185213912e-04,1.1033983901e-03,1.1996984540e-03
1.8561440000e+00,9.9288947240e-04,1.1022960825e-03,1.2005157623e-03
1.8571440000e+00,9.9321376183e-04,1.1032535986e-03,1.1985216406e-03
1.8581440000e+00,9.9289783975e-04,1.1049972818e-03,1.2015593529e-03
1.8591440000e+00,9.9290948128e-04,1.1044993153e-03,1.2022727606e-03
1.8601440000e+00,9.9282799056e-04,1.1051176261e-03,1.2029559002e-03
