# Saved on 2025-07-21T13:49:51.299180
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0013
#   max_gtarget: 0.0018
#   num_level: 6
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S)
2.3791440000e+00,1.2981623877e-03,1.3989467698e-03,1.4976886450e-03,1.5970112872e-03
2.3801440000e+00,1.2967013754e-03,1.3987357670e-03,1.5002037981e-03,1.5967852960e-03
2.3811440000e+00,1.2974505080e-03,1.3983878307e-03,1.4983465371e-03,1.5950505622e-03
2.3821440000e+00,1.2976957078e-03,1.4000824012e-03,1.4976889361e-03,1.5962001635e-03
2.3831440000e+00,1.2974820856e-03,1.3991982269e-03,1.4991582430e-03,1.5967634681e-03
2.3841440000e+00,1.2977965525e-03,1.3993153698e-03,1.4992285287e-03,1.5966818319e-03
2.3851440000e+00,1.2984772911e-03,1.3993024186e-03,1.4990686032e-03,1.5962742327e-03
2.3861440000e+00,1.2972725381e-03,1.3994984329e-03,1.4995681704e-03,1.5953519323e-03
2.3871440000e+00,1.2966852228e-03,1.4009595907e-03,1.5002072905e-03,1.5954935225e-03
2.3881440000e+00,1.2976817379e-03,1.4010984160e-03,1.4989903138e-03,1.5961463214e-03
2.3891440000e+00,1.2972224795e-03,1.3995988411e-03,1.4991209900e-03,1.5952996910e-03
2.3901440000e+00,1.2969668023e-03,1.3986302656e-03,1.4996829850e-03,1.5962799080e-03
2.3911440000e+00,1.2983572378e-03,1.4003104297e-03,1.4991682838e-03,1.5963069745e-03
2.3921440000e+00,1.2977505685e-03,1.3993895845e-03,1.4984808513e-03,1.5962655016e-03
2.3931440000e+00,1.2985228386e-03,1.3993721223e-03,1.4998472761e-03,1.5954308037e-03
2.3941440000e+00,1.2964344933e-03,1.3995789050e-03,1.4983763685e-03,1.5960838937e-03
2.3951440000e+00,1.2975728896e-03,1.3986184786e-03,1.4976903913e-03,1.5966450155e-03
2.3961440000e+00,1.2971574324e-03,1.4000579540e-03,1.4995166566e-03,1.5959388111e-03
2.3971440000e+00,1.2968720694e-03,1.3998948270e-03,1.4994348749e-03,1.5953769616e-03
2.3981440000e+00,1.2986786896e-03,1.3998885697e-03,1.5003730368e-03,1.5957282449e-03
2.3991440000e+00,1.2976936705e-03,1.3996571943e-03,1.4987784380e-03,1.5956988500e-03
2.4001440000e+00,1.2975605205e-03,1.3995578047e-03,1.4999193081e-03,1.5952379908e-03
2.4011440000e+00,1.2964259076e-03,1.3994553592e-03,1.4992727665e-03,1.5947948850e-03
2.4021440000e+00,1.2965234055e-03,1.3988322462e-03,1.4992381330e-03,1.5953541151e-03
2.4031440000e+00,1.2965002679e-03,1.3991573360e-03,1.4993442164e-03,1.5961017925e-03
2.4041440000e+00,1.2962012261e-03,1.4001192176e-03,1.4989326883e-03,1.5947311476e-03
2.4051440000e+00,1.2987354421e-03,1.3985768601e-03,1.4994572848e-03,1.5953673574e-03
2.4061440000e+00,1.2969507952e-03,1.4002545504e-03,1.4995261154e-03,1.5960671590e-03
2.4071440000e+00,1.2956395221e-03,1.3997165661e-03,1.4993135119e-03,1.5951921523e-03
2.4081440000e+00,1.2957374565e-03,1.4005167759e-03,1.4986345195e-03,1.5961122699e-03
2.4091440000e+00,1.2960842287e-03,1.4009598817e-03,1.4980784908e-03,1.5951610112e-03
2.4101440000e+00,1.2971741671e-03,1.4007608115e-03,1.4989117335e-03,1.5961332247e-03
2.4111440000e+00,1.2967785005e-03,1.4000872034e-03,1.4992278011e-03,1.5939158038e-03
2.4121440000e+00,1.2984524074e-03,1.3999130169e-03,1.4988859766e-03,1.5948149667e-03
2.4131440000e+00,1.2978231825e-03,1.3998799841e-03,1.4994331286e-03,1.5942496248e-03
2.4141440000e+00,1.2974334823e-03,1.3994367328e-03,1.4977395767e-03,1.5949746012e-03
2.4151440000e+00,1.2962176697e-03,1.4000416559e-03,1.4982960420e-03,1.5947177599e-03
2.4161440000e+00,1.2972869445e-03,1.4000023657e-03,1.4992812066e-03,1.5952835383e-03
2.4171440000e+00,1.2961910397e-03,1.3991522428e-03,1.4977785759e-03,1.5946902568e-03
2.4181440000e+00,1.2976807193e-03,1.3998450595e-03,1.4987260511e-03,1.5950248053e-03
2.4191440000e+00,1.2970171520e-03,1.3998891518e-03,1.5005485329e-03,1.5950373199e-03
2.4201440000e+00,1.2972323748e-03,1.3994287292e-03,1.4999904670e-03,1.5961175086e-03
2.4211440000e+00,1.2970139505e-03,1.4002164244e-03,1.5002823784e-03,1.5959049051e-03
2.4221440000e+00,1.2984922796e-03,1.4001202362e-03,1.4998462575e-03,1.5956100833e-03
2.4231440000e+00,1.2978186714e-03,1.4007292339e-03,1.4987766917e-03,1.5953222464e-03
2.4241440000e+00,1.2978521409e-03,1.3998118811e-03,1.4980808191e-03,1.5959826123e-03
2.4251440000e+00,1.2956526189e-03,1.3996951748e-03,1.4987497707e-03,1.5959744633e-03
2.4261440000e+00,1.2974708807e-03,1.3994573965e-03,1.4975933300e-03,1.5960019664e-03
2.4271440000e+00,1.2975737627e-03,1.3992797176e-03,1.4990470663e-03,1.5952232934e-03
2.4281440000e+00,1.2974775746e-03,1.4001016098e-03,1.4988443581e-03,1.5962174803e-03
2.4291440000e+00,1.2979011808e-03,1.3996993948e-03,1.4984865265e-03,1.5950437228e-03
2.4301440000e+00,1.2971613614e-03,1.4001977979e-03,1.4986080350e-03,1.5945004998e-03
2.4311440000e+00,1.2991680705e-03,1.3992747699e-03,1.5004001034e-03,1.5947669453e-03
2.4321440000e+00,1.2987262744e-03,1.3991868764e-03,1.4990117052e-03,1.5954517585e-03
2.4331440000e+00,1.2973987032e-03,1.4007113350e-03,1.4983373694e-03,1.5955010895e-03
2.4341440000e+00,1.2971425895e-03,1.4011996973e-03,1.4991183707e-03,1.5954634000e-03
2.4351440000e+00,1.2971156684e-03,1.4000492229e-03,1.4996062964e-03,1.5964434715e-03
2.4361440000e+00,1.2957227591e-03,1.4001736417e-03,1.4992630167e-03,1.5950364468e-03
2.4371440000e+00,1.2984486239e-03,1.4008858125e-03,1.5003120643e-03,1.5948116197e-03
2.4381440000e+00,1.2971276010e-03,1.3993290486e-03,1.4983741858e-03,1.5952246031e-03
2.4391440000e+00,1.2976465223e-03,1.3996282360e-03,1.4976543025e-03,1.5956092102e-03
2.4401440000e+00,1.2986370712e-03,1.3997500355e-03,1.4997762628e-03,1.5962778707e-03
2.4411440000e+00,1.2969484669e-03,1.3995845802e-03,1.4980039850e-03,1.5955670096e-03
2.4421440000e+00,1.2982687622e-03,1.4000129886e-03,1.4999439009e-03,1.5944807092e-03
2.4431440000e+00,1.2975127902e-03,1.4002647367e-03,1.5010882635e-03,1.5948277724e-03
2.4441440000e+00,1.2980229803e-03,1.4002950047e-03,1.4991062926e-03,1.5952912509e-03
2.4451440000e+00,1.2968161900e-03,1.3998175564e-03,1.5008672199e-03,1.5948487271e-03
2.4461440000e+00,1.2975526624e-03,1.3998510258e-03,1.5015424287e-03,1.5952244576e-03
2.4471440000e+00,1.2966843497e-03,1.4005083358e-03,1.4999861014e-03,1.5958436416e-03
2.4481440000e+00,1.2972213153e-03,1.3994571054e-03,1.4998849656e-03,1.5943909239e-03
2.4491440000e+00,1.2978291488e-03,1.4002503303e-03,1.5000411076e-03,1.5950507077e-03
2.4501440000e+00,1.2967622024e-03,1.4004358673e-03,1.4997072867e-03,1.5945089399e-03
2.4511440000e+00,1.2983505439e-03,1.3996638882e-03,1.5009369235e-03,1.5953692491e-03
2.4521440000e+00,1.2977542065e-03,1.3996985217e-03,1.4996466052e-03,1.5969654487e-03
2.4531440000e+00,1.2975263235e-03,1.4004831610e-03,1.5000793792e-03,1.5949284716e-03
2.4541440000e+00,1.2988103845e-03,1.3990988373e-03,1.5011687356e-03,1.5962704492e-03
2.4551440000e+00,1.2981952750e-03,1.3992811728e-03,1.4999214909e-03,1.5954811533e-03
2.4561440000e+00,1.2969301315e-03,1.3994557958e-03,1.4988592011e-03,1.5956097923e-03
2.4571440000e+00,1.2964925554e-03,1.3987853890e-03,1.4995971287e-03,1.5951527166e-03
2.4581440000e+00,1.2983143097e-03,1.4005374396e-03,1.4986106544e-03,1.5956681455e-03
2.4591440000e+00,1.2978789164e-03,1.4007303980e-03,1.5009181516e-03,1.5952490503e-03
2.4601440000e+00,1.2983383203e-03,1.4010831364e-03,1.5000566782e-03,1.5956022253e-03
2.4611440000e+00,1.2992901611e-03,1.4005108096e-03,1.4985338203e-03,1.5950595844e-03
2.4621440000e+00,1.2960995082e-03,1.4016394562e-03,1.4979465050e-03,1.5955121489e-03
2.4631440000e+00,1.2970848184e-03,1.4017768262e-03,1.4995517267e-03,1.5956201241e-03
2.4641440000e+00,1.2990790128e-03,1.4012255997e-03,1.4999030100e-03,1.5951904061e-03
2.4651440000e+00,1.2981431792e-03,1.4010441373e-03,1.4995365927e-03,1.5952672402e-03
2.4661440000e+00,1.2988103845e-03,1.4012237079e-03,1.4991483476e-03,1.5953446564e-03
2.4671440000e+00,1.2980218162e-03,1.4002650278e-03,1.5010651259e-03,1.5950642410e-03
2.4681440000e+00,1.2977597362e-03,1.4012421889e-03,1.4995969832e-03,1.5941644961e-03
2.4691440000e+00,1.2978132872e-03,1.4013239706e-03,1.5003119188e-03,1.5948629880e-03
2.4701440000e+00,1.2986340153e-03,1.4001718955e-03,1.4999603445e-03,1.5947666543e-03
2.4711440000e+00,1.2988584058e-03,1.4005908452e-03,1.4985175221e-03,1.5953212278e-03
2.4721440000e+00,1.2965966016e-03,1.4006772835e-03,1.4990482305e-03,1.5950165107e-03
2.4731440000e+00,1.2978313316e-03,1.4011064195e-03,1.4980083506e-03,1.5952800459e-03
2.4741440000e+00,1.2986357615e-03,1.3998805662e-03,1.4978185936e-03,1.5947812062e-03
2.4751440000e+00,1.2998086459e-03,1.4000262308e-03,1.4987788745e-03,1.5935822739e-03
2.4761440000e+00,1.2979346502e-03,1.4003321121e-03,1.4979594562e-03,1.5953113325e-03
2.4771440000e+00,1.2993857672e-03,1.4017507783e-03,1.4995508536e-03,1.5952966351e-03
2.4781440000e+00,1.2974347919e-03,1.4013460896e-03,1.5000681742e-03,1.5945911582e-03
2.4791440000e+00,1.2981625332e-03,1.3999205839e-03,1.4987448230e-03,1.5937529679e-03
2.4801440000e+00,1.2988090748e-03,1.4000423835e-03,1.5002996952e-03,1.5955750132e-03
2.4811440000e+00,1.2970346143e-03,1.4002824901e-03,1.5002087457e-03,1.5954012633e-03
2.4821440000e+00,1.2995643192e-03,1.3999530347e-03,1.4986579481e-03,1.5943383914e-03
2.4831440000e+00,1.2979460007e-03,1.4008206199e-03,1.5001578140e-03,1.5952755348e-03
2.4841440000e+00,1.2980759493e-03,1.3996742200e-03,1.5012554650e-03,1.5953663387e-03
2.4851440000e+00,1.2995192083e-03,1.4006765559e-03,1.5003692533e-03,1.5944332699e-03
2.4861440000e+00,1.2980373867e-03,1.4003539400e-03,1.5000281564e-03,1.5954318224e-03
2.4871440000e+00,1.2979833991e-03,1.4008636936e-03,1.4986819588e-03,1.5955272829e-03
2.4881440000e+00,1.2973925914e-03,1.4009408187e-03,1.4991006174e-03,1.5946752683e-03
2.4891440000e+00,1.2977067672e-03,1.4015531633e-03,1.4984101290e-03,1.5955527488e-03
2.4901440000e+00,1.2970395619e-03,1.4005751291e-03,1.4979796833e-03,1.5957665164e-03
2.4911440000e+00,1.2979238818e-03,1.4011023450e-03,1.4980960987e-03,1.5956976858e-03
2.4921440000e+00,1.2983217312e-03,1.4001563250e-03,1.4985770395e-03,1.5952826652e-03
2.4931440000e+00,1.2974586571e-03,1.4000930241e-03,1.4981284039e-03,1.5953172988e-03
2.4941440000e+00,1.2970717216e-03,1.4005901176e-03,1.4986617316e-03,1.5955812705e-03
2.4951440000e+00,1.2984831119e-03,1.3994563778e-03,1.4998154074e-03,1.5951183741e-03
2.4961440000e+00,1.2971682008e-03,1.3999079238e-03,1.4993437799e-03,1.5952157264e-03
2.4971440000e+00,1.2978907034e-03,1.4004844707e-03,1.4986356837e-03,1.5949644148e-03
2.4981440000e+00,1.2980753672e-03,1.3995305926e-03,1.4998717234e-03,1.5951185196e-03
2.4991440000e+00,1.2983156194e-03,1.4002696844e-03,1.5000105486e-03,1.5952506510e-03
2.5001440000e+00,1.2985238573e-03,1.4010068844e-03,1.4994028606e-03,1.5942682512e-03
2.5011440000e+00,1.2980896281e-03,1.4002138050e-03,1.5000735584e-03,1.5946188068e-03
2.5021440000e+00,1.2978749874e-03,1.3996797497e-03,1.4988867042e-03,1.5942050959e-03
2.5031440000e+00,1.2971999240e-03,1.4008852304e-03,1.5007414913e-03,1.5948188957e-03
2.5041440000e+00,1.2992341362e-03,1.4006023412e-03,1.4986368478e-03,1.5946436906e-03
2.5051440000e+00,1.2974056881e-03,1.4006289712e-03,1.4998872939e-03,1.5953391267e-03
2.5061440000e+00,1.2995176075e-03,1.4008293510e-03,1.5004494344e-03,1.5938644356e-03
2.5071440000e+00,1.2979986786e-03,1.3986892009e-03,1.5000150597e-03,1.5940534649e-03
2.5081440000e+00,1.2990851246e-03,1.3982750534e-03,1.4996659593e-03,1.5948931105e-03
2.5091440000e+00,1.2982125918e-03,1.3985298574e-03,1.4996792015e-03,1.5947050997e-03
2.5101440000e+00,1.2977827282e-03,1.3996077178e-03,1.5003800218e-03,1.5940521553e-03
2.5111440000e+00,1.2995877478e-03,1.3973437308e-03,1.4999798441e-03,1.5940293088e-03
2.5121440000e+00,1.2991184485e-03,1.3977689377e-03,1.4996340906e-03,1.5949360386e-03
2.5131440000e+00,1.2977627921e-03,1.3982334349e-03,1.5011621872e-03,1.5959204757e-03
2.5141440000e+00,1.2987728405e-03,1.3989243598e-03,1.4997112157e-03,1.5943397011e-03
2.5151440000e+00,1.2987582886e-03,1.3983066310e-03,1.5007152979e-03,1.5946521307e-03
2.5161440000e+00,1.2981945474e-03,1.3983063400e-03,1.5018049453e-03,1.5949839144e-03
2.5171440000e+00,1.2984560453e-03,1.3984175166e-03,1.5009324125e-03,1.5958331642e-03
2.5181440000e+00,1.2977779261e-03,1.3972568559e-03,1.5007573529e-03,1.5949332737e-03
2.5191440000e+00,1.2970012904e-03,1.3981164375e-03,1.5004666056e-03,1.5952420654e-03
2.5201440000e+00,1.2974743731e-03,1.3979153300e-03,1.5001030988e-03,1.5945330961e-03
2.5211440000e+00,1.2987881200e-03,1.3984739780e-03,1.4996241953e-03,1.5947454085e-03
2.5221440000e+00,1.2988180970e-03,1.3987670536e-03,1.5011553478e-03,1.5947032080e-03
2.5231440000e+00,1.2982402404e-03,1.3979276991e-03,1.4996614482e-03,1.5946409258e-03
2.5241440000e+00,1.2981495820e-03,1.3983722602e-03,1.5008838091e-03,1.5943081235e-03
2.5251440000e+00,1.2998015154e-03,1.3986146951e-03,1.4996647951e-03,1.5948661894e-03
2.5261440000e+00,1.2976035941e-03,1.3989690342e-03,1.4999942505e-03,1.5940472076e-03
2.5271440000e+00,1.2979388703e-03,1.3986139675e-03,1.4997935796e-03,1.5953461116e-03
2.5281440000e+00,1.2997860904e-03,1.3982609380e-03,1.5003810404e-03,1.5953317052e-03
2.5291440000e+00,1.3006050722e-03,1.3984083489e-03,1.4999759151e-03,1.5950633679e-03
2.5301440000e+00,1.2991453696e-03,1.3971385488e-03,1.4999425912e-03,1.5953699767e-03
2.5311440000e+00,1.2993511336e-03,1.3981944358e-03,1.5000256826e-03,1.5956298739e-03
2.5321440000e+00,1.2980813335e-03,1.3980233052e-03,1.5001087741e-03,1.5953605180e-03
2.5331440000e+00,1.2985248759e-03,1.3992722961e-03,1.5009200433e-03,1.5952384274e-03
2.5341440000e+00,1.2985692592e-03,1.3988035789e-03,1.5005902969e-03,1.5947782958e-03
2.5351440000e+00,1.2986568618e-03,1.3985534315e-03,1.5022107982e-03,1.5953935508e-03
2.5361440000e+00,1.2972576951e-03,1.3988479623e-03,1.5015881218e-03,1.5957361029e-03
2.5371440000e+00,1.2997309386e-03,1.3985269470e-03,1.5006119793e-03,1.5952737886e-03
2.5381440000e+00,1.2998348393e-03,1.3989114086e-03,1.5017570695e-03,1.5951110981e-03
2.5391440000e+00,1.2997108570e-03,1.3988617866e-03,1.5006896865e-03,1.5950287343e-03
2.5401440000e+00,1.2991098629e-03,1.3983434474e-03,1.5002761211e-03,1.5955911658e-03
2.5411440000e+00,1.3007181406e-03,1.3998374925e-03,1.4992176148e-03,1.5954018454e-03
2.5421440000e+00,1.2980872998e-03,1.3984058751e-03,1.5001540305e-03,1.5954213450e-03
2.5431440000e+00,1.2998501188e-03,1.3981308439e-03,1.4997149992e-03,1.5956647985e-03
2.5441440000e+00,1.3001826301e-03,1.3986541308e-03,1.5002969303e-03,1.5954951232e-03
2.5451440000e+00,1.2975916616e-03,1.4002382522e-03,1.5006991453e-03,1.5963212354e-03
2.5461440000e+00,1.3006461086e-03,1.3988466526e-03,1.5002429427e-03,1.5971460380e-03
2.5471440000e+00,1.2992926349e-03,1.3989808213e-03,1.5012921358e-03,1.5962797625e-03
2.5481440000e+00,1.2997814338e-03,1.3987658895e-03,1.4996911341e-03,1.5969756350e-03
2.5491440000e+00,1.2977562437e-03,1.3983869576e-03,1.4999255654e-03,1.5962183534e-03
2.5501440000e+00,1.2981009786e-03,1.3991155720e-03,1.5001244901e-03,1.5958953009e-03
2.5511440000e+00,1.2984774366e-03,1.3984041288e-03,1.4997570543e-03,1.5948781220e-03
2.5521440000e+00,1.2989217066e-03,1.3999546354e-03,1.4998741972e-03,1.5962673933e-03
2.5531440000e+00,1.2984462956e-03,1.3985014812e-03,1.4989700867e-03,1.5952918329e-03
2.5541440000e+00,1.2983095075e-03,1.3985017722e-03,1.5002445434e-03,1.5961869212e-03
2.5551440000e+00,1.2991968833e-03,1.3991874584e-03,1.5002717555e-03,1.5962120960e-03
2.5561440000e+00,1.2986501679e-03,1.4000579540e-03,1.5003060980e-03,1.5963827900e-03
2.5571440000e+00,1.2979973690e-03,1.3998434588e-03,1.5000072017e-03,1.5961291501e-03
2.5581440000e+00,1.2982694898e-03,1.3992811728e-03,1.5010619245e-03,1.5951617388e-03
2.5591440000e+00,1.2997062004e-03,1.3998820214e-03,1.4991645003e-03,1.5954511764e-03
2.5601440000e+00,1.2984708883e-03,1.3995009067e-03,1.5004869783e-03,1.5952774265e-03
2.5611440000e+00,1.2985413196e-03,1.3990928710e-03,1.5001431166e-03,1.5953381080e-03
2.5621440000e+00,1.2979860185e-03,1.3992615277e-03,1.5005876776e-03,1.5958216682e-03
2.5631440000e+00,1.2994596909e-03,1.3992672029e-03,1.5015405370e-03,1.5954223636e-03
2.5641440000e+00,1.2993114069e-03,1.4000710507e-03,1.5018461272e-03,1.5947432257e-03
2.5651440000e+00,1.2984416389e-03,1.4008145081e-03,1.5012313088e-03,1.5946886560e-03
2.5661440000e+00,1.2989448442e-03,1.3993436005e-03,1.5014737437e-03,1.5941513993e-03
2.5671440000e+00,1.2995516590e-03,1.3990789012e-03,1.5013577649e-03,1.5953982074e-03
2.5681440000e+00,1.2982495537e-03,1.3978674542e-03,1.5003320004e-03,1.5941534366e-03
2.5691440000e+00,1.2989134120e-03,1.3983898680e-03,1.5014599194e-03,1.5946320491e-03
2.5701440000e+00,1.2974478886e-03,1.3998484064e-03,1.5000942221e-03,1.5946682834e-03
2.5711440000e+00,1.2983626220e-03,1.3995084737e-03,1.4999823179e-03,1.5940972662e-03
2.5721440000e+00,1.2992939446e-03,1.3981907978e-03,1.4996308892e-03,1.5945777704e-03
2.5731440000e+00,1.2989302923e-03,1.3995492191e-03,1.5008589253e-03,1.5955352865e-03
2.5741440000e+00,1.2978696031e-03,1.3987862621e-03,1.4988302428e-03,1.5954539413e-03
2.5751440000e+00,1.2979224266e-03,1.3977094204e-03,1.4988536714e-03,1.5956387506e-03
2.5761440000e+00,1.3001327170e-03,1.3978905918e-03,1.4995901438e-03,1.5957442520e-03
2.5771440000e+00,1.2980932661e-03,1.3977383787e-03,1.4990891214e-03,1.5945399355e-03
2.5781440000e+00,1.2976465223e-03,1.3984685938e-03,1.4989679039e-03,1.5952344984e-03
2.5791440000e+00,1.2975373829e-03,1.3982460951e-03,1.5002967848e-03,1.5948928194e-03
2.5801440000e+00,1.2979784515e-03,1.3981804659e-03,1.5004405577e-03,1.5951679961e-03
2.5811440000e+00,1.2980910833e-03,1.3977174240e-03,1.4999645646e-03,1.5958727454e-03
2.5821440000e+00,1.2968353985e-03,1.3988521823e-03,1.5005582827e-03,1.5960588644e-03
2.5831440000e+00,1.2980264728e-03,1.3982476958e-03,1.4991480566e-03,1.5962299949e-03
2.5841440000e+00,1.2981977488e-03,1.3984840189e-03,1.4994780940e-03,1.5960253950e-03
2.5851440000e+00,1.2985976355e-03,1.3987124839e-03,1.4991997159e-03,1.5958589211e-03
2.5861440000e+00,1.2994142890e-03,1.3986158592e-03,1.5000425628e-03,1.5950184024e-03
2.5871440000e+00,1.2977093866e-03,1.3989735453e-03,1.4997391554e-03,1.5950189845e-03
2.5881440000e+00,1.2976140715e-03,1.3989796571e-03,1.4998168626e-03,1.5959082521e-03
2.5891440000e+00,1.2982756016e-03,1.3978722563e-03,1.5001111024e-03,1.5948918008e-03
2.5901440000e+00,1.2979793246e-03,1.3989690342e-03,1.5001129941e-03,1.5957784490e-03
2.5911440000e+00,1.2975346181e-03,1.3990665320e-03,1.4987525356e-03,1.5945163614e-03
2.5921440000e+00,1.2987022637e-03,1.3988104183e-03,1.4999679115e-03,1.5962528414e-03
2.5931440000e+00,1.2971549586e-03,1.3991777087e-03,1.4996311802e-03,1.5958619770e-03
2.5941440000e+00,1.2981546752e-03,1.3985361147e-03,1.4995306265e-03,1.5960889868e-03
2.5951440000e+00,1.2988845992e-03,1.3982383825e-03,1.5002969303e-03,1.5950651141e-03
2.5961440000e+00,1.2978052837e-03,1.4001262025e-03,1.4983404253e-03,1.5965398052e-03
2.5971440000e+00,1.2987923401e-03,1.3991631567e-03,1.4991966600e-03,1.5957478900e-03
2.5981440000e+00,1.2979286839e-03,1.3997621136e-03,1.4989319607e-03,1.5962339239e-03
2.5991440000e+00,1.2989304378e-03,1.3989351282e-03,1.4975956583e-03,1.5958897711e-03
2.6001440000e+00,1.2978100858e-03,1.3982814562e-03,1.4990293130e-03,1.5951975365e-03
2.6011440000e+00,1.2972089462e-03,1.3989032595e-03,1.4992034994e-03,1.5951492242e-03
2.6021440000e+00,1.2969266390e-03,1.3983338431e-03,1.4983977599e-03,1.5948750661e-03
2.6031440000e+00,1.2969326053e-03,1.3986989507e-03,1.4994369121e-03,1.5957452706e-03
2.6041440000e+00,1.2980886095e-03,1.4020083472e-03,1.4998482948e-03,1.5960691962e-03
2.6051440000e+00,1.2976517610e-03,1.4014028420e-03,1.4993691002e-03,1.5963944315e-03
2.6061440000e+00,1.2986424554e-03,1.4016659406e-03,1.5007809270e-03,1.5944933693e-03
2.6071440000e+00,1.2976663129e-03,1.4011452731e-03,1.5009955678e-03,1.5952032118e-03
2.6081440000e+00,1.2991391122e-03,1.4014124463e-03,1.5007152979e-03,1.5939555306e-03
2.6091440000e+00,1.2984157365e-03,1.4014293265e-03,1.4994168305e-03,1.5958519361e-03
2.6101440000e+00,1.2981673353e-03,1.3997030328e-03,1.4986160386e-03,1.5933506074e-03
2.6111440000e+00,1.2987520313e-03,1.4003210526e-03,1.4994858066e-03,1.5949162480e-03
2.6121440000e+00,1.2975229765e-03,1.4008003927e-03,1.5004731540e-03,1.5959856682e-03
2.6131440000e+00,1.2971277465e-03,1.4009862207e-03,1.4996924438e-03,1.5948094369e-03
2.6141440000e+00,1.2964526832e-03,1.4005790581e-03,1.4999957057e-03,1.5955141862e-03
2.6151440000e+00,1.2981952750e-03,1.4008011203e-03,1.5002848522e-03,1.5950054512e-03
2.6161440000e+00,1.2964665075e-03,1.4007529535e-03,1.4999796986e-03,1.5948618238e-03
2.6171440000e+00,1.2976420112e-03,1.4011378516e-03,1.5012918448e-03,1.5949523367e-03
2.6181440000e+00,1.2958564912e-03,1.4002172975e-03,1.4993947116e-03,1.5952160174e-03
2.6191440000e+00,1.2973167759e-03,1.4007245773e-03,1.5003791486e-03,1.5947056818e-03
2.6201440000e+00,1.2964736379e-03,1.3998523355e-03,1.4993641526e-03,1.5950230591e-03
2.6211440000e+00,1.2964683992e-03,1.4001835370e-03,1.4998254483e-03,1.5940507001e-03
2.6221440000e+00,1.2980203610e-03,1.4013920736e-03,1.4992969227e-03,1.5952950343e-03
2.6231440000e+00,1.2958225852e-03,1.3991819287e-03,1.5009615163e-03,1.5946388885e-03
2.6241440000e+00,1.2958883599e-03,1.4005045523e-03,1.5010255447e-03,1.5949366207e-03
2.6251440000e+00,1.2953167607e-03,1.4009777806e-03,1.4998586266e-03,1.5937902208e-03
2.6261440000e+00,1.2954042177e-03,1.3998145005e-03,1.5003109002e-03,1.5943117614e-03
2.6271440000e+00,1.2957486615e-03,1.4003280376e-03,1.5007887851e-03,1.5951773094e-03
