# Saved on 2025-07-02T09:55:59.439127
# Name: Evan
# Sample_ID: Batch5_Sample5_F5_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0008
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.3
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.6941440000e+00,3.8566642615e-04,4.9262191169e-04,6.0825215769e-04,6.9403125963e-04,7.9497156548e-04
1.6951440000e+00,3.8403799408e-04,4.8977708502e-04,6.0933511122e-04,7.0074114774e-04,7.9978868598e-04
1.6961440000e+00,3.8455651520e-04,4.9271715397e-04,6.0570433561e-04,6.9900408562e-04,7.9781231761e-04
1.6971440000e+00,3.8128218875e-04,4.9227226555e-04,6.0749789554e-04,6.9686728239e-04,7.9594079580e-04
1.6981440000e+00,3.8359950850e-04,4.9218157073e-04,6.0783531808e-04,6.9153698860e-04,7.9274643213e-04
1.6991440000e+00,3.8570618926e-04,4.8806617997e-04,6.1240527430e-04,6.8627618020e-04,7.8617740655e-04
1.7001440000e+00,3.8936490455e-04,4.9152135034e-04,6.1709026340e-04,6.8157518399e-04,7.8061129898e-04
1.7011440000e+00,3.9189435483e-04,4.9114427384e-04,6.2164384872e-04,6.8981462391e-04,7.8944205598e-04
1.7021440000e+00,3.9473710785e-04,4.9597732868e-04,6.1422782892e-04,6.8891298724e-04,7.8775214206e-04
1.7031440000e+00,3.9022877900e-04,4.9877744459e-04,6.1507380451e-04,6.8481647759e-04,7.8272685641e-04
1.7041440000e+00,3.9054739318e-04,5.0341866881e-04,6.1936872953e-04,6.8680616096e-04,7.8660799772e-04
1.7051440000e+00,3.9287897380e-04,4.9791615311e-04,6.1658633058e-04,6.8960267527e-04,7.8805904195e-04
1.7061440000e+00,3.9134534745e-04,4.9810740165e-04,6.1445512983e-04,6.9643836468e-04,7.9763129179e-04
1.7071440000e+00,3.9081187424e-04,4.9984224461e-04,6.0596426920e-04,6.9490757596e-04,7.9593490227e-04
1.7081440000e+00,3.8494941691e-04,4.9939884775e-04,6.0782473156e-04,7.0193338615e-04,8.0352285295e-04
1.7091440000e+00,3.8571248297e-04,4.9779027904e-04,6.0264035710e-04,6.9407629780e-04,7.9779594671e-04
1.7101440000e+00,3.8135189243e-04,4.9121477787e-04,6.0699941969e-04,6.9548732426e-04,7.9414159700e-04
1.7111440000e+00,3.8650108763e-04,4.9231177400e-04,6.0881644458e-04,6.9470603194e-04,7.9555240518e-04
1.7121440000e+00,3.8621496060e-04,4.8732832511e-04,6.0936596128e-04,6.9993628131e-04,7.9820216342e-04
1.7131440000e+00,3.8610229240e-04,4.9389498599e-04,6.0640504671e-04,6.9667170465e-04,7.9638273746e-04
1.7141440000e+00,3.8456098991e-04,4.9241545639e-04,6.0854697949e-04,6.9502282713e-04,7.9334829934e-04
1.7151440000e+00,3.8535970816e-04,4.9245332775e-04,6.1050144723e-04,6.8928122346e-04,7.8845245298e-04
1.7161440000e+00,3.8784306525e-04,4.9033122195e-04,6.1524595367e-04,6.8507673859e-04,7.8375327575e-04
1.7171440000e+00,3.9083010051e-04,4.9114809372e-04,6.1701000959e-04,6.9099616667e-04,7.9563782492e-04
1.7181440000e+00,3.9405695134e-04,4.9272905017e-04,6.0981808929e-04,6.8817957072e-04,7.8724115156e-04
1.7191440000e+00,3.8900347135e-04,4.9734528147e-04,6.1549129896e-04,6.8908739195e-04,7.8836048488e-04
1.7201440000e+00,3.9087804907e-04,4.9984893849e-04,6.1453778471e-04,6.8387787906e-04,7.8547520388e-04
1.7211440000e+00,3.9009511966e-04,4.9690806918e-04,6.1821556301e-04,6.8880988692e-04,7.8688870417e-04
1.7221440000e+00,3.9319635107e-04,4.9701946409e-04,6.1544691562e-04,6.8700363045e-04,7.8659359133e-04
1.7231440000e+00,3.9138754801e-04,4.9679463700e-04,6.1546044890e-04,6.9265159254e-04,7.9354060290e-04
1.7241440000e+00,3.9105045289e-04,5.0169335736e-04,6.1171595007e-04,6.9800553320e-04,7.9881814600e-04
1.7251440000e+00,3.8730137021e-04,4.9814429076e-04,6.0632115492e-04,7.0362300903e-04,8.0414298282e-04
1.7261440000e+00,3.8489146391e-04,4.9862963351e-04,6.0361529904e-04,6.9509209425e-04,7.9489371274e-04
1.7271440000e+00,3.8205766032e-04,4.9369406042e-04,6.0939644754e-04,6.9653193350e-04,7.9647528764e-04
1.7281440000e+00,3.8628146285e-04,4.9081641919e-04,6.0758935433e-04,7.0310597948e-04,8.0231169704e-04
1.7291440000e+00,3.8651262003e-04,4.8668189265e-04,6.0434929765e-04,6.9808091212e-04,7.9742552771e-04
1.7301440000e+00,3.8384503569e-04,4.9268088333e-04,6.0746810050e-04,6.9629815698e-04,7.9640667536e-04
1.7311440000e+00,3.8478159695e-04,4.9256916100e-04,6.0805221437e-04,6.8682398705e-04,7.8519784438e-04
1.7321440000e+00,3.8549733290e-04,4.9032223615e-04,6.1709884903e-04,6.9004760007e-04,7.8687196947e-04
1.7331440000e+00,3.9146583731e-04,4.9055550335e-04,6.1562430346e-04,6.8270092015e-04,7.7902324847e-04
1.7341440000e+00,3.9064911107e-04,4.9161033530e-04,6.2107683334e-04,6.9118890679e-04,7.8636134276e-04
1.7351440000e+00,3.9427322918e-04,4.9855174439e-04,6.1618382460e-04,6.8926368840e-04,7.8925389971e-04
1.7361440000e+00,3.8935821067e-04,4.9746133300e-04,6.1473030655e-04,6.9042405812e-04,7.8935132478e-04
1.7371440000e+00,3.8785186916e-04,5.0205886510e-04,6.1364793510e-04,6.8583212851e-04,7.8502962424e-04
1.7381440000e+00,3.8878271880e-04,4.9523612688e-04,6.1728111177e-04,6.8759050919e-04,7.8774304711e-04
1.7391440000e+00,3.8975013013e-04,4.9731082981e-04,6.1548162194e-04,6.8985063990e-04,7.9187637311e-04
1.7401440000e+00,3.9094971726e-04,4.9756632507e-04,6.1252096202e-04,6.9534340582e-04,7.9641955381e-04
1.7411440000e+00,3.8879370550e-04,4.9985737860e-04,6.0855574702e-04,7.0022404543e-04,8.0031968537e-04
1.7421440000e+00,3.8612255594e-04,4.9902486353e-04,6.0432943428e-04,6.9323970820e-04,7.8844343079e-04
1.7431440000e+00,3.8264333853e-04,4.9701371609e-04,6.1447353801e-04,6.9560686825e-04,7.9664496297e-04
1.7441440000e+00,3.8735961425e-04,4.9218742788e-04,6.0807684349e-04,6.9449575676e-04,7.9532102973e-04
1.7451440000e+00,3.8543526898e-04,4.8962934670e-04,6.0918227973e-04,7.0317240898e-04,7.9974284745e-04
1.7461440000e+00,3.8582686102e-04,4.9250742450e-04,6.0493995989e-04,6.9719862950e-04,7.9730059952e-04
1.7471440000e+00,3.8320205931e-04,4.9273498007e-04,6.0785081587e-04,6.9799432822e-04,7.9820914834e-04
1.7481440000e+00,3.8538659282e-04,4.9230158766e-04,6.0739883338e-04,6.8988920248e-04,7.9081350123e-04
1.7491440000e+00,3.8601701817e-04,4.8823130783e-04,6.1246078985e-04,6.8596003985e-04,7.8544871940e-04
1.7501440000e+00,3.8978520024e-04,4.9192789447e-04,6.1651691794e-04,6.8090630521e-04,7.8054064943e-04
1.7511440000e+00,3.9275357267e-04,4.9133803259e-04,6.2109102146e-04,6.8994530011e-04,7.8931618191e-04
1.7521440000e+00,3.9547699998e-04,4.9649002904e-04,6.1326696596e-04,6.8818713771e-04,7.8805642261e-04
1.7531440000e+00,3.9034570364e-04,4.9902424507e-04,6.1333375925e-04,6.8591922172e-04,7.8211684013e-04
1.7541440000e+00,3.9041355194e-04,5.0367692893e-04,6.2017388700e-04,6.8665336585e-04,7.8725875937e-04
1.7551440000e+00,3.9275004383e-04,4.9775040679e-04,6.1631006247e-04,6.8877270678e-04,7.8725126514e-04
1.7561440000e+00,3.9163554902e-04,4.9817179388e-04,6.1628503317e-04,6.9726986112e-04,7.9846831795e-04
1.7571440000e+00,3.9030441258e-04,4.9961134209e-04,6.0597867559e-04,6.9534180511e-04,7.9635698057e-04
1.7581440000e+00,3.8450034481e-04,4.9935813877e-04,6.0851929447e-04,7.0360263635e-04,8.0444267951e-04
1.7591440000e+00,3.8532609324e-04,4.9832131481e-04,6.0185138864e-04,6.9307352533e-04,7.9754317994e-04
1.7601440000e+00,3.8137404772e-04,4.9134661822e-04,6.0779893829e-04,6.9517162046e-04,7.9194753198e-04
1.7611440000e+00,3.8647940528e-04,4.9258567742e-04,6.0959653638e-04,6.9503330451e-04,7.9482852016e-04
1.7621440000e+00,3.8628397306e-04,4.8813592002e-04,6.0911504988e-04,7.0375957876e-04,7.9917183029e-04
1.7631440000e+00,3.8580637920e-04,4.9497284635e-04,6.0545753513e-04,7.0004702138e-04,7.9559104051e-04
1.7641440000e+00,3.8433739974e-04,4.9263428082e-04,6.0856702476e-04,6.9875801273e-04,7.9192432167e-04
1.7651440000e+00,3.8505120756e-04,4.9302121624e-04,6.1147613451e-04,6.9194335083e-04,7.8937235230e-04
1.7661440000e+00,3.8734437112e-04,4.9006030167e-04,6.1549872044e-04,6.9168650953e-04,7.8470198787e-04
1.7671440000e+00,3.9018377720e-04,4.9162616051e-04,6.1912214733e-04,6.9153938966e-04,7.9612051195e-04
1.7681440000e+00,3.9336729969e-04,4.9300779210e-04,6.0974191001e-04,6.9013607572e-04,7.8792523709e-04
1.7691440000e+00,3.8934900658e-04,4.9705431593e-04,6.1478087446e-04,6.8921421189e-04,7.8932316683e-04
1.7701440000e+00,3.9031965571e-04,4.9987633247e-04,6.1398546677e-04,6.8369292421e-04,7.8457094787e-04
1.7711440000e+00,3.8931731979e-04,4.9715265050e-04,6.1872931838e-04,6.8833214755e-04,7.8717581346e-04
1.7721440000e+00,3.9329333958e-04,4.9707694416e-04,6.1662358348e-04,6.8715737143e-04,7.8742290498e-04
1.7731440000e+00,3.9114205720e-04,4.9679838412e-04,6.1544160417e-04,6.9255744165e-04,7.9497258412e-04
1.7741440000e+00,3.9114933315e-04,5.0160389947e-04,6.1028484197e-04,6.9596630055e-04,7.9812009062e-04
1.7751440000e+00,3.8724901970e-04,4.9806280003e-04,6.0557813413e-04,7.0326976129e-04,8.0402183812e-04
1.7761440000e+00,3.8447054976e-04,4.9886581110e-04,6.0349437263e-04,6.9523179263e-04,7.9573001130e-04
1.7771440000e+00,3.8197111280e-04,4.9371636123e-04,6.0937061789e-04,6.9853333116e-04,7.9827157606e-04
1.7781440000e+00,3.8617112295e-04,4.9082958867e-04,6.0780665081e-04,6.9829278800e-04,8.0195954069e-04
1.7791440000e+00,3.8653550291e-04,4.8646728828e-04,6.0345166276e-04,6.9821311627e-04,7.9739358625e-04
1.7801440000e+00,3.8409514673e-04,4.9172758736e-04,6.0744259827e-04,6.9558016548e-04,7.9593781265e-04
1.7811440000e+00,3.8536200009e-04,4.9246831622e-04,6.0771020799e-04,6.8667752203e-04,7.8595570812e-04
1.7821440000e+00,3.8599042455e-04,4.9029124057e-04,6.1674210883e-04,6.8892324634e-04,7.8909703007e-04
1.7831440000e+00,3.9180475142e-04,4.9028170906e-04,6.1567719968e-04,6.8223322160e-04,7.7957673057e-04
1.7841440000e+00,3.9097136323e-04,4.9164213124e-04,6.2107181293e-04,6.9102570706e-04,7.8667246271e-04
1.7851440000e+00,3.9519509301e-04,4.9799025874e-04,6.1595579609e-04,6.8847431976e-04,7.8981705883e-04
1.7861440000e+00,3.8937585487e-04,4.9706326536e-04,6.1423241277e-04,6.8954454036e-04,7.9006131273e-04
1.7871440000e+00,3.9051643398e-04,5.0188267778e-04,6.1397338868e-04,6.8507026299e-04,7.8541001130e-04
1.7881440000e+00,3.9081518480e-04,4.9473528634e-04,6.1759055825e-04,6.8709567131e-04,7.8738426964e-04
1.7891440000e+00,3.9211892727e-04,4.9768164899e-04,6.1570179241e-04,6.8928799010e-04,7.9325182014e-04
1.7901440000e+00,3.9121066948e-04,4.9741131079e-04,6.1215352616e-04,6.9649431680e-04,7.9666388046e-04
1.7911440000e+00,3.8938505895e-04,4.9978072639e-04,6.0833295720e-04,6.9860732765e-04,8.0183461250e-04
1.7921440000e+00,3.8597860112e-04,4.9877369747e-04,6.0465037677e-04,6.9634319516e-04,7.8953700722e-04
1.7931440000e+00,3.8257370761e-04,4.9809841585e-04,6.1471924710e-04,6.9814966992e-04,7.9847923189e-04
1.7941440000e+00,3.8755562855e-04,4.9340967962e-04,6.0810260038e-04,6.9415436883e-04,7.9728590208e-04
1.7951440000e+00,3.8626400055e-04,4.9041231250e-04,6.0837432102e-04,7.0011861681e-04,7.9994766566e-04
1.7961440000e+00,3.8631231291e-04,4.9347629101e-04,6.0573867813e-04,7.0056477853e-04,7.9710727732e-04
1.7971440000e+00,3.8343048800e-04,4.9391361244e-04,6.0785274400e-04,6.9639776484e-04,7.9889025073e-04
1.7981440000e+00,3.8524507545e-04,4.9342390412e-04,6.0757800384e-04,6.9018125942e-04,7.9230754636e-04
1.7991440000e+00,3.8569200115e-04,4.8831392633e-04,6.1279402871e-04,6.8758825364e-04,7.8646669863e-04
1.8001440000e+00,3.8952857722e-04,4.9186874094e-04,6.1635997554e-04,6.8103930971e-04,7.8152879723e-04
1.8011440000e+00,3.9193295379e-04,4.9149228289e-04,6.2057217292e-04,6.8890760303e-04,7.9200399341e-04
1.8021440000e+00,3.9493785152e-04,4.9665042752e-04,6.1424201704e-04,6.9396446634e-04,7.8927914728e-04
1.8031440000e+00,3.8981532271e-04,4.9917234719e-04,6.1443119193e-04,6.8904351792e-04,7.8340410255e-04
1.8041440000e+00,3.9025544538e-04,5.0321395975e-04,6.1899634602e-04,6.8650784669e-04,7.8883953393e-04
1.8051440000e+00,3.9267844841e-04,4.9781039706e-04,6.1499980802e-04,6.8763860327e-04,7.8910336015e-04
1.8061440000e+00,3.9184207708e-04,4.9771162594e-04,6.1502098106e-04,6.9671768870e-04,7.9954836110e-04
1.8071440000e+00,3.9112444938e-04,4.9947415391e-04,6.0567046603e-04,6.9513000199e-04,7.9789497249e-04
1.8081440000e+00,3.8571499317e-04,4.9986214435e-04,6.0813323216e-04,7.0141191827e-04,8.0614212493e-04
1.8091440000e+00,3.8647969632e-04,4.9857175327e-04,6.0220110754e-04,6.9282956247e-04,7.9937388364e-04
1.8101440000e+00,3.8221896830e-04,4.9156438763e-04,6.0687474615e-04,6.9623732998e-04,7.9460565757e-04
1.8111440000e+00,3.8745056372e-04,4.9230144214e-04,6.0869988374e-04,6.9472778705e-04,7.9602243204e-04
1.8121440000e+00,3.8511985622e-04,4.8758851335e-04,6.0734924773e-04,6.9859946962e-04,7.9934055975e-04
1.8131440000e+00,3.8648056943e-04,4.9478665460e-04,6.0611531808e-04,6.9736939622e-04,7.9788929725e-04
1.8141440000e+00,3.8483271055e-04,4.9213234888e-04,6.0881335230e-04,6.9536807132e-04,7.9375415226e-04
1.8151440000e+00,3.8540252717e-04,4.9319209211e-04,6.1137659941e-04,6.8985384132e-04,7.8921599197e-04
1.8161440000e+00,3.8784732169e-04,4.9033627874e-04,6.1396676756e-04,6.8640096288e-04,7.8455559560e-04
1.8171440000e+00,3.9125206968e-04,4.9071146350e-04,6.1897313572e-04,6.8952933361e-04,7.9777433712e-04
1.8181440000e+00,3.9411344915e-04,4.9298600061e-04,6.0839443904e-04,6.9026224082e-04,7.8892480815e-04
1.8191440000e+00,3.9002676203e-04,4.9721318646e-04,6.1502578319e-04,6.9000278017e-04,7.9022320278e-04
1.8201440000e+00,3.9089609345e-04,5.0008336984e-04,6.1376631493e-04,6.8403860496e-04,7.8726203355e-04
1.8211440000e+00,3.8985217543e-04,4.9772315833e-04,6.1725375417e-04,6.8872475822e-04,7.8858072811e-04
1.8221440000e+00,3.9342623495e-04,4.9699185183e-04,6.1502301833e-04,6.8862980697e-04,7.8853641753e-04
1.8231440000e+00,3.9112215745e-04,4.9717458751e-04,6.1525955971e-04,6.9530637120e-04,7.9452940554e-04
1.8241440000e+00,3.8930706069e-04,5.0194528740e-04,6.1143444327e-04,6.9790388807e-04,8.0068653915e-04
1.8251440000e+00,3.8533347833e-04,4.9796039093e-04,6.0695274442e-04,7.0453759690e-04,8.0419195001e-04
1.8261440000e+00,3.8455273170e-04,4.9864298489e-04,6.0352380387e-04,7.0018038969e-04,7.9683952208e-04
1.8271440000e+00,3.8159283577e-04,4.9342361308e-04,6.0957347159e-04,7.0037480327e-04,7.9720688518e-04
1.8281440000e+00,3.8623486034e-04,4.9101327022e-04,6.0737776948e-04,7.0164351200e-04,8.0350742792e-04
1.8291440000e+00,3.8663532905e-04,4.8658966989e-04,6.0362246586e-04,7.0060938015e-04,7.9829602328e-04
1.8301440000e+00,3.8440412027e-04,4.9211215810e-04,6.0821752413e-04,6.9883331889e-04,7.9719313362e-04
1.8311440000e+00,3.8482474338e-04,4.9242360546e-04,6.0723308707e-04,6.9067980803e-04,7.8722070612e-04
1.8321440000e+00,3.8595717342e-04,4.9055513955e-04,6.1564067437e-04,6.9117559178e-04,7.8852492152e-04
1.8331440000e+00,3.9148519136e-04,4.9013444368e-04,6.1522783653e-04,6.8450710387e-04,7.8062374087e-04
1.8341440000e+00,3.9085563913e-04,4.9182101066e-04,6.2077044277e-04,6.9436951890e-04,7.8739736637e-04
1.8351440000e+00,3.9461097913e-04,4.9845923058e-04,6.1599123001e-04,6.9291563705e-04,7.9105426266e-04
1.8361440000e+00,3.8872458390e-04,4.9770475016e-04,6.1407692556e-04,6.9308975071e-04,7.9121200542e-04
1.8371440000e+00,3.9013226342e-04,5.0168619055e-04,6.1420629208e-04,6.8794382969e-04,7.8635617683e-04
1.8381440000e+00,3.9131577068e-04,4.9399193813e-04,6.1687278503e-04,6.8887624366e-04,7.8885401308e-04
1.8391440000e+00,3.9253183786e-04,4.9763646530e-04,6.1551079853e-04,6.9125046139e-04,7.9285811807e-04
1.8401440000e+00,3.9170146920e-04,4.9716396461e-04,6.1181606725e-04,6.9645706390e-04,7.9688761616e-04
1.8411440000e+00,3.8986763684e-04,4.9962338380e-04,6.0897225922e-04,7.0057190896e-04,8.0180427176e-04
1.8421440000e+00,3.8644011511e-04,4.9757964007e-04,6.0362675868e-04,6.9682319008e-04,7.8924407717e-04
1.8431440000e+00,3.8363978092e-04,4.9724527344e-04,6.1386745074e-04,6.9589645136e-04,7.9767109128e-04
1.8441440000e+00,3.8726589992e-04,4.9221740483e-04,6.0845552071e-04,6.9591420470e-04,7.9643810750e-04
1.8451440000e+00,3.8647791371e-04,4.8975922255e-04,6.0869384470e-04,7.0200345363e-04,7.9974910477e-04
1.8461440000e+00,3.8557169319e-04,4.9206875701e-04,6.0585356550e-04,6.9728899689e-04,7.9696699686e-04
1.8471440000e+00,3.8296595449e-04,4.9232010497e-04,6.0670870880e-04,6.9882997195e-04,7.9823890701e-04
1.8481440000e+00,3.8560057874e-04,4.9197253247e-04,6.0776583268e-04,6.9168258051e-04,7.9092067608e-04
1.8491440000e+00,3.8597991079e-04,4.8784695537e-04,6.1157785240e-04,6.8846653448e-04,7.8573262726e-04
1.8501440000e+00,3.8974223571e-04,4.9192189181e-04,6.1618702603e-04,6.8367000495e-04,7.8171600762e-04
1.8511440000e+00,3.9235645090e-04,4.9118076276e-04,6.1964616179e-04,6.8808745709e-04,7.9041310528e-04
1.8521440000e+00,3.9538808778e-04,4.9708472943e-04,6.1310936871e-04,6.8862180342e-04,7.8785473306e-04
1.8531440000e+00,3.9107711927e-04,4.9869533541e-04,6.1330778408e-04,6.8499059125e-04,7.8212389781e-04
1.8541440000e+00,3.9104252210e-04,5.0307873607e-04,6.2004583015e-04,6.8564491812e-04,7.8736542491e-04
1.8551440000e+00,3.9214803110e-04,4.9770933401e-04,6.1518308939e-04,6.8792374805e-04,7.8844277596e-04
1.8561440000e+00,3.9196023863e-04,4.9827405746e-04,6.1491024098e-04,6.9538284151e-04,7.9718971392e-04
1.8571440000e+00,3.9079834096e-04,4.9917354772e-04,6.0646270867e-04,6.9542045821e-04,7.9732286395e-04
1.8581440000e+00,3.8526348362e-04,4.9964914069e-04,6.0793296143e-04,7.0168382081e-04,8.0619320215e-04
1.8591440000e+00,3.8607740862e-04,4.9832724471e-04,6.0188380303e-04,6.9151727075e-04,7.9949728388e-04
1.8601440000e+00,3.8194848457e-04,4.9165235396e-04,6.0624020989e-04,6.9561283453e-04,7.9454752267e-04
1.8611440000e+00,3.8766156649e-04,4.9243011745e-04,6.0958187532e-04,6.9585024903e-04,7.9612662375e-04
1.8621440000e+00,3.8665861211e-04,4.8774614697e-04,6.0809030401e-04,6.9875110057e-04,7.9992554674e-04
1.8631440000e+00,3.8608934119e-04,4.9510919780e-04,6.0574562667e-04,6.9725414505e-04,7.9781646491e-04
1.8641440000e+00,3.8414607843e-04,4.9251219025e-04,6.0825372202e-04,6.9575151429e-04,7.9306977568e-04
1.8651440000e+00,3.8556914660e-04,4.9254285841e-04,6.1199782067e-04,6.8979737989e-04,7.8915632912e-04
1.8661440000e+00,3.8747366489e-04,4.8999492719e-04,6.1374026700e-04,6.8598048529e-04,7.8423996456e-04
1.8671440000e+00,3.9086826291e-04,4.9139111070e-04,6.1812614149e-04,6.8784283940e-04,7.9606870713e-04
1.8681440000e+00,3.9334987378e-04,4.9300233513e-04,6.0825161199e-04,6.9096015068e-04,7.8840195783e-04
1.8691440000e+00,3.9004084101e-04,4.9735324865e-04,6.1358667153e-04,6.8781555456e-04,7.8891906014e-04
1.8701440000e+00,3.9045240555e-04,5.0000042393e-04,6.1399325205e-04,6.8308996561e-04,7.8660603322e-04
1.8711440000e+00,3.9016515075e-04,4.9907797802e-04,6.1726692365e-04,6.8823850597e-04,7.8824668890e-04
1.8721440000e+00,3.9357310015e-04,4.9817535910e-04,6.1469174398e-04,6.8673311034e-04,7.8915727499e-04
1.8731440000e+00,3.9118680434e-04,4.9823382142e-04,6.1448336055e-04,6.9445966801e-04,7.9635763541e-04
1.8741440000e+00,3.9134847611e-04,5.0294926041e-04,6.0985676100e-04,6.9716610597e-04,7.9945042671e-04
1.8751440000e+00,3.8744041376e-04,4.9885959015e-04,6.0578509874e-04,7.0347807196e-04,8.0369900388e-04
1.8761440000e+00,3.8474037865e-04,4.9968763051e-04,6.0319747718e-04,6.9589899795e-04,7.9573102994e-04
1.8771440000e+00,3.8213962398e-04,4.9357313401e-04,6.0922931880e-04,6.9580361014e-04,7.9826444562e-04
1.8781440000e+00,3.8622085412e-04,4.9143836804e-04,6.0691370891e-04,6.9743160566e-04,8.0389763752e-04
1.8791440000e+00,3.8631464122e-04,4.8736004828e-04,6.0280064645e-04,6.9750858529e-04,7.9914003436e-04
1.8801440000e+00,3.8473805034e-04,4.9284164561e-04,6.0729420511e-04,6.9720212196e-04,7.9766075942e-04
1.8811440000e+00,3.8531132304e-04,4.9308429880e-04,6.0730792029e-04,6.8987566920e-04,7.8678691352e-04
1.8821440000e+00,3.8601367123e-04,4.9170383136e-04,6.1600207118e-04,6.9187095505e-04,7.8867524280e-04
1.8831440000e+00,3.9145485061e-04,4.9165639211e-04,6.1502520111e-04,6.8323963205e-04,7.8000695794e-04
1.8841440000e+00,3.9074551751e-04,4.9283356930e-04,6.2057632022e-04,6.9347821409e-04,7.8742188634e-04
1.8851440000e+00,3.9520207793e-04,4.9899594160e-04,6.1423554143e-04,6.8838184234e-04,7.8947850852e-04
1.8861440000e+00,3.8954545744e-04,4.9865702749e-04,6.1406841269e-04,6.8977169576e-04,7.9015706433e-04
1.8871440000e+00,3.9075901441e-04,5.0294231187e-04,6.1317354266e-04,6.8616762292e-04,7.8673729149e-04
1.8881440000e+00,3.9100294089e-04,4.9527883675e-04,6.1616279709e-04,6.8697874667e-04,7.8869597928e-04
1.8891440000e+00,3.9234644646e-04,4.9875019613e-04,6.1563274357e-04,6.8797948188e-04,7.9338351497e-04
1.8901440000e+00,3.9198945160e-04,4.9813290389e-04,6.1132828705e-04,6.9398869528e-04,7.9821402323e-04
1.8911440000e+00,3.8991809561e-04,5.0020033086e-04,6.0830217990e-04,6.9788846304e-04,8.0164325482e-04
1.8921440000e+00,3.8596313971e-04,4.9857801059e-04,6.0400845541e-04,6.9601839641e-04,7.8900848166e-04
1.8931440000e+00,3.8333029806e-04,4.9826594477e-04,6.1425642343e-04,6.9420064392e-04,7.9799843661e-04
1.8941440000e+00,3.8672573282e-04,4.9374099035e-04,6.0763202782e-04,6.9416033512e-04,7.9609264503e-04
1.8951440000e+00,3.8643393054e-04,4.9107296945e-04,6.0914171627e-04,7.0152593253e-04,7.9984827607e-04
1.8961440000e+00,3.8671481889e-04,4.9301255785e-04,6.0572005168e-04,6.9560039265e-04,7.9659643234e-04
1.8971440000e+00,3.8276804844e-04,4.9375725212e-04,6.0653917899e-04,6.9643538154e-04,7.9748831922e-04
1.8981440000e+00,3.8548590965e-04,4.9355199735e-04,6.0691465478e-04,6.8870504037e-04,7.9028708569e-04
1.8991440000e+00,3.8591075281e-04,4.8870038881e-04,6.1239014030e-04,6.8688110332e-04,7.8588229371e-04
1.9001440000e+00,3.9045957237e-04,4.9289330491e-04,6.1563347117e-04,6.8025292421e-04,7.8163822764e-04
