# Saved on 2025-06-24T12:51:19.021874
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
1.6921440000e+00,2.0769130060e-04,3.0104298276e-04,4.1672043153e-04,5.0921047659e-04,5.8063138567e-04,7.0238296757e-04,7.9148208897e-04
1.6931440000e+00,2.1185789592e-04,3.1432951801e-04,4.1441751819e-04,5.1604984037e-04,5.8713907492e-04,7.0124435297e-04,7.8450786532e-04
1.6941440000e+00,2.0110668629e-04,3.1020052120e-04,4.2298710468e-04,5.1482471463e-04,5.8231536968e-04,6.9318964961e-04,7.9092125816e-04
1.6951440000e+00,2.0651184968e-04,3.1144514651e-04,4.1925904952e-04,5.1229304518e-04,5.8159072069e-04,6.9815425377e-04,7.9158700828e-04
1.6961440000e+00,2.0943170966e-04,3.0845389119e-04,4.1740524466e-04,4.9796162784e-04,5.8173871366e-04,6.9851834269e-04,7.8717101132e-04
1.6971440000e+00,2.1614298021e-04,3.0771891034e-04,4.0492377593e-04,5.0347916840e-04,5.9684796724e-04,6.9628054916e-04,7.8008815763e-04
1.6981440000e+00,2.1898098566e-04,3.1270716136e-04,4.0923827328e-04,4.9621514336e-04,5.8995476138e-04,6.8868292146e-04,7.8912285971e-04
1.6991440000e+00,2.2141808586e-04,3.1716528611e-04,4.0423317841e-04,5.1056707889e-04,5.9416517615e-04,6.8942776124e-04,7.8889686847e-04
1.7001440000e+00,2.1528712750e-04,3.2161307900e-04,4.1219431296e-04,5.0695689424e-04,5.7884768466e-04,6.8644454586e-04,7.9722129158e-04
1.7011440000e+00,2.1301488232e-04,3.1277701055e-04,4.1333278205e-04,5.0763715990e-04,5.8805544541e-04,7.0184563810e-04,7.9411860497e-04
1.7021440000e+00,2.2115937099e-04,3.1519924960e-04,4.1216011596e-04,5.0275266403e-04,5.8424011513e-04,6.9128298492e-04,7.9839817772e-04
1.7031440000e+00,2.1803918571e-04,3.1550433050e-04,4.1133847844e-04,5.0347382057e-04,5.9008481912e-04,6.9477522629e-04,7.9880919657e-04
1.7041440000e+00,2.1937796191e-04,3.2230524084e-04,4.1163279093e-04,5.0808532251e-04,5.8878067648e-04,6.9159061240e-04,7.8827790276e-04
1.7051440000e+00,2.0516119548e-04,3.1703126297e-04,4.1555980715e-04,5.1174454711e-04,5.8835557866e-04,6.9049034209e-04,7.9443598224e-04
1.7061440000e+00,2.0701087124e-04,3.1705149013e-04,4.1870527639e-04,5.1562019507e-04,5.8495221310e-04,6.9180037826e-04,7.9389261373e-04
1.7071440000e+00,1.9957324184e-04,3.1117655453e-04,4.2166400817e-04,5.0626698794e-04,5.7962341089e-04,6.9176290708e-04,7.9229677795e-04
1.7081440000e+00,2.0907546059e-04,3.0603492633e-04,4.0998726035e-04,5.0843846111e-04,5.8238350903e-04,6.9942820119e-04,7.8419230704e-04
1.7091440000e+00,2.1000807465e-04,3.0290992072e-04,4.1621009586e-04,5.0895134336e-04,5.8625959355e-04,6.9449437433e-04,7.8666809713e-04
1.7101440000e+00,2.1066303816e-04,3.0934483220e-04,4.1456780309e-04,5.1359846111e-04,5.9142344981e-04,6.9294997957e-04,7.8476361523e-04
1.7111440000e+00,2.0753366698e-04,3.1222607504e-04,4.2136362026e-04,5.1086633903e-04,5.7500328694e-04,6.9448840804e-04,8.0074991274e-04
1.7121440000e+00,2.0660161681e-04,3.0482675356e-04,4.1757106374e-04,5.1084953157e-04,5.9026435338e-04,7.0304457040e-04,7.8994649812e-04
1.7131440000e+00,2.1203404685e-04,3.0747432902e-04,4.1700190195e-04,5.0500457291e-04,5.8940793679e-04,6.9443522079e-04,7.9249002738e-04
1.7141440000e+00,2.1548716177e-04,3.0865507142e-04,4.1317387513e-04,5.0549610023e-04,5.9912927100e-04,6.9610032369e-04,7.9096411355e-04
1.7151440000e+00,2.2086051104e-04,3.1954878068e-04,4.0752456698e-04,5.0050868595e-04,5.9703572333e-04,6.8660599936e-04,7.8922013927e-04
1.7161440000e+00,2.1001118512e-04,3.1734060030e-04,4.0618466301e-04,5.0389015087e-04,6.0254165874e-04,6.8994122557e-04,7.9059624113e-04
1.7171440000e+00,2.1416846721e-04,3.2357485907e-04,4.1057675844e-04,5.0971233577e-04,5.9134003095e-04,6.8533990998e-04,7.9007462773e-04
1.7181440000e+00,2.1401239792e-04,3.1198291254e-04,4.1224848246e-04,5.0121667300e-04,5.9277295804e-04,6.8621768150e-04,7.9754361650e-04
1.7191440000e+00,2.2129182980e-04,3.1576146284e-04,4.0522420022e-04,5.0262104196e-04,5.8952751715e-04,6.9492300099e-04,7.9061843280e-04
1.7201440000e+00,2.1625353838e-04,3.1372448575e-04,4.0806971811e-04,5.0170554459e-04,5.9045491071e-04,6.9003865065e-04,7.9067824117e-04
1.7211440000e+00,2.1563404516e-04,3.1637260690e-04,4.0967737732e-04,5.1187009376e-04,5.8862588048e-04,6.8906854722e-04,7.9335128248e-04
1.7221440000e+00,2.0869812943e-04,3.1768340705e-04,4.2093004595e-04,5.0939270295e-04,5.7897112129e-04,6.9176225225e-04,8.0094680015e-04
1.7231440000e+00,2.0368612240e-04,3.1313113141e-04,4.1752256948e-04,5.2160979976e-04,5.8149838878e-04,6.9925059506e-04,7.9280318459e-04
1.7241440000e+00,2.0136836611e-04,3.0864419386e-04,4.2494535592e-04,5.0939510402e-04,5.8504934714e-04,6.9873094617e-04,7.9358789662e-04
1.7251440000e+00,2.0831106667e-04,3.0457327739e-04,4.1585441068e-04,5.1308401453e-04,5.9250407503e-04,7.0100613812e-04,7.8537799709e-04
1.7261440000e+00,2.1006673705e-04,3.1329640478e-04,4.1512437747e-04,5.1302831707e-04,5.8232442825e-04,6.8546658440e-04,7.8797624155e-04
1.7271440000e+00,2.0148088879e-04,3.1054478313e-04,4.1710187361e-04,5.1401861128e-04,5.9240072005e-04,6.9611021900e-04,7.8416633187e-04
1.7281440000e+00,2.0431947632e-04,3.1293249776e-04,4.1692896048e-04,5.1321352657e-04,5.8900644945e-04,6.9345143856e-04,7.8185956227e-04
1.7291440000e+00,2.0693834813e-04,3.0344019251e-04,4.1765757487e-04,5.0956685300e-04,5.8414752857e-04,6.9640002039e-04,7.9299810750e-04
1.7301440000e+00,2.1703488528e-04,3.0882216379e-04,4.1254959797e-04,5.1027258451e-04,5.8249945141e-04,6.9696114224e-04,7.8771212429e-04
1.7311440000e+00,2.1866955649e-04,3.0858864193e-04,4.0915627324e-04,5.0478149205e-04,5.9263697040e-04,6.9532528869e-04,7.8799261246e-04
1.7321440000e+00,2.2285285013e-04,3.1558265619e-04,4.0527764213e-04,5.1457420341e-04,5.9469377447e-04,6.9466965215e-04,7.8946017311e-04
1.7331440000e+00,2.1297515559e-04,3.1925956137e-04,4.1738869186e-04,5.0777005526e-04,5.8974310377e-04,6.8820350862e-04,7.9757075582e-04
1.7341440000e+00,2.1468489649e-04,3.2003961678e-04,4.1060644435e-04,5.1077757234e-04,5.8630907006e-04,6.9253750553e-04,7.9478973930e-04
1.7351440000e+00,2.1373614800e-04,3.1673083868e-04,4.1243325541e-04,5.0110655138e-04,5.8988236560e-04,6.9467896537e-04,7.9951561929e-04
1.7361440000e+00,2.1701482183e-04,3.1383260648e-04,4.0545746742e-04,5.1159186114e-04,5.9597288782e-04,6.9224486651e-04,7.8186320025e-04
1.7371440000e+00,2.1561256290e-04,3.1997162296e-04,4.1074203182e-04,5.0891641877e-04,5.8703164541e-04,6.8335917604e-04,7.9232973803e-04
1.7381440000e+00,2.1090394512e-04,3.1843337638e-04,4.1049646825e-04,5.1143564633e-04,5.9010260884e-04,6.9130786869e-04,7.8977449448e-04
1.7391440000e+00,2.0635647161e-04,3.1745636079e-04,4.1539438826e-04,5.1488408644e-04,5.8572662965e-04,6.9029818405e-04,7.9168341472e-04
1.7401440000e+00,2.0390949430e-04,3.0558279832e-04,4.2014642531e-04,5.2070543461e-04,5.8949121012e-04,6.9968351454e-04,7.9244069639e-04
1.7411440000e+00,2.1240768547e-04,3.0853658245e-04,4.2148065404e-04,5.1809391152e-04,5.8314479247e-04,6.9821493526e-04,7.9145589552e-04
1.7421440000e+00,2.0759220206e-04,3.0156747016e-04,4.1574130591e-04,5.1312446885e-04,5.8722147514e-04,7.0164147473e-04,7.9223376815e-04
1.7431440000e+00,2.0982131900e-04,3.1425657653e-04,4.1366671212e-04,5.1511324273e-04,5.9203983255e-04,7.0093614340e-04,7.8478369687e-04
1.7441440000e+00,2.0141855202e-04,3.0962855817e-04,4.2165538616e-04,5.1860439271e-04,5.8308047301e-04,6.9199544669e-04,7.9274155723e-04
1.7451440000e+00,2.0633427994e-04,3.1068811950e-04,4.1783485358e-04,5.1729741244e-04,5.8294233895e-04,6.9691392127e-04,7.9161691247e-04
1.7461440000e+00,2.0662351744e-04,3.0800263630e-04,4.1693729145e-04,5.0552946050e-04,5.9014149883e-04,6.9697722211e-04,7.8838369518e-04
1.7471440000e+00,2.1391173505e-04,3.0893963412e-04,4.0561197238e-04,5.0921047659e-04,5.9063360823e-04,6.9604830060e-04,7.7986231190e-04
1.7481440000e+00,2.2111315047e-04,3.1273175409e-04,4.0837774577e-04,5.0501941587e-04,5.9100540966e-04,6.8810215453e-04,7.9017074313e-04
1.7491440000e+00,2.2138838176e-04,3.1600942748e-04,4.0219987568e-04,5.1534978411e-04,6.0071743064e-04,6.8936700700e-04,7.8849785496e-04
1.7501440000e+00,2.1430063498e-04,3.2129388273e-04,4.1045052058e-04,5.1315684686e-04,5.7960871345e-04,6.8600842496e-04,7.9694727901e-04
1.7511440000e+00,2.1221881980e-04,3.1245523132e-04,4.1076833440e-04,5.1106129831e-04,5.8998048189e-04,7.0147070801e-04,7.9510638898e-04
1.7521440000e+00,2.2093543521e-04,3.1493713323e-04,4.1049093852e-04,5.1055361837e-04,5.8328925661e-04,6.9087727752e-04,7.9702491348e-04
1.7531440000e+00,2.1788000595e-04,3.1551535358e-04,4.0855884436e-04,5.0861544878e-04,5.9047200921e-04,6.9575973612e-04,7.9950863437e-04
1.7541440000e+00,2.1606962036e-04,3.2337753510e-04,4.1023944505e-04,5.1371596783e-04,5.8875099057e-04,6.9279849413e-04,7.9076351540e-04
1.7551440000e+00,2.0487928850e-04,3.1640713132e-04,4.1530802264e-04,5.1606763009e-04,5.8816429373e-04,6.9133333454e-04,7.9693512816e-04
1.7561440000e+00,2.0885505364e-04,3.1652372854e-04,4.1789480747e-04,5.2142713685e-04,5.8653116866e-04,6.9316462032e-04,7.9436387750e-04
1.7571440000e+00,1.9957917175e-04,3.1109695556e-04,4.2066156311e-04,5.0515369367e-04,5.8663241362e-04,6.9274334237e-04,7.9265089880e-04
1.7581440000e+00,2.0895231501e-04,3.0641618650e-04,4.0962917410e-04,5.0715338148e-04,5.9049238189e-04,6.9948866440e-04,7.8437667980e-04
1.7591440000e+00,2.1023284717e-04,3.0268343835e-04,4.1618677642e-04,5.0984763220e-04,5.9168894950e-04,6.9494461059e-04,7.8763790953e-04
1.7601440000e+00,2.0787125322e-04,3.0947601772e-04,4.1543749830e-04,5.1975501265e-04,5.8526180510e-04,6.9373010774e-04,7.8430173744e-04
1.7611440000e+00,2.0510733520e-04,3.1175135518e-04,4.2185769416e-04,5.1178045396e-04,5.7661247411e-04,6.9528985478e-04,8.0025536590e-04
1.7621440000e+00,2.0568877517e-04,3.0589679227e-04,4.1683368181e-04,5.1260802138e-04,5.8357582020e-04,7.0445232268e-04,7.9126693890e-04
1.7631440000e+00,2.1149344320e-04,3.0671064451e-04,4.1746618081e-04,5.0976024795e-04,5.8277568314e-04,6.9638561399e-04,7.9219484178e-04
1.7641440000e+00,2.1567590011e-04,3.0892762879e-04,4.1189152398e-04,5.0728813221e-04,5.9294954553e-04,6.9700792665e-04,7.8988203313e-04
1.7651440000e+00,2.2023297788e-04,3.1995976315e-04,4.0558923502e-04,5.0370636018e-04,5.8934489061e-04,6.8753171945e-04,7.8953584307e-04
1.7661440000e+00,2.0922785552e-04,3.1593113818e-04,4.0430742956e-04,5.0696409744e-04,6.0156606196e-04,6.9008441642e-04,7.9082143202e-04
1.7671440000e+00,2.1465251848e-04,3.2391868444e-04,4.0985578380e-04,5.1011411415e-04,5.9165515268e-04,6.8588378781e-04,7.9040881246e-04
1.7681440000e+00,2.1672796720e-04,3.1108902476e-04,4.1144379793e-04,5.0442777138e-04,5.9336518461e-04,6.8728499173e-04,7.9714722233e-04
1.7691440000e+00,2.2086263925e-04,3.1539802876e-04,4.0383256419e-04,5.0686598115e-04,5.9669117036e-04,6.9504763815e-04,7.9040793935e-04
1.7701440000e+00,2.1620122425e-04,3.1373776437e-04,4.0720649849e-04,5.0918642955e-04,5.9098492784e-04,6.8995635957e-04,7.8990211478e-04
1.7711440000e+00,2.1553156330e-04,3.1724543078e-04,4.0569186240e-04,5.1895203796e-04,5.8935944253e-04,6.9044719567e-04,7.9396202636e-04
1.7721440000e+00,2.0925526769e-04,3.1745523302e-04,4.1861934733e-04,5.1609040383e-04,5.8877092670e-04,6.9228117354e-04,8.0212259491e-04
1.7731440000e+00,2.0374480300e-04,3.1359893910e-04,4.1638468247e-04,5.2148934628e-04,5.8126472140e-04,6.9927547884e-04,7.9146739154e-04
1.7741440000e+00,2.0161773136e-04,3.0951461667e-04,4.2323605157e-04,5.0966991694e-04,5.7760506024e-04,6.9787536631e-04,7.9399447714e-04
1.7751440000e+00,2.0872555979e-04,3.0467817851e-04,4.1437553591e-04,5.1085702580e-04,5.9323778260e-04,7.0129965025e-04,7.8531142208e-04
1.7761440000e+00,2.1239482521e-04,3.1330106140e-04,4.1349605453e-04,5.1420382079e-04,5.8291479945e-04,6.8650071626e-04,7.8860066424e-04
1.7771440000e+00,2.0201654479e-04,3.1133105949e-04,4.1457868065e-04,5.1488663303e-04,5.8667694248e-04,6.9631307269e-04,7.8447672422e-04
1.7781440000e+00,2.0505742214e-04,3.1168336136e-04,4.1623257857e-04,5.1597449783e-04,5.8149485994e-04,6.9361558417e-04,7.8390476119e-04
1.7791440000e+00,2.0588628104e-04,3.0288489143e-04,4.1662078729e-04,5.1352115406e-04,5.8452995290e-04,6.9684771006e-04,7.9164849012e-04
1.7801440000e+00,2.1766285499e-04,3.0899929698e-04,4.1223574954e-04,5.1065584557e-04,5.9035977756e-04,6.9671397796e-04,7.8655219113e-04
1.7811440000e+00,2.1690044377e-04,3.0944815080e-04,4.0813389205e-04,4.9860103900e-04,5.8581514168e-04,6.9492409239e-04,7.8779303294e-04
1.7821440000e+00,2.2373909815e-04,3.1531177228e-04,4.0377824917e-04,5.1457336667e-04,5.9122197854e-04,6.9469053415e-04,7.8865676187e-04
1.7831440000e+00,2.1422316422e-04,3.1923962524e-04,4.1599083488e-04,5.1236613217e-04,5.9022531786e-04,6.8755689426e-04,7.9729747085e-04
1.7841440000e+00,2.1339417799e-04,3.2332918636e-04,4.1018036427e-04,5.1088543842e-04,5.8737121435e-04,6.9298308517e-04,7.9448800534e-04
1.7851440000e+00,2.1384090360e-04,3.1785955798e-04,4.1162402340e-04,5.0406062655e-04,5.8890211221e-04,6.9460489613e-04,7.9791374446e-04
1.7861440000e+00,2.1723861209e-04,3.1383020541e-04,4.0434701077e-04,5.1176517445e-04,5.9616966610e-04,6.9243360485e-04,7.8090801253e-04
1.7871440000e+00,2.1533844119e-04,3.2072737667e-04,4.0908504161e-04,5.1008046285e-04,5.8950194216e-04,6.8426168582e-04,7.9261953942e-04
1.7881440000e+00,2.1151705369e-04,3.1919636967e-04,4.0933653509e-04,5.1765426178e-04,5.8996280131e-04,6.9339504989e-04,7.8849348938e-04
1.7891440000e+00,2.0667766876e-04,3.1746159948e-04,4.1389019316e-04,5.1948216424e-04,5.7873021433e-04,6.9070236350e-04,7.9043929873e-04
1.7901440000e+00,2.0192324882e-04,3.0674771551e-04,4.1925690311e-04,5.2182225772e-04,5.8874433307e-04,6.9960049586e-04,7.9243211076e-04
1.7911440000e+00,2.1262978407e-04,3.0842900742e-04,4.2014838982e-04,5.1937062381e-04,5.7577544794e-04,6.9764028012e-04,7.9086545156e-04
1.7921440000e+00,2.0755685910e-04,3.0227389288e-04,4.1511022573e-04,5.1358518249e-04,5.8030294895e-04,7.0233756560e-04,7.9241188359e-04
1.7931440000e+00,2.0923067495e-04,3.1392846722e-04,4.1316765419e-04,5.1873968914e-04,5.8622554207e-04,7.0130088716e-04,7.8361823398e-04
1.7941440000e+00,2.0082097762e-04,3.0966402846e-04,4.2075644160e-04,5.1935083320e-04,5.8245066612e-04,6.9310241088e-04,7.9176563304e-04
1.7951440000e+00,2.0601237338e-04,3.1164308893e-04,4.1755098209e-04,5.1772083680e-04,5.8293459006e-04,6.9772409915e-04,7.9229364928e-04
1.7961440000e+00,2.0653671527e-04,3.0872080970e-04,4.1674957174e-04,5.0714010285e-04,5.8370675106e-04,6.9822679507e-04,7.8784039943e-04
1.7971440000e+00,2.1300667868e-04,3.0747687561e-04,4.0538903704e-04,5.0946608098e-04,5.9726076870e-04,6.9663583417e-04,7.7948068792e-04
1.7981440000e+00,2.1796948204e-04,3.1319814298e-04,4.0805713070e-04,5.0484792155e-04,5.9045323724e-04,6.8822046160e-04,7.9035009549e-04
1.7991440000e+00,2.2155125407e-04,3.1752817449e-04,4.0158403863e-04,5.1589035138e-04,6.0075955844e-04,6.8988993007e-04,7.8777389717e-04
1.8001440000e+00,2.1373911295e-04,3.2155017834e-04,4.1094233893e-04,5.0688537158e-04,5.8595425799e-04,6.8646593718e-04,7.9640543845e-04
1.8011440000e+00,2.1262285372e-04,3.1496725569e-04,4.1062554374e-04,5.1181905292e-04,5.8960118622e-04,7.0162277552e-04,7.9446086602e-04
1.8021440000e+00,2.2058300601e-04,3.1775663956e-04,4.0947379603e-04,5.1064962463e-04,5.9284775489e-04,6.9115405495e-04,7.9798272054e-04
1.8031440000e+00,2.1676953111e-04,3.1701190892e-04,4.0841183363e-04,5.0851012929e-04,5.9154430346e-04,6.9426729169e-04,7.9958779679e-04
1.8041440000e+00,2.1615684091e-04,3.2449108403e-04,4.0808186895e-04,5.1275732403e-04,5.8817997342e-04,6.9148598413e-04,7.8916586062e-04
1.8051440000e+00,2.0457733626e-04,3.1856132409e-04,4.1377654270e-04,5.1197312132e-04,5.8885645558e-04,6.9097775850e-04,7.9629586253e-04
1.8061440000e+00,2.0588458938e-04,3.1819530705e-04,4.1561805119e-04,5.1687671657e-04,5.8628687839e-04,6.9289446401e-04,7.9510820797e-04
1.8071440000e+00,1.9924809749e-04,3.1307048630e-04,4.2048995965e-04,5.1034116041e-04,5.7906272559e-04,6.9340196205e-04,7.9335339251e-04
1.8081440000e+00,2.1050966097e-04,3.0874427466e-04,4.0868973883e-04,5.0982558605e-04,5.8218727645e-04,6.9941641414e-04,7.8400073107e-04
1.8091440000e+00,2.0915518689e-04,3.0494013117e-04,4.1487215640e-04,5.1090140914e-04,5.8557805460e-04,6.9503199484e-04,7.8749333625e-04
1.8101440000e+00,2.0756377126e-04,3.0997420254e-04,4.1356688598e-04,5.1878338127e-04,5.9133439208e-04,6.9354166044e-04,7.8480967204e-04
1.8111440000e+00,2.0450410375e-04,3.1410927477e-04,4.2117444536e-04,5.1493272622e-04,5.8417554101e-04,6.9536210503e-04,7.9969133367e-04
1.8121440000e+00,2.0599696654e-04,3.0609910027e-04,4.1610575863e-04,5.1599428843e-04,5.8307949075e-04,7.0372014306e-04,7.8975055658e-04
1.8131440000e+00,2.1139519959e-04,3.0836923543e-04,4.1598461394e-04,5.1055660151e-04,5.8227014961e-04,6.9505047577e-04,7.9183279013e-04
1.8141440000e+00,2.1553651095e-04,3.1099360058e-04,4.1166604206e-04,5.0958722568e-04,5.9319991124e-04,6.9674366387e-04,7.9065437603e-04
1.8151440000e+00,2.2082389478e-04,3.2018593629e-04,4.0629351133e-04,5.0213955546e-04,5.9031935962e-04,6.8711808126e-04,7.8907592979e-04
1.8161440000e+00,2.0969593606e-04,3.1985175156e-04,4.0465998609e-04,5.0414815632e-04,5.9495658206e-04,6.8988963903e-04,7.9192541307e-04
1.8171440000e+00,2.1457928597e-04,3.2497853681e-04,4.0917311708e-04,5.0655045925e-04,5.9219462855e-04,6.8539629865e-04,7.9052850197e-04
1.8181440000e+00,2.1335883503e-04,3.1283270800e-04,4.1185816372e-04,5.0065616961e-04,5.8658024500e-04,6.8573899625e-04,7.9692101281e-04
1.8191440000e+00,2.2056519811e-04,3.1721319829e-04,4.0402523155e-04,5.0216302043e-04,5.8911544329e-04,6.9503890700e-04,7.9039957200e-04
1.8201440000e+00,2.1527624995e-04,3.1656320061e-04,4.0758663090e-04,5.0255985116e-04,5.8879846620e-04,6.9027162681e-04,7.9043638834e-04
1.8211440000e+00,2.1545294658e-04,3.1862946344e-04,4.0809700295e-04,5.1234819693e-04,5.8969519159e-04,6.9006098784e-04,7.9325218394e-04
1.8221440000e+00,2.0903869881e-04,3.1918320019e-04,4.1899918870e-04,5.1322014770e-04,5.8252444433e-04,6.9157205871e-04,8.0250814790e-04
1.8231440000e+00,2.0338811737e-04,3.1396451959e-04,4.1636420065e-04,5.1814466133e-04,5.8285426348e-04,6.9962312409e-04,7.9222663771e-04
1.8241440000e+00,2.0165123715e-04,3.1064653740e-04,4.2292464059e-04,5.0525533879e-04,5.8605717641e-04,6.9827670814e-04,7.9507219198e-04
1.8251440000e+00,2.1037407350e-04,3.0554732803e-04,4.1358554881e-04,5.1228569646e-04,5.9369809605e-04,7.0148453233e-04,7.8652366938e-04
1.8261440000e+00,2.0954508727e-04,3.1333627703e-04,4.1372863052e-04,5.1449729654e-04,5.8302277466e-04,6.8564622779e-04,7.8847071563e-04
1.8271440000e+00,2.0159921405e-04,3.0975959817e-04,4.1463354137e-04,5.1459017413e-04,5.9457670432e-04,6.9656089181e-04,7.8421362559e-04
1.8281440000e+00,2.0409892386e-04,3.1103489164e-04,4.1637267714e-04,5.1517985412e-04,5.8205441746e-04,6.9320332841e-04,7.8375647718e-04
1.8291440000e+00,2.0761623091e-04,3.0215443985e-04,4.1685430915e-04,5.1258793974e-04,5.8506375353e-04,6.9549299951e-04,7.9280391219e-04
1.8301440000e+00,2.1722516976e-04,3.0823634006e-04,4.1126568249e-04,5.0849670515e-04,5.8580029872e-04,6.9678098953e-04,7.8641227446e-04
1.8311440000e+00,2.1582744012e-04,3.0870513001e-04,4.0823426389e-04,5.0165239372e-04,5.8617846662e-04,6.9453970355e-04,7.8769124229e-04
1.8321440000e+00,2.2264885047e-04,3.1537412724e-04,4.0513812564e-04,5.1098890253e-04,5.9180161770e-04,6.9440568041e-04,7.8916738858e-04
1.8331440000e+00,2.1368201487e-04,3.1939824112e-04,4.1630126361e-04,5.1130118663e-04,5.8998954046e-04,6.8684363214e-04,7.9832847405e-04
1.8341440000e+00,2.1264519091e-04,3.2241678127e-04,4.1020735807e-04,5.1003451517e-04,5.8710542362e-04,6.9274545240e-04,7.9530502262e-04
1.8351440000e+00,2.1576368454e-04,3.1699873944e-04,4.1176921513e-04,5.0190021284e-04,5.8927264035e-04,6.9429050200e-04,7.9992685642e-04
1.8361440000e+00,2.1965561245e-04,3.1326133467e-04,4.0401802835e-04,5.0680238928e-04,5.9585923736e-04,6.9142930442e-04,7.8346565715e-04
1.8371440000e+00,2.1539442969e-04,3.2071522583e-04,4.0853949031e-04,5.0498703786e-04,5.8974663261e-04,6.8311201176e-04,7.9377212387e-04
1.8381440000e+00,2.1033632947e-04,3.1850959203e-04,4.0919061576e-04,5.1084203733e-04,5.9018533648e-04,6.9183923188e-04,7.8891534940e-04
1.8391440000e+00,2.0632749511e-04,3.1735784432e-04,4.1410083213e-04,5.1263628848e-04,5.7830595324e-04,6.9043970143e-04,7.9080928117e-04
1.8401440000e+00,2.0200481231e-04,3.0630901165e-04,4.1908020648e-04,5.1246497605e-04,5.8071564126e-04,6.9885565608e-04,7.9371486208e-04
1.8411440000e+00,2.1252786610e-04,3.0891220376e-04,4.2067513277e-04,5.1183797041e-04,5.7764125813e-04,6.9709851232e-04,7.9261531937e-04
1.8421440000e+00,2.0722123736e-04,3.0168423109e-04,4.1607650928e-04,5.0692495279e-04,5.8761193941e-04,7.0124493504e-04,7.9243392975e-04
1.8431440000e+00,2.0905043129e-04,3.1399944419e-04,4.1346342186e-04,5.0997641665e-04,5.8652396547e-04,7.0061621955e-04,7.8552642663e-04
1.8441440000e+00,2.0091794795e-04,3.1092902645e-04,4.2073083023e-04,5.1111048379e-04,5.8909310610e-04,6.9267473009e-04,7.9238809121e-04
1.8451440000e+00,2.0635448891e-04,3.1332183426e-04,4.1784376663e-04,5.0984537665e-04,5.8211291616e-04,6.9751964475e-04,7.9159530287e-04
1.8461440000e+00,2.0658209905e-04,3.0862353015e-04,4.1659630369e-04,4.9996910093e-04,5.8381221606e-04,6.9763147621e-04,7.8795572335e-04
1.8471440000e+00,2.1334879420e-04,3.0769602745e-04,4.0573173465e-04,5.0187121815e-04,5.9057536419e-04,6.9657304266e-04,7.8109995229e-04
1.8481440000e+00,2.1871026547e-04,3.1367359043e-04,4.0880440793e-04,4.9961043260e-04,5.9399088059e-04,6.8811234087e-04,7.9074423411e-04
