# Saved on 2025-06-24T12:58:57.515812
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
1.7151440000e+00,2.2201027605e-04,2.8014263080e-04,4.2271807615e-04,4.9172791478e-04,6.1108243244e-04,6.7479384597e-04
1.7161440000e+00,2.1477155315e-04,2.8536485843e-04,4.1881117795e-04,4.9087884690e-04,6.0138623667e-04,6.8957240728e-04
1.7171440000e+00,2.1605505026e-04,2.9045688279e-04,4.1405688535e-04,4.9155147281e-04,6.0268685047e-04,6.7998975283e-04
1.7181440000e+00,2.0495690478e-04,2.9356675441e-04,4.0781989810e-04,4.9448291975e-04,5.9768910432e-04,6.8174187618e-04
1.7191440000e+00,2.0524601496e-04,2.8797723644e-04,4.0131657443e-04,4.8824469559e-04,5.9346002672e-04,6.7705150286e-04
1.7201440000e+00,1.9851549951e-04,2.8479880712e-04,4.0488066588e-04,4.8742404033e-04,5.9128829889e-04,6.8086301326e-04
1.7211440000e+00,2.0626344849e-04,2.9281225579e-04,4.1062907258e-04,4.8685134971e-04,5.9238689573e-04,6.8101791840e-04
1.7221440000e+00,2.0951611077e-04,2.9036993510e-04,4.0845847252e-04,4.8289082770e-04,6.0031565226e-04,6.8179826485e-04
1.7231440000e+00,2.0675952328e-04,2.8901080441e-04,4.0741248085e-04,4.9720430980e-04,5.9380650782e-04,6.8913752330e-04
1.7241440000e+00,2.0411349396e-04,2.7694795790e-04,4.0471328248e-04,4.8755548050e-04,5.9509453422e-04,6.8770365033e-04
1.7251440000e+00,2.0624238459e-04,2.7875579690e-04,4.0722330596e-04,4.8981106374e-04,5.9483500081e-04,6.8608365837e-04
1.7261440000e+00,2.1364723580e-04,2.7305108233e-04,4.1581977712e-04,4.8332174629e-04,6.0663871409e-04,6.8513334554e-04
1.7271440000e+00,2.1566289433e-04,2.8280477636e-04,4.2077255785e-04,4.8802896345e-04,6.0211204982e-04,6.9217159762e-04
1.7281440000e+00,2.2128024284e-04,2.8232963814e-04,4.2534331442e-04,4.8203259212e-04,6.0747704993e-04,6.8693087087e-04
1.7291440000e+00,2.0837878765e-04,2.8237996958e-04,4.0970720875e-04,4.9042009778e-04,5.9518461057e-04,6.8754503445e-04
1.7301440000e+00,2.1390622351e-04,2.8025488064e-04,4.1730840167e-04,4.9608126574e-04,6.0084224970e-04,6.7564629717e-04
1.7311440000e+00,2.1198329705e-04,2.8013613701e-04,4.1329716623e-04,4.9756959925e-04,6.0038535594e-04,6.8089750130e-04
1.7321440000e+00,2.1820245820e-04,2.8460244721e-04,4.1847131797e-04,4.9237849453e-04,6.0162685259e-04,6.7418281105e-04
1.7331440000e+00,2.1493242457e-04,2.8864338674e-04,4.1774706915e-04,4.9057278375e-04,6.0302063503e-04,6.8043111241e-04
1.7341440000e+00,2.1374647986e-04,2.9264330806e-04,4.1255680117e-04,5.0053611631e-04,5.9889516706e-04,6.8214394560e-04
1.7351440000e+00,2.0728188247e-04,2.8307649700e-04,4.0619768697e-04,4.9437407142e-04,5.9686477471e-04,6.8016590376e-04
1.7361440000e+00,2.0274135750e-04,2.8721609851e-04,4.0121394704e-04,4.8994905228e-04,5.9134086769e-04,6.8169312726e-04
1.7371440000e+00,2.0440966182e-04,2.8577667763e-04,4.0249888116e-04,4.8193614930e-04,5.9955746110e-04,6.8127337727e-04
1.7381440000e+00,2.0847392079e-04,2.9382092180e-04,4.1331128159e-04,4.8239689932e-04,5.9679976403e-04,6.8606968853e-04
1.7391440000e+00,2.0827261324e-04,2.8855063647e-04,4.0909577365e-04,4.7999175877e-04,5.9680809500e-04,6.8777248089e-04
1.7401440000e+00,1.9921699277e-04,2.8931757697e-04,4.0274342609e-04,4.8644815251e-04,5.8970861573e-04,6.9064313720e-04
1.7411440000e+00,2.0624973331e-04,2.8345339160e-04,4.0802544390e-04,4.8759211495e-04,5.9831905673e-04,6.7541484896e-04
1.7421440000e+00,2.0552550268e-04,2.7802831028e-04,4.0403556341e-04,4.8206242354e-04,5.9922538640e-04,6.8438552262e-04
1.7431440000e+00,2.1699432182e-04,2.7496593248e-04,4.1587631131e-04,4.8619651352e-04,6.0127145844e-04,6.8328379712e-04
1.7441440000e+00,2.1650348572e-04,2.8095693779e-04,4.1647206672e-04,4.8672620323e-04,6.0476511862e-04,6.8833316618e-04
1.7451440000e+00,2.2346597689e-04,2.8399823350e-04,4.2155221308e-04,4.9220121582e-04,6.0643458710e-04,6.8424538767e-04
1.7461440000e+00,2.1568099328e-04,2.7534339097e-04,4.1795785364e-04,4.8809652071e-04,6.0403141106e-04,6.8394911068e-04
1.7471440000e+00,2.1276466214e-04,2.7913452868e-04,4.0807633923e-04,4.9710888561e-04,5.9710640926e-04,6.8366680352e-04
1.7481440000e+00,2.1583620764e-04,2.8003760235e-04,4.1246377805e-04,4.8097695981e-04,6.0397869674e-04,6.7717126512e-04
1.7491440000e+00,2.1785144781e-04,2.9204673410e-04,4.1418497858e-04,4.9012207455e-04,6.0379166825e-04,6.7922155722e-04
1.7501440000e+00,2.1640536943e-04,2.8893460694e-04,4.1188304749e-04,4.8976595281e-04,6.0260543250e-04,6.8117173214e-04
1.7511440000e+00,2.0688279619e-04,2.9658500353e-04,4.0341139538e-04,4.9600083003e-04,5.9476049501e-04,6.8249821197e-04
1.7521440000e+00,2.0606383259e-04,2.8667946026e-04,4.0774637455e-04,4.8742404033e-04,5.9819467424e-04,6.7445209424e-04
1.7531440000e+00,2.0023569959e-04,2.8660637327e-04,4.0150600398e-04,4.9318670790e-04,5.9107707784e-04,6.8055960583e-04
1.7541440000e+00,2.1357767764e-04,2.8770624340e-04,4.1678475100e-04,4.8997761041e-04,6.0274680436e-04,6.7958644649e-04
1.7551440000e+00,2.0796809622e-04,2.8942515200e-04,4.0759965486e-04,4.8198297009e-04,5.9645029978e-04,6.9174791861e-04
1.7561440000e+00,2.0996028979e-04,2.8856929930e-04,4.1157851228e-04,4.8445184802e-04,5.9818292357e-04,6.8546600232e-04
1.7571440000e+00,2.0386623873e-04,2.8333506634e-04,4.0420505684e-04,4.8752892326e-04,5.9946811234e-04,6.9213783718e-04
1.7581440000e+00,2.0634870452e-04,2.7960542866e-04,4.0707051085e-04,4.8964000598e-04,5.9628277086e-04,6.8755733082e-04
1.7591440000e+00,2.0734734790e-04,2.7534395485e-04,4.0822746087e-04,4.8070101911e-04,6.0032143665e-04,6.8580076913e-04
1.7601440000e+00,2.1267431293e-04,2.8609349101e-04,4.1385075747e-04,4.8217309086e-04,6.0286878579e-04,6.8657915108e-04
1.7611440000e+00,2.1842597562e-04,2.8028725865e-04,4.1440311179e-04,4.7925477702e-04,6.0542235587e-04,6.8536872277e-04
1.7621440000e+00,2.1703233870e-04,2.8179454603e-04,4.1495430196e-04,4.9724432756e-04,5.9598831285e-04,6.8590088631e-04
1.7631440000e+00,2.1309306248e-04,2.7429556212e-04,4.0833507228e-04,4.9439684517e-04,5.9922142100e-04,6.7910041253e-04
1.7641440000e+00,2.1285824914e-04,2.7942192901e-04,4.1370658437e-04,5.0189017202e-04,6.0207472416e-04,6.7762164690e-04
1.7651440000e+00,2.2178153813e-04,2.7984406188e-04,4.2250561819e-04,4.9416401453e-04,6.0781632783e-04,6.7763634434e-04
1.7661440000e+00,2.1544588890e-04,2.8613461836e-04,4.1315310227e-04,4.9337952078e-04,6.0012294853e-04,6.9270077802e-04
1.7671440000e+00,2.1587777155e-04,2.9224211175e-04,4.1725059418e-04,4.9236208724e-04,6.0149835917e-04,6.8247391027e-04
1.7681440000e+00,2.0493824195e-04,2.9257616916e-04,4.0930557589e-04,4.9346592277e-04,5.9895566665e-04,6.8315952376e-04
1.7691440000e+00,2.0495195713e-04,2.8760883652e-04,4.0568986151e-04,4.8934511142e-04,5.9459634940e-04,6.7733199103e-04
1.7701440000e+00,1.9888928364e-04,2.8399044822e-04,3.9932878281e-04,4.8107718612e-04,5.9334168327e-04,6.8200708483e-04
1.7711440000e+00,2.0557003154e-04,2.9299406378e-04,4.0610761062e-04,4.8529978812e-04,5.9458448959e-04,6.8118330091e-04
1.7721440000e+00,2.0985524316e-04,2.9066808565e-04,4.1089442675e-04,4.8098077968e-04,6.0077833041e-04,6.8299021223e-04
1.7731440000e+00,2.0506491637e-04,2.8924929211e-04,4.0779021219e-04,4.9630052672e-04,5.9258127294e-04,6.9002548116e-04
1.7741440000e+00,2.0345371013e-04,2.7759246223e-04,4.0451537643e-04,4.8620117013e-04,5.9353085817e-04,6.8813184043e-04
1.7751440000e+00,2.0562261852e-04,2.7846697776e-04,4.1042450903e-04,4.8816054914e-04,5.9683170548e-04,6.8524335802e-04
1.7761440000e+00,2.1481226213e-04,2.7414909709e-04,4.1813444113e-04,4.8306188546e-04,6.0601865698e-04,6.8373170507e-04
1.7771440000e+00,2.1562924303e-04,2.8143109375e-04,4.1244809836e-04,4.8885849537e-04,6.0356262111e-04,6.9268666266e-04
1.7781440000e+00,2.2231422918e-04,2.8155040127e-04,4.2069070332e-04,4.8706198868e-04,6.0904782003e-04,6.8637855293e-04
1.7791440000e+00,2.0788878828e-04,2.8088625186e-04,4.0375973185e-04,4.8372039601e-04,5.9771427914e-04,6.8746739998e-04
1.7801440000e+00,2.1318437575e-04,2.7896954634e-04,4.1465475078e-04,4.9537018640e-04,6.0100028350e-04,6.7553999543e-04
1.7811440000e+00,2.0788327674e-04,2.7909394703e-04,4.1211205826e-04,4.9571524869e-04,6.0057125665e-04,6.7830675107e-04
1.7821440000e+00,2.1275518520e-04,2.8470705729e-04,4.0349212213e-04,4.9431979278e-04,6.0027519794e-04,6.7371627665e-04
1.7831440000e+00,2.1044970708e-04,2.8885317079e-04,4.1516566853e-04,4.9102232879e-04,6.0256115830e-04,6.7722823587e-04
1.7841440000e+00,2.0949051759e-04,2.9313230698e-04,4.0988856199e-04,5.0021251809e-04,5.9707912442e-04,6.8228400778e-04
1.7851440000e+00,2.0430674340e-04,2.8117519832e-04,4.0849805373e-04,4.9373593356e-04,5.9488618717e-04,6.7864573793e-04
1.7861440000e+00,1.9825580239e-04,2.8687582017e-04,4.0407740016e-04,4.9351441703e-04,5.9144367697e-04,6.8059918704e-04
1.7871440000e+00,2.0245281121e-04,2.8531778298e-04,4.0089304093e-04,4.8344911193e-04,6.0115835367e-04,6.7926222982e-04
1.7881440000e+00,2.0439638320e-04,2.9331695259e-04,4.1051116568e-04,4.8638325097e-04,5.9814858105e-04,6.8609057053e-04
1.7891440000e+00,2.0411038349e-04,2.8702426789e-04,4.0540588088e-04,4.7964371333e-04,5.9841619077e-04,6.8665845902e-04
1.7901440000e+00,1.9543236704e-04,2.8891636248e-04,3.9714672312e-04,4.8490393965e-04,5.9159225202e-04,6.9041299867e-04
1.7911440000e+00,2.0272169422e-04,2.8304963053e-04,4.0889121010e-04,4.9001690059e-04,5.9744426835e-04,6.7353154009e-04
1.7921440000e+00,2.0181227228e-04,2.7745802072e-04,4.0623119276e-04,4.8051977501e-04,5.9633523051e-04,6.8674118666e-04
1.7931440000e+00,2.1275405743e-04,2.7392035918e-04,4.1694565880e-04,4.8336882173e-04,6.0000307712e-04,6.8369787186e-04
1.7941440000e+00,2.1320220185e-04,2.8087395549e-04,4.1659124690e-04,4.8534911912e-04,6.0436068452e-04,6.9122259447e-04
1.7951440000e+00,2.1884527087e-04,2.8251186450e-04,4.1908868297e-04,4.9364927690e-04,6.0576079704e-04,6.8473302235e-04
1.7961440000e+00,2.1190639018e-04,2.7412690542e-04,4.1801991756e-04,4.9487211072e-04,6.0397502239e-04,6.8657165684e-04
1.7971440000e+00,2.0858122298e-04,2.7826834412e-04,4.1146035073e-04,4.9516998843e-04,5.9861016780e-04,6.8566827395e-04
1.7981440000e+00,2.1242989533e-04,2.7879692425e-04,4.1891253204e-04,4.8353522288e-04,6.0597638367e-04,6.7787317676e-04
1.7991440000e+00,2.1502346499e-04,2.8933736758e-04,4.1739789594e-04,4.9005069741e-04,6.0377456975e-04,6.7979970481e-04
1.8001440000e+00,2.1322664907e-04,2.8888951420e-04,4.1693463572e-04,4.8931189667e-04,6.0276546719e-04,6.8224202550e-04
1.8011440000e+00,2.0431607481e-04,2.9564531360e-04,4.0581893700e-04,4.9719230446e-04,5.9008139942e-04,6.8378481956e-04
1.8021440000e+00,2.0367115212e-04,2.8745416785e-04,4.0702103433e-04,4.9236154155e-04,5.9541940573e-04,6.7405264417e-04
1.8031440000e+00,1.9742512450e-04,2.8538450351e-04,4.0488404920e-04,4.9156631576e-04,5.9102945670e-04,6.7948727519e-04
1.8041440000e+00,2.1083593310e-04,2.8715841836e-04,4.1399212932e-04,4.9129190302e-04,6.0148406192e-04,6.7880013376e-04
1.8051440000e+00,2.0502180632e-04,2.8933467547e-04,4.0739749238e-04,4.8103647714e-04,5.9788533690e-04,6.9153618824e-04
1.8061440000e+00,2.0695688363e-04,2.8934287911e-04,4.1185547161e-04,4.8463873100e-04,5.9757388954e-04,6.8731453212e-04
1.8071440000e+00,2.0140074412e-04,2.8296240998e-04,4.0776831156e-04,4.8748042900e-04,5.9779657022e-04,6.9141569838e-04
1.8081440000e+00,2.0328958271e-04,2.8069298423e-04,4.0761675336e-04,4.8814868933e-04,5.9699272242e-04,6.8754656240e-04
1.8091440000e+00,2.0524741558e-04,2.7415673685e-04,4.1280673031e-04,4.7989069571e-04,6.0136433603e-04,6.8414265115e-04
1.8101440000e+00,2.1092557290e-04,2.8686648875e-04,4.1562510887e-04,4.8638368753e-04,6.0247846704e-04,6.8673478381e-04
1.8111440000e+00,2.1609406758e-04,2.7977663194e-04,4.2332172598e-04,4.8623511248e-04,6.0573082010e-04,6.8643297709e-04
1.8121440000e+00,2.1337027647e-04,2.8209808079e-04,4.1574570787e-04,4.9675476475e-04,5.9339301515e-04,6.8517649197e-04
1.8131440000e+00,2.1046964321e-04,2.7554273402e-04,4.1270723159e-04,4.9469937949e-04,5.9758280258e-04,6.7955981649e-04
1.8141440000e+00,2.1081954401e-04,2.8107639082e-04,4.1564107960e-04,5.0098045904e-04,5.9962305386e-04,6.7792643677e-04
1.8151440000e+00,2.1958083380e-04,2.8044785722e-04,4.2418650992e-04,4.9668971769e-04,6.0636586568e-04,6.7646171374e-04
1.8161440000e+00,2.1244868549e-04,2.8584538086e-04,4.1816299927e-04,4.9313424825e-04,6.0058326198e-04,6.9303961936e-04
1.8171440000e+00,2.1242098228e-04,2.9046408599e-04,4.1904204409e-04,4.9340385885e-04,6.0074682551e-04,6.8142930104e-04
1.8181440000e+00,2.0322215278e-04,2.9226741390e-04,4.0726248699e-04,4.9527461670e-04,5.9921621869e-04,6.8445224315e-04
1.8191440000e+00,2.0199364371e-04,2.8639247830e-04,4.0610084397e-04,4.9314756325e-04,5.9398887970e-04,6.7876448156e-04
1.8201440000e+00,1.9547533157e-04,2.8599706638e-04,4.0338058170e-04,4.8728830734e-04,5.9302037698e-04,6.8249581091e-04
1.8211440000e+00,2.0263221813e-04,2.9353366699e-04,4.0243299736e-04,4.8599024012e-04,5.9565747506e-04,6.8287976319e-04
1.8221440000e+00,2.0697581931e-04,2.8959804695e-04,4.0843176976e-04,4.7825375077e-04,5.9998823417e-04,6.8191155151e-04
1.8231440000e+00,2.0237746867e-04,2.8799109714e-04,4.0674945922e-04,4.8943387810e-04,5.9304751630e-04,6.9045767304e-04
1.8241440000e+00,2.0074181521e-04,2.7614298233e-04,4.0741757402e-04,4.8797777708e-04,5.9393601987e-04,6.8784145697e-04
1.8251440000e+00,2.0310495529e-04,2.7805388527e-04,4.0792041546e-04,4.8937876272e-04,5.9490157582e-04,6.8401190219e-04
1.8261440000e+00,2.1242720322e-04,2.7165320716e-04,4.1419953050e-04,4.8381483793e-04,6.0601723817e-04,6.8510242272e-04
1.8271440000e+00,2.1174282665e-04,2.8018348530e-04,4.1393006541e-04,4.8654866987e-04,6.0142214352e-04,6.9373912993e-04
1.8281440000e+00,2.1905027097e-04,2.8151816878e-04,4.2048726755e-04,4.8796915507e-04,6.0773716541e-04,6.8752873631e-04
1.8291440000e+00,2.0532363123e-04,2.8026195650e-04,4.0523889766e-04,4.8970658099e-04,5.9807109210e-04,6.8832363468e-04
1.8301440000e+00,2.1108347937e-04,2.7854388463e-04,4.1079292714e-04,4.9580841733e-04,5.9866004449e-04,6.7655615567e-04
1.8311440000e+00,2.0898398361e-04,2.7847518140e-04,4.1184342990e-04,4.9473823310e-04,5.9865920775e-04,6.8169385486e-04
1.8321440000e+00,2.1353738703e-04,2.8537489925e-04,4.1585852159e-04,4.9161946663e-04,6.0063543060e-04,6.7505789048e-04
1.8331440000e+00,2.1155932700e-04,2.8842016036e-04,4.1400358896e-04,4.8986621550e-04,6.0093498178e-04,6.7786466388e-04
1.8341440000e+00,2.1038511477e-04,2.9312581319e-04,4.1047809646e-04,4.9939739256e-04,5.9722315200e-04,6.8363005994e-04
1.8351440000e+00,2.0513518393e-04,2.8006572393e-04,4.0471073589e-04,4.9458416470e-04,5.9429468820e-04,6.7869608756e-04
1.8361440000e+00,1.9936062017e-04,2.8705564546e-04,4.0340815758e-04,4.9257982027e-04,5.9105193941e-04,6.8079410994e-04
1.8371440000e+00,2.0364117518e-04,2.8438162190e-04,4.0729613829e-04,4.8276757298e-04,6.0338494222e-04,6.7903776653e-04
1.8381440000e+00,2.0579693228e-04,2.9201521102e-04,4.0454266127e-04,4.8423768021e-04,5.9640973632e-04,6.8727218604e-04
1.8391440000e+00,2.0597533876e-04,2.8852095056e-04,4.1018531192e-04,4.8097288527e-04,5.9663590946e-04,6.8711255153e-04
1.8401440000e+00,1.9658778911e-04,2.8800664950e-04,4.0111470298e-04,4.8337857152e-04,5.8989538957e-04,6.8917892349e-04
1.8411440000e+00,2.0379158741e-04,2.8238448067e-04,4.1117888031e-04,4.8428602895e-04,5.9745940234e-04,6.7555774876e-04
1.8421440000e+00,2.0339943148e-04,2.7609732570e-04,4.0738941607e-04,4.8637844884e-04,5.9612655605e-04,6.8681569246e-04
1.8431440000e+00,2.1312233002e-04,2.7568932637e-04,4.1609771870e-04,4.8660745961e-04,5.9956750192e-04,6.8255409133e-04
1.8441440000e+00,2.1473013476e-04,2.8189138902e-04,4.1743238398e-04,4.8270874686e-04,6.0450020101e-04,6.8747802288e-04
1.8451440000e+00,2.2013995476e-04,2.8157443012e-04,4.2314924940e-04,4.8781421356e-04,6.0557984398e-04,6.8508008553e-04
1.8461440000e+00,2.1250552891e-04,2.7360920285e-04,4.1792111006e-04,4.9506663345e-04,6.0448099248e-04,6.8512556027e-04
1.8471440000e+00,2.0860003133e-04,2.7693253287e-04,4.0915063437e-04,4.9899404985e-04,5.9902649809e-04,6.8449044193e-04
1.8481440000e+00,2.1352097974e-04,2.7890380807e-04,4.1685278120e-04,4.8475663789e-04,6.0761798522e-04,6.7707085691e-04
1.8491440000e+00,2.1473790184e-04,2.9072238249e-04,4.1706483898e-04,4.9252790632e-04,6.0497859522e-04,6.8055764132e-04
1.8501440000e+00,2.1208663384e-04,2.8854245102e-04,4.1199287807e-04,4.9037327699e-04,6.0337759351e-04,6.8197427026e-04
1.8511440000e+00,2.0360328563e-04,2.9458644349e-04,4.0794446249e-04,4.9320649850e-04,5.9267797042e-04,6.8289387855e-04
1.8521440000e+00,2.0316983864e-04,2.8777098123e-04,4.0718117816e-04,4.9352769565e-04,5.9567686549e-04,6.7161468905e-04
1.8531440000e+00,1.9653010895e-04,2.8458478482e-04,4.0048504161e-04,4.9312464398e-04,5.9201876866e-04,6.8054578151e-04
1.8541440000e+00,2.1007790565e-04,2.8759412089e-04,4.1503644752e-04,4.8950329074e-04,5.9946516558e-04,6.7854736699e-04
1.8551440000e+00,2.0515468350e-04,2.8982523872e-04,4.1010713176e-04,4.8363559472e-04,5.9839610913e-04,6.9028152211e-04
1.8561440000e+00,2.0706926080e-04,2.8830749216e-04,4.1008082917e-04,4.8528905609e-04,5.9779034927e-04,6.8724119046e-04
1.8571440000e+00,2.0192876036e-04,2.8222035326e-04,4.0470975364e-04,4.8789082939e-04,5.9828784288e-04,6.9319488830e-04
1.8581440000e+00,2.0319006580e-04,2.7924379538e-04,4.0650545998e-04,4.8689926189e-04,5.9521345975e-04,6.8900422775e-04
1.8591440000e+00,2.0565032173e-04,2.7458974728e-04,4.1112543840e-04,4.7886787797e-04,6.0169950302e-04,6.8335262768e-04
1.8601440000e+00,2.1089686925e-04,2.8627669963e-04,4.1495444748e-04,4.8706875532e-04,6.0359911004e-04,6.8650901085e-04
1.8611440000e+00,2.1579944587e-04,2.8023381674e-04,4.1914849135e-04,4.8463138228e-04,6.0651698732e-04,6.8672663474e-04
1.8621440000e+00,2.1153728085e-04,2.8259259125e-04,4.1167451855e-04,4.9673890317e-04,5.9419329773e-04,6.8760185968e-04
1.8631440000e+00,2.0969988327e-04,2.7693578886e-04,4.0965969674e-04,4.9328395107e-04,6.0037811636e-04,6.7879263952e-04
1.8641440000e+00,2.1021631255e-04,2.8017062505e-04,4.1327777581e-04,4.9887912610e-04,5.9885471273e-04,6.7796914664e-04
1.8651440000e+00,2.1883086447e-04,2.8095226298e-04,4.2330011638e-04,4.9515147111e-04,6.0604084865e-04,6.7624539952e-04
1.8661440000e+00,2.1219449991e-04,2.8644577469e-04,4.1487288399e-04,4.8668112868e-04,6.0078738898e-04,6.9247857027e-04
1.8671440000e+00,2.1296949853e-04,2.9241062293e-04,4.1247465560e-04,4.9501690228e-04,6.0218852013e-04,6.8138702773e-04
1.8681440000e+00,2.0367397155e-04,2.9181121135e-04,4.0822858864e-04,4.9339876568e-04,6.0042988480e-04,6.8369234214e-04
1.8691440000e+00,2.0218605641e-04,2.8745233067e-04,4.0821123548e-04,4.9272202887e-04,5.9425408836e-04,6.7935048719e-04
1.8701440000e+00,1.9594906917e-04,2.8686707083e-04,3.9992817619e-04,4.8423484259e-04,5.9434103605e-04,6.8152177846e-04
1.8711440000e+00,2.0310664695e-04,2.9348375392e-04,4.0258906665e-04,4.8478181270e-04,5.9678081016e-04,6.8012137490e-04
1.8721440000e+00,2.0747584131e-04,2.8974607631e-04,4.1165443690e-04,4.8081779823e-04,6.0055583162e-04,6.8196241045e-04
1.8731440000e+00,2.0184323148e-04,2.8901080441e-04,4.0654147597e-04,4.9077239964e-04,5.9234545915e-04,6.8913868745e-04
1.8741440000e+00,2.0069826860e-04,2.7762680475e-04,4.0710543544e-04,4.8803318350e-04,5.9430880356e-04,6.8668770837e-04
1.8751440000e+00,2.0277400836e-04,2.8000225939e-04,4.0131133574e-04,4.8885467550e-04,5.9580026573e-04,6.8374734838e-04
1.8761440000e+00,2.1238720365e-04,2.7339883673e-04,4.1639825213e-04,4.8511206842e-04,6.0504986322e-04,6.8634988565e-04
1.8771440000e+00,2.1148849555e-04,2.7987262001e-04,4.1229217459e-04,4.8778721975e-04,6.0158599808e-04,6.9332054409e-04
1.8781440000e+00,2.1938474674e-04,2.8246719012e-04,4.2370611482e-04,4.8962076107e-04,6.0728307290e-04,6.8606641435e-04
1.8791440000e+00,2.0505713110e-04,2.8137157642e-04,4.0838989662e-04,4.8927344324e-04,6.0040965764e-04,6.8880981416e-04
1.8801440000e+00,2.1153882699e-04,2.7763275284e-04,4.1328203224e-04,4.9615944590e-04,6.0045051214e-04,6.7466018663e-04
1.8811440000e+00,2.0883879188e-04,2.7836560548e-04,4.1247592890e-04,4.8932488426e-04,6.0044938436e-04,6.7741719249e-04
1.8821440000e+00,2.1393505449e-04,2.8552560252e-04,4.1691313527e-04,4.8731501010e-04,6.0050733737e-04,6.7321161623e-04
1.8831440000e+00,2.1170339096e-04,2.8836926504e-04,4.1280800360e-04,4.8689475079e-04,6.0191454395e-04,6.7530017986e-04
1.8841440000e+00,2.1035273676e-04,2.9285352866e-04,4.1090883315e-04,4.9788035540e-04,5.9738234995e-04,6.8296518293e-04
1.8851440000e+00,2.0483688786e-04,2.7899994166e-04,4.0797316615e-04,4.8947331379e-04,5.9482310462e-04,6.7918008426e-04
1.8861440000e+00,1.9912722564e-04,2.8758649933e-04,4.0513074055e-04,4.8984329624e-04,5.9216959926e-04,6.7844397563e-04
1.8871440000e+00,2.0564128135e-04,2.8403879696e-04,4.1185645387e-04,4.7587334848e-04,6.0424630647e-04,6.7955646955e-04
1.8881440000e+00,2.0602836230e-04,2.8967495382e-04,4.1110335587e-04,4.8101894208e-04,5.9736707044e-04,6.8711568019e-04
1.8891440000e+00,2.0614541427e-04,2.8821870728e-04,4.0580227505e-04,4.7630466725e-04,5.9793186665e-04,6.8597393692e-04
1.8901440000e+00,1.9679771867e-04,2.8753518563e-04,3.9910315536e-04,4.8035577493e-04,5.9199570387e-04,6.8971181463e-04
1.8911440000e+00,2.0298281015e-04,2.8213100450e-04,4.1005794628e-04,4.8445115681e-04,5.9606634750e-04,6.7330816819e-04
1.8921440000e+00,2.0274064809e-04,2.7646388844e-04,4.0280549001e-04,4.8388312280e-04,5.9618269006e-04,6.8469584221e-04
1.8931440000e+00,2.1229119739e-04,2.7741418307e-04,4.1613122448e-04,4.7542958782e-04,5.9635287471e-04,6.8169851147e-04
1.8941440000e+00,2.1420111807e-04,2.8099821066e-04,4.1579773097e-04,4.8260200856e-04,6.0477250372e-04,6.8477653258e-04
