# Saved on 2025-06-25T12:20:03.132380
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0009
#   max_gtarget: 0.0013
#   num_level: 5
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S)
1.4511440000e+00,8.8398795924e-04,9.8420598079e-04,1.0972624295e-03,1.1806893599e-03,1.3245939044e-03
1.4521440000e+00,8.8666929514e-04,9.8691096355e-04,1.1023734260e-03,1.1891843315e-03,1.3069114357e-03
1.4531440000e+00,8.8729757408e-04,9.8255492048e-04,1.0909187404e-03,1.1814178288e-03,1.3070760178e-03
1.4541440000e+00,8.9768574981e-04,9.9648234027e-04,1.0961812222e-03,1.1866859859e-03,1.3047129323e-03
1.4551440000e+00,8.8710032287e-04,9.8729688034e-04,1.0935903265e-03,1.1863204418e-03,1.3128227147e-03
1.4561440000e+00,8.8902197604e-04,9.8557982710e-04,1.0940520588e-03,1.1994848319e-03,1.3108806161e-03
1.4571440000e+00,8.8251574198e-04,9.7812888271e-04,1.0837503942e-03,1.1886971333e-03,1.3022856729e-03
1.4581440000e+00,8.8440312538e-04,9.8932781839e-04,1.0881797061e-03,1.1926792649e-03,1.3121480879e-03
1.4591440000e+00,8.8208173111e-04,9.8682881799e-04,1.0874418513e-03,1.1796221224e-03,1.3058708282e-03
1.4601440000e+00,8.8076056272e-04,9.8833996162e-04,1.1064905266e-03,1.1891424947e-03,1.3109203428e-03
1.4611440000e+00,8.8955850515e-04,9.9169592431e-04,1.0923366790e-03,1.1869769514e-03,1.3071318972e-03
1.4621440000e+00,8.8399712695e-04,9.9066106486e-04,1.0941681103e-03,1.1812483717e-03,1.3147073332e-03
1.4631440000e+00,8.8488355686e-04,9.9429642432e-04,1.0960620421e-03,1.1889240704e-03,1.3083548401e-03
1.4641440000e+00,8.8590495579e-04,9.8500429885e-04,1.0936036415e-03,1.1824057583e-03,1.3083046360e-03
1.4651440000e+00,8.9578730694e-04,9.9239601695e-04,1.0958319035e-03,1.1882407853e-03,1.2971251272e-03
1.4661440000e+00,8.8977874839e-04,9.8972639535e-04,1.0883579671e-03,1.1829538562e-03,1.3072135334e-03
1.4671440000e+00,8.9368964836e-04,9.8881420854e-04,1.0979661602e-03,1.2001978757e-03,1.3037877216e-03
1.4681440000e+00,8.7922373496e-04,9.7711723356e-04,1.0885288793e-03,1.1903353152e-03,1.3073229638e-03
1.4691440000e+00,8.8964829047e-04,9.8217955383e-04,1.0905913223e-03,1.1861886742e-03,1.3091122673e-03
1.4701440000e+00,8.8695829618e-04,9.8170305137e-04,1.0914490122e-03,1.1799292406e-03,1.3083143858e-03
1.4711440000e+00,8.8552806119e-04,9.9382763437e-04,1.1027152505e-03,1.1913659546e-03,1.3140156807e-03
1.4721440000e+00,8.8895598310e-04,9.8656659247e-04,1.0907607066e-03,1.1875695782e-03,1.3073153968e-03
1.4731440000e+00,8.8706357928e-04,9.8825214081e-04,1.0952207958e-03,1.1878211808e-03,1.3157224748e-03
1.4741440000e+00,8.8908505859e-04,9.9113465694e-04,1.0862090858e-03,1.1902136612e-03,1.3115016918e-03
1.4751440000e+00,8.8163244072e-04,9.8617128970e-04,1.0913613369e-03,1.1888956215e-03,1.3113261957e-03
1.4761440000e+00,8.9208282589e-04,9.9153308838e-04,1.0890518024e-03,1.1939760589e-03,1.2894354586e-03
1.4771440000e+00,8.8893066277e-04,9.8766911833e-04,1.0839619063e-03,1.1842070671e-03,1.3071075955e-03
1.4781440000e+00,8.8636450528e-04,9.9282558949e-04,1.0940958600e-03,1.1930402979e-03,1.3058411423e-03
1.4791440000e+00,8.7784523203e-04,9.8034259281e-04,1.0902466602e-03,1.1896071373e-03,1.3102244702e-03
1.4801440000e+00,8.8887274615e-04,9.8695731140e-04,1.0933207523e-03,1.1883319530e-03,1.3027508976e-03
1.4811440000e+00,8.8694978331e-04,9.8926015198e-04,1.0920068598e-03,1.1757369793e-03,1.3057554315e-03
1.4821440000e+00,8.9217486675e-04,9.9626529845e-04,1.1020988313e-03,1.1852840544e-03,1.3122367091e-03
1.4831440000e+00,8.9090164693e-04,9.8491145764e-04,1.0978343198e-03,1.1822795204e-03,1.3040944759e-03
1.4841440000e+00,8.9342880528e-04,9.8881493614e-04,1.0991757154e-03,1.1957951938e-03,1.3106757251e-03
1.4851440000e+00,8.9480803581e-04,9.8615957540e-04,1.0786207713e-03,1.1867271678e-03,1.3062116341e-03
1.4861440000e+00,8.8605112978e-04,9.8557487945e-04,1.0942376684e-03,1.1890903261e-03,1.3110016880e-03
1.4871440000e+00,8.9168177510e-04,9.8366326711e-04,1.0925238166e-03,1.1951307533e-03,1.3006787049e-03
1.4881440000e+00,8.9098517492e-04,9.8055053968e-04,1.0910152923e-03,1.1883550178e-03,1.3081380166e-03
1.4891440000e+00,8.8935848908e-04,9.8962613265e-04,1.0921846842e-03,1.1927855667e-03,1.3064805535e-03
1.4901440000e+00,8.7905624241e-04,9.8278702353e-04,1.0910614947e-03,1.1881319369e-03,1.3193915947e-03
1.4911440000e+00,8.8317508926e-04,9.8447148048e-04,1.0974766337e-03,1.1927591549e-03,1.3079974451e-03
1.4921440000e+00,8.8173816039e-04,9.8594791780e-04,1.0875061707e-03,1.1757919856e-03,1.3121137454e-03
1.4931440000e+00,8.9581611974e-04,9.9702971056e-04,1.0973414464e-03,1.1856558558e-03,1.3058567129e-03
1.4941440000e+00,8.8607826910e-04,9.9263619632e-04,1.0954497702e-03,1.1906046711e-03,1.3066851534e-03
1.4951440000e+00,8.8939137640e-04,9.9388409581e-04,1.0940188076e-03,1.1959960830e-03,1.3075741299e-03
1.4961440000e+00,8.9066583314e-04,9.8042110039e-04,1.0828195082e-03,1.1832187738e-03,1.2996543956e-03
1.4971440000e+00,8.8591245003e-04,9.8765078292e-04,1.0940671928e-03,1.1869763694e-03,1.3090661378e-03
1.4981440000e+00,8.8977256382e-04,9.8616990726e-04,1.0919924534e-03,1.1859252845e-03,1.3013721036e-03
1.4991440000e+00,8.8669323304e-04,9.8308606539e-04,1.1000522500e-03,1.1845644622e-03,1.3046979439e-03
1.5001440000e+00,8.9374712843e-04,9.8796910606e-04,1.0948551790e-03,1.1855954654e-03,1.3033747382e-03
1.5011440000e+00,8.8307679107e-04,9.8498603620e-04,1.0977825150e-03,1.1805797840e-03,1.3244706497e-03
1.5021440000e+00,8.8746099209e-04,9.8822376458e-04,1.1018229270e-03,1.1902373808e-03,1.3094817405e-03
1.5031440000e+00,8.8774722826e-04,9.8241158412e-04,1.0917460168e-03,1.1831407028e-03,1.3072071306e-03
1.5041440000e+00,8.9784422016e-04,9.9550670711e-04,1.0967939306e-03,1.1873395852e-03,1.3043804211e-03
1.5051440000e+00,8.8753324235e-04,9.8880911537e-04,1.0932538862e-03,1.1875895143e-03,1.3131843298e-03
1.5061440000e+00,8.9119304903e-04,9.8658623756e-04,1.0945748363e-03,1.1992142390e-03,1.3091025176e-03
1.5071440000e+00,8.8462016720e-04,9.7771539004e-04,1.0848017700e-03,1.1898507364e-03,1.3036715973e-03
1.5081440000e+00,8.8517670520e-04,9.8933887784e-04,1.0890263366e-03,1.1926954176e-03,1.3117463095e-03
1.5091440000e+00,8.8252432761e-04,9.8559721664e-04,1.0883672803e-03,1.1794447346e-03,1.3059734192e-03
1.5101440000e+00,8.8126842456e-04,9.8969241662e-04,1.1075667862e-03,1.1903571431e-03,1.3118676725e-03
1.5111440000e+00,8.8937347755e-04,9.9012853752e-04,1.0921833018e-03,1.1850164447e-03,1.3068132102e-03
1.5121440000e+00,8.8344917458e-04,9.9115124613e-04,1.0942912922e-03,1.1797807383e-03,1.3142952230e-03
1.5131440000e+00,8.8517685072e-04,9.9487777334e-04,1.0950813885e-03,1.1859774531e-03,1.3084954116e-03
1.5141440000e+00,8.8765526016e-04,9.8600605270e-04,1.0944169480e-03,1.1826244736e-03,1.3072931324e-03
1.5151440000e+00,8.9666478743e-04,9.9300137663e-04,1.0956083861e-03,1.1885695130e-03,1.2952741235e-03
1.5161440000e+00,8.9151857537e-04,9.8970936961e-04,1.0891567945e-03,1.1833038297e-03,1.3090200082e-03
1.5171440000e+00,8.9366898465e-04,9.8933422123e-04,1.0980574007e-03,1.1986530444e-03,1.3043674699e-03
1.5181440000e+00,8.8011453045e-04,9.7659474704e-04,1.0904537339e-03,1.1891699978e-03,1.3111316366e-03
1.5191440000e+00,8.9039356681e-04,9.8416443507e-04,1.0923253285e-03,1.1859189544e-03,1.3106451661e-03
1.5201440000e+00,8.8768210844e-04,9.8101598269e-04,1.0924371600e-03,1.1787494441e-03,1.3082660735e-03
1.5211440000e+00,8.8430788310e-04,9.9528224382e-04,1.1024311971e-03,1.1912460468e-03,1.3165036216e-03
1.5221440000e+00,8.8851149485e-04,9.8637756309e-04,1.0926023242e-03,1.1865982378e-03,1.3067197870e-03
1.5231440000e+00,8.8623644842e-04,9.8863769381e-04,1.0949968419e-03,1.1886630818e-03,1.3144058175e-03
1.5241440000e+00,8.8856650109e-04,9.9141798273e-04,1.0846175428e-03,1.1905175779e-03,1.3106271217e-03
1.5251440000e+00,8.8193635747e-04,9.8707299912e-04,1.0919340275e-03,1.1897574586e-03,1.3123663666e-03
1.5261440000e+00,8.9263332484e-04,9.8995355074e-04,1.0896786262e-03,1.1953959620e-03,1.2929755030e-03
1.5271440000e+00,8.8839457021e-04,9.8690987215e-04,1.0851673869e-03,1.1838591308e-03,1.3074534945e-03
1.5281440000e+00,8.8680702902e-04,9.9276345281e-04,1.0937237676e-03,1.1921779515e-03,1.3072519505e-03
1.5291440000e+00,8.7757158326e-04,9.8027136119e-04,1.0907524847e-03,1.1886777793e-03,1.3132936147e-03
1.5301440000e+00,8.8890155894e-04,9.8691365565e-04,1.0944784299e-03,1.1865873239e-03,1.3026273518e-03
1.5311440000e+00,8.8501328719e-04,9.8892058304e-04,1.0926440154e-03,1.1746734526e-03,1.3070506975e-03
1.5321440000e+00,8.9054003183e-04,9.9811499240e-04,1.1014139454e-03,1.1843325046e-03,1.3106789265e-03
1.5331440000e+00,8.9079381723e-04,9.8534583231e-04,1.0981307423e-03,1.1818041821e-03,1.3043773652e-03
1.5341440000e+00,8.9241701062e-04,9.8872063973e-04,1.0993521573e-03,1.1962991994e-03,1.3096939074e-03
1.5351440000e+00,8.9446039055e-04,9.8479438748e-04,1.0779497097e-03,1.1856108904e-03,1.3038727047e-03
1.5361440000e+00,8.8645610958e-04,9.8471689853e-04,1.0942406516e-03,1.1888777954e-03,1.3105124526e-03
1.5371440000e+00,8.9268221927e-04,9.8412325315e-04,1.0932155419e-03,1.1945558072e-03,1.3014965225e-03
1.5381440000e+00,8.9111243142e-04,9.8044198239e-04,1.0917283362e-03,1.1878781515e-03,1.3075214520e-03
1.5391440000e+00,8.8937427790e-04,9.8976015579e-04,1.0928633128e-03,1.1918319069e-03,1.3082424994e-03
1.5401440000e+00,8.7951229943e-04,9.8271535535e-04,1.0914406448e-03,1.1869204172e-03,1.3202195987e-03
1.5411440000e+00,8.8427266746e-04,9.8485979834e-04,1.0983375978e-03,1.1927350715e-03,1.3094824681e-03
1.5421440000e+00,8.8198670710e-04,9.8609438282e-04,1.0875953740e-03,1.1757809989e-03,1.3126546401e-03
1.5431440000e+00,8.9557535830e-04,9.9728727946e-04,1.0956890037e-03,1.1858173093e-03,1.3030826813e-03
1.5441440000e+00,8.8550354121e-04,9.9125856650e-04,1.0939373897e-03,1.1897648074e-03,1.3082406076e-03
1.5451440000e+00,8.8893844804e-04,9.9409538961e-04,1.0945259419e-03,1.1969362095e-03,1.3074270100e-03
1.5461440000e+00,8.9070657850e-04,9.7940319392e-04,1.0832085536e-03,1.1842806998e-03,1.2992622214e-03
1.5471440000e+00,8.8595908892e-04,9.8913755210e-04,1.0936042236e-03,1.1870809976e-03,1.3074072194e-03
1.5481440000e+00,8.9057153673e-04,9.8635144241e-04,1.0914911400e-03,1.1854648619e-03,1.3027826208e-03
1.5491440000e+00,8.8779474027e-04,9.8357013485e-04,1.1005027773e-03,1.1845600966e-03,1.3076784671e-03
1.5501440000e+00,8.9405490144e-04,9.8765500297e-04,1.0955057951e-03,1.1855181219e-03,1.3039229088e-03
1.5511440000e+00,8.8269283879e-04,9.8501572211e-04,1.0981255036e-03,1.1799216009e-03,1.3232555648e-03
1.5521440000e+00,8.8745196990e-04,9.8830372735e-04,1.1008511501e-03,1.1909189197e-03,1.3093162852e-03
1.5531440000e+00,8.8740103820e-04,9.8166303360e-04,1.0922753427e-03,1.1838888895e-03,1.3057893375e-03
1.5541440000e+00,8.9838409622e-04,9.9329903605e-04,1.0957851191e-03,1.1870264279e-03,1.3017017045e-03
1.5551440000e+00,8.8676773885e-04,9.8764125141e-04,1.0917666805e-03,1.1861971871e-03,1.3141005184e-03
1.5561440000e+00,8.8926994067e-04,9.8544071079e-04,1.0936122271e-03,1.1990266648e-03,1.3084284728e-03
1.5571440000e+00,8.8417385996e-04,9.7686068329e-04,1.0845897486e-03,1.1898348748e-03,1.3037952885e-03
1.5581440000e+00,8.8460401457e-04,9.8913442343e-04,1.0880264017e-03,1.1927878222e-03,1.3114222384e-03
1.5591440000e+00,8.8292101282e-04,9.8639160569e-04,1.0886932432e-03,1.1764014198e-03,1.3061660866e-03
1.5601440000e+00,8.8163513283e-04,9.9053897429e-04,1.1080494005e-03,1.1888505105e-03,1.3146847778e-03
1.5611440000e+00,8.8952750957e-04,9.9081153166e-04,1.0918817134e-03,1.1850698502e-03,1.3082126679e-03
1.5621440000e+00,8.8303568191e-04,9.9143835541e-04,1.0942976223e-03,1.1797947809e-03,1.3140590454e-03
1.5631440000e+00,8.8531312940e-04,9.9465214589e-04,1.0935492173e-03,1.1865823762e-03,1.3092468726e-03
1.5641440000e+00,8.8746775873e-04,9.8570977570e-04,1.0939328786e-03,1.1832378368e-03,1.3094763563e-03
1.5651440000e+00,8.9655462943e-04,9.9156488432e-04,1.0955538164e-03,1.1882255058e-03,1.2960543972e-03
1.5661440000e+00,8.9092289272e-04,9.8941549368e-04,1.0884441872e-03,1.1819146312e-03,1.3068239787e-03
1.5671440000e+00,8.9459681476e-04,9.8812728538e-04,1.0982545791e-03,1.1972949869e-03,1.3036072778e-03
1.5681440000e+00,8.8131280791e-04,9.7726595413e-04,1.0909116827e-03,1.1886561697e-03,1.3142963871e-03
1.5691440000e+00,8.8926673925e-04,9.8277443612e-04,1.0915652092e-03,1.1850362353e-03,1.3084523380e-03
1.5701440000e+00,8.8765380497e-04,9.8198630440e-04,1.0917362670e-03,1.1778836051e-03,1.3091527217e-03
1.5711440000e+00,8.8470114861e-04,9.9591939943e-04,1.1034615454e-03,1.1908964370e-03,1.3165693963e-03
1.5721440000e+00,8.8848508312e-04,9.8575626907e-04,1.0922204820e-03,1.1862862448e-03,1.3087646221e-03
1.5731440000e+00,8.8662083726e-04,9.8837204860e-04,1.0947186092e-03,1.1885564891e-03,1.3142773241e-03
1.5741440000e+00,8.8836473878e-04,9.9062446679e-04,1.0847781959e-03,1.1902462575e-03,1.3084654347e-03
1.5751440000e+00,8.8188717200e-04,9.8722477560e-04,1.0926356481e-03,1.1898631783e-03,1.3122319069e-03
1.5761440000e+00,8.9390538051e-04,9.8998338217e-04,1.0893486615e-03,1.1972682842e-03,1.2934887491e-03
1.5771440000e+00,8.8788554422e-04,9.8655473266e-04,1.0857191228e-03,1.1843864922e-03,1.3061275240e-03
1.5781440000e+00,8.8733613666e-04,9.9227312603e-04,1.0949298303e-03,1.1923374404e-03,1.3075181050e-03
1.5791440000e+00,8.7784144853e-04,9.8124823126e-04,1.0907674732e-03,1.1897899094e-03,1.3154596672e-03
1.5801440000e+00,8.8910383056e-04,9.8652024462e-04,1.0942121298e-03,1.1895422358e-03,1.3038555335e-03
1.5811440000e+00,8.8550485088e-04,9.8983480711e-04,1.0926592950e-03,1.1753130093e-03,1.3077272160e-03
1.5821440000e+00,8.9038774604e-04,9.9776327261e-04,1.1008184811e-03,1.1841139349e-03,1.3098279305e-03
1.5831440000e+00,8.9125962404e-04,9.8542928754e-04,1.0980599473e-03,1.1821107182e-03,1.3060262427e-03
1.5841440000e+00,8.9254011982e-04,9.8897471617e-04,1.0978672071e-03,1.1983895092e-03,1.3089770800e-03
1.5851440000e+00,8.9449502411e-04,9.8346594314e-04,1.0775145347e-03,1.1863362306e-03,1.3018655591e-03
1.5861440000e+00,8.8715743914e-04,9.8456490377e-04,1.0934036254e-03,1.1897645163e-03,1.3113574823e-03
1.5871440000e+00,8.9268083684e-04,9.8339849501e-04,1.0928793927e-03,1.1945926963e-03,1.3034303265e-03
1.5881440000e+00,8.9035143901e-04,9.7967029433e-04,1.0929946438e-03,1.1877949146e-03,1.3064734230e-03
1.5891440000e+00,8.8851280452e-04,9.9078111816e-04,1.0918311455e-03,1.1922164413e-03,1.3088375272e-03
1.5901440000e+00,8.7838532636e-04,9.8347198218e-04,1.0907315300e-03,1.1857577920e-03,1.3196739019e-03
1.5911440000e+00,8.8430628239e-04,9.8285010608e-04,1.0991921590e-03,1.1922956037e-03,1.3096923067e-03
1.5921440000e+00,8.8146545750e-04,9.8691591120e-04,1.0874190775e-03,1.1772329890e-03,1.3133385801e-03
1.5931440000e+00,8.9359506092e-04,9.9748205685e-04,1.0952127195e-03,1.1866189743e-03,1.2991324184e-03
1.5941440000e+00,8.8635009888e-04,9.9168690213e-04,1.0943189409e-03,1.1900746904e-03,1.3079521887e-03
1.5951440000e+00,8.8923858129e-04,9.9346274510e-04,1.0954311438e-03,1.1978586554e-03,1.3069987472e-03
1.5961440000e+00,8.9077511802e-04,9.7774507594e-04,1.0837218724e-03,1.1834649194e-03,1.2994662393e-03
1.5971440000e+00,8.8696775492e-04,9.8933094705e-04,1.0922679940e-03,1.1883930711e-03,1.3057194883e-03
1.5981440000e+00,8.8983739261e-04,9.8642565717e-04,1.0910398851e-03,1.1852752505e-03,1.3033610594e-03
1.5991440000e+00,8.8871282060e-04,9.8428332421e-04,1.1011101014e-03,1.1853050819e-03,1.3079078053e-03
1.6001440000e+00,8.9378067059e-04,9.8782802525e-04,1.0945376562e-03,1.1854354671e-03,1.3034843141e-03
1.6011440000e+00,8.8172062533e-04,9.8600365163e-04,1.0980205843e-03,1.1782020738e-03,1.3211440819e-03
1.6021440000e+00,8.8682041678e-04,9.8934462585e-04,1.0994166223e-03,1.1901026301e-03,1.3112020679e-03
1.6031440000e+00,8.8776876510e-04,9.8272161267e-04,1.0922515503e-03,1.1830862786e-03,1.3065598614e-03
1.6041440000e+00,8.9799053967e-04,9.9358716398e-04,1.0951493459e-03,1.1867383000e-03,1.3011532428e-03
1.6051440000e+00,8.8683911599e-04,9.8883079772e-04,1.0913062579e-03,1.1869240552e-03,1.3141581439e-03
1.6061440000e+00,8.8990484073e-04,9.8614771559e-04,1.0942850349e-03,1.1995419482e-03,1.3102237426e-03
1.6071440000e+00,8.8550201326e-04,9.7653341072e-04,1.0860132898e-03,1.1908706074e-03,1.3096237672e-03
1.6081440000e+00,8.8456967205e-04,9.8920063465e-04,1.0883787036e-03,1.1930790788e-03,1.3121531811e-03
1.6091440000e+00,8.8376036729e-04,9.8571734270e-04,1.0876465967e-03,1.1755519517e-03,1.3090907305e-03
1.6101440000e+00,8.8163214969e-04,9.9116732599e-04,1.1082839774e-03,1.1902706319e-03,1.3162592950e-03
1.6111440000e+00,8.8924294687e-04,9.9017182947e-04,1.0920476052e-03,1.1855392222e-03,1.3059681805e-03
1.6121440000e+00,8.8357446657e-04,9.9213772046e-04,1.0933867452e-03,1.1798446940e-03,1.3130206207e-03
1.6131440000e+00,8.8507891633e-04,9.9495788163e-04,1.0918359476e-03,1.1868276488e-03,1.3102451339e-03
1.6141440000e+00,8.8780339865e-04,9.8626769613e-04,1.0938791820e-03,1.1826897389e-03,1.3086854597e-03
1.6151440000e+00,8.9681096142e-04,9.9165212305e-04,1.0940953507e-03,1.1898139928e-03,1.2970912212e-03
1.6161440000e+00,8.9134977316e-04,9.8962824268e-04,1.0879430192e-03,1.1836802150e-03,1.3073187438e-03
1.6171440000e+00,8.9487133664e-04,9.8806835013e-04,1.0975883197e-03,1.1984746379e-03,1.3038425823e-03
1.6181440000e+00,8.8097367552e-04,9.7803895187e-04,1.0908192053e-03,1.1897749209e-03,1.3182692055e-03
1.6191440000e+00,8.8990302174e-04,9.8375981906e-04,1.0928858683e-03,1.1861120583e-03,1.3107054110e-03
1.6201440000e+00,8.8829197921e-04,9.8125899967e-04,1.0922207730e-03,1.1774944142e-03,1.3111787848e-03
1.6211440000e+00,8.8466338639e-04,9.9674565718e-04,1.1022184481e-03,1.1905117572e-03,1.3171865430e-03
1.6221440000e+00,8.8949971541e-04,9.8613738373e-04,1.0929952987e-03,1.1864928820e-03,1.3100076467e-03
1.6231440000e+00,8.8563996542e-04,9.8889351648e-04,1.0947897681e-03,1.1899614037e-03,1.3156715431e-03
1.6241440000e+00,8.8713117293e-04,9.9030992715e-04,1.0837714945e-03,1.1899639503e-03,1.3102007506e-03
1.6251440000e+00,8.8233740826e-04,9.8758428067e-04,1.0924173694e-03,1.1898673984e-03,1.3132047025e-03
1.6261440000e+00,8.9456443675e-04,9.8974123830e-04,1.0885677329e-03,1.1968744366e-03,1.2976212020e-03
1.6271440000e+00,8.8900938863e-04,9.8598553450e-04,1.0866762022e-03,1.1845133122e-03,1.3070802379e-03
1.6281440000e+00,8.8754495664e-04,9.9311546364e-04,1.0948049749e-03,1.1914553033e-03,1.3089993445e-03
1.6291440000e+00,8.7977285148e-04,9.8273587355e-04,1.0913978622e-03,1.1898168304e-03,1.3180947280e-03
1.6301440000e+00,8.9027060312e-04,9.8739343230e-04,1.0965922411e-03,1.1898528464e-03,1.3042228238e-03
1.6311440000e+00,8.8647873781e-04,9.8858916317e-04,1.0931164434e-03,1.1758081382e-03,1.3087852858e-03
1.6321440000e+00,8.8956992840e-04,9.9834389403e-04,1.1010313756e-03,1.1836356862e-03,1.3080124336e-03
1.6331440000e+00,8.9255583589e-04,9.8596363387e-04,1.0979767831e-03,1.1822648230e-03,1.3060023775e-03
1.6341440000e+00,8.9174987806e-04,9.8982040072e-04,1.0990302690e-03,1.1999978597e-03,1.3087750995e-03
1.6351440000e+00,8.9327018941e-04,9.8249882285e-04,1.0789414227e-03,1.1867036665e-03,1.3010155817e-03
1.6361440000e+00,8.8722561486e-04,9.8477459687e-04,1.0943830421e-03,1.1896448996e-03,1.3115858019e-03
1.6371440000e+00,8.9355206001e-04,9.8285687272e-04,1.0921226203e-03,1.1943174468e-03,1.3056976604e-03
1.6381440000e+00,8.9116350864e-04,9.7948861367e-04,1.0939474305e-03,1.1884079140e-03,1.3083571685e-03
1.6391440000e+00,8.9044675406e-04,9.8978816823e-04,1.0921384819e-03,1.1915266805e-03,1.3102423691e-03
1.6401440000e+00,8.7888161943e-04,9.8399250419e-04,1.0916534666e-03,1.1848320719e-03,1.3201123511e-03
1.6411440000e+00,8.8508735644e-04,9.8486350907e-04,1.0990287410e-03,1.1917365919e-03,1.3112933084e-03
1.6421440000e+00,8.8241715275e-04,9.8688382423e-04,1.0891111742e-03,1.1773431470e-03,1.3144046534e-03
1.6431440000e+00,8.9299181127e-04,9.9596421933e-04,1.0952951561e-03,1.1854200420e-03,1.2973220146e-03
1.6441440000e+00,8.8627813966e-04,9.9136173958e-04,1.0942568770e-03,1.1896287469e-03,1.3073178707e-03
1.6451440000e+00,8.8815890194e-04,9.9285374745e-04,1.0958972416e-03,1.1976573296e-03,1.3077643234e-03
1.6461440000e+00,8.9122695499e-04,9.7645322967e-04,1.0842901247e-03,1.1833071039e-03,1.3007177040e-03
1.6471440000e+00,8.8620901806e-04,9.8893782706e-04,1.0924768867e-03,1.1875383643e-03,1.3073848095e-03
1.6481440000e+00,8.9036191639e-04,9.8639495263e-04,1.0917082545e-03,1.1839458602e-03,1.3046734966e-03
1.6491440000e+00,8.8958309789e-04,9.8485979834e-04,1.1030276801e-03,1.1851914314e-03,1.3112294255e-03
1.6501440000e+00,8.9386419859e-04,9.8679309303e-04,1.0946626571e-03,1.1851156887e-03,1.3039630721e-03
1.6511440000e+00,8.8173394033e-04,9.8563141364e-04,1.0985182598e-03,1.1790623103e-03,1.3196781219e-03
1.6521440000e+00,8.8835826318e-04,9.8997683381e-04,1.0982780805e-03,1.1912125774e-03,1.3124349061e-03
1.6531440000e+00,8.8775421318e-04,9.8109798273e-04,1.0928420670e-03,1.1839069339e-03,1.3072619913e-03
1.6541440000e+00,8.9636763732e-04,9.9215933005e-04,1.0955242760e-03,1.1876347708e-03,1.2981952750e-03
1.6551440000e+00,8.8602806500e-04,9.8828691989e-04,1.0904157534e-03,1.1876419740e-03,1.3136932102e-03
1.6561440000e+00,8.9024710178e-04,9.8590469861e-04,1.0938544438e-03,1.1987529433e-03,1.3080346980e-03
1.6571440000e+00,8.8665874500e-04,9.7630087112e-04,1.0867940000e-03,1.1912832269e-03,1.3114877220e-03
1.6581440000e+00,8.8311571744e-04,9.8881566373e-04,1.0890266276e-03,1.1925083527e-03,1.3111921726e-03
1.6591440000e+00,8.8397820946e-04,9.8524054920e-04,1.0884629592e-03,1.1748637917e-03,1.3087783009e-03
1.6601440000e+00,8.8271124696e-04,9.9252662039e-04,1.1087868188e-03,1.1895561329e-03,1.3178089284e-03
