# Saved on 2025-06-25T09:55:59.521041
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S)
1.5831440000e+00,1.9611023163e-04,3.1628722354e-04,4.0882616304e-04,4.9201855290e-04
1.5841440000e+00,1.9871229597e-04,3.1479761674e-04,4.1267539928e-04,4.9252055760e-04
1.5851440000e+00,1.9440431061e-04,3.0761952075e-04,4.1461997171e-04,4.9847225455e-04
1.5861440000e+00,1.9457536837e-04,3.0450670238e-04,4.1045321268e-04,5.0056198234e-04
1.5871440000e+00,1.9527571567e-04,3.1032621337e-04,4.0702172555e-04,4.9637263146e-04
1.5881440000e+00,2.0650391889e-04,3.1001829484e-04,4.0307579184e-04,4.8186589993e-04
1.5891440000e+00,2.0537070668e-04,3.0929590139e-04,4.0461134631e-04,4.9251942983e-04
1.5901440000e+00,2.1243949959e-04,3.0091829103e-04,4.0587790863e-04,4.8993137170e-04
1.5911440000e+00,1.9976323529e-04,3.0811148463e-04,4.0606239054e-04,4.9586597015e-04
1.5921440000e+00,2.0370591301e-04,3.0670769775e-04,3.9756545448e-04,4.9503185437e-04
1.5931440000e+00,2.0324887373e-04,3.1326573662e-04,4.0712224290e-04,4.9131878768e-04
1.5941440000e+00,2.0679231966e-04,3.1635183404e-04,4.0641411033e-04,4.8873225751e-04
1.5951440000e+00,2.0610299543e-04,3.2096773793e-04,4.1335795686e-04,4.8627229262e-04
1.5961440000e+00,2.0370252969e-04,3.1601466617e-04,4.1241204599e-04,4.8871559557e-04
1.5971440000e+00,1.9937377147e-04,3.1161620427e-04,4.1697829147e-04,4.9215512263e-04
1.5981440000e+00,1.9349798094e-04,3.1710562325e-04,4.1344377678e-04,4.9281406973e-04
1.5991440000e+00,1.9960165446e-04,3.1830983062e-04,4.0986651584e-04,4.7950827138e-04
1.6001440000e+00,1.9786604753e-04,3.1654835766e-04,4.1308270738e-04,4.8624540796e-04
1.6011440000e+00,2.0064835553e-04,3.0697614420e-04,4.1551455070e-04,4.8819012591e-04
1.6021440000e+00,1.9042812710e-04,3.0661678466e-04,4.1202765715e-04,4.9474332627e-04
1.6031440000e+00,1.9732291548e-04,3.0120951124e-04,4.0300510591e-04,4.9866932386e-04
1.6041440000e+00,1.9667400920e-04,3.1209292501e-04,4.0386719775e-04,5.0106373237e-04
1.6051440000e+00,2.0369687263e-04,3.0859442631e-04,4.0055543650e-04,4.9572641728e-04
1.6061440000e+00,2.0650080842e-04,3.0959177820e-04,4.1252031224e-04,4.9068232329e-04
1.6071440000e+00,2.1225896489e-04,3.0913008231e-04,4.0403203457e-04,4.9450456572e-04
1.6081440000e+00,2.0611034415e-04,3.0645380320e-04,4.0682280087e-04,4.9322203267e-04
1.6091440000e+00,2.0220117221e-04,3.1078056054e-04,4.0567869291e-04,4.9240366934e-04
1.6101440000e+00,2.0764422516e-04,3.1438707083e-04,4.0381826693e-04,4.9187096010e-04
1.6111440000e+00,2.0645939003e-04,3.1976396713e-04,4.0575152525e-04,4.8829431762e-04
1.6121440000e+00,2.0589603082e-04,3.1186347769e-04,4.0823990275e-04,4.8510737543e-04
1.6131440000e+00,1.9595247068e-04,3.1255520298e-04,4.1377639718e-04,4.9222893722e-04
1.6141440000e+00,1.9758641429e-04,3.1302908610e-04,4.1083505494e-04,4.8383419198e-04
1.6151440000e+00,1.9010425603e-04,3.2032661693e-04,4.0983388317e-04,4.9312238843e-04
1.6161440000e+00,2.0208313799e-04,3.1513252907e-04,4.0822324081e-04,4.8938964028e-04
1.6171440000e+00,1.9857856387e-04,3.1724997825e-04,4.1802035412e-04,4.9139824114e-04
1.6181440000e+00,1.9939850972e-04,3.0925504689e-04,4.1105642595e-04,4.9197260523e-04
1.6191440000e+00,1.9548706405e-04,3.0527913623e-04,4.1398041503e-04,4.9481444876e-04
1.6201440000e+00,1.9571085431e-04,3.0187424272e-04,4.0248316509e-04,5.0177892263e-04
1.6211440000e+00,1.9925855668e-04,3.0706534744e-04,4.0373812226e-04,4.9923353799e-04
1.6221440000e+00,2.0532404960e-04,3.1245213904e-04,3.9741546061e-04,4.9685499107e-04
1.6231440000e+00,2.0953815692e-04,3.0713039450e-04,4.0207843995e-04,4.9705744459e-04
1.6241440000e+00,2.0376995963e-04,3.0409630199e-04,4.0905109927e-04,5.0383543567e-04
1.6251440000e+00,2.0396009859e-04,3.0559793231e-04,4.0212704334e-04,4.9452322855e-04
1.6261440000e+00,2.0273540940e-04,3.1662722904e-04,4.0172402805e-04,4.9533242418e-04
1.6271440000e+00,2.1163963538e-04,3.1557698094e-04,4.0636732592e-04,4.8266647354e-04
1.6281440000e+00,2.0654166292e-04,3.2037296478e-04,4.1226147005e-04,4.8657282605e-04
1.6291440000e+00,2.0615856556e-04,3.0877650715e-04,4.1396542656e-04,4.8497349781e-04
1.6301440000e+00,1.9872657504e-04,3.1382809539e-04,4.1681276343e-04,4.8537909606e-04
1.6311440000e+00,1.9360006263e-04,3.1132709410e-04,4.0534054278e-04,4.8632613471e-04
1.6321440000e+00,1.8841275960e-04,3.1489431422e-04,4.1250237700e-04,4.8638990847e-04
1.6331440000e+00,1.9618995793e-04,3.1599276554e-04,4.0967992391e-04,4.8249996325e-04
1.6341440000e+00,2.0050600142e-04,3.1308321923e-04,4.1105162381e-04,4.8508816690e-04
1.6351440000e+00,1.9472521672e-04,3.0757244531e-04,4.1007970140e-04,4.9383092119e-04
1.6361440000e+00,1.9403336410e-04,3.0633207643e-04,4.0964161599e-04,4.9056598073e-04
1.6371440000e+00,1.9568498828e-04,3.1186460546e-04,4.0915572754e-04,4.9751844927e-04
1.6381440000e+00,2.0656145352e-04,3.0993956898e-04,4.0258171794e-04,4.8368674470e-04
1.6391440000e+00,2.0420255169e-04,3.1296884117e-04,4.0615712351e-04,4.9286252761e-04
1.6401440000e+00,2.1175384973e-04,3.0056231481e-04,4.0768278268e-04,4.9136669986e-04
1.6411440000e+00,1.9939228878e-04,3.0821440305e-04,4.0561495553e-04,4.9158370530e-04
1.6421440000e+00,2.0404224415e-04,3.0685925594e-04,3.9657701564e-04,4.9091911933e-04
1.6431440000e+00,2.0262543330e-04,3.1444222259e-04,4.0489594539e-04,4.9499441957e-04
1.6441440000e+00,2.0629837309e-04,3.1782561564e-04,4.0509399696e-04,4.8854341003e-04
1.6451440000e+00,2.0455980120e-04,3.2228839700e-04,4.1302177124e-04,4.8093414080e-04
1.6461440000e+00,2.0371651772e-04,3.1545485399e-04,4.1106592107e-04,4.8123682063e-04
1.6471440000e+00,1.9745013560e-04,3.1257342926e-04,4.1693871026e-04,4.8774931201e-04
1.6481440000e+00,1.9246570446e-04,3.1897976442e-04,4.1468782001e-04,4.9069774832e-04
1.6491440000e+00,1.9851111574e-04,3.1664050766e-04,4.1021201469e-04,4.7856432502e-04
1.6501440000e+00,1.9878920284e-04,3.1825413316e-04,4.1168481403e-04,4.8542773584e-04
1.6511440000e+00,1.9935383534e-04,3.0747927667e-04,4.1482453526e-04,4.8525314924e-04
1.6521440000e+00,1.8994167476e-04,3.0882769352e-04,4.1369145038e-04,4.9512193073e-04
1.6531440000e+00,1.9722252546e-04,3.0056527976e-04,4.0314804210e-04,4.9324353313e-04
1.6541440000e+00,1.9659004465e-04,3.1280102121e-04,4.0327540773e-04,5.0248858315e-04
1.6551440000e+00,2.0552692149e-04,3.1063580536e-04,3.9971782826e-04,4.9867514463e-04
1.6561440000e+00,2.0779336410e-04,3.1041610782e-04,4.1017639887e-04,4.8861282266e-04
1.6571440000e+00,2.1283336537e-04,3.0662627978e-04,4.0581853682e-04,4.9411832151e-04
1.6581440000e+00,2.0467077775e-04,3.0599490856e-04,4.0586193791e-04,4.9176564062e-04
1.6591440000e+00,2.0246794520e-04,3.0947558116e-04,4.0209284634e-04,4.9186473916e-04
1.6601440000e+00,2.0693722036e-04,3.1361560104e-04,4.0701026592e-04,4.8504418373e-04
1.6611440000e+00,2.0725939976e-04,3.1973751902e-04,4.0512186388e-04,4.8278820032e-04
1.6621440000e+00,2.0498928279e-04,3.1443145417e-04,4.0758481191e-04,4.7970392188e-04
1.6631440000e+00,1.9555804101e-04,3.1312280043e-04,4.1419159970e-04,4.9330363254e-04
1.6641440000e+00,1.9683928258e-04,3.1228191801e-04,4.1082374082e-04,4.8585989134e-04
1.6651440000e+00,1.9015415091e-04,3.2068172004e-04,4.1230898205e-04,4.8769630666e-04
1.6661440000e+00,2.0206263798e-04,3.1380095606e-04,4.1091112507e-04,4.8393318139e-04
1.6671440000e+00,1.9791454179e-04,3.1412284443e-04,4.2129588110e-04,4.8654837883e-04
1.6681440000e+00,1.9916948077e-04,3.0852403142e-04,4.1258026613e-04,4.8451052862e-04
1.6691440000e+00,1.9487591999e-04,3.0651346606e-04,4.1135615902e-04,4.8685600632e-04
1.6701440000e+00,1.9540026187e-04,3.0286326364e-04,4.0380695282e-04,4.9399790441e-04
1.6711440000e+00,1.9824590709e-04,3.0615734431e-04,4.0353821532e-04,4.9497248256e-04
1.6721440000e+00,2.0310157197e-04,3.0963801692e-04,3.9729573473e-04,4.9082511396e-04
1.6731440000e+00,2.0890171072e-04,3.0490578865e-04,4.0314211219e-04,4.8817779316e-04
1.6741440000e+00,2.0338486138e-04,3.0548708310e-04,4.0642738895e-04,4.9709589803e-04
1.6751440000e+00,2.0271789253e-04,3.0752737075e-04,4.0358881961e-04,4.9204485549e-04
1.6761440000e+00,2.0142193534e-04,3.1644867704e-04,4.0346130845e-04,4.9113867135e-04
1.6771440000e+00,2.1130570531e-04,3.1757128454e-04,4.0336377424e-04,4.8689740652e-04
1.6781440000e+00,2.0458412109e-04,3.2625921449e-04,4.1400668124e-04,4.8620400776e-04
1.6791440000e+00,2.0591072825e-04,3.0908369808e-04,4.1313331167e-04,4.8015150242e-04
1.6801440000e+00,1.9805407646e-04,3.1484836654e-04,4.1593215428e-04,4.8458645324e-04
1.6811440000e+00,1.9621937099e-04,3.1251362088e-04,4.0480786993e-04,4.8925223382e-04
1.6821440000e+00,1.8878130504e-04,3.1683022826e-04,4.1077073547e-04,4.8626196076e-04
1.6831440000e+00,1.9621173124e-04,3.1504107028e-04,4.0840277507e-04,4.9260539527e-04
1.6841440000e+00,2.0039955416e-04,3.1198731449e-04,4.1216691898e-04,4.9225138355e-04
1.6851440000e+00,1.9485372832e-04,3.0862582207e-04,4.0984250518e-04,4.9588488764e-04
1.6861440000e+00,1.9405810235e-04,3.0465243981e-04,4.1031693399e-04,4.9882131862e-04
1.6871440000e+00,1.9628792870e-04,3.1255985959e-04,4.0640265070e-04,4.9479662266e-04
1.6881440000e+00,2.0636807676e-04,3.0844752473e-04,4.0080183680e-04,4.8389556468e-04
1.6891440000e+00,2.0486233552e-04,3.0933744711e-04,4.0318194806e-04,4.9687449064e-04
1.6901440000e+00,2.1283067326e-04,3.0152066756e-04,4.0534039726e-04,4.9378810218e-04
1.6911440000e+00,2.0019724616e-04,3.0779610825e-04,4.0889757656e-04,4.9604324886e-04
1.6921440000e+00,2.0303568817e-04,3.0972594686e-04,3.9542865125e-04,4.9293026677e-04
1.6931440000e+00,2.0380799469e-04,3.1468280213e-04,4.0504211938e-04,4.9317328376e-04
1.6941440000e+00,2.0632720407e-04,3.1576488254e-04,4.0619132051e-04,4.9163671065e-04
1.6951440000e+00,2.0426630726e-04,3.2485553675e-04,4.1386760131e-04,4.8693938879e-04
1.6961440000e+00,2.0236162527e-04,3.1622897950e-04,4.1339499148e-04,4.8918522225e-04
1.6971440000e+00,1.9801153030e-04,3.1519401091e-04,4.1918592615e-04,4.8939811677e-04
1.6981440000e+00,1.9317481929e-04,3.1815528928e-04,4.1576775402e-04,4.8900285037e-04
1.6991440000e+00,1.9847280782e-04,3.2072242902e-04,4.0832375817e-04,4.8070920457e-04
1.7001440000e+00,1.9747290935e-04,3.1812080124e-04,4.1017359763e-04,4.8511559726e-04
1.7011440000e+00,1.9819657609e-04,3.0441296985e-04,4.1203060391e-04,4.8431869800e-04
1.7021440000e+00,1.8937435016e-04,3.0921815778e-04,4.1069029976e-04,4.9696707720e-04
1.7031440000e+00,1.9696199161e-04,3.0007826354e-04,4.0326212911e-04,4.9088746891e-04
1.7041440000e+00,1.9608662114e-04,3.1214280170e-04,4.0166294639e-04,4.9785234296e-04
1.7051440000e+00,2.0451583623e-04,3.0687155231e-04,4.0066061047e-04,4.9369493354e-04
1.7061440000e+00,2.0826129912e-04,3.1123719964e-04,4.1156748921e-04,4.9569207476e-04
1.7071440000e+00,2.1213767468e-04,3.0688581319e-04,4.0264079871e-04,4.9841317377e-04
1.7081440000e+00,2.0540066544e-04,3.0894658266e-04,4.0525643271e-04,4.9647795095e-04
1.7091440000e+00,2.0256351490e-04,3.1026484066e-04,4.0462804463e-04,4.9570578994e-04
1.7101440000e+00,2.0777570171e-04,3.1670060707e-04,4.0449132939e-04,4.8520054406e-04
1.7111440000e+00,2.0840676370e-04,3.1872445106e-04,4.0481634642e-04,4.8426511057e-04
1.7121440000e+00,2.0657460482e-04,3.1300842238e-04,4.0741062548e-04,4.8189798690e-04
1.7131440000e+00,1.9567296476e-04,3.1418308936e-04,4.1499461076e-04,4.9750698963e-04
1.7141440000e+00,1.9733844965e-04,3.1425148336e-04,4.1292816604e-04,4.8510937631e-04
1.7151440000e+00,1.9112876544e-04,3.2200667192e-04,4.0861792513e-04,4.8994381359e-04
1.7161440000e+00,2.0378764020e-04,3.1556792237e-04,4.0988023102e-04,4.8651276302e-04
1.7171440000e+00,2.0021831006e-04,3.1612958992e-04,4.1969062295e-04,4.9255209888e-04
1.7181440000e+00,1.9885026632e-04,3.0832088669e-04,4.1253431846e-04,4.9483747716e-04
1.7191440000e+00,1.9539193090e-04,3.0548202631e-04,4.1378702008e-04,4.9478941946e-04
1.7201440000e+00,1.9608280127e-04,3.0251860153e-04,4.0153005102e-04,5.0277387345e-04
1.7211440000e+00,1.9935185264e-04,3.0616229196e-04,4.0294391511e-04,4.9992511777e-04
1.7221440000e+00,2.0541494450e-04,3.1080191548e-04,3.9732738514e-04,4.9839254643e-04
1.7231440000e+00,2.0976052838e-04,3.0454400985e-04,4.0199854993e-04,4.9206479162e-04
1.7241440000e+00,2.0173903977e-04,3.0417815651e-04,4.0572253056e-04,4.9811827921e-04
1.7251440000e+00,2.0404790121e-04,3.0586073990e-04,4.0417184209e-04,4.9840808060e-04
1.7261440000e+00,2.0294492060e-04,3.1719453546e-04,4.0328613977e-04,4.9866535846e-04
1.7271440000e+00,2.1145075152e-04,3.1435341953e-04,4.0665796405e-04,4.8283145588e-04
1.7281440000e+00,2.0588444386e-04,3.2297237340e-04,4.1282652091e-04,4.8339679779e-04
1.7291440000e+00,2.0588811822e-04,3.0941297155e-04,4.1130057070e-04,4.7713521781e-04
1.7301440000e+00,1.9718238036e-04,3.1738214602e-04,4.1626692109e-04,4.8456069635e-04
1.7311440000e+00,1.9415068891e-04,3.1195424526e-04,4.0224353143e-04,4.8963647714e-04
1.7321440000e+00,1.8935526896e-04,3.1573377782e-04,4.1055911424e-04,4.8896807129e-04
1.7331440000e+00,1.9611517928e-04,3.1561881769e-04,4.0860395529e-04,4.8336740292e-04
1.7341440000e+00,2.0032462999e-04,3.1290197512e-04,4.1236042307e-04,4.8703710490e-04
1.7351440000e+00,1.9439343305e-04,3.0901443097e-04,4.1111794417e-04,4.9738511734e-04
1.7361440000e+00,1.9342433006e-04,3.0320114092e-04,4.0986964450e-04,4.9116864830e-04
1.7371440000e+00,1.9605438865e-04,3.1035815482e-04,4.0780210838e-04,4.9922829930e-04
1.7381440000e+00,2.0673280233e-04,3.0892337236e-04,4.0005852497e-04,4.8591024097e-04
1.7391440000e+00,2.0479998057e-04,3.1003710319e-04,4.0502247430e-04,4.9885820772e-04
1.7401440000e+00,2.1287733034e-04,3.0417560993e-04,4.0431532398e-04,4.9337839300e-04
1.7411440000e+00,1.9923056243e-04,3.0892453651e-04,4.0624010580e-04,4.9902093451e-04
1.7421440000e+00,2.0285882783e-04,3.0843340937e-04,3.9672318962e-04,4.9393864174e-04
1.7431440000e+00,2.0344748918e-04,3.1687151932e-04,4.0488874220e-04,4.8911875638e-04
1.7441440000e+00,2.0250074158e-04,3.1766558095e-04,4.0636521589e-04,4.8936151870e-04
1.7451440000e+00,2.0271407266e-04,3.2467825804e-04,4.1605402657e-04,4.8071033234e-04
1.7461440000e+00,1.9898896426e-04,3.1701558328e-04,4.1067996790e-04,4.8175916163e-04
1.7471440000e+00,1.9434070055e-04,3.1537201721e-04,4.2028579628e-04,4.8415484343e-04
1.7481440000e+00,1.8945578631e-04,3.1803767342e-04,4.1198312829e-04,4.8574565881e-04
1.7491440000e+00,1.9557712221e-04,3.1722283893e-04,4.0962422645e-04,4.7747424105e-04
1.7501440000e+00,1.9466669983e-04,3.1747560570e-04,4.1440223868e-04,4.8591264203e-04
1.7511440000e+00,1.9470784537e-04,3.0710536521e-04,4.1574414354e-04,4.9029666116e-04
1.7521440000e+00,1.8649492631e-04,3.0656774470e-04,4.1408671677e-04,4.9944388593e-04
1.7531440000e+00,1.9216655346e-04,3.0074115784e-04,4.0485268983e-04,4.9767379096e-04
1.7541440000e+00,1.9290579075e-04,3.1302752177e-04,4.0456696297e-04,5.0131679018e-04
1.7551440000e+00,2.0061896066e-04,3.0867642636e-04,4.0216677007e-04,4.9237369240e-04
1.7561440000e+00,2.0511157345e-04,3.1049174140e-04,4.1337829316e-04,4.9239475629e-04
1.7571440000e+00,2.0739356842e-04,3.0679944757e-04,4.0536499000e-04,4.9190235586e-04
1.7581440000e+00,2.0148047042e-04,3.0756989872e-04,4.0713228373e-04,4.9053727707e-04
1.7591440000e+00,1.9887034796e-04,3.1061699701e-04,4.0292085032e-04,4.9101312470e-04
1.7601440000e+00,2.0279154342e-04,3.1828705687e-04,4.0283037379e-04,4.8477857490e-04
1.7611440000e+00,2.0421937734e-04,3.1966075767e-04,4.0713312046e-04,4.8439771490e-04
1.7621440000e+00,2.0240022423e-04,3.1234965718e-04,4.0736173105e-04,4.8342903028e-04
1.7631440000e+00,1.9276851162e-04,3.1625218980e-04,4.1383125790e-04,4.9644630053e-04
1.7641440000e+00,1.9389410227e-04,3.1419323932e-04,4.0962662752e-04,4.8595506087e-04
1.7651440000e+00,1.8589198589e-04,3.2511936297e-04,4.0800510760e-04,4.8851383326e-04
1.7661440000e+00,1.9988608983e-04,3.1454314012e-04,4.0796763642e-04,4.8282876378e-04
1.7671440000e+00,1.9595203412e-04,3.1593393942e-04,4.1730683733e-04,4.9157762987e-04
1.7681440000e+00,1.9669818357e-04,3.0969938962e-04,4.1393686843e-04,4.9169113481e-04
1.7691440000e+00,1.9325780158e-04,3.0806302675e-04,4.1410185077e-04,4.9361617130e-04
1.7701440000e+00,1.9286013412e-04,3.0087969208e-04,4.0174323658e-04,4.9527388910e-04
1.7711440000e+00,1.9620269086e-04,3.0763480027e-04,4.0418766730e-04,4.9309001042e-04
1.7721440000e+00,1.9948474801e-04,3.1031489925e-04,3.9832390030e-04,4.8965895985e-04
1.7731440000e+00,2.0769977709e-04,3.0522838642e-04,4.0288636228e-04,4.9352882343e-04
1.7741440000e+00,2.0105409931e-04,3.0610855902e-04,4.0558454202e-04,4.9773090723e-04
1.7751440000e+00,2.0435692932e-04,3.0637958844e-04,4.0443548642e-04,4.9344074796e-04
1.7761440000e+00,2.0511495677e-04,3.1815347029e-04,4.0485083446e-04,4.9177822802e-04
1.7771440000e+00,2.1232230210e-04,3.1915180443e-04,4.0368409827e-04,4.8046236770e-04
1.7781440000e+00,2.0449391741e-04,3.2265877962e-04,4.1085033445e-04,4.8323381634e-04
1.7791440000e+00,2.0637569833e-04,3.1032592233e-04,4.1111099563e-04,4.7904104576e-04
1.7801440000e+00,1.9824661649e-04,3.1584419048e-04,4.1539129597e-04,4.8606631026e-04
1.7811440000e+00,1.9700142730e-04,3.1219584343e-04,4.0171908040e-04,4.8822475947e-04
1.7821440000e+00,1.9043915017e-04,3.1580995710e-04,4.1106137360e-04,4.8768655688e-04
1.7831440000e+00,1.9741239157e-04,3.1508687243e-04,4.0873866965e-04,4.8592293751e-04
1.7841440000e+00,2.0048422812e-04,3.1233183108e-04,4.1266226617e-04,4.8502297432e-04
1.7851440000e+00,1.9496201276e-04,3.0833642086e-04,4.1028612031e-04,4.9202095397e-04
1.7861440000e+00,1.9441760742e-04,3.0268316550e-04,4.1085258999e-04,4.9744179705e-04
1.7871440000e+00,1.9696155505e-04,3.1008516089e-04,4.1031125875e-04,4.9750487960e-04
1.7881440000e+00,2.0619376301e-04,3.0935923860e-04,3.9998034481e-04,4.8578753194e-04
1.7891440000e+00,2.0567265892e-04,3.1095121813e-04,4.0596158215e-04,4.9141348427e-04
1.7901440000e+00,2.1231240680e-04,3.0158951631e-04,4.0623246605e-04,4.9061942264e-04
1.7911440000e+00,1.9809365767e-04,3.1179108191e-04,4.0910013922e-04,4.9406375183e-04
1.7921440000e+00,2.0387415134e-04,3.0903691368e-04,3.9985665353e-04,4.9082766054e-04
1.7931440000e+00,2.0270403184e-04,3.1521110941e-04,4.0688373701e-04,4.9084872444e-04
1.7941440000e+00,2.0717854568e-04,3.1603220123e-04,4.0232160245e-04,4.9717815273e-04
1.7951440000e+00,2.0515568394e-04,3.2357304008e-04,4.1325616621e-04,4.8388239520e-04
1.7961440000e+00,2.0208257411e-04,3.1623960240e-04,4.1141014663e-04,4.8670743126e-04
1.7971440000e+00,1.9723864170e-04,3.1383176974e-04,4.2092706281e-04,4.8958783736e-04
1.7981440000e+00,1.9168561266e-04,3.1682346162e-04,4.1255665565e-04,4.8906633310e-04
1.7991440000e+00,1.9812008759e-04,3.1673211197e-04,4.0840433940e-04,4.8153171520e-04
1.8001440000e+00,1.9862578483e-04,3.1585746910e-04,4.1060688091e-04,4.8624584451e-04
1.8011440000e+00,1.9825751224e-04,3.0546631024e-04,4.1258859710e-04,4.8422876716e-04
1.8021440000e+00,1.9048524337e-04,3.0681938370e-04,4.1151179175e-04,4.9546448281e-04
1.8031440000e+00,1.9518567569e-04,3.0032779250e-04,4.0403712774e-04,4.8744153901e-04
1.8041440000e+00,1.9769682694e-04,3.1660900277e-04,4.0370065108e-04,4.9594313168e-04
1.8051440000e+00,2.0411349396e-04,3.0735303881e-04,4.0173927118e-04,4.9551650591e-04
1.8061440000e+00,2.0609593776e-04,3.0979139410e-04,4.1292918468e-04,4.8995356337e-04
1.8071440000e+00,2.1265424948e-04,3.0656548915e-04,4.0341761633e-04,4.9477908760e-04
1.8081440000e+00,2.0517334633e-04,3.0685048841e-04,4.0646034904e-04,4.9456477427e-04
1.8091440000e+00,2.0326102458e-04,3.1039729947e-04,4.0310718759e-04,4.9256253988e-04
1.8101440000e+00,2.0816913093e-04,3.1478433812e-04,4.0438560973e-04,4.8270707339e-04
1.8111440000e+00,2.0886862330e-04,3.1897187000e-04,4.0794231609e-04,4.8250745749e-04
1.8121440000e+00,2.0625793695e-04,3.1264342397e-04,4.1109135054e-04,4.8171408707e-04
1.8131440000e+00,1.9700397388e-04,3.1474530260e-04,4.1703118768e-04,4.9266534916e-04
1.8141440000e+00,1.9915152734e-04,3.1180974474e-04,4.1430950660e-04,4.8672252888e-04
1.8151440000e+00,1.8998125597e-04,3.2117524825e-04,4.1082006646e-04,4.8921971029e-04
1.8161440000e+00,2.0381789000e-04,3.1349263736e-04,4.1067203711e-04,4.8791967856e-04
1.8171440000e+00,1.9829836674e-04,3.1495961593e-04,4.1906590923e-04,4.8970388889e-04
1.8181440000e+00,1.9934394004e-04,3.0697119655e-04,4.1111466999e-04,4.8331861763e-04
1.8191440000e+00,1.9505363525e-04,3.0484654417e-04,4.1294544644e-04,4.8970148782e-04
1.8201440000e+00,1.9403816623e-04,3.0237086321e-04,4.0272123442e-04,4.9232956371e-04
1.8211440000e+00,1.9887076633e-04,3.0831859476e-04,4.0520328184e-04,4.9898910220e-04
1.8221440000e+00,2.0364852389e-04,3.1266943552e-04,3.9775703044e-04,4.9259437219e-04
1.8231440000e+00,2.0885674530e-04,3.0695537134e-04,4.0335457015e-04,4.8861675168e-04
1.8241440000e+00,2.0402754672e-04,3.0547678762e-04,4.0930597606e-04,4.9902882893e-04
1.8251440000e+00,2.0358251277e-04,3.0729945138e-04,4.0444469050e-04,4.9341317208e-04
1.8261440000e+00,2.0302155463e-04,3.1827716157e-04,4.0272789192e-04,4.9309877795e-04
1.8271440000e+00,2.1171978005e-04,3.1695733924e-04,4.0474806156e-04,4.8013484047e-04
1.8281440000e+00,2.0488636437e-04,3.2353811548e-04,4.1041163058e-04,4.8472400522e-04
1.8291440000e+00,2.0629695427e-04,3.0982704629e-04,4.1212773795e-04,4.8158217396e-04
1.8301440000e+00,1.9680761397e-04,3.1499537727e-04,4.1593430069e-04,4.8504985898e-04
1.8311440000e+00,1.9571793018e-04,3.1260722608e-04,4.0509938117e-04,4.8834561312e-04
1.8321440000e+00,1.8936685592e-04,3.1630941521e-04,4.1422597860e-04,4.8697518650e-04
1.8331440000e+00,1.9529763449e-04,3.1653533370e-04,4.1111554310e-04,4.8484838771e-04
1.8341440000e+00,1.9997629352e-04,3.1219751691e-04,4.1512026655e-04,4.8527945182e-04
