# Saved on 2025-06-25T11:40:04.665062
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0003
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
1.4761440000e+00,3.0276854886e-04,3.9647889935e-04,5.0548311265e-04,5.9983540268e-04,6.9518930104e-04,7.9534474935e-04
1.4771440000e+00,3.0389372114e-04,3.9321621443e-04,4.9955699069e-04,5.9769463405e-04,6.9923276897e-04,7.9019941040e-04
1.4781440000e+00,3.0820665415e-04,3.9184829802e-04,5.0015627494e-04,6.0425649281e-04,6.9549118052e-04,7.9170371464e-04
1.4791440000e+00,2.9486764106e-04,3.9341950469e-04,4.8863770644e-04,5.9152098402e-04,6.9771544077e-04,7.9121011368e-04
1.4801440000e+00,3.0129278457e-04,4.0085247747e-04,4.9286056310e-04,5.9593854530e-04,7.0290938311e-04,7.9234006989e-04
1.4811440000e+00,2.9806204111e-04,3.9829876187e-04,4.8673638958e-04,5.9323920141e-04,6.9966372394e-04,7.8427328845e-04
1.4821440000e+00,3.0256016544e-04,4.0561790229e-04,4.9176735047e-04,5.9765152400e-04,6.9997346145e-04,7.8502176621e-04
1.4831440000e+00,3.0068969863e-04,3.9245125663e-04,4.9491340178e-04,5.9559373767e-04,7.0042442530e-04,7.8352561104e-04
1.4841440000e+00,3.0066508771e-04,3.9916689275e-04,4.9370213674e-04,5.9446942032e-04,7.0713045716e-04,7.9868288594e-04
1.4851440000e+00,2.9588183679e-04,3.9729573473e-04,4.9466121709e-04,5.9343034081e-04,7.0638045145e-04,7.8800381743e-04
1.4861440000e+00,2.9023563911e-04,4.0085076762e-04,4.9211765145e-04,5.8729372540e-04,7.0871225034e-04,7.8914774349e-04
1.4871440000e+00,2.9362583518e-04,3.9793318138e-04,4.9806567404e-04,5.9479836636e-04,6.9267407525e-04,7.8641620348e-04
1.4881440000e+00,2.9566581361e-04,3.9807695430e-04,4.9889480579e-04,5.9332076489e-04,7.0385955041e-04,7.8920405940e-04
1.4891440000e+00,2.9593709769e-04,3.9588358050e-04,5.0186514272e-04,5.9340403823e-04,7.0110567322e-04,7.8833669249e-04
1.4901440000e+00,2.8638583899e-04,3.8879541535e-04,4.8878020607e-04,5.8380541304e-04,7.0585767389e-04,7.8603014117e-04
1.4911440000e+00,2.9358470783e-04,3.9263741201e-04,4.9743419368e-04,5.9308651544e-04,7.0276269980e-04,7.9601850302e-04
1.4921440000e+00,2.9090997486e-04,3.9468093746e-04,4.9622969527e-04,5.9090078139e-04,7.0191767009e-04,7.8955607023e-04
1.4931440000e+00,3.0240777050e-04,3.9541013393e-04,5.0124537665e-04,5.9804679040e-04,7.0242364018e-04,7.8892269812e-04
1.4941440000e+00,3.0207682357e-04,3.8686343032e-04,4.9726015277e-04,6.0074526118e-04,6.9384434028e-04,7.8777418821e-04
1.4951440000e+00,3.0748466088e-04,3.9309943531e-04,4.9704995035e-04,6.0171576479e-04,6.9830770371e-04,7.9722507508e-04
1.4961440000e+00,3.0214638173e-04,3.9178186853e-04,4.9530430260e-04,5.9992024035e-04,7.0273526944e-04,7.9062752775e-04
1.4971440000e+00,2.9836881367e-04,4.0449700464e-04,4.8889738537e-04,5.9381924075e-04,7.0389614848e-04,7.9105826444e-04
1.4981440000e+00,3.0123424949e-04,4.0065198846e-04,4.9022415624e-04,5.9743932070e-04,6.9184206950e-04,7.8170800407e-04
1.4991440000e+00,3.0269899071e-04,4.0646486013e-04,4.9404356105e-04,6.0019137891e-04,6.9878311479e-04,7.8692442912e-04
1.5001440000e+00,3.0033555959e-04,4.0058104787e-04,4.9650199799e-04,5.9911977587e-04,6.9858942879e-04,7.8336313891e-04
1.5011440000e+00,2.9179962439e-04,3.9737911720e-04,4.8705263907e-04,5.8736499341e-04,7.0912166848e-04,7.8361568740e-04
1.5021440000e+00,2.9203627491e-04,3.9942377043e-04,4.9209222198e-04,5.9202964621e-04,7.0528178185e-04,7.8996716184e-04
1.5031440000e+00,2.8670887332e-04,4.0061833715e-04,4.9119818868e-04,5.8877700212e-04,7.0986556238e-04,7.8785284131e-04
1.5041440000e+00,2.9964015994e-04,3.9970014768e-04,5.0196453230e-04,5.9898182371e-04,7.0684174716e-04,7.8688812209e-04
1.5051440000e+00,2.9366245144e-04,3.9219761675e-04,4.9832990044e-04,5.9284564486e-04,7.0130983659e-04,7.8651049989e-04
1.5061440000e+00,2.9713917684e-04,3.9406895667e-04,5.0480637583e-04,5.9253601648e-04,7.0384980063e-04,7.9392055341e-04
1.5071440000e+00,2.9183156585e-04,3.8790774852e-04,4.9900863814e-04,5.9603269619e-04,7.0362802944e-04,7.9369638115e-04
1.5081440000e+00,2.9404627639e-04,4.0046426875e-04,4.9678048526e-04,5.9352420067e-04,7.0260888606e-04,7.9479483247e-04
1.5091440000e+00,2.9629152777e-04,3.9417383960e-04,4.9816364481e-04,5.9372312535e-04,6.9776440796e-04,7.8123739513e-04
1.5101440000e+00,2.9981560147e-04,3.9882492274e-04,4.9854083045e-04,5.9650388721e-04,6.9784779043e-04,7.9186705989e-04
1.5111440000e+00,3.0562845495e-04,3.9176080463e-04,4.9828409828e-04,5.9907157265e-04,6.9464236731e-04,7.9038181866e-04
1.5121440000e+00,3.0279003113e-04,3.9387836296e-04,4.9308760936e-04,5.9305260947e-04,7.1181450039e-04,7.9142213508e-04
1.5131440000e+00,2.9969656680e-04,3.9428934542e-04,4.9093876441e-04,5.9665104345e-04,7.0091693487e-04,7.9068617197e-04
1.5141440000e+00,3.0013481592e-04,4.0022110625e-04,4.8887519370e-04,5.9649963077e-04,7.0244488597e-04,7.9050973000e-04
1.5151440000e+00,3.0820690881e-04,4.0380273276e-04,5.0201077102e-04,6.0544316511e-04,6.9864654506e-04,7.9276782344e-04
1.5161440000e+00,3.0138877264e-04,4.0102619096e-04,4.9378850235e-04,5.9497549955e-04,7.0110494562e-04,7.8382618085e-04
1.5171440000e+00,3.0221366615e-04,3.9829395973e-04,4.9518708693e-04,5.9655096265e-04,7.0142064942e-04,7.8900950029e-04
1.5181440000e+00,2.9258437280e-04,3.9685477532e-04,4.8821300879e-04,5.8964982600e-04,7.0062247687e-04,7.9000732512e-04
1.5191440000e+00,2.9291983083e-04,4.0819439164e-04,4.9328722525e-04,5.8951805840e-04,7.0846457675e-04,7.9082412412e-04
1.5201440000e+00,2.8728778489e-04,3.9893489884e-04,4.9246882554e-04,5.8840985730e-04,7.0442394644e-04,7.8122015111e-04
1.5211440000e+00,2.9319211535e-04,3.9844788262e-04,4.9473514082e-04,5.8696576161e-04,7.0277834311e-04,7.8856472101e-04
1.5221440000e+00,2.9778862881e-04,3.9031838241e-04,5.0118458603e-04,5.9342328314e-04,7.0182693889e-04,7.8730729001e-04
1.5231440000e+00,2.9333801649e-04,3.9250353439e-04,5.0152586482e-04,5.9121688537e-04,7.1084541560e-04,7.9725490650e-04
1.5241440000e+00,2.9136970625e-04,3.8620608393e-04,4.9774280342e-04,5.9167690779e-04,7.0340196544e-04,7.9234428995e-04
1.5251440000e+00,2.9362499845e-04,3.9126134652e-04,4.9549529649e-04,5.9096018958e-04,7.0516049163e-04,7.9537036072e-04
1.5261440000e+00,3.0125602279e-04,3.9529393689e-04,5.0409016694e-04,6.0100905102e-04,6.9468122092e-04,7.9558085417e-04
1.5271440000e+00,3.0273773518e-04,3.9537535486e-04,4.9986716476e-04,5.9659789258e-04,6.9958339736e-04,7.9076715338e-04
1.5281440000e+00,3.0708812119e-04,3.9214079152e-04,4.9904170737e-04,6.0030066379e-04,6.9458976213e-04,7.9080644355e-04
1.5291440000e+00,2.9472414099e-04,3.9351787564e-04,4.8826164857e-04,5.8854358940e-04,6.9723733759e-04,7.9167883086e-04
1.5301440000e+00,3.0063696613e-04,4.0092003474e-04,4.9247872084e-04,5.9610618337e-04,7.0278103522e-04,7.9213648860e-04
1.5311440000e+00,2.9771666959e-04,4.0186976548e-04,4.8750560381e-04,5.9569832956e-04,7.0063193562e-04,7.8480501543e-04
1.5321440000e+00,3.0289025744e-04,4.0476657887e-04,4.9263493565e-04,5.9464611695e-04,7.0017660619e-04,7.8511322499e-04
1.5331440000e+00,3.0056118703e-04,3.9436963561e-04,4.9409827625e-04,5.9617166698e-04,6.9976282248e-04,7.8395722085e-04
1.5341440000e+00,2.9930370147e-04,4.0046961658e-04,4.9275480706e-04,5.9403511841e-04,7.0546258939e-04,7.9774916230e-04
1.5351440000e+00,2.9498907679e-04,3.9662420022e-04,4.9246329581e-04,5.9320696892e-04,7.0579437306e-04,7.8724027844e-04
1.5361440000e+00,2.8913647839e-04,4.0181690565e-04,4.9275466154e-04,5.8751724282e-04,7.0785084972e-04,7.8901430243e-04
1.5371440000e+00,2.9205026294e-04,3.9874434151e-04,4.9898528232e-04,5.9512054577e-04,6.9179855927e-04,7.8720579040e-04
1.5381440000e+00,2.9616287065e-04,4.0071859985e-04,5.0034526794e-04,5.9285426687e-04,7.0230154961e-04,7.8894925537e-04
1.5391440000e+00,2.9552233173e-04,3.9498318074e-04,5.0279380957e-04,5.9279827838e-04,7.0207788667e-04,7.8877936176e-04
1.5401440000e+00,2.8649639717e-04,3.9074857341e-04,4.8962643632e-04,5.8606114180e-04,7.0600668550e-04,7.8733493865e-04
1.5411440000e+00,2.9372182325e-04,3.9281174395e-04,4.9731104809e-04,5.9283502196e-04,7.0173759013e-04,7.9496443504e-04
1.5421440000e+00,2.9275739507e-04,3.9496637328e-04,4.9634647439e-04,5.9214427893e-04,7.0137910370e-04,7.9082215962e-04
1.5431440000e+00,3.0280996725e-04,3.9554670366e-04,5.0175091019e-04,5.9907892137e-04,7.0198388130e-04,7.8993492934e-04
1.5441440000e+00,3.0143359254e-04,3.8656868128e-04,4.9785841838e-04,5.9650246840e-04,6.9571324275e-04,7.8877368651e-04
1.5451440000e+00,3.0827195587e-04,3.8928654249e-04,4.9779679102e-04,5.9979145590e-04,6.9944624556e-04,7.9829049355e-04
1.5461440000e+00,3.0173385312e-04,3.9286926039e-04,4.9602160288e-04,5.9910198615e-04,7.0161360782e-04,7.9049365013e-04
1.5471440000e+00,2.9841221476e-04,4.0139602788e-04,4.8916372180e-04,5.9318193962e-04,7.0246045652e-04,7.9000303231e-04
1.5481440000e+00,3.0097993658e-04,4.0057355363e-04,4.9091191613e-04,5.9986268752e-04,6.9270077802e-04,7.8126875451e-04
1.5491440000e+00,3.0317951314e-04,4.0678889491e-04,4.9423029850e-04,5.9737951233e-04,6.9915477070e-04,7.8618293628e-04
1.5501440000e+00,3.0111266824e-04,4.0045535570e-04,4.9694463087e-04,5.9715730458e-04,6.9728768722e-04,7.8320255852e-04
1.5511440000e+00,2.9309005185e-04,3.9677041059e-04,4.8629983212e-04,5.8675159380e-04,7.0685207902e-04,7.8349323303e-04
1.5521440000e+00,2.9232453016e-04,3.9986090997e-04,4.9110600230e-04,5.8952216932e-04,7.0443493314e-04,7.8945820860e-04
1.5531440000e+00,2.8772206861e-04,4.0066428483e-04,4.9101086915e-04,5.8549579990e-04,7.0942842285e-04,7.8713383118e-04
1.5541440000e+00,2.9974746212e-04,3.9961887524e-04,5.0171274779e-04,5.9918183979e-04,7.0605521614e-04,7.8731194662e-04
1.5551440000e+00,2.9361735869e-04,3.9240585465e-04,4.9830305215e-04,5.9120629885e-04,7.0263798989e-04,7.8624361777e-04
1.5561440000e+00,2.9470322261e-04,3.9107486373e-04,5.0392845878e-04,5.9481804783e-04,7.0441230491e-04,7.9306133557e-04
1.5571440000e+00,2.9130369512e-04,3.8679259887e-04,4.9817172112e-04,5.9223872086e-04,7.0354151831e-04,7.9355610069e-04
1.5581440000e+00,2.9318420275e-04,4.0180319047e-04,4.9533100537e-04,5.9164285631e-04,7.0469170169e-04,7.9499426647e-04
1.5591440000e+00,2.9460199585e-04,3.9425245632e-04,4.9717858928e-04,5.9490030253e-04,6.9799752964e-04,7.7921278717e-04
1.5601440000e+00,2.9893160900e-04,3.9610680687e-04,4.9765487347e-04,5.9798036091e-04,6.9544068538e-04,7.9104000179e-04
1.5611440000e+00,3.0397004593e-04,3.9072187064e-04,4.9896974815e-04,6.0105347075e-04,6.9508641900e-04,7.9011617345e-04
1.5621440000e+00,3.0195184081e-04,3.9401747927e-04,4.9244776164e-04,5.9372905525e-04,7.0849549957e-04,7.9260738858e-04
1.5631440000e+00,2.9893160900e-04,3.9499322156e-04,4.9077490985e-04,5.9436606534e-04,7.0103909820e-04,7.9034420196e-04
1.5641440000e+00,2.9884466130e-04,3.9819355152e-04,4.8811714805e-04,5.9875110310e-04,7.0233094448e-04,7.8976343502e-04
1.5651440000e+00,3.0695366149e-04,4.0376879042e-04,5.0125498092e-04,6.0396880144e-04,6.9817520853e-04,7.9278113844e-04
1.5661440000e+00,3.0059836718e-04,4.0179555072e-04,4.9322883569e-04,5.9804708144e-04,7.0130852691e-04,7.8281438618e-04
1.5671440000e+00,3.0124443583e-04,3.9866179577e-04,4.9490179663e-04,5.9692683863e-04,7.0006266469e-04,7.8847995610e-04
1.5681440000e+00,2.9135204386e-04,3.9802929678e-04,4.8909303587e-04,5.9336518461e-04,7.0094538387e-04,7.8934979683e-04
1.5691440000e+00,2.9222923331e-04,4.0807124606e-04,4.9352940550e-04,5.8993140556e-04,7.0719179348e-04,7.9057041148e-04
1.5701440000e+00,2.8610960726e-04,3.9823797124e-04,4.9406149628e-04,5.8597772295e-04,7.0508074714e-04,7.7940043411e-04
1.5711440000e+00,2.9227194318e-04,4.0064336645e-04,4.9593803851e-04,5.8742647525e-04,7.0210218837e-04,7.8719080193e-04
1.5721440000e+00,2.9648181226e-04,3.8949165173e-04,5.0258557167e-04,5.9294743551e-04,7.0102789323e-04,7.8649398347e-04
1.5731440000e+00,2.9403157896e-04,3.9280213969e-04,5.0074748287e-04,5.8912191889e-04,7.1147362178e-04,7.9660618212e-04
1.5741440000e+00,2.9129507311e-04,3.8941077946e-04,4.9767069868e-04,5.8832232753e-04,7.0449925261e-04,7.9112796811e-04
1.5751440000e+00,2.9374910810e-04,3.9394071791e-04,4.9459406000e-04,5.9036134189e-04,7.0465139288e-04,7.9559795267e-04
1.5761440000e+00,3.0099179639e-04,3.9464121073e-04,5.0389055104e-04,6.0180711444e-04,6.9441288360e-04,7.9459685367e-04
1.5771440000e+00,3.0243336369e-04,3.9397378714e-04,4.9928217777e-04,5.9601261455e-04,6.9965775765e-04,7.8999488323e-04
1.5781440000e+00,3.0734259781e-04,3.9207730879e-04,4.9831647630e-04,6.0109785409e-04,6.9324785727e-04,7.9098856077e-04
1.5791440000e+00,2.9430144423e-04,3.9207476220e-04,4.8781788792e-04,5.8873203670e-04,6.9658053690e-04,7.9154684499e-04
1.5801440000e+00,3.0044653613e-04,4.0218445065e-04,4.9145222874e-04,5.9504069213e-04,7.0149559178e-04,7.9228702816e-04
1.5811440000e+00,2.9806556995e-04,4.0113140130e-04,4.8602942115e-04,5.9297468397e-04,7.0028982009e-04,7.8471763118e-04
1.5821440000e+00,3.0306089684e-04,4.0492646804e-04,4.9209702411e-04,5.9541842347e-04,7.0037931437e-04,7.8427809058e-04
1.5831440000e+00,3.0048584449e-04,3.9183742047e-04,4.9423764722e-04,5.9582627728e-04,6.9854853791e-04,7.8355391452e-04
1.5841440000e+00,3.0009932743e-04,3.9861541154e-04,4.9330250476e-04,5.9380650782e-04,7.0641101047e-04,7.9940065916e-04
1.5851440000e+00,2.9574894143e-04,3.9658956666e-04,4.9243462854e-04,5.9531153966e-04,7.0684021921e-04,7.8808960097e-04
1.5861440000e+00,2.9008380807e-04,4.0439477743e-04,4.9122307246e-04,5.8795463701e-04,7.0783309639e-04,7.8892793681e-04
1.5871440000e+00,2.9208886190e-04,3.9851220208e-04,4.9778576795e-04,5.9446276282e-04,6.9296445872e-04,7.8699864389e-04
1.5881440000e+00,2.9495769923e-04,3.9865146391e-04,4.9944515922e-04,5.9312314988e-04,7.0310125011e-04,7.8875826148e-04
1.5891440000e+00,2.9573735446e-04,3.9569782530e-04,5.0201346312e-04,5.9261165006e-04,7.0254485763e-04,7.8896853665e-04
1.5901440000e+00,2.8635191484e-04,3.8901976950e-04,4.8907240853e-04,5.8563997300e-04,7.0589587267e-04,7.8696626588e-04
1.5911440000e+00,2.9224833270e-04,3.9126272895e-04,4.9735488574e-04,5.9163139667e-04,7.0266883995e-04,7.9706464021e-04
1.5921440000e+00,2.9202652513e-04,3.9463189751e-04,4.9628724810e-04,5.9088666603e-04,7.0302194217e-04,7.9114070104e-04
1.5931440000e+00,2.9988530514e-04,3.9627022488e-04,5.0161252148e-04,5.9986439737e-04,7.0413421781e-04,7.8931967437e-04
1.5941440000e+00,3.0163078918e-04,3.8721529563e-04,4.9712783948e-04,5.9714526287e-04,6.9611938670e-04,7.8773817222e-04
1.5951440000e+00,3.0844839785e-04,3.9287067921e-04,4.9738966482e-04,6.0177386331e-04,6.9910318416e-04,7.9856938100e-04
1.5961440000e+00,3.0157807487e-04,3.9228598325e-04,5.0021775678e-04,5.9916263126e-04,7.0187204983e-04,7.9085752077e-04
1.5971440000e+00,2.9873723179e-04,4.0422641177e-04,4.8887108278e-04,5.9584577684e-04,7.0318397775e-04,7.9130251834e-04
1.5981440000e+00,3.0094020985e-04,4.0146700485e-04,4.9093552661e-04,5.9688838519e-04,6.9379115303e-04,7.8138851677e-04
1.5991440000e+00,3.0286906622e-04,4.0679100493e-04,4.9357775424e-04,5.9779104049e-04,7.0037029218e-04,7.8750788816e-04
1.6001440000e+00,3.0038037949e-04,4.0109942347e-04,4.9488950026e-04,5.9554553445e-04,6.9744019129e-04,7.8412231233e-04
1.6011440000e+00,2.9292534236e-04,3.9752289013e-04,4.8541372962e-04,5.8637455368e-04,7.0927402703e-04,7.8441596997e-04
1.6021440000e+00,2.9176102544e-04,3.9790487790e-04,4.9080674216e-04,5.8988534875e-04,7.0502697781e-04,7.9054574599e-04
1.6031440000e+00,2.8728849429e-04,4.0100472688e-04,4.9143640354e-04,5.8596626332e-04,7.1042479249e-04,7.8745215433e-04
1.6041440000e+00,2.9954642741e-04,3.9950165956e-04,5.0140217354e-04,6.0071135522e-04,7.0724694524e-04,7.8804449004e-04
1.6051440000e+00,2.9396074751e-04,3.9327700506e-04,4.9742542615e-04,5.9142810642e-04,7.0125141065e-04,7.8658616985e-04
1.6061440000e+00,2.9694903787e-04,3.9174326957e-04,5.0365037168e-04,5.9755820985e-04,7.0370675530e-04,7.9323479440e-04
1.6071440000e+00,2.9095859645e-04,3.8784652133e-04,4.9880123697e-04,5.9313231759e-04,7.0297021011e-04,7.9361590906e-04
1.6081440000e+00,2.9372113204e-04,3.9729133277e-04,4.9762686103e-04,5.9067799157e-04,7.0457885158e-04,7.9531491792e-04
1.6091440000e+00,2.9509312299e-04,3.9373713662e-04,4.9742895499e-04,5.9325109760e-04,6.9760339102e-04,7.7885852079e-04
1.6101440000e+00,2.9949271266e-04,3.9552167436e-04,4.9822188885e-04,5.9486370446e-04,6.9788584369e-04,7.9100958828e-04
1.6111440000e+00,3.0448703910e-04,3.8981936086e-04,4.9805876188e-04,6.0136448155e-04,6.9476860517e-04,7.8999328252e-04
1.6121440000e+00,3.0306655390e-04,3.9389917220e-04,4.9245878472e-04,5.9266425524e-04,7.1066497185e-04,7.9161342001e-04
1.6131440000e+00,3.0029004847e-04,3.9433685743e-04,4.9064587074e-04,5.9428464738e-04,7.0039262937e-04,7.8961020336e-04
1.6141440000e+00,2.9947179428e-04,3.9655311411e-04,4.8776870244e-04,5.9525191318e-04,7.0026238973e-04,7.8932869656e-04
1.6151440000e+00,3.0777842767e-04,4.0294205974e-04,5.0048056437e-04,6.0379548813e-04,6.9815643656e-04,7.9120742157e-04
1.6161440000e+00,3.0139555747e-04,4.0223760152e-04,4.9340356782e-04,5.9648169554e-04,6.9923517003e-04,7.8255507105e-04
1.6171440000e+00,3.0174996937e-04,3.9852551708e-04,4.9556074373e-04,5.9748654166e-04,7.0096306445e-04,7.8740507888e-04
1.6181440000e+00,2.9114167774e-04,3.9816077333e-04,4.8894220527e-04,5.9045079979e-04,7.0016700192e-04,7.8901095549e-04
1.6191440000e+00,2.9209282729e-04,4.0537815948e-04,4.9256072089e-04,5.8933230321e-04,7.0838621468e-04,7.9129800724e-04
1.6201440000e+00,2.8532625947e-04,4.0258441004e-04,4.9300771934e-04,5.8640987845e-04,7.0422967838e-04,7.7987104305e-04
1.6211440000e+00,2.8986354664e-04,3.9877304516e-04,4.9498874432e-04,5.8830355556e-04,7.0177236921e-04,7.8702309111e-04
1.6221440000e+00,2.9512011679e-04,3.9093461965e-04,5.0143582484e-04,5.9424080973e-04,7.0073103416e-04,7.8797733295e-04
1.6231440000e+00,2.9317558074e-04,3.9246100641e-04,5.0250950153e-04,5.8877587435e-04,7.0992806286e-04,7.9716686741e-04
1.6241440000e+00,2.9119793908e-04,3.8695248804e-04,4.9687674618e-04,5.8874462411e-04,7.0442983997e-04,7.9155513959e-04
1.6251440000e+00,2.9229540814e-04,3.9130274672e-04,4.9500755267e-04,5.9271329519e-04,7.0350513852e-04,7.9570803791e-04
1.6261440000e+00,3.0002976928e-04,3.9352155000e-04,5.0325495977e-04,5.9943518863e-04,6.9475994678e-04,7.9444573203e-04
1.6271440000e+00,3.0112623790e-04,3.9515864046e-04,4.9856953410e-04,5.9645211877e-04,6.9934460043e-04,7.9028832261e-04
1.6281440000e+00,3.0667051760e-04,3.9568411012e-04,4.9918930017e-04,6.0156522522e-04,6.9453577453e-04,7.9070654465e-04
1.6291440000e+00,2.9250068110e-04,3.9352566091e-04,4.8744637752e-04,5.9003363276e-04,6.9720146712e-04,7.9012788774e-04
1.6301440000e+00,2.9977261875e-04,4.0063165216e-04,4.9211696023e-04,5.9606762079e-04,7.0197907917e-04,7.9209887190e-04
1.6311440000e+00,2.9712957257e-04,4.0150360292e-04,4.8613655963e-04,5.9571742895e-04,6.9925044954e-04,7.8557663073e-04
1.6321440000e+00,3.0287499612e-04,4.0524100768e-04,4.9141435738e-04,5.9477817558e-04,7.0139292802e-04,7.8489785665e-04
1.6331440000e+00,2.9989603718e-04,3.8932965253e-04,4.9397174735e-04,5.9483696532e-04,6.9964953582e-04,7.8310658864e-04
1.6341440000e+00,2.9957978768e-04,3.9914822992e-04,4.9274167395e-04,5.9410100221e-04,7.0684669481e-04,7.9862576968e-04
1.6351440000e+00,2.9519986128e-04,3.9628394006e-04,4.9204682000e-04,5.9233541833e-04,7.0813519415e-04,7.8664321336e-04
1.6361440000e+00,2.8927672247e-04,4.0124632505e-04,4.9269219744e-04,5.8724650444e-04,7.0887384936e-04,7.8869154095e-04
1.6371440000e+00,2.9159957194e-04,3.9888203901e-04,4.9831647630e-04,5.9510402934e-04,6.9172630901e-04,7.8681674495e-04
1.6381440000e+00,2.9406111935e-04,4.0076778532e-04,5.0005517551e-04,5.9598249209e-04,7.0374677307e-04,7.8838791524e-04
1.6391440000e+00,2.9645621908e-04,3.9601167373e-04,5.0244023441e-04,5.9227208112e-04,7.0323258115e-04,7.8843891970e-04
1.6401440000e+00,2.8613858376e-04,3.8970429159e-04,4.8959562264e-04,5.8323967096e-04,7.0776055509e-04,7.8593424405e-04
1.6411440000e+00,2.9122409615e-04,3.9015325456e-04,4.9737707741e-04,5.9364068875e-04,7.0422996941e-04,7.9531375377e-04
1.6421440000e+00,2.9243932659e-04,3.9422728150e-04,4.9556045269e-04,5.9004112700e-04,7.0281712397e-04,7.9088815255e-04
1.6431440000e+00,3.0338238503e-04,3.9876133087e-04,5.0179292884e-04,5.9683141444e-04,7.0441659773e-04,7.8942655819e-04
1.6441440000e+00,3.0213097489e-04,3.8773738197e-04,4.9736743676e-04,6.0004094848e-04,6.9765890657e-04,7.8773664427e-04
1.6451440000e+00,3.0750346923e-04,3.9246355300e-04,4.9971462431e-04,6.0151956859e-04,7.0081543527e-04,7.9753808677e-04
1.6461440000e+00,3.0081098885e-04,3.9370999730e-04,4.9620211939e-04,5.9871814301e-04,7.0186069934e-04,7.9079130956e-04
1.6471440000e+00,2.9824257581e-04,4.0339826228e-04,4.8920075642e-04,5.9418991441e-04,7.0451016654e-04,7.9094883404e-04
1.6481440000e+00,2.9962686313e-04,4.0806757170e-04,4.9076134019e-04,5.9779868025e-04,6.9419264037e-04,7.8074255725e-04
1.6491440000e+00,3.0183620765e-04,4.1181319830e-04,4.9426649639e-04,5.9907921241e-04,6.9973000791e-04,7.8677978308e-04
1.6501440000e+00,3.0040837373e-04,4.0035993152e-04,4.9501617468e-04,5.9695499658e-04,7.0072339440e-04,7.8221113654e-04
1.6511440000e+00,2.9243932659e-04,3.9775786718e-04,4.8647088988e-04,5.8735677158e-04,7.0976217103e-04,7.8364719229e-04
1.6521440000e+00,2.9014119718e-04,3.9591821405e-04,4.9111691624e-04,5.9410467657e-04,7.0519934525e-04,7.9027406173e-04
1.6531440000e+00,2.8722415664e-04,4.0015733248e-04,4.9117770686e-04,5.8711390011e-04,7.1013811976e-04,7.8784119978e-04
1.6541440000e+00,3.0014951335e-04,3.9856055082e-04,5.0216713134e-04,5.9764854086e-04,7.0517075073e-04,7.8795150330e-04
1.6551440000e+00,2.9363940484e-04,3.9317365008e-04,4.9816819228e-04,5.9120360675e-04,7.0447058533e-04,7.8672295786e-04
