# Saved on 2025-06-26T13:42:08.397722
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE11
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.1
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S)
1.5241440000e+00,7.8841774666e-04,8.9615910838e-04,9.9721924926e-04,1.1037319928e-03,1.1897597142e-03
1.5251440000e+00,7.9051933426e-04,9.0064182587e-04,1.0025114898e-03,1.0968658898e-03,1.1902207189e-03
1.5261440000e+00,7.9164041381e-04,8.8700835477e-04,9.9619181128e-04,1.1000932136e-03,1.1895767238e-03
1.5271440000e+00,7.8185803432e-04,8.9423236204e-04,9.9601027614e-04,1.0966871923e-03,1.1958729738e-03
1.5281440000e+00,7.8811237472e-04,8.9591056167e-04,9.9600147223e-04,1.1044536950e-03,1.1935998918e-03
1.5291440000e+00,7.8891862358e-04,9.0329958766e-04,9.9165561551e-04,1.0943083907e-03,1.1962488497e-03
1.5301440000e+00,8.0041456386e-04,8.9358967671e-04,9.9663062429e-04,1.0976196791e-03,1.1893771443e-03
1.5311440000e+00,7.9218327301e-04,8.9655564807e-04,9.9102609965e-04,1.0993613978e-03,1.1994969827e-03
1.5321440000e+00,8.0062323832e-04,8.9461842435e-04,9.9303142633e-04,1.1148222256e-03,1.1948458996e-03
1.5331440000e+00,7.9393015767e-04,8.8908040198e-04,9.9165648862e-04,1.1025954882e-03,1.1937708041e-03
1.5341440000e+00,7.9020268458e-04,8.8876018708e-04,1.0100062354e-03,1.1086691666e-03,1.1821874796e-03
1.5351440000e+00,7.9396479123e-04,8.8983782916e-04,9.9548000435e-04,1.0973049939e-03,1.1870072194e-03
1.5361440000e+00,7.9023673607e-04,8.9641725936e-04,9.9485398096e-04,1.1016739154e-03,1.1882378021e-03
1.5371440000e+00,7.9326404375e-04,8.8822082034e-04,9.9144868727e-04,1.1020206875e-03,1.1951053602e-03
1.5381440000e+00,7.8634286183e-04,8.9311892225e-04,9.9684410088e-04,1.0955215839e-03,1.1936651572e-03
1.5391440000e+00,7.8661440057e-04,8.9305642177e-04,9.9613440398e-04,1.1037999502e-03,1.1928068125e-03
1.5401440000e+00,7.8565790318e-04,9.0406181698e-04,9.9243065051e-04,1.0981557716e-03,1.1986025493e-03
1.5411440000e+00,8.0169593275e-04,8.9627785201e-04,1.0021007620e-03,1.0991753516e-03,1.1869575974e-03
1.5421440000e+00,7.9170429672e-04,9.0094246843e-04,9.9771830719e-04,1.0974970064e-03,1.1977866961e-03
1.5431440000e+00,7.9234203440e-04,8.8782093371e-04,9.9934055470e-04,1.1170200742e-03,1.1937181989e-03
1.5441440000e+00,7.8534903878e-04,8.9621746156e-04,9.9370365206e-04,1.1051308684e-03,1.1912365881e-03
1.5451440000e+00,7.8983437561e-04,8.9462577307e-04,1.0034285515e-03,1.1018589430e-03,1.1764677765e-03
1.5461440000e+00,7.8996570664e-04,8.9238790679e-04,9.9775264971e-04,1.0968957213e-03,1.1895375792e-03
1.5471440000e+00,7.8967750596e-04,8.9508990641e-04,9.9636032246e-04,1.1040124809e-03,1.1922178237e-03
1.5481440000e+00,7.9778648796e-04,8.9093249699e-04,9.8542244814e-04,1.1044799612e-03,1.1999585695e-03
1.5491440000e+00,7.9467929027e-04,8.9280263637e-04,9.9363438494e-04,1.1017304496e-03,1.1868293950e-03
1.5501440000e+00,7.9257573816e-04,8.8829096057e-04,9.8971831903e-04,1.1073097994e-03,1.1902505503e-03
1.5511440000e+00,7.9208148236e-04,9.0169276518e-04,9.9636272353e-04,1.1044631538e-03,1.1905055726e-03
1.5521440000e+00,8.0111254647e-04,8.9577537437e-04,9.9832956039e-04,1.1076885130e-03,1.1879950762e-03
1.5531440000e+00,7.9457429820e-04,8.9250919700e-04,9.9593249615e-04,1.0970495350e-03,1.1922605336e-03
1.5541440000e+00,7.9296027252e-04,8.8372049504e-04,9.9891498394e-04,1.1095497757e-03,1.1853002798e-03
1.5551440000e+00,7.8336626757e-04,8.9486369689e-04,9.9523371318e-04,1.1023694242e-03,1.1930352048e-03
1.5561440000e+00,7.8945238783e-04,8.9182096417e-04,1.0017205204e-03,1.1037861259e-03,1.1807520059e-03
1.5571440000e+00,7.8356715676e-04,8.9480956376e-04,9.9954522739e-04,1.0916729661e-03,1.1927053856e-03
1.5581440000e+00,7.8826036770e-04,8.9833876700e-04,1.0003028729e-03,1.1012937466e-03,1.1934552458e-03
1.5591440000e+00,7.9227625974e-04,8.9821180154e-04,9.8228716524e-04,1.0948410636e-03,1.2050785881e-03
1.5601440000e+00,7.9002580605e-04,9.0050634753e-04,9.9305420008e-04,1.1043613631e-03,1.1938188254e-03
1.5611440000e+00,7.9146324424e-04,8.9177898190e-04,9.9663200672e-04,1.1029974121e-03,1.1951218767e-03
1.5621440000e+00,7.8786608356e-04,8.9900939201e-04,1.0021946946e-03,1.1021449609e-03,1.1835467740e-03
1.5631440000e+00,7.9578414443e-04,8.9774090156e-04,9.9547578429e-04,1.1070996698e-03,1.1922076374e-03
1.5641440000e+00,7.9635494330e-04,8.9586217655e-04,9.9501470686e-04,1.1006484419e-03,1.1895846546e-03
1.5651440000e+00,7.9735742474e-04,8.8403190603e-04,9.9820703326e-04,1.1059560347e-03,1.1797192565e-03
1.5661440000e+00,7.8109558672e-04,8.9125438535e-04,9.9149408925e-04,1.1040489335e-03,1.1911401816e-03
1.5671440000e+00,7.9362638644e-04,8.8751163275e-04,9.9498996860e-04,1.1054558126e-03,1.1891287431e-03
1.5681440000e+00,7.9044300946e-04,9.0244655439e-04,9.9443015642e-04,1.0876851593e-03,1.1914052448e-03
1.5691440000e+00,7.9668170656e-04,8.9290020696e-04,9.9919532659e-04,1.0999736696e-03,1.1895467469e-03
1.5701440000e+00,7.9261837527e-04,8.9551089332e-04,9.8876844277e-04,1.1033681221e-03,1.2066656200e-03
1.5711440000e+00,7.9218014434e-04,8.9762506832e-04,9.9342971225e-04,1.1084839934e-03,1.1963178258e-03
1.5721440000e+00,7.9486962932e-04,8.9251283498e-04,9.9497301562e-04,1.1006540444e-03,1.1916274525e-03
1.5731440000e+00,7.8601697169e-04,8.9748158643e-04,1.0050551646e-03,1.1011447350e-03,1.1850158626e-03
1.5741440000e+00,7.8904304246e-04,8.9605506219e-04,9.9726377812e-04,1.1044412531e-03,1.1972415814e-03
1.5751440000e+00,7.9152887338e-04,9.0060450020e-04,1.0020571062e-03,1.0975088662e-03,1.1907516455e-03
1.5761440000e+00,7.9331068264e-04,8.8947381300e-04,9.9253891676e-04,1.1013999028e-03,1.1910332978e-03
1.5771440000e+00,7.8404089436e-04,8.9459157607e-04,9.9740871519e-04,1.0966296395e-03,1.1957358220e-03
1.5781440000e+00,7.8942823166e-04,8.9468572696e-04,9.9703349406e-04,1.1051032925e-03,1.1949837790e-03
1.5791440000e+00,7.8976176155e-04,9.0646273748e-04,9.9280863651e-04,1.0947275587e-03,1.1946874292e-03
1.5801440000e+00,8.0087120296e-04,8.9377215772e-04,9.9727185443e-04,1.0987725545e-03,1.1851083400e-03
1.5811440000e+00,7.9292040027e-04,8.9663604740e-04,9.9018245237e-04,1.1010039452e-03,1.1972260108e-03
1.5821440000e+00,7.9945435573e-04,8.9229695732e-04,9.9262499134e-04,1.1135531531e-03,1.1931237532e-03
1.5831440000e+00,7.9384393757e-04,8.9051725809e-04,9.9041513749e-04,1.1037195509e-03,1.1907143926e-03
1.5841440000e+00,7.9051060311e-04,8.9015367848e-04,1.0071181896e-03,1.1060524412e-03,1.1789282871e-03
1.5851440000e+00,7.9311408626e-04,8.8744556706e-04,9.9674172816e-04,1.0963180830e-03,1.1861840176e-03
1.5861440000e+00,7.8922159446e-04,8.9763641881e-04,9.9491284345e-04,1.1000967788e-03,1.1857023492e-03
1.5871440000e+00,7.9281380749e-04,8.8997301646e-04,9.8976604932e-04,1.1010220624e-03,1.1971495405e-03
1.5881440000e+00,7.8692261013e-04,8.8990993390e-04,9.9765726191e-04,1.0969819414e-03,1.1934171926e-03
1.5891440000e+00,7.8606419265e-04,8.9267276053e-04,9.9690711068e-04,1.1013433686e-03,1.1932417692e-03
1.5901440000e+00,7.8547032899e-04,9.0179310064e-04,9.9279197457e-04,1.0978451610e-03,1.2013281957e-03
1.5911440000e+00,8.0145277025e-04,8.9638953796e-04,1.0016226588e-03,1.1010892194e-03,1.1925677245e-03
1.5921440000e+00,7.8947814472e-04,9.0088738943e-04,9.9967757706e-04,1.0968353308e-03,1.1945120059e-03
1.5931440000e+00,7.9253033618e-04,8.8671185949e-04,1.0012135317e-03,1.1158800771e-03,1.1933254427e-03
1.5941440000e+00,7.8579716501e-04,8.9619643404e-04,9.9307682831e-04,1.1024341802e-03,1.1972134234e-03
1.5951440000e+00,7.9055243987e-04,8.9344051958e-04,1.0040176130e-03,1.1008679576e-03,1.1768754484e-03
1.5961440000e+00,7.9018573160e-04,8.9052431576e-04,9.9838856841e-04,1.0949948773e-03,1.1887873552e-03
1.5971440000e+00,7.8950979514e-04,8.9263034170e-04,9.9711833172e-04,1.1041060498e-03,1.1904669373e-03
1.5981440000e+00,7.9658791947e-04,8.9144807134e-04,9.8441632872e-04,1.1018131772e-03,1.2008986960e-03
1.5991440000e+00,7.9364588601e-04,8.9344212029e-04,9.9322867754e-04,1.0989540897e-03,1.1855296179e-03
1.6001440000e+00,7.9143370385e-04,8.8769513241e-04,9.8896845884e-04,1.1029615416e-03,1.1917841039e-03
1.6011440000e+00,7.9100158473e-04,8.9993831352e-04,9.9707707705e-04,1.1023986008e-03,1.1935720249e-03
1.6021440000e+00,7.9940473370e-04,8.9557892352e-04,9.9554163171e-04,1.1043450650e-03,1.1839046783e-03
1.6031440000e+00,7.9525918409e-04,8.9276887593e-04,9.9367862276e-04,1.0962110537e-03,1.1873333278e-03
1.6041440000e+00,7.9431854829e-04,8.8203407358e-04,9.9932374724e-04,1.1080826516e-03,1.1864128464e-03
1.6051440000e+00,7.8163706348e-04,8.9317196398e-04,9.9372504337e-04,1.1045012070e-03,1.1929817992e-03
1.6061440000e+00,7.8770579421e-04,8.9144989033e-04,1.0000421753e-03,1.1032569455e-03,1.1852489843e-03
1.6071440000e+00,7.8229342762e-04,8.9604101959e-04,9.9652585050e-04,1.0895246669e-03,1.1855897174e-03
1.6081440000e+00,7.8792545537e-04,8.9675719209e-04,1.0000408656e-03,1.0990566807e-03,1.1884325068e-03
1.6091440000e+00,7.9108569480e-04,8.9938177553e-04,9.8326192528e-04,1.0962387751e-03,1.2021967268e-03
1.6101440000e+00,7.8877383203e-04,9.0073212050e-04,9.9462260550e-04,1.1049132445e-03,1.1894857016e-03
1.6111440000e+00,7.9111094237e-04,8.9024157205e-04,9.9641954876e-04,1.1040363461e-03,1.1934278155e-03
1.6121440000e+00,7.8771343397e-04,8.9724708232e-04,1.0012304119e-03,1.1015895143e-03,1.1836916383e-03
1.6131440000e+00,7.9536286648e-04,8.9708111773e-04,9.9345728813e-04,1.1106082093e-03,1.1898297817e-03
1.6141440000e+00,7.9495119280e-04,8.9581204520e-04,9.9366421637e-04,1.1008919682e-03,1.1854563490e-03
1.6151440000e+00,7.9722762166e-04,8.8462751592e-04,9.9564269476e-04,1.1067495507e-03,1.1800336506e-03
1.6161440000e+00,7.8176868556e-04,8.8907756435e-04,9.8939934105e-04,1.1058645759e-03,1.1904712301e-03
1.6171440000e+00,7.9223886132e-04,8.8723914814e-04,9.9343975307e-04,1.1072075722e-03,1.1821644148e-03
1.6181440000e+00,7.8928067524e-04,9.0299123258e-04,9.9068471172e-04,1.0899081826e-03,1.1862123938e-03
1.6191440000e+00,7.9751393059e-04,8.9249755547e-04,9.9818396848e-04,1.1008438014e-03,1.1880826059e-03
1.6201440000e+00,7.9028548498e-04,8.9411136287e-04,9.8908058135e-04,1.1040954269e-03,1.2020091526e-03
1.6211440000e+00,7.9181372712e-04,8.9675959316e-04,9.9514210888e-04,1.1085874576e-03,1.1951584747e-03
1.6221440000e+00,7.9297933553e-04,8.9161207143e-04,9.9511227745e-04,1.1003060354e-03,1.1890575115e-03
1.6231440000e+00,7.8656688856e-04,8.9576155005e-04,1.0068016127e-03,1.1029341113e-03,1.1823528621e-03
1.6241440000e+00,7.8737626609e-04,8.9346416644e-04,9.9582081020e-04,1.1062103295e-03,1.1964682926e-03
1.6251440000e+00,7.8879987996e-04,9.0062312665e-04,1.0018942703e-03,1.0984604160e-03,1.1923768761e-03
1.6261440000e+00,7.9333673057e-04,8.8780281658e-04,9.9135591881e-04,1.1007780267e-03,1.1871067545e-03
1.6271440000e+00,7.8361677879e-04,8.9347486210e-04,9.9691715150e-04,1.0984119581e-03,1.1969108891e-03
1.6281440000e+00,7.8897937783e-04,8.9427063358e-04,9.9538134236e-04,1.1040653044e-03,1.1911995534e-03
1.6291440000e+00,7.8936813225e-04,9.0560148237e-04,9.9082921224e-04,1.0939916683e-03,1.1986719619e-03
1.6301440000e+00,7.9933757661e-04,8.9288099844e-04,9.9548917206e-04,1.1016808276e-03,1.1843695393e-03
1.6311440000e+00,7.9304489191e-04,8.9569824922e-04,9.9073193269e-04,1.1037834338e-03,1.1947380699e-03
1.6321440000e+00,7.9950063082e-04,8.8903361757e-04,9.9239645351e-04,1.1161068687e-03,1.1953549983e-03
1.6331440000e+00,7.9434626969e-04,8.9049637609e-04,9.9018667242e-04,1.1039558740e-03,1.1874580377e-03
1.6341440000e+00,7.8965036664e-04,8.8748885901e-04,1.0072399164e-03,1.1093752255e-03,1.1756373715e-03
1.6351440000e+00,7.9319674114e-04,8.8648157544e-04,9.9657860119e-04,1.1022142280e-03,1.1892421026e-03
1.6361440000e+00,7.8992728959e-04,8.9720750111e-04,9.9374032288e-04,1.1031864415e-03,1.1882639956e-03
1.6371440000e+00,7.9457458924e-04,8.8941400463e-04,9.8775548395e-04,1.1029903544e-03,1.1945924052e-03
1.6381440000e+00,7.8751763795e-04,8.9055472927e-04,9.9459291960e-04,1.0962761007e-03,1.1888323206e-03
1.6391440000e+00,7.8685123299e-04,8.9286571892e-04,9.9416596640e-04,1.1025776621e-03,1.1909334717e-03
1.6401440000e+00,7.8596465755e-04,9.0364919743e-04,9.9404482171e-04,1.0963432578e-03,1.1938493844e-03
1.6411440000e+00,8.0081976193e-04,8.9718851086e-04,9.9975477497e-04,1.1000587256e-03,1.1913695926e-03
1.6421440000e+00,7.9037119576e-04,9.0119996457e-04,9.9721291917e-04,1.1001387611e-03,1.1933103087e-03
1.6431440000e+00,7.9076788097e-04,8.8394073828e-04,1.0000852490e-03,1.1174828251e-03,1.1907806766e-03
1.6441440000e+00,7.8318968008e-04,8.9570065029e-04,9.9195560324e-04,1.1059920507e-03,1.1937571981e-03
1.6451440000e+00,7.9011420894e-04,8.9384840976e-04,1.0039787594e-03,1.1034618365e-03,1.1744591757e-03
1.6461440000e+00,7.8978984675e-04,8.9236571512e-04,9.9725701148e-04,1.0972754535e-03,1.1843105312e-03
1.6471440000e+00,7.8942910477e-04,8.9664681582e-04,9.9577817309e-04,1.1068627646e-03,1.1930926121e-03
1.6481440000e+00,7.9738652857e-04,8.9451830718e-04,9.8320822872e-04,1.1054046627e-03,1.1994770466e-03
1.6491440000e+00,7.9532328527e-04,8.9582899818e-04,9.9398697785e-04,1.1012049799e-03,1.1828100833e-03
1.6501440000e+00,7.9390076280e-04,8.9010813099e-04,9.8942393379e-04,1.1098897812e-03,1.1904994608e-03
1.6511440000e+00,7.9283032392e-04,8.9847359050e-04,9.9971279269e-04,1.1043801351e-03,1.1917095981e-03
1.6521440000e+00,7.9891346104e-04,8.9529050456e-04,9.9392687844e-04,1.1091170745e-03,1.1847746646e-03
1.6531440000e+00,7.9454912338e-04,8.9217428467e-04,9.9467062682e-04,1.1002876272e-03,1.1880746752e-03
1.6541440000e+00,7.9386103607e-04,8.8190397946e-04,1.0002522322e-03,1.1119790724e-03,1.1830571748e-03
1.6551440000e+00,7.8265700722e-04,8.9395609393e-04,9.9472170405e-04,1.1043738050e-03,1.1934588110e-03
1.6561440000e+00,7.8776996816e-04,8.9108682005e-04,9.9936543847e-04,1.1040876416e-03,1.1868929869e-03
1.6571440000e+00,7.8284661868e-04,8.9648492576e-04,9.9662043795e-04,1.0909073899e-03,1.1873039330e-03
1.6581440000e+00,7.8999415564e-04,8.9669556473e-04,9.9936754850e-04,1.0995972116e-03,1.1943282152e-03
1.6591440000e+00,7.9234567238e-04,9.0042296506e-04,9.8439370049e-04,1.0955800099e-03,1.2051068916e-03
1.6601440000e+00,7.8945806308e-04,9.0144829301e-04,9.9299453723e-04,1.1041597463e-03,1.1940174591e-03
1.6611440000e+00,7.9246601672e-04,8.9160173957e-04,9.9797704024e-04,1.1042485130e-03,1.1978967086e-03
1.6621440000e+00,7.8823468357e-04,8.9673420007e-04,1.0039019980e-03,1.1015199561e-03,1.1839184299e-03
1.6631440000e+00,7.9363235272e-04,8.9555003797e-04,9.9521603261e-04,1.1084495054e-03,1.1888577137e-03
1.6641440000e+00,7.9526304035e-04,8.9631190349e-04,9.9628312455e-04,1.1009766604e-03,1.1887743312e-03
1.6651440000e+00,7.9776036728e-04,8.8481116109e-04,9.9694640085e-04,1.1070061009e-03,1.1838785576e-03
1.6661440000e+00,7.8260243754e-04,8.8972730737e-04,9.9133554613e-04,1.1069239554e-03,1.1882587569e-03
1.6671440000e+00,7.9014156654e-04,8.8777807832e-04,9.9180775578e-04,1.1088190513e-03,1.1820186774e-03
1.6681440000e+00,7.8971876064e-04,9.0553745395e-04,9.8980082839e-04,1.0886527161e-03,1.1910252215e-03
1.6691440000e+00,7.9764751717e-04,8.9209454018e-04,9.9899756606e-04,1.1026090942e-03,1.1818987696e-03
1.6701440000e+00,7.9130084487e-04,8.9397617558e-04,9.8786651506e-04,1.1022113904e-03,1.2058001448e-03
1.6711440000e+00,7.9301229562e-04,8.9500164904e-04,9.9339107692e-04,1.1083983554e-03,1.1920524412e-03
1.6721440000e+00,7.9430385085e-04,8.9259614469e-04,9.9404307548e-04,1.0998218204e-03,1.1866003479e-03
1.6731440000e+00,7.8602475696e-04,8.9532106358e-04,1.0069704149e-03,1.1010676826e-03,1.1773479491e-03
1.6741440000e+00,7.8670178482e-04,8.9279703388e-04,9.9885961390e-04,1.1054499191e-03,1.1921158875e-03
1.6751440000e+00,7.8656164987e-04,9.0093388280e-04,1.0013915016e-03,1.0973896860e-03,1.1933319911e-03
1.6761440000e+00,7.9182602349e-04,8.9073218987e-04,9.9068834970e-04,1.1010373419e-03,1.1872462346e-03
1.6771440000e+00,7.8290046076e-04,8.9287394076e-04,9.9786884675e-04,1.0978138016e-03,1.1965897284e-03
1.6781440000e+00,7.8810713603e-04,8.9300156105e-04,9.9502678495e-04,1.1046991131e-03,1.1888236622e-03
1.6791440000e+00,7.8891702287e-04,9.0415487648e-04,9.8997064924e-04,1.0941922665e-03,1.1971929052e-03
1.6801440000e+00,7.9924429883e-04,8.9321307314e-04,9.9565229903e-04,1.0987308633e-03,1.1885863205e-03
1.6811440000e+00,7.9182602349e-04,8.9499262685e-04,9.9193937785e-04,1.0996343917e-03,1.1970652849e-03
1.6821440000e+00,7.9800804087e-04,8.8817832875e-04,9.9327786302e-04,1.1132634245e-03,1.1949516193e-03
1.6831440000e+00,7.9138371802e-04,8.8965971372e-04,9.8964475910e-04,1.1027560686e-03,1.1892105977e-03
1.6841440000e+00,7.9069955973e-04,8.8784167019e-04,1.0065063543e-03,1.1078831449e-03,1.1780881323e-03
1.6851440000e+00,7.9265118984e-04,8.8651962869e-04,9.9788892840e-04,1.0999972437e-03,1.1869599984e-03
1.6861440000e+00,7.9000419646e-04,8.9726076112e-04,9.9284712633e-04,1.0989461589e-03,1.1855219782e-03
1.6871440000e+00,7.9084915342e-04,8.9056222350e-04,9.8680960946e-04,1.1019392696e-03,1.1974834342e-03
1.6881440000e+00,7.8721073805e-04,8.9131513960e-04,9.9574353953e-04,1.0966774425e-03,1.1920061661e-03
1.6891440000e+00,7.8570345067e-04,8.9258552180e-04,9.9632707133e-04,1.1035545322e-03,1.1876463395e-03
1.6901440000e+00,7.8444536484e-04,9.0291912784e-04,9.9428485555e-04,1.0975423356e-03,1.1958536197e-03
1.6911440000e+00,7.9978854046e-04,8.9790271886e-04,9.9986682471e-04,1.0970516450e-03,1.1897107470e-03
1.6921440000e+00,7.9055935203e-04,8.9958761237e-04,9.9833494460e-04,1.0965015827e-03,1.1936141527e-03
1.6931440000e+00,7.8966717410e-04,8.8157787104e-04,1.0013836436e-03,1.1156105029e-03,1.1891773465e-03
1.6941440000e+00,7.8361226770e-04,8.9465291239e-04,9.9053700978e-04,1.1031594477e-03,1.1919262033e-03
1.6951440000e+00,7.9142919276e-04,8.9204564574e-04,1.0011139966e-03,1.1020889360e-03,1.1793529848e-03
1.6961440000e+00,7.8966419096e-04,8.9354951342e-04,9.9730932561e-04,1.0975546320e-03,1.1865572014e-03
1.6971440000e+00,7.8877412307e-04,8.9421257144e-04,9.9452998256e-04,1.1059083772e-03,1.1938968964e-03
1.6981440000e+00,7.9571625974e-04,8.9271503384e-04,9.8181582871e-04,1.1034488125e-03,1.2021759903e-03
1.6991440000e+00,7.9652119894e-04,8.9468980150e-04,9.9273020169e-04,1.0985777772e-03,1.1852938042e-03
1.7001440000e+00,7.9450190242e-04,8.8618740847e-04,9.8738768429e-04,1.1080266995e-03,1.1921252008e-03
1.7011440000e+00,7.9250094132e-04,8.9401677542e-04,1.0014332656e-03,1.1046814325e-03,1.1887080473e-03
1.7021440000e+00,7.9758377979e-04,8.9369852503e-04,9.9576333014e-04,1.1078640819e-03,1.1881800310e-03
1.7031440000e+00,7.9564866610e-04,8.9080371254e-04,9.9528704595e-04,1.0993507749e-03,1.1834778707e-03
1.7041440000e+00,7.9285338870e-04,8.8166299975e-04,1.0002718773e-03,1.1133208318e-03,1.1817541963e-03
1.7051440000e+00,7.8249388025e-04,8.9454573754e-04,9.9250457424e-04,1.1039253877e-03,1.1888040171e-03
1.7061440000e+00,7.8851611761e-04,8.8894295914e-04,9.9844342913e-04,1.1024517153e-03,1.1838928185e-03
1.7071440000e+00,7.8285505879e-04,8.9860877779e-04,9.9526892882e-04,1.0914891755e-03,1.1889175221e-03
1.7081440000e+00,7.9222962086e-04,8.9715518698e-04,9.9913071608e-04,1.1017514043e-03,1.1921149417e-03
1.7091440000e+00,7.9138299043e-04,9.0090659796e-04,9.8430718936e-04,1.0974156612e-03,1.1966752209e-03
1.7101440000e+00,7.9031931818e-04,9.0220113634e-04,9.9302102171e-04,1.1035972420e-03,1.1924177670e-03
1.7111440000e+00,7.9338366049e-04,8.9226872660e-04,9.9764110928e-04,1.1071189510e-03,1.1971457570e-03
1.7121440000e+00,7.8967299487e-04,8.9829685749e-04,1.0043849034e-03,1.1025077401e-03,1.1762924260e-03
1.7131440000e+00,7.9436518718e-04,8.9590517746e-04,9.9403885542e-04,1.1077054660e-03,1.1858278594e-03
1.7141440000e+00,7.9406578152e-04,8.9533758000e-04,9.9494987808e-04,1.1021013052e-03,1.1872466712e-03
1.7151440000e+00,7.9730722064e-04,8.8455781224e-04,9.9410972325e-04,1.1098698451e-03,1.1834115867e-03
1.7161440000e+00,7.8238845163e-04,8.8851913461e-04,9.9112294265e-04,1.1067956075e-03,1.1872776668e-03
1.7171440000e+00,7.9035846284e-04,8.8677079475e-04,9.9144046544e-04,1.1068639287e-03,1.1824050307e-03
1.7181440000e+00,7.9032979556e-04,9.0546156571e-04,9.8844699096e-04,1.0881335766e-03,1.1909541354e-03
1.7191440000e+00,7.9979596194e-04,8.9054650743e-04,9.9604338175e-04,1.1006829300e-03,1.1850592273e-03
1.7201440000e+00,7.9239194747e-04,8.9354856755e-04,9.8731725302e-04,1.1024361447e-03,1.1986677418e-03
1.7211440000e+00,7.9311546870e-04,8.9273424237e-04,9.9275632238e-04,1.1084523430e-03,1.1940297554e-03
1.7221440000e+00,7.9177967564e-04,8.9301342086e-04,9.9352255347e-04,1.1009577429e-03,1.1852503667e-03
1.7231440000e+00,7.8681936429e-04,8.9382127044e-04,1.0058441694e-03,1.1009499576e-03,1.1783762602e-03
1.7241440000e+00,7.8592100181e-04,8.9118708274e-04,9.9525605037e-04,1.1072782218e-03,1.1946271843e-03
1.7251440000e+00,7.8797718743e-04,8.9985369414e-04,1.0010632832e-03,1.1002030806e-03,1.1885317508e-03
1.7261440000e+00,7.9309342254e-04,8.9174900495e-04,9.8704767879e-04,1.1046105647e-03,1.1903298582e-03
1.7271440000e+00,7.8440367361e-04,8.9259614469e-04,9.9661672721e-04,1.1008231377e-03,1.1916698713e-03
1.7281440000e+00,7.8889286669e-04,8.9457404101e-04,9.9392520497e-04,1.1066635489e-03,1.1935132352e-03
1.7291440000e+00,7.9017314420e-04,9.0457091574e-04,9.9020588095e-04,1.0963429668e-03,1.2008011254e-03
1.7301440000e+00,7.9932207882e-04,8.9349116024e-04,9.9621509435e-04,1.1012106552e-03,1.1893260671e-03
1.7311440000e+00,7.9438184912e-04,8.9570639830e-04,9.9119082734e-04,1.0999633378e-03,1.1977724353e-03
1.7321440000e+00,7.9906407336e-04,8.8635686552e-04,9.9447330285e-04,1.1151874787e-03,1.1891902250e-03
1.7331440000e+00,7.8918477811e-04,8.8972323283e-04,9.9001415947e-04,1.1067830201e-03,1.1888489826e-03
1.7341440000e+00,7.9158176959e-04,8.8663611677e-04,1.0048928380e-03,1.1132998043e-03,1.1804583482e-03
1.7351440000e+00,7.9318670032e-04,8.8638771558e-04,9.9629643955e-04,1.1043869745e-03,1.1874642223e-03
1.7361440000e+00,7.9023324361e-04,8.9630797447e-04,9.9263874290e-04,1.1037332297e-03,1.1840812658e-03
1.7371440000e+00,7.9444776929e-04,8.9194698376e-04,9.8420852737e-04,1.1056470976e-03,1.2029187201e-03
1.7381440000e+00,7.8983212006e-04,8.9206470875e-04,9.9655386293e-04,1.0983112588e-03,1.1922227714e-03
