# Saved on 2025-06-26T13:15:00.279790
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE11
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.1
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S)
1.4751440000e+00,3.9417369408e-04,4.8837078793e-04,5.9655121731e-04,7.1370275691e-04,7.8162767750e-04
1.4761440000e+00,4.0045717469e-04,4.9886413763e-04,6.0685473727e-04,7.0801062975e-04,7.8267992649e-04
1.4771440000e+00,3.9520597056e-04,4.9640162615e-04,6.0180682340e-04,7.0917310950e-04,7.8445867985e-04
1.4781440000e+00,3.8988579036e-04,5.0228332839e-04,6.0775357269e-04,7.0545916969e-04,7.8796139860e-04
1.4791440000e+00,3.9435792132e-04,4.9413076340e-04,6.0061465774e-04,7.0508343924e-04,7.8111159382e-04
1.4801440000e+00,3.9531059883e-04,4.9417601986e-04,6.0045898863e-04,7.1407965152e-04,7.8394419688e-04
1.4811440000e+00,3.9293670852e-04,4.9440615840e-04,6.0188187490e-04,7.0645415690e-04,7.8405435488e-04
1.4821440000e+00,3.8523059629e-04,4.9474332627e-04,6.0039848904e-04,7.0861708082e-04,7.9616678704e-04
1.4831440000e+00,3.8490503357e-04,4.9451289669e-04,6.0104470322e-04,7.1118862252e-04,7.8972778283e-04
1.4841440000e+00,3.7989047996e-04,4.8954501835e-04,5.9703470470e-04,7.1952410508e-04,7.9620862380e-04
1.4851440000e+00,3.9440343244e-04,4.8880647228e-04,5.9596779465e-04,7.1719419793e-04,7.8524724813e-04
1.4861440000e+00,3.8693979150e-04,4.8384496040e-04,5.9205056459e-04,7.1901660704e-04,7.8603821748e-04
1.4871440000e+00,3.8901340304e-04,4.9602527724e-04,6.0587928601e-04,7.0535599662e-04,7.8808676335e-04
1.4881440000e+00,3.8370733819e-04,4.8995851103e-04,5.9891888668e-04,7.1427231887e-04,7.8570585174e-04
1.4891440000e+00,3.8571281038e-04,4.8993235396e-04,5.9816920839e-04,7.1097245382e-04,7.8981996921e-04
1.4901440000e+00,3.8747530198e-04,4.8440153478e-04,5.9319168940e-04,7.1345988545e-04,7.8421027865e-04
1.4911440000e+00,3.9094549720e-04,4.8953625083e-04,5.9879734181e-04,7.1548332926e-04,7.8342214692e-04
1.4921440000e+00,3.9584483602e-04,4.8908892495e-04,5.9897884057e-04,7.1164118708e-04,7.8100471001e-04
1.4931440000e+00,3.9409991587e-04,4.9310627219e-04,5.9988218709e-04,7.1340829891e-04,7.9531579104e-04
1.4941440000e+00,3.9066078898e-04,4.9830261560e-04,6.0558439145e-04,7.0680005592e-04,7.8720629972e-04
1.4951440000e+00,3.9144440962e-04,4.9949732784e-04,6.0658967413e-04,7.1522816143e-04,7.8670491348e-04
1.4961440000e+00,4.0061142499e-04,4.9497532018e-04,6.0329108237e-04,7.1207687142e-04,7.7872115071e-04
1.4971440000e+00,3.9422076952e-04,4.9243248213e-04,6.0144775489e-04,7.0992973633e-04,7.8789875261e-04
1.4981440000e+00,3.9340477088e-04,5.0015329180e-04,6.0715741711e-04,7.0191177656e-04,7.8645171016e-04
1.4991440000e+00,3.8372247218e-04,4.9504091294e-04,6.0521553678e-04,7.1163849498e-04,7.8500364907e-04
1.5001440000e+00,3.8465324906e-04,4.9528054660e-04,6.0502243286e-04,7.0984788181e-04,7.9089040810e-04
1.5011440000e+00,3.7823378079e-04,4.8560938012e-04,5.9283360315e-04,7.1630398452e-04,7.9045588791e-04
1.5021440000e+00,3.8337089791e-04,4.8803940444e-04,5.9760273871e-04,7.1708011092e-04,7.9131794337e-04
1.5031440000e+00,3.8797985326e-04,4.8248526582e-04,5.9214980865e-04,7.1767964982e-04,7.8572280472e-04
1.5041440000e+00,3.8520585804e-04,4.8983663874e-04,5.9982707171e-04,7.1724876761e-04,7.9426550656e-04
1.5051440000e+00,3.8440979552e-04,4.9115522415e-04,5.9959904320e-04,7.1032984124e-04,7.9097328125e-04
1.5061440000e+00,3.8662168663e-04,4.8899648391e-04,5.9941074142e-04,7.1777947596e-04,7.8870303696e-04
1.5071440000e+00,3.9449474571e-04,4.8877835070e-04,6.0014954215e-04,7.1604314144e-04,7.7863238403e-04
1.5081440000e+00,3.9434587961e-04,4.8850040912e-04,5.9816244175e-04,7.1382310125e-04,7.8363373177e-04
1.5091440000e+00,3.9884613216e-04,4.9384463637e-04,6.0158712586e-04,7.0493355452e-04,7.7843302279e-04
1.5101440000e+00,3.8504866097e-04,4.9566224334e-04,6.0281014157e-04,7.0875808888e-04,7.8919452790e-04
1.5111440000e+00,3.9310227294e-04,4.9961381592e-04,6.0600112192e-04,7.0577400038e-04,7.8732708062e-04
1.5121440000e+00,3.9005048166e-04,4.8778605560e-04,5.9431844420e-04,7.1920549090e-04,7.8642129665e-04
1.5131440000e+00,3.9455979277e-04,4.9337952078e-04,6.0050395405e-04,7.1037095040e-04,7.8900186054e-04
1.5141440000e+00,3.9290658606e-04,4.9263126130e-04,6.0272530391e-04,7.1228496381e-04,7.8445147665e-04
1.5151440000e+00,3.9154761907e-04,4.9848356866e-04,6.0592847149e-04,7.1021626354e-04,7.8972552728e-04
1.5161440000e+00,3.8775309804e-04,4.9543803470e-04,5.9968711867e-04,7.1082176873e-04,7.8887183918e-04
1.5171440000e+00,3.8140115066e-04,4.9390106142e-04,6.0078484239e-04,7.1293980000e-04,7.9309211287e-04
1.5181440000e+00,3.8420297642e-04,4.9078538723e-04,5.9885896917e-04,7.1324036981e-04,7.8083903645e-04
1.5191440000e+00,3.8720740122e-04,4.8561407311e-04,5.9320725995e-04,7.1890390245e-04,7.8681856394e-04
1.5201440000e+00,3.8693524402e-04,4.8421676183e-04,5.9336784034e-04,7.1116315667e-04,7.8994125943e-04
1.5211440000e+00,3.7869816879e-04,4.8745612730e-04,5.9593654441e-04,7.1112583100e-04,7.9605160863e-04
1.5221440000e+00,3.8463502278e-04,4.9201036745e-04,6.0161088186e-04,7.1591493906e-04,7.8733806731e-04
1.5231440000e+00,3.8493315515e-04,4.8418267397e-04,5.9348207287e-04,7.2227208875e-04,7.8973447671e-04
1.5241440000e+00,3.9489681512e-04,4.8682701163e-04,5.9619964304e-04,7.1499205660e-04,7.8747369116e-04
1.5251440000e+00,3.9372174797e-04,4.8845813581e-04,5.9653470089e-04,7.1370915975e-04,7.8441145888e-04
1.5261440000e+00,3.9993057726e-04,4.9805268645e-04,6.0767935793e-04,7.0732778113e-04,7.8385499364e-04
1.5271440000e+00,3.9397549699e-04,4.9447924539e-04,6.0231053794e-04,7.0801586844e-04,7.8350298281e-04
1.5281440000e+00,3.8981695980e-04,5.0066420954e-04,6.0821614170e-04,7.0691501605e-04,7.9062294390e-04
1.5291440000e+00,3.9332138840e-04,4.9234768085e-04,5.9948863054e-04,7.0599104220e-04,7.8164506704e-04
1.5301440000e+00,3.9476024540e-04,4.9232829042e-04,6.0098263930e-04,7.1426497016e-04,7.8478595242e-04
1.5311440000e+00,3.9339109208e-04,4.9474547268e-04,6.0072492488e-04,7.0684160164e-04,7.8646909969e-04
1.5321440000e+00,3.8545964344e-04,4.9616650358e-04,6.0177670093e-04,7.0780522947e-04,7.9827565060e-04
1.5331440000e+00,3.8483703975e-04,4.9515514547e-04,6.0296519223e-04,7.0887072070e-04,7.9101257143e-04
1.5341440000e+00,3.8034893805e-04,4.9111265980e-04,5.9919329942e-04,7.1789399954e-04,7.9691337305e-04
1.5351440000e+00,3.9355549234e-04,4.8880916438e-04,5.9913010773e-04,7.1515692980e-04,7.8369354014e-04
1.5361440000e+00,3.8716807467e-04,4.8455320211e-04,5.9456753661e-04,7.1920629125e-04,7.8868462879e-04
1.5371440000e+00,3.8855479943e-04,4.9609963753e-04,6.0642058088e-04,7.0511690865e-04,7.8705576016e-04
1.5381440000e+00,3.8375539589e-04,4.8945959861e-04,6.0056263465e-04,7.1505048254e-04,7.8738361481e-04
1.5391440000e+00,3.8555801439e-04,4.8918551329e-04,5.9928872361e-04,7.1098664193e-04,7.8997931269e-04
1.5401440000e+00,3.8741520257e-04,4.8289450206e-04,5.9329391661e-04,7.1353992098e-04,7.8739591117e-04
1.5411440000e+00,3.9054626541e-04,4.9013353419e-04,5.9979596699e-04,7.1356000262e-04,7.8687087807e-04
1.5421440000e+00,3.9677051973e-04,4.8972313380e-04,5.9834183048e-04,7.1251175541e-04,7.8661636508e-04
1.5431440000e+00,3.9617112634e-04,4.9355072406e-04,6.0177811974e-04,7.1291673521e-04,7.9875331721e-04
1.5441440000e+00,3.9135462430e-04,4.9829384807e-04,6.0788162955e-04,7.0647489338e-04,7.9213721619e-04
1.5451440000e+00,3.9150916564e-04,4.9911323003e-04,6.0735870647e-04,7.1300652053e-04,7.9062498116e-04
1.5461440000e+00,4.0029022784e-04,4.9496738939e-04,6.0590784415e-04,7.1392314567e-04,7.8259865404e-04
1.5471440000e+00,3.9437330997e-04,4.9178503104e-04,6.0203230532e-04,7.1124675742e-04,7.9252313299e-04
1.5481440000e+00,3.9396574721e-04,4.9854435929e-04,6.0875136114e-04,7.0242407674e-04,7.8988618043e-04
1.5491440000e+00,3.8249807403e-04,4.9542206398e-04,6.0516154917e-04,7.1111891884e-04,7.9153847764e-04
1.5501440000e+00,3.8478938222e-04,4.9441125157e-04,6.0524071159e-04,7.1068352554e-04,7.9600518802e-04
1.5511440000e+00,3.7811092625e-04,4.8515164963e-04,5.9336714912e-04,7.1702146670e-04,7.9743564129e-04
1.5521440000e+00,3.8378184399e-04,4.8847850849e-04,5.9741501900e-04,7.1664806455e-04,7.9747194832e-04
1.5531440000e+00,3.8746300561e-04,4.8248370149e-04,5.9222373238e-04,7.1867376391e-04,7.9042576544e-04
1.5541440000e+00,3.8598736865e-04,4.9077916628e-04,6.0307251260e-04,7.1639828093e-04,7.9767582065e-04
1.5551440000e+00,3.8354308344e-04,4.8967547627e-04,5.9898604377e-04,7.0981594035e-04,7.9466219177e-04
1.5561440000e+00,3.8591286284e-04,4.8922564019e-04,6.0009679146e-04,7.1701688285e-04,7.9335848568e-04
1.5571440000e+00,3.9241760533e-04,4.8936744861e-04,6.0049038439e-04,7.1716778621e-04,7.8272714745e-04
1.5581440000e+00,3.9447000745e-04,4.8850648454e-04,5.9821093600e-04,7.1522415965e-04,7.8908233263e-04
1.5591440000e+00,3.9859096432e-04,4.9273716286e-04,6.0273549025e-04,7.0526832133e-04,7.8341960034e-04
1.5601440000e+00,3.8447400584e-04,4.9566180678e-04,6.0350186686e-04,7.0720197982e-04,7.9544683103e-04
1.5611440000e+00,3.9126600313e-04,4.9877904530e-04,6.0729580582e-04,7.0527792559e-04,7.9204866779e-04
1.5621440000e+00,3.9046175516e-04,4.8929730838e-04,5.9675578086e-04,7.1924419899e-04,7.9296813055e-04
1.5631440000e+00,3.9581216697e-04,4.9333117204e-04,6.0109374317e-04,7.1086884418e-04,7.9414538050e-04
1.5641440000e+00,3.9339360228e-04,4.9352966016e-04,6.0433678300e-04,7.1305628808e-04,7.8935954662e-04
1.5651440000e+00,3.9229798858e-04,5.0066617405e-04,6.0774847952e-04,7.1188689617e-04,7.9504803580e-04
1.5661440000e+00,3.8918984501e-04,4.9481557653e-04,6.0144448071e-04,7.1258931712e-04,7.9418110545e-04
1.5671440000e+00,3.8276299165e-04,4.9484879128e-04,6.0197420680e-04,7.1355265391e-04,7.9812962213e-04
1.5681440000e+00,3.8356625737e-04,4.9016620324e-04,5.9928632254e-04,7.1324429882e-04,7.8462420788e-04
1.5691440000e+00,3.8781374315e-04,4.8682191846e-04,5.9503883676e-04,7.1979877248e-04,7.9133009422e-04
1.5701440000e+00,3.8744066842e-04,4.8469770263e-04,5.9370970121e-04,7.1266156738e-04,7.9445795564e-04
1.5711440000e+00,3.7884929043e-04,4.8817284551e-04,5.9651491028e-04,7.1227943408e-04,8.0191348388e-04
1.5721440000e+00,3.8366451918e-04,4.9191410653e-04,5.9971058363e-04,7.1660186222e-04,7.9048651969e-04
1.5731440000e+00,3.8569825847e-04,4.8540667194e-04,5.9276604588e-04,7.2396585892e-04,7.9394769273e-04
1.5741440000e+00,3.9582944737e-04,4.8894897191e-04,5.9532711020e-04,7.1500166086e-04,7.9080673459e-04
1.5751440000e+00,3.9363167161e-04,4.8951744247e-04,5.9770805819e-04,7.1404392656e-04,7.8622593719e-04
1.5761440000e+00,4.0043512854e-04,4.9847607443e-04,6.0673839471e-04,7.0718640927e-04,7.8620767454e-04
1.5771440000e+00,3.9442576963e-04,4.9575115554e-04,6.0164777096e-04,7.0844536822e-04,7.8712801042e-04
1.5781440000e+00,3.9110866055e-04,5.0063648814e-04,6.0656930145e-04,7.0494752435e-04,7.9416669905e-04
1.5791440000e+00,3.9206319343e-04,4.9161535571e-04,5.9604073613e-04,7.0527523349e-04,7.8651166405e-04
1.5801440000e+00,3.9423659473e-04,4.9331578339e-04,6.0240679886e-04,7.1485759690e-04,7.8859389760e-04
1.5811440000e+00,3.9168120566e-04,4.9379345000e-04,5.9831778344e-04,7.0950918598e-04,7.8980527178e-04
1.5821440000e+00,3.8506448618e-04,4.9455855333e-04,5.9972851886e-04,7.0818015956e-04,8.0073150457e-04
1.5831440000e+00,3.8445774408e-04,4.9453934480e-04,6.0249403759e-04,7.1056121669e-04,7.9609926615e-04
1.5841440000e+00,3.8096248318e-04,4.9214198953e-04,5.9836715081e-04,7.1944945375e-04,8.0018071458e-04
1.5851440000e+00,3.9421469410e-04,4.8949030315e-04,5.9737049014e-04,7.1571783337e-04,7.8619683336e-04
1.5861440000e+00,3.8618258259e-04,4.8535748647e-04,5.9345817135e-04,7.2067858127e-04,7.9331875895e-04
1.5871440000e+00,3.8807596866e-04,4.9455135013e-04,6.0361424403e-04,7.0313290053e-04,7.9023477156e-04
1.5881440000e+00,3.8325848436e-04,4.9093170674e-04,5.9798443544e-04,7.1488575486e-04,7.8970093455e-04
1.5891440000e+00,3.8598482206e-04,4.9006397603e-04,5.9664806031e-04,7.1048503742e-04,7.9316749179e-04
1.5901440000e+00,3.8737351133e-04,4.8383786634e-04,5.8992929553e-04,7.1326423495e-04,7.8992117778e-04
1.5911440000e+00,3.8970159949e-04,4.9100297474e-04,5.9930272982e-04,7.1474081778e-04,7.9064629972e-04
1.5921440000e+00,3.9570826630e-04,4.9035548727e-04,5.9678688558e-04,7.1330890933e-04,7.8759367170e-04
1.5931440000e+00,3.9552633098e-04,4.9366568419e-04,6.0121335991e-04,7.1358343121e-04,7.9767945863e-04
1.5941440000e+00,3.9146518247e-04,4.9852045777e-04,6.0556401877e-04,7.0551010140e-04,7.9443118011e-04
1.5951440000e+00,3.9258044126e-04,4.9949932873e-04,6.0751888668e-04,7.1084454248e-04,7.9202975030e-04
1.5961440000e+00,3.9993497921e-04,4.9604041124e-04,6.0569789639e-04,7.1176924394e-04,7.8107339505e-04
1.5971440000e+00,3.9533308154e-04,4.9287344154e-04,6.0078175011e-04,7.1006827056e-04,7.8875251347e-04
1.5981440000e+00,3.9428141463e-04,4.9902700994e-04,6.0495767684e-04,7.0119320299e-04,7.8511206084e-04
1.5991440000e+00,3.8363596104e-04,4.9727103033e-04,6.0319987824e-04,7.1118622145e-04,7.8963828855e-04
1.6001440000e+00,3.8528756704e-04,4.9511698307e-04,6.0205013142e-04,7.0950802183e-04,7.9288547568e-04
1.6011440000e+00,3.7912072003e-04,4.8590809456e-04,5.9192589106e-04,7.1872244007e-04,7.9349149019e-04
1.6021440000e+00,3.8548296288e-04,4.8842619435e-04,5.9465361119e-04,7.1695700171e-04,7.9321907833e-04
1.6031440000e+00,3.8845555537e-04,4.8330377467e-04,5.9146077547e-04,7.2007307608e-04,7.8615143138e-04
1.6041440000e+00,3.8649348426e-04,4.9306949222e-04,6.0197278799e-04,7.1924194344e-04,7.9435980297e-04
1.6051440000e+00,3.8473397581e-04,4.9056980060e-04,5.9774636611e-04,7.1039299655e-04,7.9198747699e-04
1.6061440000e+00,3.8659596612e-04,4.9071823014e-04,5.9893558500e-04,7.1625123383e-04,7.8989236499e-04
1.6071440000e+00,3.9229460526e-04,4.9098372983e-04,5.9894464357e-04,7.1457841841e-04,7.7945034718e-04
1.6081440000e+00,3.9465634472e-04,4.8926438467e-04,5.9799560404e-04,7.1326619945e-04,7.8555807704e-04
1.6091440000e+00,3.9905069571e-04,4.9260142987e-04,5.9969941503e-04,7.0568137744e-04,7.8237826528e-04
1.6101440000e+00,3.8531190512e-04,4.9492613471e-04,6.0187001509e-04,7.0774614869e-04,7.9479228589e-04
1.6111440000e+00,3.9280679630e-04,4.9964746722e-04,6.0488204326e-04,7.0604328357e-04,7.8713703260e-04
1.6121440000e+00,3.8977439544e-04,4.9134479923e-04,5.9625235735e-04,7.2120259574e-04,7.8939374362e-04
1.6131440000e+00,3.9562048187e-04,4.9444872275e-04,6.0041813413e-04,7.0998401497e-04,7.9218385508e-04
1.6141440000e+00,3.9188591472e-04,4.9533085985e-04,6.0373284214e-04,7.1286543971e-04,7.8658471466e-04
1.6151440000e+00,3.9139929868e-04,5.0230537454e-04,6.0953298089e-04,7.0832662459e-04,7.8993776697e-04
1.6161440000e+00,3.8791749830e-04,4.9344158469e-04,6.0020975070e-04,7.1080328780e-04,7.8851880971e-04
1.6171440000e+00,3.8226877223e-04,4.9529848184e-04,6.0199385189e-04,7.1293077781e-04,7.9312354501e-04
1.6181440000e+00,3.8265399780e-04,4.8961315770e-04,5.9798458096e-04,7.1284623118e-04,7.8109900642e-04
1.6191440000e+00,3.8726477214e-04,4.8653451813e-04,5.9425310610e-04,7.1935530286e-04,7.8649463831e-04
1.6201440000e+00,3.8838967157e-04,4.8465881264e-04,5.9256570239e-04,7.1403614129e-04,7.9383054981e-04
1.6211440000e+00,3.7995156163e-04,4.8883448471e-04,5.9370093368e-04,7.1219248639e-04,8.0156605691e-04
1.6221440000e+00,3.8345500798e-04,4.9238075007e-04,6.0049842432e-04,7.1588314313e-04,7.8942073742e-04
1.6231440000e+00,3.8561738620e-04,4.8646172218e-04,5.9365807829e-04,7.2233029641e-04,7.9234501754e-04
1.6241440000e+00,3.9708098484e-04,4.8829020670e-04,5.9523565142e-04,7.1555485192e-04,7.8805678640e-04
1.6251440000e+00,3.9370166633e-04,4.8975958634e-04,5.9838959714e-04,7.1521768405e-04,7.8502627730e-04
1.6261440000e+00,4.0060123865e-04,4.9892605603e-04,6.0738530010e-04,7.0713198511e-04,7.8488090367e-04
1.6271440000e+00,3.9353992179e-04,4.9603360821e-04,6.0441623646e-04,7.0739384682e-04,7.8605684394e-04
1.6281440000e+00,3.9060436393e-04,5.0140781241e-04,6.0855527408e-04,7.0667527325e-04,7.9403296695e-04
1.6291440000e+00,3.9277412725e-04,4.9060923629e-04,5.9678193793e-04,7.0632857387e-04,7.8705226770e-04
1.6301440000e+00,3.9372625906e-04,4.9606867833e-04,6.0194746766e-04,7.1379225119e-04,7.8862045484e-04
1.6311440000e+00,3.9328646380e-04,4.9363272410e-04,5.9811605752e-04,7.0954418334e-04,7.8989818576e-04
1.6321440000e+00,3.8700352889e-04,4.9496753491e-04,6.0142596340e-04,7.0966561907e-04,8.0040525063e-04
1.6331440000e+00,3.8529280573e-04,4.9612623116e-04,6.0273818235e-04,7.0997499279e-04,7.9489531345e-04
1.6341440000e+00,3.8085676351e-04,4.9214184401e-04,5.9947491536e-04,7.1802824095e-04,8.0097030150e-04
1.6351440000e+00,3.9320064388e-04,4.9003840104e-04,5.9764075559e-04,7.1864349593e-04,7.8528086306e-04
1.6361440000e+00,3.8668164052e-04,4.8511898058e-04,5.9216945374e-04,7.1962975198e-04,7.9359968367e-04
1.6371440000e+00,3.8821464841e-04,4.9275764468e-04,6.0051497712e-04,7.0413385401e-04,7.9012446804e-04
1.6381440000e+00,3.8229987695e-04,4.9092759582e-04,5.9900019551e-04,7.1365597250e-04,7.8886572737e-04
1.6391440000e+00,3.8605678128e-04,4.8973543016e-04,5.9706286265e-04,7.0997055445e-04,7.9285367974e-04
1.6401440000e+00,3.8704311009e-04,4.8224068451e-04,5.9036854509e-04,7.1525697422e-04,7.8987890447e-04
1.6411440000e+00,3.9059857954e-04,4.8947065807e-04,5.9838268498e-04,7.1465277870e-04,7.8993405623e-04
1.6421440000e+00,3.9662165364e-04,4.8932801292e-04,5.9740043071e-04,7.1371548984e-04,7.8452285379e-04
1.6431440000e+00,3.9682327042e-04,4.9365746236e-04,6.0265545471e-04,7.1257760283e-04,7.9703662777e-04
1.6441440000e+00,3.9186259528e-04,4.9620113714e-04,6.0564205342e-04,7.0541136665e-04,7.9179015302e-04
1.6451440000e+00,3.9138176362e-04,4.9958471209e-04,6.0676989960e-04,7.1035472502e-04,7.8972683696e-04
1.6461440000e+00,3.9986229240e-04,4.9635833420e-04,6.0579655838e-04,7.1181784733e-04,7.8008270066e-04
1.6471440000e+00,3.9562954044e-04,4.9115224101e-04,5.9957739722e-04,7.1055161243e-04,7.9018980614e-04
1.6481440000e+00,3.9442958951e-04,4.9807189498e-04,6.0512309574e-04,7.0117901487e-04,7.8837816545e-04
1.6491440000e+00,3.8251968363e-04,4.9640570069e-04,6.0422480601e-04,7.0930356742e-04,7.9312594607e-04
1.6501440000e+00,3.8451329601e-04,4.9388392654e-04,6.0242375184e-04,7.0934627729e-04,7.9257653852e-04
1.6511440000e+00,3.7818004785e-04,4.8465655709e-04,5.9284604504e-04,7.1806600317e-04,7.9446326708e-04
1.6521440000e+00,3.8510028389e-04,4.8761728976e-04,5.9525471443e-04,7.1828275395e-04,7.9437719251e-04
1.6531440000e+00,3.8787326048e-04,4.8234473070e-04,5.9130255977e-04,7.2089933383e-04,7.8597709944e-04
1.6541440000e+00,3.8703154132e-04,4.9375430535e-04,6.0321301135e-04,7.1947404649e-04,7.9302597442e-04
1.6551440000e+00,3.8507991121e-04,4.9145703088e-04,5.9675847297e-04,7.1153837780e-04,7.9151795944e-04
1.6561440000e+00,3.8604164729e-04,4.8961541324e-04,5.9875477746e-04,7.1706184826e-04,7.9012337665e-04
1.6571440000e+00,3.9227878005e-04,4.8834532208e-04,5.9821941250e-04,7.1486596426e-04,7.7896751463e-04
1.6581440000e+00,3.9379483496e-04,4.8718255130e-04,5.9739733842e-04,7.1490030678e-04,7.8336772276e-04
1.6591440000e+00,3.9799255319e-04,4.9178474001e-04,5.9919711930e-04,7.0823247370e-04,7.7892218542e-04
1.6601440000e+00,3.8542839320e-04,4.9462261813e-04,6.0054848291e-04,7.0788679295e-04,7.9480087152e-04
1.6611440000e+00,3.9291749999e-04,4.9810314522e-04,6.0686405050e-04,7.0647336543e-04,7.8517230577e-04
1.6621440000e+00,3.9098227717e-04,4.9151640269e-04,5.9787573264e-04,7.2275623097e-04,7.8763026977e-04
1.6631440000e+00,3.9751088480e-04,4.9303347623e-04,5.9957117628e-04,7.0994996349e-04,7.8952252807e-04
1.6641440000e+00,3.9335431211e-04,4.9482830946e-04,6.0366059188e-04,7.1233160270e-04,7.8707926150e-04
1.6651440000e+00,3.9274120354e-04,5.0208596804e-04,6.0894941271e-04,7.0991671237e-04,7.9087854829e-04
1.6661440000e+00,3.8926813431e-04,4.9422549637e-04,6.0064969148e-04,7.1055037552e-04,7.8947348811e-04
1.6671440000e+00,3.8266065530e-04,4.9461425078e-04,6.0277223383e-04,7.1256363299e-04,7.9416473454e-04
1.6681440000e+00,3.8241676521e-04,4.8853024055e-04,5.9479003539e-04,7.1184942499e-04,7.8401630162e-04
1.6691440000e+00,3.8705951738e-04,4.8686419177e-04,5.9336642153e-04,7.1836795541e-04,7.8745135397e-04
1.6701440000e+00,3.8814156142e-04,4.8437635996e-04,5.9262354625e-04,7.1459428000e-04,7.9251862189e-04
1.6711440000e+00,3.7967460230e-04,4.8889611207e-04,5.9457670432e-04,7.1305796155e-04,7.9959376308e-04
1.6721440000e+00,3.8301164750e-04,4.9259691878e-04,6.0053207562e-04,7.1377427957e-04,7.9201759945e-04
1.6731440000e+00,3.8506859710e-04,4.8725523811e-04,5.9521076764e-04,7.2201757575e-04,7.9552148236e-04
1.6741440000e+00,3.9688093239e-04,4.8866510042e-04,5.9490794229e-04,7.1488066169e-04,7.9006938904e-04
1.6751440000e+00,3.9359762013e-04,4.8880239774e-04,5.9768062783e-04,7.1514972660e-04,7.8814358858e-04
1.6761440000e+00,4.0157105104e-04,4.9744081480e-04,6.0426144046e-04,7.0410314947e-04,7.8621276771e-04
1.6771440000e+00,3.9412308979e-04,4.9584319640e-04,6.0039030359e-04,7.0757138019e-04,7.8584242146e-04
1.6781440000e+00,3.9093618398e-04,5.0169011956e-04,6.0639202275e-04,7.0597023296e-04,7.9487625044e-04
1.6791440000e+00,3.9204620407e-04,4.8936573876e-04,5.9214075009e-04,7.0510162914e-04,7.8759279859e-04
1.6801440000e+00,3.9375285269e-04,4.9533115089e-04,6.0110491177e-04,7.1427421062e-04,7.8851400758e-04
1.6811440000e+00,3.9194939745e-04,4.9323462008e-04,5.9678986872e-04,7.1027650847e-04,7.8983466665e-04
1.6821440000e+00,3.8700509322e-04,4.9441918236e-04,6.0098685935e-04,7.1062044299e-04,7.9924277088e-04
1.6831440000e+00,3.8496906200e-04,4.9547932576e-04,6.0058482632e-04,7.0970265369e-04,7.9750781879e-04
1.6841440000e+00,3.8068850699e-04,4.9274789490e-04,6.0033064074e-04,7.1728238254e-04,8.0066129158e-04
1.6851440000e+00,3.9347407437e-04,4.9112157285e-04,5.9806658101e-04,7.1520538768e-04,7.8435899923e-04
1.6861440000e+00,3.8593534555e-04,4.8504178267e-04,5.9462123318e-04,7.1907372330e-04,7.9316567280e-04
1.6871440000e+00,3.8808517274e-04,4.9222129746e-04,5.9903242800e-04,7.0209935075e-04,7.8921337263e-04
1.6881440000e+00,3.8215381210e-04,4.9161084462e-04,5.9862202761e-04,7.1284848673e-04,7.9030418419e-04
1.6891440000e+00,3.8648951886e-04,4.8796871852e-04,5.9624318965e-04,7.1062087954e-04,7.9224715591e-04
