===================================
Name           : Evan
Test Number    : Program-Retention
Die Number     : 1
Device Number  : 67
Interval       : 0.01
data_points    : 300
v_rd           : 1
Waveform Format: Reram
Waveform       : Evan_Reram_4
VDD WGFMU      : 1
VSS WGFMU      : 2
smu_numD       : 4
smu_numG       : 1
smu_numB       : 2
smu_numS       : 3
VDBias         : 1
VGBias         : 0
VSBias         : 0
VBBias         : 0
Wait           : 0
VDBiasRead     : 1
VGBiasRead     : 0
VSBiasRead     : 0
VBBiasRead     : 0
===================================

Measurement	SMU1_Current	SMU1_Time	SMU4_Current	SMU4_Time
902	-0.18730E-09	+1.59260E+01	+0.54160E-06	
903	-0.10290E-09	+1.59431E+01	+0.54160E-06	
904	-0.05035E-09	+1.59602E+01	+0.54165E-06	
905	+0.04250E-09	+1.59818E+01	+0.54165E-06	
906	+0.26490E-09	+1.59976E+01	+0.54175E-06	
907	+0.36655E-09	+1.60136E+01	+0.54160E-06	
908	+0.25715E-09	+1.60296E+01	+0.54160E-06	
909	+0.25875E-09	+1.60457E+01	+0.54160E-06	
910	+0.25730E-09	+1.60630E+01	+0.54160E-06	
911	+0.26870E-09	+1.60790E+01	+0.54165E-06	
912	-0.03485E-09	+1.60936E+01	+0.54160E-06	
913	-0.10890E-09	+1.61096E+01	+0.54165E-06	
914	-0.18330E-09	+1.61260E+01	+0.54165E-06	
915	+0.11755E-09	+1.61512E+01	+0.54165E-06	
916	+0.08915E-09	+1.61683E+01	+0.54165E-06	
917	+0.00920E-09	+1.61854E+01	+0.54165E-06	
918	+0.38450E-09	+1.62138E+01	+0.54165E-06	
919	+0.26240E-09	+1.62297E+01	+0.54160E-06	
920	+0.26485E-09	+1.62456E+01	+0.54165E-06	
921	+0.26140E-09	+1.62630E+01	+0.54160E-06	
922	+0.26370E-09	+1.62790E+01	+0.54165E-06	
923	+0.25700E-09	+1.62962E+01	+0.54160E-06	
924	-0.12635E-09	+1.63096E+01	+0.54160E-06	
925	-0.16165E-09	+1.63260E+01	+0.54160E-06	
926	+0.11835E-09	+1.63512E+01	+0.54165E-06	
927	+0.09035E-09	+1.63682E+01	+0.54165E-06	
928	-0.27020E-09	+1.63877E+01	+0.54165E-06	
929	+0.38935E-09	+1.64138E+01	+0.54165E-06	
930	+0.26335E-09	+1.64297E+01	+0.54160E-06	
931	+0.26450E-09	+1.64457E+01	+0.54165E-06	
932	+0.31550E-09	+1.64620E+01	+0.54165E-06	
933	+0.26035E-09	+1.64790E+01	+0.54160E-06	
934	+0.26030E-09	+1.64962E+01	+0.54160E-06	
935	-0.12500E-09	+1.65097E+01	+0.54160E-06	
936	+0.25870E-09	+1.65293E+01	+0.54165E-06	
937	+0.12830E-09	+1.65511E+01	+0.54165E-06	
938	+0.08710E-09	+1.65681E+01	+0.54170E-06	
939	+0.02215E-09	+1.65852E+01	+0.54165E-06	
940	+0.38580E-09	+1.66138E+01	+0.54165E-06	
941	+0.29785E-09	+1.66297E+01	+0.54160E-06	
942	+0.26115E-09	+1.66457E+01	+0.54165E-06	
943	+0.30580E-09	+1.66620E+01	+0.54165E-06	
944	+0.25070E-09	+1.66790E+01	+0.54160E-06	
945	+0.26590E-09	+1.66961E+01	+0.54160E-06	
946	-0.13075E-09	+1.67096E+01	+0.54160E-06	
947	+0.26750E-09	+1.67293E+01	+0.54160E-06	
948	+0.16630E-09	+1.67510E+01	+0.54165E-06	
949	+0.06580E-09	+1.67681E+01	+0.54165E-06	
950	+0.19090E-09	+1.67842E+01	+0.54165E-06	
951	+0.01895E-09	+1.67977E+01	+0.54165E-06	
952	+0.38285E-09	+1.68136E+01	+0.54165E-06	
953	+0.28635E-09	+1.68296E+01	+0.54160E-06	
954	+0.25465E-09	+1.68456E+01	+0.54160E-06	
955	+0.29230E-09	+1.68620E+01	+0.54165E-06	
956	+0.26010E-09	+1.68791E+01	+0.54160E-06	
957	+0.27130E-09	+1.68962E+01	+0.54160E-06	
958	-0.11155E-09	+1.69096E+01	+0.54160E-06	
959	-0.17120E-09	+1.69259E+01	+0.54160E-06	
960	-0.09715E-09	+1.69430E+01	+0.54160E-06	
961	+0.01665E-09	+1.69684E+01	+0.54165E-06	
962	+0.16930E-09	+1.69842E+01	+0.54160E-06	
963	+0.00000E-09	+1.69977E+01	+0.54160E-06	
964	+0.38475E-09	+1.70137E+01	+0.54160E-06	
965	+0.29405E-09	+1.70296E+01	+0.54160E-06	
966	+0.27085E-09	+1.70456E+01	+0.54165E-06	
967	+0.29870E-09	+1.70630E+01	+0.54160E-06	
968	+0.27155E-09	+1.70790E+01	+0.54160E-06	
969	+0.26885E-09	+1.70962E+01	+0.54160E-06	
970	-0.08220E-09	+1.71096E+01	+0.54160E-06	
971	-0.16975E-09	+1.71259E+01	+0.54160E-06	
972	-0.06470E-09	+1.71431E+01	+0.54160E-06	
973	+0.05315E-09	+1.71683E+01	+0.54165E-06	
974	+0.16835E-09	+1.71841E+01	+0.54165E-06	
975	+0.07935E-09	+1.71976E+01	+0.54170E-06	
976	+0.38425E-09	+1.72136E+01	+0.54165E-06	
977	+0.31460E-09	+1.72297E+01	+0.54160E-06	
978	+0.27280E-09	+1.72456E+01	+0.54160E-06	
979	+0.26270E-09	+1.72620E+01	+0.54160E-06	
980	+0.26955E-09	+1.72792E+01	+0.54160E-06	
981	+0.26670E-09	+1.72962E+01	+0.54160E-06	
982	-0.06275E-09	+1.73097E+01	+0.54160E-06	
983	-0.15105E-09	+1.73258E+01	+0.54165E-06	
984	-0.05950E-09	+1.73431E+01	+0.54160E-06	
985	+0.04270E-09	+1.73684E+01	+0.54160E-06	
986	-0.25620E-09	+1.73875E+01	+0.54160E-06	
987	-0.33320E-09	+1.74055E+01	+0.54155E-06	
988	-0.34745E-09	+1.74216E+01	+0.54165E-06	
989	-0.24860E-09	+1.74375E+01	+0.54160E-06	
990	-0.28850E-09	+1.74536E+01	+0.54165E-06	
991	-0.25475E-09	+1.74710E+01	+0.54165E-06	
992	-0.27125E-09	+1.74872E+01	+0.54165E-06	
993	+0.05740E-09	+1.75016E+01	+0.54160E-06	
994	+0.12860E-09	+1.75176E+01	+0.54160E-06	
995	+0.04360E-09	+1.75349E+01	+0.54165E-06	
996	+0.12150E-09	+1.75510E+01	+0.54165E-06	
997	+0.06330E-09	+1.75681E+01	+0.54165E-06	
998	+0.15360E-09	+1.75841E+01	+0.54165E-06	
999	+0.01825E-09	+1.75976E+01	+0.54160E-06	
1000	+0.37580E-09	+1.76137E+01	+0.54170E-06	
1001	+0.30925E-09	+1.76296E+01	+0.54160E-06	
1002	+0.25945E-09	+1.76456E+01	+0.54160E-06	
1003	+0.29735E-09	+1.76618E+01	+0.54165E-06	
1004	+0.25795E-09	+1.76789E+01	+0.54160E-06	
1005	+0.31555E-09	+1.76951E+01	+0.54165E-06	
1006	-0.10650E-09	+1.77096E+01	+0.54165E-06	
1007	-0.16450E-09	+1.77257E+01	+0.54160E-06	
1008	+0.11640E-09	+1.77511E+01	+0.54165E-06	
1009	+0.03590E-09	+1.77681E+01	+0.54165E-06	
1010	+0.14980E-09	+1.77842E+01	+0.54165E-06	
1011	-0.00840E-09	+1.77976E+01	+0.54165E-06	
1012	+0.38030E-09	+1.78136E+01	+0.54165E-06	
1013	+0.34585E-09	+1.78297E+01	+0.54160E-06	
1014	+0.25330E-09	+1.78455E+01	+0.54160E-06	
1015	+0.30655E-09	+1.78618E+01	+0.54165E-06	
1016	+0.25830E-09	+1.78790E+01	+0.54160E-06	
1017	+0.31215E-09	+1.78951E+01	+0.54165E-06	
1018	-0.07580E-09	+1.79096E+01	+0.54160E-06	
1019	-0.14540E-09	+1.79257E+01	+0.54160E-06	
1020	+0.12200E-09	+1.79511E+01	+0.54165E-06	
1021	+0.02100E-09	+1.79682E+01	+0.54160E-06	
1022	+0.14610E-09	+1.79842E+01	+0.54165E-06	
1023	-0.01090E-09	+1.79976E+01	+0.54160E-06	
1024	+0.37595E-09	+1.80135E+01	+0.54165E-06	
1025	+0.34690E-09	+1.80297E+01	+0.54160E-06	
1026	+0.26850E-09	+1.80456E+01	+0.54160E-06	
1027	+0.28595E-09	+1.80618E+01	+0.54165E-06	
1028	+0.26595E-09	+1.80790E+01	+0.54165E-06	
1029	+0.29030E-09	+1.80961E+01	+0.54160E-06	
1030	-0.05370E-09	+1.81096E+01	+0.54160E-06	
1031	-0.21295E-09	+1.81255E+01	+0.54160E-06	
1032	-0.03220E-09	+1.81431E+01	+0.54160E-06	
1033	+0.02990E-09	+1.81683E+01	+0.54165E-06	
1034	+0.13220E-09	+1.81841E+01	+0.54165E-06	
1035	-0.01780E-09	+1.81976E+01	+0.54160E-06	
1036	+0.35235E-09	+1.82137E+01	+0.54170E-06	
1037	+0.36010E-09	+1.82297E+01	+0.54160E-06	
1038	+0.27755E-09	+1.82456E+01	+0.54160E-06	
1039	+0.29600E-09	+1.82616E+01	+0.54165E-06	
1040	+0.26995E-09	+1.82792E+01	+0.54160E-06	
1041	+0.29195E-09	+1.82950E+01	+0.54165E-06	
1042	-0.03810E-09	+1.83097E+01	+0.54165E-06	
1043	-0.15170E-09	+1.83257E+01	+0.54160E-06	
1044	-0.06435E-09	+1.83430E+01	+0.54160E-06	
1045	+0.05285E-09	+1.83683E+01	+0.54165E-06	
1046	+0.11830E-09	+1.83842E+01	+0.54165E-06	
1047	-0.02865E-09	+1.83975E+01	+0.54160E-06	
1048	+0.37590E-09	+1.84136E+01	+0.54165E-06	
1049	+0.34085E-09	+1.84296E+01	+0.54160E-06	
1050	+0.27100E-09	+1.84457E+01	+0.54160E-06	
1051	+0.31295E-09	+1.84616E+01	+0.54165E-06	
1052	+0.26585E-09	+1.84792E+01	+0.54160E-06	
1053	+0.27695E-09	+1.84951E+01	+0.54160E-06	
1054	-0.04705E-09	+1.85097E+01	+0.54160E-06	
1055	-0.14305E-09	+1.85256E+01	+0.54160E-06	
1056	-0.04900E-09	+1.85430E+01	+0.54165E-06	
1057	+0.04360E-09	+1.85683E+01	+0.54165E-06	
1058	+0.11850E-09	+1.85842E+01	+0.54165E-06	
1059	-0.00660E-09	+1.85977E+01	+0.54160E-06	
1060	+0.36465E-09	+1.86135E+01	+0.54165E-06	
1061	+0.34025E-09	+1.86296E+01	+0.54160E-06	
1062	+0.26470E-09	+1.86456E+01	+0.54160E-06	
1063	+0.32000E-09	+1.86616E+01	+0.54165E-06	
1064	+0.26015E-09	+1.86791E+01	+0.54165E-06	
1065	+0.29500E-09	+1.86950E+01	+0.54160E-06	
1066	-0.04400E-09	+1.87097E+01	+0.54165E-06	
1067	-0.11990E-09	+1.87256E+01	+0.54160E-06	
1068	-0.04865E-09	+1.87430E+01	+0.54165E-06	
1069	+0.14360E-09	+1.87673E+01	+0.54165E-06	
1070	+0.13110E-09	+1.87842E+01	+0.54165E-06	
1071	-0.00090E-09	+1.87977E+01	+0.54160E-06	
1072	+0.36215E-09	+1.88135E+01	+0.54170E-06	
1073	+0.35110E-09	+1.88295E+01	+0.54160E-06	
1074	+0.25680E-09	+1.88456E+01	+0.54160E-06	
1075	+0.29110E-09	+1.88617E+01	+0.54165E-06	
1076	+0.25765E-09	+1.88791E+01	+0.54160E-06	
1077	+0.29785E-09	+1.88950E+01	+0.54160E-06	
1078	-0.04055E-09	+1.89097E+01	+0.54160E-06	
1079	-0.13970E-09	+1.89256E+01	+0.54160E-06	
1080	-0.04040E-09	+1.89430E+01	+0.54165E-06	
1081	-0.26550E-09	+1.89706E+01	+0.54160E-06	
1082	+0.01745E-09	+1.90014E+01	+0.54160E-06	
1083	+0.37570E-09	+1.90297E+01	+0.54160E-06	
1084	+0.25510E-09	+1.90456E+01	+0.54160E-06	
1085	+0.28365E-09	+1.90617E+01	+0.54165E-06	
1086	+0.25545E-09	+1.90790E+01	+0.54160E-06	
1087	+0.27420E-09	+1.90950E+01	+0.54165E-06	
1088	-0.03275E-09	+1.91097E+01	+0.54160E-06	
1089	-0.14945E-09	+1.91256E+01	+0.54160E-06	
1090	-0.03320E-09	+1.91430E+01	+0.54160E-06	
1091	-0.14410E-09	+1.91590E+01	+0.54160E-06	
1092	+0.08500E-09	+1.91844E+01	+0.54165E-06	
1093	-0.01605E-09	+1.91975E+01	+0.54160E-06	
1094	+0.26945E-09	+1.92136E+01	+0.54175E-06	
1095	+0.35715E-09	+1.92295E+01	+0.54160E-06	
1096	+0.26485E-09	+1.92457E+01	+0.54160E-06	
1097	+0.28865E-09	+1.92616E+01	+0.54165E-06	
1098	+0.26450E-09	+1.92790E+01	+0.54160E-06	
1099	+0.25680E-09	+1.92950E+01	+0.54165E-06	
1100	-0.02460E-09	+1.93097E+01	+0.54160E-06	
1101	-0.14220E-09	+1.93256E+01	+0.54165E-06	
1102	+0.04335E-09	+1.93511E+01	+0.54165E-06	
1103	+0.05080E-09	+1.93681E+01	+0.54165E-06	
1104	+0.11575E-09	+1.93841E+01	+0.54165E-06	
1105	-0.00605E-09	+1.93976E+01	+0.54160E-06	
1106	+0.33475E-09	+1.94135E+01	+0.54170E-06	
1107	+0.36135E-09	+1.94296E+01	+0.54160E-06	
1108	+0.26520E-09	+1.94456E+01	+0.54160E-06	
1109	+0.25930E-09	+1.94617E+01	+0.54160E-06	
1110	+0.26040E-09	+1.94790E+01	+0.54160E-06	
1111	+0.26500E-09	+1.94950E+01	+0.54160E-06	
1112	-0.01715E-09	+1.95097E+01	+0.54160E-06	
1113	-0.12360E-09	+1.95256E+01	+0.54160E-06	
1114	-0.01530E-09	+1.95431E+01	+0.54160E-06	
1115	+0.16180E-09	+1.95671E+01	+0.54160E-06	
1116	+0.09860E-09	+1.95841E+01	+0.54165E-06	
1117	+0.03655E-09	+1.96013E+01	+0.54165E-06	
1118	+0.37475E-09	+1.96297E+01	+0.54160E-06	
1119	+0.26220E-09	+1.96455E+01	+0.54160E-06	
1120	+0.27520E-09	+1.96617E+01	+0.54165E-06	
1121	+0.27850E-09	+1.96791E+01	+0.54160E-06	
1122	+0.26880E-09	+1.96950E+01	+0.54165E-06	
1123	-0.03505E-09	+1.97097E+01	+0.54160E-06	
1124	-0.10365E-09	+1.97257E+01	+0.54160E-06	
1125	-0.02800E-09	+1.97430E+01	+0.54160E-06	
1126	+0.12235E-09	+1.97671E+01	+0.54160E-06	
1127	+0.11770E-09	+1.97841E+01	+0.54160E-06	
1128	-0.02710E-09	+1.97975E+01	+0.54160E-06	
1129	+0.19455E-09	+1.98136E+01	+0.54175E-06	
1130	+0.36475E-09	+1.98295E+01	+0.54160E-06	
1131	+0.24615E-09	+1.98456E+01	+0.54160E-06	
1132	+0.27580E-09	+1.98616E+01	+0.54160E-06	
1133	+0.24990E-09	+1.98790E+01	+0.54160E-06	
1134	+0.27665E-09	+1.98950E+01	+0.54160E-06	
1135	-0.02730E-09	+1.99097E+01	+0.54160E-06	
1136	-0.11360E-09	+1.99257E+01	+0.54160E-06	
1137	-0.02335E-09	+1.99430E+01	+0.54165E-06	
1138	+0.12555E-09	+1.99671E+01	+0.54165E-06	
1139	+0.09815E-09	+1.99842E+01	+0.54170E-06	
1140	-0.01160E-09	+1.99975E+01	+0.54160E-06	
1141	+0.24655E-09	+2.00135E+01	+0.54175E-06	
1142	+0.36760E-09	+2.00295E+01	+0.54160E-06	
1143	+0.25280E-09	+2.00456E+01	+0.54160E-06	
1144	+0.27680E-09	+2.00615E+01	+0.54165E-06	
1145	+0.28635E-09	+2.00791E+01	+0.54160E-06	
1146	+0.26085E-09	+2.00950E+01	+0.54160E-06	
1147	+0.24390E-09	+2.01122E+01	+0.54160E-06	
1148	-0.12665E-09	+2.01257E+01	+0.54160E-06	
1149	-0.14900E-09	+2.01420E+01	+0.54160E-06	
1150	-0.13000E-09	+2.01590E+01	+0.54160E-06	
1151	-0.03010E-09	+2.01761E+01	+0.54160E-06	
1152	-0.26925E-09	+2.02037E+01	+0.54165E-06	
1153	+0.38960E-09	+2.02297E+01	+0.54160E-06	
1154	+0.26400E-09	+2.02456E+01	+0.54160E-06	
1155	+0.26650E-09	+2.02615E+01	+0.54160E-06	
1156	+0.28940E-09	+2.02790E+01	+0.54160E-06	
1157	+0.25830E-09	+2.02951E+01	+0.54160E-06	
1158	+0.26685E-09	+2.03123E+01	+0.54160E-06	
1159	+0.14615E-09	+2.03337E+01	+0.54160E-06	
1160	+0.06920E-09	+2.03509E+01	+0.54165E-06	
1161	+0.18105E-09	+2.03669E+01	+0.54165E-06	
1162	+0.10335E-09	+2.03840E+01	+0.54160E-06	
1163	+0.03140E-09	+2.04013E+01	+0.54160E-06	
1164	+0.38335E-09	+2.04297E+01	+0.54160E-06	
1165	+0.25980E-09	+2.04455E+01	+0.54160E-06	
1166	+0.24845E-09	+2.04616E+01	+0.54160E-06	
1167	+0.28420E-09	+2.04790E+01	+0.54160E-06	
1168	-0.28245E-09	+2.05031E+01	+0.54160E-06	
1169	+0.04615E-09	+2.05175E+01	+0.54160E-06	
1170	+0.18090E-09	+2.05336E+01	+0.54165E-06	
1171	+0.03820E-09	+2.05509E+01	+0.54165E-06	
1172	+0.15280E-09	+2.05670E+01	+0.54160E-06	
1173	+0.04060E-09	+2.05842E+01	+0.54160E-06	
1174	+0.04255E-09	+2.06013E+01	+0.54160E-06	
1175	+0.37580E-09	+2.06297E+01	+0.54165E-06	
1176	+0.27710E-09	+2.06456E+01	+0.54160E-06	
1177	+0.26470E-09	+2.06616E+01	+0.54160E-06	
1178	+0.29940E-09	+2.06790E+01	+0.54160E-06	
1179	+0.27365E-09	+2.06949E+01	+0.54160E-06	
1180	-0.03760E-09	+2.07095E+01	+0.54165E-06	
1181	-0.10260E-09	+2.07255E+01	+0.54165E-06	
1182	-0.03215E-09	+2.07429E+01	+0.54165E-06	
1183	+0.13145E-09	+2.07671E+01	+0.54165E-06	
1184	+0.09520E-09	+2.07840E+01	+0.54165E-06	
1185	+0.15640E-09	+2.08002E+01	+0.54165E-06	
1186	+0.09885E-09	+2.08136E+01	+0.54170E-06	
1187	+0.38385E-09	+2.08296E+01	+0.54165E-06	
1188	+0.25595E-09	+2.08455E+01	+0.54160E-06	
1189	+0.27700E-09	+2.08615E+01	+0.54165E-06	
1190	+0.28270E-09	+2.08790E+01	+0.54160E-06	
1191	+0.27690E-09	+2.08949E+01	+0.54165E-06	
1192	+0.26515E-09	+2.09122E+01	+0.54160E-06	
1193	-0.10700E-09	+2.09255E+01	+0.54160E-06	
1194	-0.15470E-09	+2.09419E+01	+0.54160E-06	
1195	+0.11045E-09	+2.09671E+01	+0.54165E-06	
1196	+0.08980E-09	+2.09841E+01	+0.54165E-06	
1197	-0.26120E-09	+2.10035E+01	+0.54160E-06	
1198	+0.38585E-09	+2.10297E+01	+0.54165E-06	
1199	+0.25850E-09	+2.10455E+01	+0.54160E-06	
1200	+0.26990E-09	+2.10615E+01	+0.54160E-06	
1201	+0.28615E-09	+2.10790E+01	+0.54160E-06	
1202	+0.27420E-09	+2.10949E+01	+0.54160E-06	
1203	+0.26845E-09	+2.11122E+01	+0.54160E-06	
1204	-0.09125E-09	+2.11256E+01	+0.54160E-06	
1205	+0.25895E-09	+2.11452E+01	+0.54160E-06	
1206	+0.13420E-09	+2.11669E+01	+0.54165E-06	
1207	+0.07135E-09	+2.11841E+01	+0.54160E-06	
1208	-0.26795E-09	+2.12035E+01	+0.54165E-06	
1209	+0.38200E-09	+2.12297E+01	+0.54165E-06	
1210	+0.26500E-09	+2.12455E+01	+0.54160E-06	
1211	+0.25980E-09	+2.12617E+01	+0.54165E-06	
1212	+0.28080E-09	+2.12789E+01	+0.54160E-06	
1213	+0.25425E-09	+2.12949E+01	+0.54160E-06	
1214	+0.26105E-09	+2.13121E+01	+0.54160E-06	
1215	-0.11980E-09	+2.13255E+01	+0.54160E-06	
1216	+0.26305E-09	+2.13452E+01	+0.54160E-06	
1217	+0.13650E-09	+2.13669E+01	+0.54160E-06	
1218	+0.05905E-09	+2.13841E+01	+0.54165E-06	
1219	+0.16135E-09	+2.14001E+01	+0.54165E-06	
1220	-0.02200E-09	+2.14137E+01	+0.54160E-06	
1221	+0.37260E-09	+2.14296E+01	+0.54165E-06	
1222	+0.30405E-09	+2.14456E+01	+0.54160E-06	
1223	+0.24635E-09	+2.14615E+01	+0.54165E-06	
1224	+0.28930E-09	+2.14789E+01	+0.54160E-06	
1225	+0.25075E-09	+2.14949E+01	+0.54160E-06	
1226	+0.26970E-09	+2.15120E+01	+0.54160E-06	
1227	-0.11560E-09	+2.15255E+01	+0.54160E-06	
1228	-0.12580E-09	+2.15419E+01	+0.54165E-06	
1229	+0.12775E-09	+2.15671E+01	+0.54165E-06	
1230	+0.06010E-09	+2.15840E+01	+0.54165E-06	
1231	+0.16900E-09	+2.16001E+01	+0.54165E-06	
1232	+0.07140E-09	+2.16135E+01	+0.54165E-06	
1233	+0.37630E-09	+2.16295E+01	+0.54160E-06	
1234	+0.28055E-09	+2.16455E+01	+0.54160E-06	
1235	+0.25865E-09	+2.16615E+01	+0.54160E-06	
1236	+0.30840E-09	+2.16778E+01	+0.54165E-06	
1237	+0.26440E-09	+2.16949E+01	+0.54165E-06	
1238	+0.26350E-09	+2.17120E+01	+0.54160E-06	
1239	-0.09190E-09	+2.17255E+01	+0.54160E-06	
1240	-0.16420E-09	+2.17417E+01	+0.54165E-06	
1241	+0.12505E-09	+2.17671E+01	+0.54165E-06	
1242	+0.05255E-09	+2.17840E+01	+0.54165E-06	
1243	+0.16750E-09	+2.18000E+01	+0.54165E-06	
1244	+0.05470E-09	+2.18135E+01	+0.54165E-06	
1245	+0.38575E-09	+2.18295E+01	+0.54165E-06	
1246	+0.28460E-09	+2.18455E+01	+0.54160E-06	
1247	+0.27840E-09	+2.18615E+01	+0.54160E-06	
1248	+0.29925E-09	+2.18789E+01	+0.54160E-06	
1249	+0.26595E-09	+2.18950E+01	+0.54160E-06	
1250	+0.25545E-09	+2.19120E+01	+0.54160E-06	
1251	-0.07890E-09	+2.19255E+01	+0.54160E-06	
1252	-0.15110E-09	+2.19418E+01	+0.54160E-06	
1253	+0.10945E-09	+2.19671E+01	+0.54165E-06	
1254	+0.06125E-09	+2.19841E+01	+0.54170E-06	
1255	+0.12925E-09	+2.20002E+01	+0.54165E-06	
1256	-0.02350E-09	+2.20136E+01	+0.54160E-06	
1257	+0.37930E-09	+2.20295E+01	+0.54160E-06	
1258	+0.28115E-09	+2.20455E+01	+0.54160E-06	
1259	+0.26950E-09	+2.20615E+01	+0.54160E-06	
1260	+0.31390E-09	+2.20777E+01	+0.54165E-06	
1261	+0.27405E-09	+2.20949E+01	+0.54165E-06	
1262	+0.29350E-09	+2.21122E+01	+0.54160E-06	
1263	-0.06820E-09	+2.21256E+01	+0.54160E-06	
1264	-0.14275E-09	+2.21418E+01	+0.54160E-06	
1265	+0.09875E-09	+2.21671E+01	+0.54170E-06	
1266	+0.05875E-09	+2.21841E+01	+0.54165E-06	
1267	+0.14035E-09	+2.22001E+01	+0.54165E-06	
1268	+0.04840E-09	+2.22135E+01	+0.54165E-06	
1269	+0.38655E-09	+2.22295E+01	+0.54165E-06	
1270	+0.29650E-09	+2.22455E+01	+0.54160E-06	
1271	+0.26865E-09	+2.22615E+01	+0.54160E-06	
1272	+0.30875E-09	+2.22777E+01	+0.54160E-06	
1273	+0.27150E-09	+2.22949E+01	+0.54160E-06	
1274	+0.26225E-09	+2.23119E+01	+0.54160E-06	
1275	-0.11940E-09	+2.23254E+01	+0.54165E-06	
1276	-0.11775E-09	+2.23418E+01	+0.54160E-06	
1277	+0.10865E-09	+2.23670E+01	+0.54165E-06	
1278	+0.05365E-09	+2.23841E+01	+0.54165E-06	
1279	+0.15120E-09	+2.24001E+01	+0.54165E-06	
1280	+0.05055E-09	+2.24134E+01	+0.54170E-06	
1281	+0.38280E-09	+2.24295E+01	+0.54165E-06	
1282	+0.29335E-09	+2.24455E+01	+0.54160E-06	
1283	+0.25910E-09	+2.24615E+01	+0.54160E-06	
1284	+0.30775E-09	+2.24777E+01	+0.54165E-06	
1285	+0.25990E-09	+2.24948E+01	+0.54160E-06	
1286	+0.27370E-09	+2.25120E+01	+0.54160E-06	
1287	-0.08895E-09	+2.25256E+01	+0.54160E-06	
1288	-0.13150E-09	+2.25417E+01	+0.54160E-06	
1289	+0.11935E-09	+2.25671E+01	+0.54165E-06	
1290	+0.02730E-09	+2.25841E+01	+0.54165E-06	
1291	+0.15020E-09	+2.26001E+01	+0.54165E-06	
1292	-0.02235E-09	+2.26136E+01	+0.54160E-06	
1293	+0.38340E-09	+2.26294E+01	+0.54160E-06	
1294	+0.30020E-09	+2.26455E+01	+0.54160E-06	
1295	+0.25695E-09	+2.26616E+01	+0.54160E-06	
1296	+0.27935E-09	+2.26778E+01	+0.54160E-06	
1297	+0.26290E-09	+2.26949E+01	+0.54160E-06	
1298	+0.27190E-09	+2.27120E+01	+0.54160E-06	
1299	-0.07900E-09	+2.27255E+01	+0.54160E-06	
1300	-0.14465E-09	+2.27417E+01	+0.54160E-06	
1301	+0.11280E-09	+2.27671E+01	+0.54165E-06	
1302	+0.01425E-09	+2.27841E+01	+0.54165E-06	
1303	+0.14650E-09	+2.28001E+01	+0.54165E-06	
1304	-0.03255E-09	+2.28136E+01	+0.54160E-06	
1305	+0.35370E-09	+2.28296E+01	+0.54175E-06	
1306	+0.33560E-09	+2.28456E+01	+0.54160E-06	
1307	+0.25830E-09	+2.28616E+01	+0.54160E-06	
1308	+0.28055E-09	+2.28777E+01	+0.54160E-06	
1309	+0.27235E-09	+2.28949E+01	+0.54165E-06	
1310	+0.26835E-09	+2.29120E+01	+0.54160E-06	
1311	-0.06710E-09	+2.29255E+01	+0.54160E-06	
1312	-0.14895E-09	+2.29417E+01	+0.54165E-06	
1313	+0.09425E-09	+2.29671E+01	+0.54165E-06	
1314	+0.04070E-09	+2.29840E+01	+0.54165E-06	
1315	+0.14460E-09	+2.30000E+01	+0.54160E-06	
1316	-0.03390E-09	+2.30136E+01	+0.54160E-06	
1317	+0.38760E-09	+2.30294E+01	+0.54165E-06	
1318	+0.31700E-09	+2.30455E+01	+0.54160E-06	
1319	+0.28310E-09	+2.30615E+01	+0.54160E-06	
1320	+0.25810E-09	+2.30778E+01	+0.54165E-06	
1321	+0.27695E-09	+2.30950E+01	+0.54160E-06	
1322	+0.27860E-09	+2.31120E+01	+0.54160E-06	
1323	+0.10260E-09	+2.31336E+01	+0.54160E-06	
1324	+0.03225E-09	+2.31508E+01	+0.54165E-06	
1325	+0.10815E-09	+2.31669E+01	+0.54165E-06	
1326	+0.05460E-09	+2.31840E+01	+0.54165E-06	
1327	+0.11460E-09	+2.32001E+01	+0.54160E-06	
1328	+0.01710E-09	+2.32134E+01	+0.54165E-06	
1329	+0.39025E-09	+2.32294E+01	+0.54165E-06	
1330	+0.32865E-09	+2.32456E+01	+0.54160E-06	
1331	+0.26780E-09	+2.32616E+01	+0.54165E-06	
1332	+0.31515E-09	+2.32775E+01	+0.54160E-06	
1333	+0.25880E-09	+2.32948E+01	+0.54160E-06	
1334	+0.28060E-09	+2.33120E+01	+0.54160E-06	
1335	-0.06150E-09	+2.33256E+01	+0.54160E-06	
1336	-0.15300E-09	+2.33415E+01	+0.54160E-06	
1337	+0.08080E-09	+2.33671E+01	+0.54160E-06	
1338	+0.05415E-09	+2.33840E+01	+0.54165E-06	
1339	+0.15140E-09	+2.34000E+01	+0.54160E-06	
1340	-0.03525E-09	+2.34136E+01	+0.54160E-06	
1341	+0.32155E-09	+2.34296E+01	+0.54170E-06	
1342	+0.33685E-09	+2.34456E+01	+0.54160E-06	
1343	+0.26065E-09	+2.34615E+01	+0.54160E-06	
1344	+0.28810E-09	+2.34777E+01	+0.54160E-06	
1345	+0.25470E-09	+2.34948E+01	+0.54160E-06	
1346	+0.30305E-09	+2.35110E+01	+0.54165E-06	
